gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name	significant
ENSG00000231302.1	0.172573	-0.392692	0.703386	-0.558287	0.576648		RPL36P2	False
ENSG00000231304.2	5.42701	-0.483026	0.138732	-3.48172	0.000498203	0.001321	SGO1-AS1	False
ENSG00000231305.4	17.7735	-0.700335	0.148255	-4.72387	2.31404e-06	8.51529e-06	AC112484.1	False
ENSG00000231307.1	1.3204	0.128303	0.233742	0.548907	0.583069	0.689088	RPS3P2	False
ENSG00000231310.3	1.28531	0.204274	0.259059	0.788521	0.430392	0.547512	TBL1XR1-AS1	False
ENSG00000231311.1	0.00642872	-0.0484092	3.91492	-0.0123653	0.990134		PRYP2	False
ENSG00000231312.7	458.855	0.120924	0.0570293	2.12039	0.0339731	0.0627305	MAP4K3-DT	False
ENSG00000231313.2	2.90419	0.236223	0.179581	1.31542	0.18837	0.279028	CLIC1P1	False
ENSG00000231316.1	0.0707036	0.148543	1.47029	0.10103	0.919527		AL591419.1	False
ENSG00000231317.1	0.117256	-0.190356	1.0881	-0.174943	0.861124		AC091812.1	False
ENSG00000231322.5	0.24436	-0.0190535	0.520127	-0.0366324	0.970778	0.981506	RPL13AP17	False
ENSG00000231324.1	0.207929	0.083686	0.869224	0.0962766	0.923301	0.951007	AP000696.1	False
ENSG00000231326.7	0.0137349	0.0308815	3.84793	0.00802546	0.993597		LINC02662	False
ENSG00000231327.1	40.5967	-0.442106	0.0999986	-4.42113	9.81876e-06	3.31249e-05	LINC01816	False
ENSG00000231328.1	0.482087	0.46484	0.371378	1.25166	0.210693	0.306716	TPT1P7	False
ENSG00000231329.8	3.08068	0.340218	0.177102	1.92103	0.0547283	0.0956734	AL031772.1	False
ENSG00000231331.1	7.24714	4.94948	0.630342	7.85204	4.09309e-15	3.61718e-14	AC103563.3	True
ENSG00000231332.2	0.159901	0.175539	0.982498	0.178666	0.8582		OOEP-AS1	False
ENSG00000231333.2	1.98802	-0.108878	0.177263	-0.61422	0.53907	0.649178	RPL34P6	False
ENSG00000231334.2	0.142975	-0.215929	0.803913	-0.268597	0.78824		EML6-AS1	False
ENSG00000231336.1	0.209543	0.162561	0.560586	0.289984	0.771829	0.843361	AC017006.1	False
ENSG00000231340.1	4.33492	-0.401314	0.161516	-2.48467	0.0129672	0.0263877	ACTG1P10	False
ENSG00000231341.1	0.848772	0.047993	0.257824	0.186147	0.85233	0.901197	VDAC1P6	False
ENSG00000231344.1	3.53412	-0.417435	0.140094	-2.97967	0.0028856	0.00669375	AL020997.1	False
ENSG00000231345.3	54.0356	-0.603073	0.243196	-2.47978	0.0131462	0.0267234	BEND3P1	False
ENSG00000231346.5	18.0003	-0.29499	0.133557	-2.20871	0.0271945	0.0514161	LINC01160	False
ENSG00000231349.2	0.0847793	-0.298681	1.34882	-0.221439	0.824751		AC119749.1	False
ENSG00000231351.2	4.68392	-0.44775	0.124155	-3.60637	0.000310508	0.000850461	WBP1P1	False
ENSG00000231353.1	0.0177796	0.0308813	3.75864	0.0082161	0.993445		AL355994.1	False
ENSG00000231355.1	2.52812	-0.440805	0.174754	-2.52243	0.0116548	0.0239808	AP000302.1	False
ENSG00000231356.1	0.0089949	0.0111862	3.91577	0.00285671	0.997721		MTFR1P1	False
ENSG00000231357.1	0.175556	-0.065923	0.672938	-0.0979631	0.921962		AC006028.1	False
ENSG00000231358.4	0.0257944	0.000827657	2.73922	0.000302151	0.999759		AL355516.1	False
ENSG00000231359.3	46.7602	0.217418	0.105145	2.06779	0.0386595	0.0704326	AC072052.1	False
ENSG00000231361.1	0.133212	-0.0426396	0.762764	-0.0559014	0.95542		RPS29P23	False
ENSG00000231362.1	0.940453	0.00327424	0.283483	0.0115501	0.990785	0.994288	AC069271.1	False
ENSG00000231364.3	0.473802	-0.849849	0.33358	-2.54766	0.0108449	0.0224531	LINC01712	False
ENSG00000231365.6	396.093	-0.0893949	0.0565207	-1.58163	0.113734	0.181235	WARS2-AS1	False
ENSG00000231366.1	0.323815	-0.0940307	0.444672	-0.211461	0.832528	0.887263	RPS26P40	False
ENSG00000231367.6	42.2635	-0.659337	0.0897528	-7.34614	2.04013e-13	1.5442e-12	LINC02613	False
ENSG00000231368.1	0.143543	0.285902	0.913967	0.312814	0.754422		RPSAP40	False
ENSG00000231369.1	11.2886	0.00246422	0.101763	0.0242152	0.980681	0.987902	Z97353.1	False
ENSG00000231371.1	0.00497903	0.00133856	3.9158	0.000341834	0.999727		AKR1B1P8	False
ENSG00000231373.1	1.9098	-2.72886	0.269975	-10.1078	5.10022e-24	9.42791e-23	GNA14-AS1	True
ENSG00000231375.1	0						CDY17P	False
ENSG00000231376.1	0.0800828	-0.0307542	1.15928	-0.0265286	0.978836		HMGN2P16	False
ENSG00000231378.1	0.164469	0.145486	0.746317	0.194939	0.845441		NDUFAF4P4	False
ENSG00000231381.2	1.81338	-2.11423	0.330119	-6.40445	1.50913e-10	8.79593e-10	RNF2P1	True
ENSG00000231382.1	0.135368	0.354836	0.830423	0.427295	0.669164		NBPF21P	False
ENSG00000231383.2	0.0832551	-0.504094	1.1423	-0.441297	0.658998		FGF12-AS1	False
ENSG00000231384.1	0.140877	0.116452	0.816871	0.142559	0.886638		AC007919.2	False
ENSG00000231386.1	0.82577	1.66114	0.470329	3.53187	0.00041263	0.00110825	MOB4P1	True
ENSG00000231388.1	0.0540531	-0.118874	2.14535	-0.0554099	0.955812		FMN2P1	False
ENSG00000231389.7	19347.1	2.09846	0.174961	11.9939	3.82598e-33	1.31328e-31	HLA-DPA1	True
ENSG00000231390.1	0.021693	-0.118363	3.0139	-0.0392725	0.968673		SNX18P8	False
ENSG00000231392.1	0.177029	0.552602	1.01623	0.543776	0.586596		AC244157.1	False
ENSG00000231393.1	4.39165	-0.737037	0.160036	-4.60544	4.11603e-06	1.4676e-05	AL357874.2	False
ENSG00000231394.1	0.326677	0.0318499	0.456476	0.0697736	0.944374	0.964772	AC099681.2	False
ENSG00000231395.1	3.50863	-0.0410657	0.205738	-0.199602	0.841792	0.893834	ARL4AP4	False
ENSG00000231396.3	0.00333697	-0.00850911	3.91584	-0.002173	0.998266		USP17L10	False
ENSG00000231397.1	0.185024	0.323872	0.614678	0.526897	0.598265		AC004941.2	False
ENSG00000231398.1	0.110423	0.0578754	1.04259	0.0555111	0.955731		AL359385.1	False
ENSG00000231399.1	0.302516	0.993335	0.560519	1.77217	0.0763661	0.128477	SNRPEP8	False
ENSG00000231401.2	0.319716	-0.0684996	0.541842	-0.12642	0.899399	0.934365	AC023481.1	False
ENSG00000231402.1	2.802	1.09843	0.332951	3.29909	0.000970003	0.00244628	WASF5P	True
ENSG00000231403.1	0.0301393	0.0702708	2.51787	0.0279088	0.977735		AC099344.2	False
ENSG00000231404.2	0.229739	0.0347649	0.541887	0.0641552	0.948847	0.967452	RAC1P3	False
ENSG00000231405.1	0.145838	-0.275893	0.764891	-0.360696	0.718327		AL008638.1	False
ENSG00000231407.6	9.64414	-0.217952	0.120061	-1.81534	0.0694713	0.118185	GORAB-AS1	False
ENSG00000231409.3	9.17395	0.258351	0.142882	1.80814	0.0705842	0.119835	AC018868.1	False
ENSG00000231411.1	0.00432675	-0.117852	3.91413	-0.0301094	0.97598		DUX4L31	False
ENSG00000231412.2	4.03207	2.96915	0.366978	8.09081	5.92715e-16	5.60818e-15	AC005392.2	True
ENSG00000231413.1	0.0605293	0.0397085	2.02359	0.0196229	0.984344		AL356289.1	False
ENSG00000231414.1	5.01154	-0.356646	0.145743	-2.44708	0.0144017	0.0289919	RPL39P15	False
ENSG00000231416.1	1.93831	-0.919299	0.195187	-4.70983	2.47929e-06	9.08772e-06	AL358472.1	False
ENSG00000231417.2	0.0708524	-0.0597877	1.81307	-0.032976	0.973694		IRX1P1	False
ENSG00000231418.2	0						AC005090.1	False
ENSG00000231419.6	9.19268	0.51243	0.274286	1.86823	0.0617298	0.106398	LINC00689	False
ENSG00000231420.1	0.0112015	0.0210339	3.91573	0.00537163	0.995714		LINC01817	False
ENSG00000231421.8	0.609743	0.022169	0.863553	0.0256719	0.979519	0.987211	AC011840.1	False
ENSG00000231422.2	1.65631	-0.950153	0.256036	-3.71102	0.000206425	0.000580417	LINC01516	False
ENSG00000231423.1	0						RAB9AP5	False
ENSG00000231424.3	2.99533	0.935209	0.266471	3.50961	0.000448766	0.00119899	BX284613.2	False
ENSG00000231426.7	2.36551	0.859004	0.310988	2.76218	0.00574177	0.0125631	FILNC1	False
ENSG00000231427.6	0.122568	0.147524	1.1952	0.12343	0.901767		LINC01445	False
ENSG00000231428.2	0.0215096	-0.0686153	3.01543	-0.0227548	0.981846		LINC00396	False
ENSG00000231431.7	0.669468	-0.0247639	0.834917	-0.0296603	0.976338	0.985213	FAR2P4	False
ENSG00000231434.1	5.13953	0.411605	0.158343	2.59945	0.00933725	0.0195904	HSP90AA3P	False
ENSG00000231436.1	0.00187594	-0.00850911	3.91584	-0.002173	0.998266		RBMY3AP	False
ENSG00000231437.3	2.24878	-0.476313	0.247191	-1.9269	0.0539922	0.0945456	LINC01750	False
ENSG00000231439.4	42.7349	-2.69045	0.221825	-12.1287	7.43962e-34	2.67203e-32	WASIR2	True
ENSG00000231440.1	0.110504	0.127828	1.12815	0.113308	0.909786		AL358176.4	False
ENSG00000231441.2	15.9748	2.26642	0.231634	9.78449	1.31261e-22	2.16253e-21	DST-AS1	True
ENSG00000231442.3	0.033291	-0.00953014	1.95775	-0.00486791	0.996116		LARP1BP1	False
ENSG00000231443.2	19.9634	-0.164855	0.128933	-1.27861	0.201033	0.294815	AC124944.1	False
ENSG00000231445.1	0						TIMM8AP1	False
ENSG00000231447.1	0.0177377	-0.267095	3.91173	-0.0682807	0.945562		AC244102.1	False
ENSG00000231449.1	4.56895	-0.506221	0.154102	-3.28498	0.0010199	0.00256442	AC097359.1	False
ENSG00000231453.1	0.629103	-0.462956	0.383393	-1.20753	0.22723	0.326636	LINC01305	False
ENSG00000231454.2	0.0380181	-0.128722	1.94401	-0.0662144	0.947207		AL935212.2	False
ENSG00000231458.2	0.325927	-0.41675	0.43006	-0.969051	0.33252	0.445949	RNASEH1P2	False
ENSG00000231460.2	0.0625281	-0.129231	1.81711	-0.071119	0.943303		AL365204.1	False
ENSG00000231461.1	0.184477	0.244516	0.694257	0.352198	0.72469		HLA-DPA2	False
ENSG00000231464.1	6.52397	-0.686067	0.212738	-3.22495	0.00125996	0.00311936	AC024937.2	False
ENSG00000231466.2	71.5334	1.02107	0.142058	7.1877	6.5894e-13	4.73248e-12	AL022324.2	True
ENSG00000231467.2	6.9267	5.08851	0.46395	10.9678	5.45831e-28	1.34696e-26	AL022314.1	True
ENSG00000231468.2	1.89775	-0.139977	0.212843	-0.657654	0.51076	0.623754	PRDX3P2	False
ENSG00000231470.1	0.261009	-0.114301	0.51734	-0.220941	0.825139	0.882118	HMGB3P2	False
ENSG00000231471.1	0.0598891	0.0391988	1.28046	0.030613	0.975578		HMGN2P34	False
ENSG00000231473.3	17.9185	-0.452236	0.0954208	-4.73938	2.14374e-06	7.91973e-06	RB1-DT	False
ENSG00000231475.3	464.172	2.98623	0.436234	6.84547	7.62228e-12	4.98641e-11	IGHV4-31	True
ENSG00000231476.1	0.191846	-0.23986	0.848142	-0.282807	0.777325		AC074389.2	False
ENSG00000231477.2	0.00554274	-0.117852	3.91413	-0.0301094	0.97598		AC004448.1	False
ENSG00000231478.1	0						FCF1P9	False
ENSG00000231480.1	0.0183411	-0.0686153	3.04898	-0.0225044	0.982046		SNRPGP13	False
ENSG00000231482.3	25.4365	-1.92176	0.282272	-6.8082	9.88275e-12	6.39254e-11	AC105450.1	True
ENSG00000231484.1	0.00880422	-0.0582569	3.91495	-0.0148806	0.988127		AC023141.7	False
ENSG00000231487.1	0.0238693	-0.0090189	3.66453	-0.00246113	0.998036		AP006285.1	False
ENSG00000231489.1	0.00292716	-0.00850911	3.91584	-0.002173	0.998266		AL606490.4	False
ENSG00000231490.1	0.174154	0.0361424	0.729241	0.0495617	0.960472		RPL7L1P2	False
ENSG00000231491.2	0.027173	0.0505761	3.26118	0.0155085	0.987626		JKAMPP1	False
ENSG00000231492.3	0.0249704	0.0505761	3.28216	0.0154094	0.987706		AP003774.1	False
ENSG00000231494.1	0.663544	-0.13021	0.291614	-0.446514	0.655226	0.751238	RPL21P35	False
ENSG00000231495.1	0.00257821	-0.00850911	3.91584	-0.002173	0.998266		AL121885.3	False
ENSG00000231496.2	0.124157	0.286411	1.13858	0.251551	0.801388		AL136369.2	False
ENSG00000231500.7	66714.3	0.0279721	0.0623068	0.448941	0.653474	0.749928	RPS18	False
ENSG00000231501.1	0.945576	-0.519399	0.317773	-1.6345	0.102154	0.165326	MTND4LP1	False
ENSG00000231503.4	35.6356	-0.0490712	0.0785629	-0.62461	0.532227	0.643123	PTMAP4	False
ENSG00000231504.1	0.0456459	-0.0494306	1.7503	-0.0282413	0.97747		NMD3P2	False
ENSG00000231505.1	0.115612	0.236154	0.933341	0.253019	0.800253		AC108868.1	False
ENSG00000231507.2	8.02386	0.450323	0.138224	3.25792	0.00112233	0.00280498	LINC01353	False
ENSG00000231508.1	0.16047	-0.00324859	0.735748	-0.00441536	0.996477		RPL34P20	False
ENSG00000231509.1	0.642865	-0.0206285	0.303344	-0.0680036	0.945783	0.965477	AL162253.1	False
ENSG00000231510.1	0.0835877	-0.0996882	1.51258	-0.065906	0.947453		LINC02782	False
ENSG00000231512.6	0.155148	0.00710852	0.706551	0.0100609	0.991973		SEPTIN14P21	False
ENSG00000231513.3	0.052026	-0.188827	1.74166	-0.108418	0.913664		E2F6P4	False
ENSG00000231514.1	0.0948374	-0.140608	0.912458	-0.154098	0.877533		CCNQP2	False
ENSG00000231515.1	0.0099177	0.0210339	3.91573	0.00537163	0.995714		AC006003.1	False
ENSG00000231516.3	0.0327684	-0.208011	2.93508	-0.0708708	0.943501		CBX1P5	False
ENSG00000231519.1	2.17692	0.182588	0.180638	1.0108	0.312114	0.424658	AC007285.1	False
ENSG00000231521.1	5.45857	-1.01593	0.150424	-6.75374	1.44086e-11	9.19165e-11	AL162385.2	True
ENSG00000231523.1	0.0445061	0.0998137	2.16746	0.0460511	0.96327		SEPTIN14P1	False
ENSG00000231525.1	0.0352013	0.0106751	2.49513	0.00427839	0.996586		AC002486.2	False
ENSG00000231527.7	15.1852	-1.81644	0.11758	-15.4485	7.7192e-54	8.29515e-52	FAM27C	True
ENSG00000231528.3	16.4777	0.55302	0.180281	3.06755	0.00215824	0.00512538	FAM225A	False
ENSG00000231529.2	0.0365106	0.0308815	3.9157	0.0078866	0.993707		LINC02779	False
ENSG00000231530.1	11.7509	0.553735	0.102721	5.39068	7.01917e-08	3.08393e-07	AL157932.1	False
ENSG00000231531.5	1.05431	-0.552032	0.2334	-2.36518	0.0180213	0.0355278	HINT1P1	False
ENSG00000231532.6	0.869854	-2.42575	0.52075	-4.65819	3.19002e-06	1.15314e-05	LINC01249	True
ENSG00000231533.2	7.92189	0.627323	0.137273	4.56988	4.88e-06	1.72262e-05	AL391840.1	False
ENSG00000231534.1	0.156662	-0.0627312	0.722577	-0.086816	0.930818		FBXO36-IT1	False
ENSG00000231535.7	35.8413	0.656439	0.843435	0.778292	0.436397	0.553295	LINC00278	False
ENSG00000231536.1	1.4687	-0.384488	0.267138	-1.43929	0.150069	0.229934	AC226101.1	False
ENSG00000231537.1	0.0556967	-0.0198873	1.82795	-0.0108796	0.99132		MTCO3P10	False
ENSG00000231538.1	0.00458498	-0.00850911	3.91584	-0.002173	0.998266		DPP10-AS3	False
ENSG00000231539.1	0.0501706	-0.089331	1.66708	-0.0535853	0.957266		AC010132.1	False
ENSG00000231540.1	0						ELOCP9	False
ENSG00000231541.1	0.0629505	-0.228728	1.35684	-0.168574	0.866132		RPS6P2	False
ENSG00000231542.1	0						TAB3-AS1	False
ENSG00000231544.3	1.23604	-0.352667	0.239441	-1.47288	0.140784	0.217644	RSL24D1P11	False
ENSG00000231546.1	2.01515	0.547886	0.209548	2.61461	0.00893289	0.0188135	RPL3P5	False
ENSG00000231547.1	0.0328957	-0.158263	3.21629	-0.0492068	0.960755		AC096632.1	False
ENSG00000231548.2	0.415781	-0.238587	0.438464	-0.544143	0.586343	0.691943	OR55B1P	False
ENSG00000231549.1	1.38775	-0.731344	0.209788	-3.48611	0.000490097	0.00130122	ATP5MDP1	False
ENSG00000231550.1	19.7553	-1.65792	0.27905	-5.94129	2.82789e-09	1.44489e-08	PTCHD3P2	True
ENSG00000231551.8	52.6741	1.26461	0.146713	8.61963	6.7173e-18	7.5761e-17	AC245100.4	True
ENSG00000231552.1	2.63544	-0.626404	0.316102	-1.98165	0.0475186	0.0844984	IGBP1P3	False
ENSG00000231553.1	0.0561994	-0.0193773	2.61933	-0.00739779	0.994097		RNMTL1P1	False
ENSG00000231556.1	0.108286	-0.290065	0.88543	-0.327598	0.743216		RSL24D1P3	False
ENSG00000231557.1	0.00535515	-0.0582569	3.91495	-0.0148806	0.988127		AC020718.1	False
ENSG00000231559.1	0.0709235	0.0987946	1.36678	0.0722828	0.942377		Z95118.1	False
ENSG00000231560.1	1.5786	1.07086	0.295153	3.62816	0.000285449	0.000785941	CLEC12A-AS1	True
ENSG00000231561.2	1.99407	2.17302	0.443515	4.89954	9.60604e-07	3.70399e-06	CEACAMP5	True
ENSG00000231562.1	0.446846	-0.165198	0.328205	-0.503339	0.614726	0.717189	AL512593.1	False
ENSG00000231563.2	16.4292	-0.074671	0.0998152	-0.748092	0.454405	0.57065	AL139288.1	False
ENSG00000231564.1	0.38213	-0.886924	0.397142	-2.23327	0.0255312	0.04857	EIF4A1P11	False
ENSG00000231565.1	0.0257557	-0.0188662	3.91481	-0.00481918	0.996155		NEK2P2	False
ENSG00000231566.2	16.3454	0.842699	0.256639	3.2836	0.00102489	0.002576	LINC02595	False
ENSG00000231567.1	0.0952469	-0.289511	1.30866	-0.221227	0.824915		MTND2P19	False
ENSG00000231568.1	0.106209	-0.294468	0.982181	-0.299811	0.764322		S100A11P7	False
ENSG00000231569.1	0.0129288	0.0111862	3.91577	0.00285671	0.997721		AL355334.1	False
ENSG00000231570.1	0						PPIAP63	False
ENSG00000231574.6	6.29539	-0.339745	0.168109	-2.02098	0.0432817	0.077816	LINC02015	False
ENSG00000231575.1	0.128708	-0.803881	0.81535	-0.985933	0.324166		AL139118.1	False
ENSG00000231576.1	0.219398	0.432555	0.644927	0.670704	0.502409	0.615813	MTCO2P20	False
ENSG00000231579.3	1.99321	0.0706203	0.269635	0.261911	0.79339	0.859833	RPL7P21	False
ENSG00000231582.2	0.0170624	0.0407285	3.37922	0.0120526	0.990384		MTND4LP21	False
ENSG00000231583.1	0.00187594	-0.00850911	3.91584	-0.002173	0.998266		AC108938.1	False
ENSG00000231584.8	28.9399	0.588415	0.134757	4.36649	1.26257e-05	4.19379e-05	FAHD2CP	False
ENSG00000231585.1	0.0443223	-0.168622	1.83583	-0.0918508	0.926817		AC034228.1	False
ENSG00000231586.2	0.172061	0.125791	0.692923	0.181537	0.855946		RPS23P9	False
ENSG00000231587.1	4.76797	-0.0893158	0.166057	-0.537862	0.590672	0.696032	SNORD62B	False
ENSG00000231588.1	0.0514461	-0.188827	1.52904	-0.123494	0.901716		SHQ1P1	False
ENSG00000231589.1	0						AC009110.1	False
ENSG00000231590.2	0.00765534	0.0111862	3.91577	0.00285671	0.997721		AC235565.1	False
ENSG00000231593.1	0.00928543	0.0210339	3.91573	0.00537163	0.995714		BX510359.4	False
ENSG00000231597.1	0.03998	-0.158774	1.84426	-0.0860908	0.931394		AC007557.2	False
ENSG00000231600.1	0.0793164	0.039199	1.72828	0.0226809	0.981905		AC236972.1	False
ENSG00000231601.1	0.0239486	0.0604233	2.75296	0.0219485	0.982489		AL157709.1	False
ENSG00000231603.1	0.0179238	-0.018867	3.36514	-0.00560659	0.995527		AL606490.5	False
ENSG00000231604.2	0.026368	0.0106754	2.73677	0.00390072	0.996888		AL133232.1	False
ENSG00000231605.6	0.230262	-0.293087	0.637874	-0.459475	0.645893	0.743599	LINC01363	False
ENSG00000231606.2	3.76965	-0.74572	0.208329	-3.57954	0.000344198	0.0009365	AL357873.1	False
ENSG00000231607.12	193.176	-0.409863	0.0966529	-4.24057	2.22957e-05	7.166e-05	DLEU2	False
ENSG00000231609.7	26.7289	0.468116	0.128019	3.65662	0.000255564	0.000709181	AC007098.1	False
ENSG00000231610.1	0.00539784	0.00133856	3.9158	0.000341834	0.999727		PIK3CDP1	False
ENSG00000231612.1	1.47663	-0.637516	0.207448	-3.07314	0.00211816	0.00503764	AC104462.1	False
ENSG00000231613.1	2.12764	0.526956	0.25743	2.04699	0.040659	0.0736032	AC099568.1	False
ENSG00000231615.2	0.636454	0.422443	0.3672	1.15044	0.249961	0.354057	AL645568.1	False
ENSG00000231616.9	11.2097	-0.114068	0.136933	-0.833018	0.404835	0.521749	AL354733.2	False
ENSG00000231619.1	0.118263	-0.150455	1.02927	-0.146177	0.883782		ANAPC15P1	False
ENSG00000231620.1	0						AP000855.1	False
ENSG00000231621.1	2.16265	0.350827	0.314716	1.11474	0.264961	0.371504	ANKRD44-AS1	False
ENSG00000231622.1	0.0675571	-0.0302447	1.36247	-0.0221985	0.98229		RPS29P7	False
ENSG00000231625.4	12.1374	-0.636764	0.146544	-4.34521	1.39141e-05	4.59372e-05	SLC47A1P2	False
ENSG00000231626.1	0.0193654	0.0210339	3.91573	0.00537163	0.995714		AC013402.2	False
ENSG00000231628.1	11.9086	-0.357263	0.128684	-2.77628	0.00549854	0.0120746	AL133406.2	False
ENSG00000231630.1	0.00315077	-0.00850911	3.91584	-0.002173	0.998266		AL592464.1	False
ENSG00000231633.1	0						LINC00283	False
ENSG00000231635.1	0.17269	-0.403972	0.631278	-0.639926	0.522221		ATP5F1BP1	False
ENSG00000231636.1	3.06485	-0.488376	0.176763	-2.76288	0.00572937	0.0125384	AGBL5-AS1	False
ENSG00000231637.3	0						USP17L29	False
ENSG00000231638.1	0.689238	0.447977	0.38849	1.15312	0.248859	0.352745	LUARIS	False
ENSG00000231643.4	0.107936	0.127319	0.904466	0.140767	0.888054		YWHAQP8	False
ENSG00000231645.3	0.367536	0.676622	0.527966	1.28156	0.199996	0.293583	KRT17P6	False
ENSG00000231646.6	12.7546	-0.538547	0.127128	-4.23626	2.27273e-05	7.29773e-05	FSIP2-AS1	False
ENSG00000231648.2	0.126736	0.0475183	0.992089	0.0478972	0.961798		LINC01698	False
ENSG00000231649.3	0.0655497	-0.338071	1.4571	-0.232017	0.816525		SPATA31B1P	False
ENSG00000231650.1	0.263758	0.0137635	0.474502	0.0290061	0.97686	0.985616	RFESDP1	False
ENSG00000231651.1	13.2332	-0.669217	0.127781	-5.23723	1.63003e-07	6.88327e-07	DLG3-AS1	False
ENSG00000231652.2	19.1155	2.42165	0.196061	12.3515	4.78087e-35	1.86686e-33	AL590428.1	True
ENSG00000231653.1	0.0267959	0.070271	2.73529	0.0256905	0.979504		AC010731.2	False
ENSG00000231654.1	0.209978	-0.0716184	0.644603	-0.111105	0.911533	0.942983	RPS6KA2-AS1	False
ENSG00000231655.1	1.29944	-0.559412	0.232499	-2.40608	0.0161246	0.0321375	EMP2P1	False
ENSG00000231660.1	0.0725952	-0.239085	1.30945	-0.182583	0.855125		RPS8P6	False
ENSG00000231662.1	0.800728	-1.62795	0.259361	-6.27677	3.45672e-10	1.94552e-09	AL357052.1	True
ENSG00000231663.1	121.048	-0.831922	0.116756	-7.12532	1.0384e-12	7.32717e-12	COA6-AS1	False
ENSG00000231665.1	2.34639	-0.70263	0.167825	-4.18669	2.83047e-05	8.97915e-05	OGFOD1P1	False
ENSG00000231666.7	8.01188	-0.303024	0.159676	-1.89774	0.0577303	0.100255	LINC01704	False
ENSG00000231667.2	0.0762822	-0.0395828	1.89673	-0.0208689	0.98335		OR7E111P	False
ENSG00000231668.2	0.697931	0.0138838	0.322232	0.0430863	0.965633	0.978256	PPP2R2DP1	False
ENSG00000231671.1	0.375833	-1.79681	0.609873	-2.9462	0.00321706	0.007392	LINC01307	True
ENSG00000231672.8	113.807	1.1221	0.190446	5.89192	3.81726e-09	1.92791e-08	DIRC3	True
ENSG00000231674.1	0.058616	-0.000191939	1.7409	-0.000110253	0.999912		LINC00410	False
ENSG00000231675.1	0.102981	-0.302759	1.05728	-0.286356	0.774606		AC005042.2	False
ENSG00000231678.2	0.0141951	0.0308814	3.83628	0.00804985	0.993577		AL358779.1	False
ENSG00000231680.1	3.86421	0.106678	0.210871	0.505893	0.612932	0.715774	LINC02723	False
ENSG00000231681.2	0.0484623	-0.029735	1.93105	-0.0153984	0.987714		AC020743.2	False
ENSG00000231682.1	0.619627	0.741417	0.526195	1.40901	0.158831	0.241422	LINC01891	False
ENSG00000231683.6	0.100704	-0.0110587	1.26893	-0.00871495	0.993047		AL033397.1	False
ENSG00000231684.3	4.45513	-0.227105	0.14804	-1.53408	0.125009	0.196398	EIF1P3	False
ENSG00000231686.1	2.7894	-0.174913	0.140151	-1.24804	0.212018	0.308277	ANKRD11P2	False
ENSG00000231688.1	1.24407	1.53711	0.330863	4.64575	3.38841e-06	1.2208e-05	RPL21P43	True
ENSG00000231689.2	0.531836	0.231062	0.365221	0.632663	0.526954	0.638422	LINC01090	False
ENSG00000231690.3	14.9997	2.22103	0.198778	11.1734	5.50083e-29	1.45264e-27	LINC00574	True
ENSG00000231691.2	0.208688	0.621649	0.653298	0.951556	0.341322	0.455466	AL592114.3	False
ENSG00000231694.1	0.00581417	0.00133856	3.9158	0.000341834	0.999727		AC244098.3	False
ENSG00000231697.3	0.38358	-0.0949073	0.377959	-0.251105	0.801733	0.865801	NANOGP5	False
