gene	total_counts	detected_spots	n_spots	detect_frac	mean_count	log1p_mean_count
RAB11FIP5	390.0	336	3200	0.105	0.121875	0.11500139269450664
AC010913.1	115.0	106	3200	0.033125	0.0359375	0.03530681383214496
NOTO	0.0	0	3200	0.0	0.0	0.0
SMYD5	501.0	442	3200	0.138125	0.1565625	0.14545224359833805
PRADC1	475.0	417	3200	0.1303125	0.1484375	0.13840232285911913
CCT7	3650.0	1558	3200	0.486875	1.140625	0.761097842468453
FBXO41	102.0	100	3200	0.03125	0.031875	0.031377535692255404
EGR4	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
AC069404.1	0.0	0	3200	0.0	0.0	0.0
AC074008.2	0.0	0	3200	0.0	0.0	0.0
ALMS1	200.0	180	3200	0.05625	0.0625	0.06062462181643484
ALMS1-IT1	15.0	15	3200	0.0046875	0.0046875	0.004676547883901846
AC074008.1	0.0	0	3200	0.0	0.0	0.0
NAT8	0.0	0	3200	0.0	0.0	0.0
TPRKB	933.0	642	3200	0.200625	0.2915625	0.25585272572391443
AC092653.1	3.0	3	3200	0.0009375	0.0009375	0.0009370608213402288
DUSP11	375.0	333	3200	0.1040625	0.1171875	0.11081436634029011
C2orf78	0.0	0	3200	0.0	0.0	0.0
AC073046.4	3.0	3	3200	0.0009375	0.0009375	0.0009370608213402288
STAMBP	459.0	384	3200	0.12	0.1434375	0.1340390762313889
AC073046.3	0.0	0	3200	0.0	0.0	0.0
ACTG2	711.0	253	3200	0.0790625	0.2221875	0.2006422859676962
DGUOK	1782.0	929	3200	0.2903125	0.556875	0.44268060703430784
DGUOK-AS1	45.0	44	3200	0.01375	0.0140625	0.013964540350372454
AC073046.1	0.0	0	3200	0.0	0.0	0.0
TET3	204.0	194	3200	0.060625	0.06375	0.06180040090544684
AC073263.1	13.0	13	3200	0.0040625	0.0040625	0.004054270328040545
BOLA3	1481.0	835	3200	0.2609375	0.4628125	0.38036095251225266
BOLA3-AS1	41.0	41	3200	0.0128125	0.0128125	0.012731114353729464
MOB1A	1913.0	1147	3200	0.3584375	0.5978125	0.4686355062921813
AC073263.2	0.0	0	3200	0.0	0.0	0.0
MTHFD2	1433.0	615	3200	0.1921875	0.4478125	0.3700537966288305
SLC4A5	559.0	411	3200	0.1284375	0.1746875	0.16100215477636007
DCTN1	1617.0	1092	3200	0.34125	0.5053125	0.40900051784240293
DCTN1-AS1	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
C2orf81	198.0	184	3200	0.0575	0.061875	0.06003621344405942
AC005041.4	82.0	75	3200	0.0234375	0.025625	0.02530218286221829
WDR54	669.0	456	3200	0.1425	0.2090625	0.18984526591269507
RTKN	498.0	424	3200	0.1325	0.155625	0.14464132315925227
INO80B	459.0	396	3200	0.12375	0.1434375	0.1340390762313889
WBP1	2723.0	1447	3200	0.4521875	0.8509375	0.6156922674891473
MOGS	808.0	647	3200	0.2021875	0.2525	0.22514155397688282
AC005041.5	31.0	30	3200	0.009375	0.0096875	0.00964087703668034
MRPL53	443.0	395	3200	0.1234375	0.1384375	0.12965670822074588
CCDC142	93.0	91	3200	0.0284375	0.0290625	0.02864819358854637
TTC31	322.0	283	3200	0.0884375	0.100625	0.09587820026833355
LBX2	30.0	28	3200	0.00875	0.009375	0.009331327428884309
AC005041.3	9.0	9	3200	0.0028125	0.0028125	0.002808552322038955
LBX2-AS1	68.0	65	3200	0.0203125	0.02125	0.02102736719207559
PCGF1	455.0	390	3200	0.121875	0.1421875	0.13294528339606096
TLX2	2.0	2	3200	0.000625	0.000625	0.0006248047688420805
DQX1	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
AUP1	2153.0	1296	3200	0.405	0.6728125	0.5145063416055634
HTRA2	628.0	506	3200	0.158125	0.19625	0.179191663785027
LOXL3	119.0	109	3200	0.0340625	0.0371875	0.036512722932156697
DOK1	289.0	257	3200	0.0803125	0.0903125	0.08646435239895621
M1AP	24.0	23	3200	0.0071875	0.0075	0.007472014838700995
SEMA4F	158.0	149	3200	0.0465625	0.049375	0.04819474884966821
AC007387.3	2.0	2	3200	0.000625	0.000625	0.0006248047688420805
AC007387.2	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
AC019069.1	113.0	105	3200	0.0328125	0.0353125	0.03470331351207794
HK2	765.0	564	3200	0.17625	0.2390625	0.21435504528113045
LINC01291	3.0	3	3200	0.0009375	0.0009375	0.0009370608213402288
AC104135.1	0.0	0	3200	0.0	0.0	0.0
LINC01293	0.0	0	3200	0.0	0.0	0.0
POLE4	2154.0	1037	3200	0.3240625	0.673125	0.51469313529248
TACR1	5.0	5	3200	0.0015625	0.0015625	0.0015612805669524994
AC007681.1	2.0	2	3200	0.000625	0.000625	0.0006248047688420805
EVA1A	980.0	597	3200	0.1865625	0.30625	0.2671604367309841
AC007099.2	0.0	0	3200	0.0	0.0	0.0
AC007099.1	0.0	0	3200	0.0	0.0	0.0
MRPL19	490.0	405	3200	0.1265625	0.153125	0.14247564824675496
GCFC2	261.0	237	3200	0.0740625	0.0815625	0.07840675484752634
AC005034.3	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
AC005034.5	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
AC005034.2	0.0	0	3200	0.0	0.0	0.0
AC005034.6	0.0	0	3200	0.0	0.0	0.0
AC005034.4	15.0	15	3200	0.0046875	0.0046875	0.004676547883901846
AC110614.1	0.0	0	3200	0.0	0.0	0.0
AC073091.3	0.0	0	3200	0.0	0.0	0.0
AC073091.4	0.0	0	3200	0.0	0.0	0.0
AC068616.2	0.0	0	3200	0.0	0.0	0.0
AC068616.3	0.0	0	3200	0.0	0.0	0.0
AC068616.1	0.0	0	3200	0.0	0.0	0.0
LRRTM4	0.0	0	3200	0.0	0.0	0.0
AC079117.2	0.0	0	3200	0.0	0.0	0.0
AC079117.1	0.0	0	3200	0.0	0.0	0.0
AC013716.1	0.0	0	3200	0.0	0.0	0.0
AC012494.1	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
AC084149.1	0.0	0	3200	0.0	0.0	0.0
LINC01851	0.0	0	3200	0.0	0.0	0.0
AC012494.2	0.0	0	3200	0.0	0.0	0.0
AC092660.1	0.0	0	3200	0.0	0.0	0.0
AC092604.1	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
REG3G	0.0	0	3200	0.0	0.0	0.0
REG1B	0.0	0	3200	0.0	0.0	0.0
REG1A	0.0	0	3200	0.0	0.0	0.0
REG3A	0.0	0	3200	0.0	0.0	0.0
AC011754.1	0.0	0	3200	0.0	0.0	0.0
CTNNA2	0.0	0	3200	0.0	0.0	0.0
AC011754.2	0.0	0	3200	0.0	0.0	0.0
AC010975.1	0.0	0	3200	0.0	0.0	0.0
AC016716.2	0.0	0	3200	0.0	0.0	0.0
LRRTM1	15.0	14	3200	0.004375	0.0046875	0.004676547883901846
AC008067.1	0.0	0	3200	0.0	0.0	0.0
AC012355.1	0.0	0	3200	0.0	0.0	0.0
LINC01815	0.0	0	3200	0.0	0.0	0.0
AC079896.1	0.0	0	3200	0.0	0.0	0.0
AC010105.1	0.0	0	3200	0.0	0.0	0.0
AC098817.1	0.0	0	3200	0.0	0.0	0.0
LINC01809	0.0	0	3200	0.0	0.0	0.0
AC106874.1	0.0	0	3200	0.0	0.0	0.0
SUCLG1	1847.0	1166	3200	0.364375	0.5771875	0.4556431975524444
DNAH6	39.0	38	3200	0.011875	0.0121875	0.012113830383511383
TRABD2A	127.0	118	3200	0.036875	0.0396875	0.03892018723065881
TMSB10	160324.0	3120	3200	0.975	50.10125	3.9338089587500034
AC022210.2	0.0	0	3200	0.0	0.0	0.0
KCMF1	948.0	702	3200	0.219375	0.29625	0.2594754805616
LINC01964	0.0	0	3200	0.0	0.0	0.0
TCF7L1	269.0	241	3200	0.0753125	0.0840625	0.0807155581819318
TCF7L1-IT1	0.0	0	3200	0.0	0.0	0.0
TGOLN2	2248.0	1291	3200	0.4034375	0.7025	0.5320977590415303
RETSAT	979.0	732	3200	0.22875	0.3059375	0.2669211736600975
ELMOD3	271.0	248	3200	0.0775	0.0846875	0.08129192707396835
AC062037.2	0.0	0	3200	0.0	0.0	0.0
CAPG	5882.0	2131	3200	0.6659375	1.838125	1.0431436228700786
AC062037.3	4.0	4	3200	0.00125	0.00125	0.0012492194004319248
SH2D6	115.0	101	3200	0.0315625	0.0359375	0.03530681383214496
PARTICL	97.0	92	3200	0.02875	0.0303125	0.029862154283913138
MAT2A	3314.0	1635	3200	0.5109375	1.035625	0.7108028970483609
GGCX	1218.0	845	3200	0.2640625	0.380625	0.3225362951922446
VAMP8	5280.0	1985	3200	0.6203125	1.65	0.9745596399981308
VAMP5	1603.0	1060	3200	0.33125	0.5009375	0.40608991287700646
RNF181	4640.0	1658	3200	0.518125	1.45	0.8960880245566356
TMEM150A	456.0	406	3200	0.126875	0.1425	0.1332188437862227
USP39	712.0	569	3200	0.1778125	0.2225	0.20089794236689004
C2orf68	565.0	487	3200	0.1521875	0.1765625	0.16259705144617603
SFTPB	9685.0	1220	3200	0.38125	3.0265625	1.3929130342986475
GNLY	1060.0	396	3200	0.12375	0.33125	0.2861183504755982
ATOH8	1237.0	843	3200	0.2634375	0.3865625	0.32682766259109153
AC105053.1	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
ST3GAL5	2291.0	1150	3200	0.359375	0.7159375	0.5399595784910547
ST3GAL5-AS1	15.0	14	3200	0.004375	0.0046875	0.004676547883901846
AC012511.1	64.0	58	3200	0.018125	0.02	0.019802627296179712
AC012511.2	0.0	0	3200	0.0	0.0	0.0
POLR1A	358.0	305	3200	0.0953125	0.111875	0.10604777943796254
PTCD3	678.0	552	3200	0.1725	0.211875	0.1921687470147792
IMMT	1172.0	814	3200	0.254375	0.36625	0.3120697605086113
AC009309.1	21.0	21	3200	0.0065625	0.0065625	0.00654106054338091
MRPL35	677.0	522	3200	0.163125	0.2115625	0.1919108488831112
REEP1	25.0	24	3200	0.0075	0.0078125	0.007782140442054949
KDM3A	409.0	357	3200	0.1115625	0.1278125	0.12027991585497065
CHMP3	2235.0	1337	3200	0.4178125	0.6984375	0.5297087107674919
AC015971.1	0.0	0	3200	0.0	0.0	0.0
RNF103	403.0	350	3200	0.109375	0.1259375	0.11861602196027532
RMND5A	510.0	425	3200	0.1328125	0.159375	0.1478810668136629
CD8A	379.0	214	3200	0.066875	0.1184375	0.11193262197820789
CD8B	204.0	150	3200	0.046875	0.06375	0.06180040090544684
RGPD1	0.0	0	3200	0.0	0.0	0.0
PLGLB1	61.0	60	3200	0.01875	0.0190625	0.01888308700150122
AC092651.3	0.0	0	3200	0.0	0.0	0.0
LINC01955	0.0	0	3200	0.0	0.0	0.0
AC068279.2	7.0	7	3200	0.0021875	0.0021875	0.002185110905337002
IGKV3OR2-268	0.0	0	3200	0.0	0.0	0.0
LINC01943	88.0	77	3200	0.0240625	0.0275	0.02712866738825262
CYTOR	2937.0	1095	3200	0.3421875	0.9178125	0.6511852136012791
AC133644.2	15.0	15	3200	0.0046875	0.0046875	0.004676547883901846
PLGLB2	20.0	20	3200	0.00625	0.00625	0.006230549750636074
RGPD2	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
AC108479.3	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
KRCC1	482.0	409	3200	0.1278125	0.150625	0.14030527300520526
SMYD1	0.0	0	3200	0.0	0.0	0.0
FABP1	0.0	0	3200	0.0	0.0	0.0
THNSL2	816.0	608	3200	0.19	0.255	0.22713557258374723
FOXI3	0.0	0	3200	0.0	0.0	0.0
TEX37	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
AC104134.1	0.0	0	3200	0.0	0.0	0.0
EIF2AK3	223.0	211	3200	0.0659375	0.0696875	0.06736654974236742
EIF2AK3-DT	19.0	19	3200	0.0059375	0.0059375	0.005919942510990248
AC062029.1	11.0	11	3200	0.0034375	0.0034375	0.003431605301696017
RPIA	424.0	365	3200	0.1140625	0.1325	0.12442757837505204
IGKC	44599.0	1918	3200	0.599375	13.9371875	2.7038539089708005
IGKJ5	0.0	0	3200	0.0	0.0	0.0
IGKJ4	0.0	0	3200	0.0	0.0	0.0
IGKJ3	0.0	0	3200	0.0	0.0	0.0
IGKJ2	0.0	0	3200	0.0	0.0	0.0
IGKJ1	0.0	0	3200	0.0	0.0	0.0
IGKV4-1	8.0	8	3200	0.0025	0.0025	0.002496880198587199
IGKV5-2	0.0	0	3200	0.0	0.0	0.0
IGKV7-3	0.0	0	3200	0.0	0.0	0.0
IGKV2-4	0.0	0	3200	0.0	0.0	0.0
IGKV1-5	6.0	5	3200	0.0015625	0.001875	0.0018732443816803477
IGKV1-6	4.0	3	3200	0.0009375	0.00125	0.0012492194004319248
IGKV3-7	0.0	0	3200	0.0	0.0	0.0
IGKV1-8	0.0	0	3200	0.0	0.0	0.0
IGKV1-9	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
IGKV2-10	0.0	0	3200	0.0	0.0	0.0
IGKV3-11	4.0	4	3200	0.00125	0.00125	0.0012492194004319248
IGKV1-12	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
IGKV1-13	0.0	0	3200	0.0	0.0	0.0
IGKV2-14	0.0	0	3200	0.0	0.0	0.0
IGKV3-15	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
IGKV1-16	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
IGKV1-17	3.0	2	3200	0.000625	0.0009375	0.0009370608213402288
IGKV2-18	0.0	0	3200	0.0	0.0	0.0
IGKV2-19	0.0	0	3200	0.0	0.0	0.0
IGKV3-20	12.0	8	3200	0.0025	0.00375	0.003742986278834377
IGKV6-21	0.0	0	3200	0.0	0.0	0.0
IGKV1-22	0.0	0	3200	0.0	0.0	0.0
IGKV2-23	0.0	0	3200	0.0	0.0	0.0
IGKV2-24	0.0	0	3200	0.0	0.0	0.0
IGKV3-25	0.0	0	3200	0.0	0.0	0.0
IGKV2-26	0.0	0	3200	0.0	0.0	0.0
IGKV1-27	2.0	2	3200	0.000625	0.000625	0.0006248047688420805
IGKV2-28	0.0	0	3200	0.0	0.0	0.0
IGKV2-29	0.0	0	3200	0.0	0.0	0.0
IGKV2-30	0.0	0	3200	0.0	0.0	0.0
IGKV3-31	0.0	0	3200	0.0	0.0	0.0
IGKV1-32	0.0	0	3200	0.0	0.0	0.0
IGKV1-33	0.0	0	3200	0.0	0.0	0.0
IGKV3-34	0.0	0	3200	0.0	0.0	0.0
IGKV1-35	0.0	0	3200	0.0	0.0	0.0
IGKV2-36	0.0	0	3200	0.0	0.0	0.0
IGKV1-37	0.0	0	3200	0.0	0.0	0.0
IGKV2-38	0.0	0	3200	0.0	0.0	0.0
IGKV1-39	6.0	5	3200	0.0015625	0.001875	0.0018732443816803477
IGKV2-40	0.0	0	3200	0.0	0.0	0.0
IGKV2D-40	0.0	0	3200	0.0	0.0	0.0
IGKV1D-39	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
IGKV2D-38	0.0	0	3200	0.0	0.0	0.0
IGKV1D-37	0.0	0	3200	0.0	0.0	0.0
IGKV2D-36	0.0	0	3200	0.0	0.0	0.0
IGKV1D-35	0.0	0	3200	0.0	0.0	0.0
IGKV3D-34	0.0	0	3200	0.0	0.0	0.0
IGKV1D-33	0.0	0	3200	0.0	0.0	0.0
IGKV1D-32	0.0	0	3200	0.0	0.0	0.0
IGKV3D-31	0.0	0	3200	0.0	0.0	0.0
IGKV2D-30	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
IGKV2D-29	0.0	0	3200	0.0	0.0	0.0
IGKV2D-28	0.0	0	3200	0.0	0.0	0.0
IGKV1D-27	0.0	0	3200	0.0	0.0	0.0
IGKV2D-26	0.0	0	3200	0.0	0.0	0.0
IGKV3D-25	0.0	0	3200	0.0	0.0	0.0
IGKV2D-24	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
IGKV2D-23	0.0	0	3200	0.0	0.0	0.0
IGKV1D-22	0.0	0	3200	0.0	0.0	0.0
IGKV6D-21	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
IGKV3D-20	0.0	0	3200	0.0	0.0	0.0
IGKV2D-19	0.0	0	3200	0.0	0.0	0.0
IGKV2D-18	0.0	0	3200	0.0	0.0	0.0
IGKV6D-41	0.0	0	3200	0.0	0.0	0.0
IGKV1D-17	0.0	0	3200	0.0	0.0	0.0
IGKV1D-16	0.0	0	3200	0.0	0.0	0.0
IGKV3D-15	0.0	0	3200	0.0	0.0	0.0
IGKV2D-14	0.0	0	3200	0.0	0.0	0.0
IGKV1D-13	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
IGKV1D-12	0.0	0	3200	0.0	0.0	0.0
IGKV3D-11	0.0	0	3200	0.0	0.0	0.0
IGKV2D-10	0.0	0	3200	0.0	0.0	0.0
IGKV1D-42	0.0	0	3200	0.0	0.0	0.0
IGKV1D-43	2.0	2	3200	0.000625	0.000625	0.0006248047688420805
IGKV1D-8	0.0	0	3200	0.0	0.0	0.0
IGKV3D-7	0.0	0	3200	0.0	0.0	0.0
IGKV1OR2-118	0.0	0	3200	0.0	0.0	0.0
AC233263.6	13.0	12	3200	0.00375	0.0040625	0.004054270328040545
AC233266.2	15.0	15	3200	0.0046875	0.0046875	0.004676547883901846
AC027612.5	0.0	0	3200	0.0	0.0	0.0
IGKV1OR2-1	0.0	0	3200	0.0	0.0	0.0
AL845331.2	0.0	0	3200	0.0	0.0	0.0
TEKT4	34.0	32	3200	0.01	0.010625	0.01056895134923424
AC103563.7	0.0	0	3200	0.0	0.0	0.0
MAL	525.0	412	3200	0.12875	0.1640625	0.15191604202584197
AC103563.2	0.0	0	3200	0.0	0.0	0.0
AC103563.9	0.0	0	3200	0.0	0.0	0.0
MRPS5	1062.0	785	3200	0.2453125	0.331875	0.2865877238707445
ZNF514	341.0	294	3200	0.091875	0.1065625	0.10125836332408582
ZNF2	88.0	80	3200	0.025	0.0275	0.02712866738825262
AC092835.1	4.0	4	3200	0.00125	0.00125	0.0012492194004319248
PROM2	419.0	337	3200	0.1053125	0.1309375	0.12304693477592453
KCNIP3	243.0	209	3200	0.0653125	0.0759375	0.07319237455070585
FAHD2A	741.0	591	3200	0.1846875	0.2315625	0.20828368840718578
TRIM43B	0.0	0	3200	0.0	0.0	0.0
AC009237.14	96.0	93	3200	0.0290625	0.03	0.0295588022415444
AC009237.15	15.0	15	3200	0.0046875	0.0046875	0.004676547883901846
TRIM43	0.0	0	3200	0.0	0.0	0.0
AC008268.1	3.0	3	3200	0.0009375	0.0009375	0.0009370608213402288
LINC00342	98.0	97	3200	0.0303125	0.030625	0.030165414331726297
ANKRD36C	77.0	73	3200	0.0228125	0.0240625	0.02377755991099668
GPAT2	43.0	41	3200	0.0128125	0.0134375	0.013348017519500054
ADRA2B	24.0	21	3200	0.0065625	0.0075	0.007472014838700995
ASTL	0.0	0	3200	0.0	0.0	0.0
DUSP2	197.0	168	3200	0.0525	0.0615625	0.059741879372766
AC012307.1	0.0	0	3200	0.0	0.0	0.0
STARD7	2061.0	1250	3200	0.390625	0.6440625	0.4971703129429893
STARD7-AS1	54.0	54	3200	0.016875	0.016875	0.016734198991165194
TMEM127	982.0	788	3200	0.24625	0.306875	0.26763879120076095
CIAO1	1259.0	898	3200	0.280625	0.3934375	0.33177371583965876
SNRNP200	1685.0	1101	3200	0.3440625	0.5265625	0.42301847568906525
AC021188.1	5.0	5	3200	0.0015625	0.0015625	0.0015612805669524994
ITPRIPL1	28.0	27	3200	0.0084375	0.00875	0.008711940602021502
NCAPH	68.0	61	3200	0.0190625	0.02125	0.02102736719207559
NEURL3	4.0	4	3200	0.00125	0.00125	0.0012492194004319248
AC013270.1	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
ARID5A	356.0	315	3200	0.0984375	0.11125	0.10548550784597728
KANSL3	510.0	446	3200	0.139375	0.159375	0.1478810668136629
FER1L5	3.0	3	3200	0.0009375	0.0009375	0.0009370608213402288
LMAN2L	452.0	394	3200	0.123125	0.14125	0.13212415292704116
CNNM4	189.0	171	3200	0.0534375	0.0590625	0.05738408281923342
CNNM3-DT	9.0	7	3200	0.0021875	0.0028125	0.002808552322038955
CNNM3	414.0	369	3200	0.1153125	0.129375	0.12166438236435588
ANKRD23	46.0	42	3200	0.013125	0.014375	0.014272659286718607
ANKRD39	278.0	256	3200	0.08	0.086875	0.08330660612641042
SEMA4C	309.0	287	3200	0.0896875	0.0965625	0.09218028679539719
FAM178B	30.0	29	3200	0.0090625	0.009375	0.009331327428884309
AC092636.1	0.0	0	3200	0.0	0.0	0.0
IGKV2OR2-1	0.0	0	3200	0.0	0.0	0.0
IGKV2OR2-2	0.0	0	3200	0.0	0.0	0.0
IGKV1OR2-3	0.0	0	3200	0.0	0.0	0.0
FAHD2B	56.0	52	3200	0.01625	0.0175	0.017348638334613004
ANKRD36	64.0	63	3200	0.0196875	0.02	0.019802627296179712
AC159540.2	22.0	22	3200	0.006875	0.006875	0.0068514749491017735
AC159540.1	0.0	0	3200	0.0	0.0	0.0
IGKV1OR2-9	0.0	0	3200	0.0	0.0	0.0
IGKV2OR2-10	0.0	0	3200	0.0	0.0	0.0
IGKV2OR2-7D	0.0	0	3200	0.0	0.0	0.0
IGKV3OR2-5	0.0	0	3200	0.0	0.0	0.0
IGKV1OR2-6	0.0	0	3200	0.0	0.0	0.0
IGKV2OR2-7	0.0	0	3200	0.0	0.0	0.0
IGKV2OR2-8	0.0	0	3200	0.0	0.0	0.0
IGKV1OR2-11	0.0	0	3200	0.0	0.0	0.0
AC092683.1	15.0	14	3200	0.004375	0.0046875	0.004676547883901846
AC092683.2	0.0	0	3200	0.0	0.0	0.0
ANKRD36B	88.0	81	3200	0.0253125	0.0275	0.02712866738825262
AC017099.2	0.0	0	3200	0.0	0.0	0.0
COX5B	10789.0	2527	3200	0.7896875	3.3715625	1.4751204966886127
ACTR1B	1144.0	840	3200	0.2625	0.3575	0.3056447728259534
C2orf92	48.0	48	3200	0.015	0.015	0.014888612493750654
ZAP70	164.0	131	3200	0.0409375	0.05125	0.049979932305020756
TMEM131	652.0	536	3200	0.1675	0.20375	0.18544168413019824
VWA3B	3.0	3	3200	0.0009375	0.0009375	0.0009370608213402288
AC092675.1	0.0	0	3200	0.0	0.0	0.0
CNGA3	0.0	0	3200	0.0	0.0	0.0
AC092675.2	0.0	0	3200	0.0	0.0	0.0
INPP4A	373.0	335	3200	0.1046875	0.1165625	0.11025476923559188
COA5	910.0	680	3200	0.2125	0.284375	0.25027221870246236
UNC50	993.0	750	3200	0.234375	0.3103125	0.27026565838294475
MGAT4A	300.0	265	3200	0.0828125	0.09375	0.08961215868968714
LINC02611	13.0	13	3200	0.0040625	0.0040625	0.004054270328040545
KIAA1211L	214.0	195	3200	0.0609375	0.066875	0.06473381456656802
TSGA10	156.0	149	3200	0.0465625	0.04875	0.04759897879927888
C2orf15	36.0	34	3200	0.010625	0.01125	0.011187189390564393
AC079447.1	3.0	3	3200	0.0009375	0.0009375	0.0009370608213402288
LIPT1	177.0	159	3200	0.0496875	0.0553125	0.053836931597749785
MITD1	409.0	350	3200	0.109375	0.1278125	0.12027991585497065
MRPL30	458.0	390	3200	0.121875	0.143125	0.13376574016299309
LYG2	0.0	0	3200	0.0	0.0	0.0
LYG1	28.0	28	3200	0.00875	0.00875	0.008711940602021502
TXNDC9	577.0	464	3200	0.145	0.1803125	0.16577923392463892
EIF5B	1265.0	876	3200	0.27375	0.3953125	0.3331184045227815
REV1	350.0	308	3200	0.09625	0.109375	0.10379679368164356
AC018690.1	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
AFF3	20.0	19	3200	0.0059375	0.00625	0.006230549750636074
AC092667.1	0.0	0	3200	0.0	0.0	0.0
LINC01104	0.0	0	3200	0.0	0.0	0.0
LONRF2	1024.0	553	3200	0.1728125	0.32	0.2776317365982795
CHST10	260.0	224	3200	0.07	0.08125	0.07811777926395203
NMS	0.0	0	3200	0.0	0.0	0.0
PDCL3	453.0	382	3200	0.119375	0.1415625	0.1323979380074646
LINC01849	0.0	0	3200	0.0	0.0	0.0
AC092845.1	0.0	0	3200	0.0	0.0	0.0
LINC01868	0.0	0	3200	0.0	0.0	0.0
AC092168.1	0.0	0	3200	0.0	0.0	0.0
AC092168.3	0.0	0	3200	0.0	0.0	0.0
NPAS2	180.0	164	3200	0.05125	0.05625	0.05472489968924655
AC092168.2	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
AC016738.2	0.0	0	3200	0.0	0.0	0.0
AC016738.1	0.0	0	3200	0.0	0.0	0.0
RPL31	40665.0	2947	3200	0.9209375	12.7078125	2.617965925774666
TBC1D8	8.0	8	3200	0.0025	0.0025	0.002496880198587199
TBC1D8-AS1	11.0	11	3200	0.0034375	0.0034375	0.003431605301696017
CNOT11	440.0	396	3200	0.12375	0.1375	0.12883287184296843
RNF149	1171.0	769	3200	0.2403125	0.3659375	0.31184100607549664
CREG2	7.0	7	3200	0.0021875	0.0021875	0.002185110905337002
RFX8	57.0	50	3200	0.015625	0.0178125	0.017655716488415574
LINC01870	0.0	0	3200	0.0	0.0	0.0
AC093894.1	0.0	0	3200	0.0	0.0	0.0
AC093894.2	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
MAP4K4	1264.0	767	3200	0.2396875	0.395	0.33289441527332897
LINC01127	56.0	51	3200	0.0159375	0.0175	0.017348638334613004
IL1R2	75.0	68	3200	0.02125	0.0234375	0.02316705928153438
AC007271.1	0.0	0	3200	0.0	0.0	0.0
IL1R1	552.0	464	3200	0.145	0.1725	0.15913822133829736
IL1R1-AS1	0.0	0	3200	0.0	0.0	0.0
IL1RL2	106.0	94	3200	0.029375	0.033125	0.03258818959315157
IL1RL1	524.0	188	3200	0.05875	0.16375	0.1516475496091398
IL18R1	89.0	71	3200	0.0221875	0.0278125	0.027432757401239058
IL18RAP	9.0	9	3200	0.0028125	0.0028125	0.002808552322038955
AC007278.2	0.0	0	3200	0.0	0.0	0.0
AC007278.1	0.0	0	3200	0.0	0.0	0.0
SLC9A4	2.0	2	3200	0.000625	0.000625	0.0006248047688420805
SLC9A2	13.0	12	3200	0.00375	0.0040625	0.004054270328040545
MFSD9	99.0	95	3200	0.0296875	0.0309375	0.030468582440763507
TMEM182	72.0	69	3200	0.0215625	0.0225	0.022250608934819758
LINC01796	0.0	0	3200	0.0	0.0	0.0
LINC01935	0.0	0	3200	0.0	0.0	0.0
AC108051.1	0.0	0	3200	0.0	0.0	0.0
AC073987.1	0.0	0	3200	0.0	0.0	0.0
AC011593.1	0.0	0	3200	0.0	0.0	0.0
AC013727.1	0.0	0	3200	0.0	0.0	0.0
AC013727.2	0.0	0	3200	0.0	0.0	0.0
LINC01965	2.0	2	3200	0.000625	0.000625	0.0006248047688420805
AC096554.1	0.0	0	3200	0.0	0.0	0.0
AC068535.1	0.0	0	3200	0.0	0.0	0.0
LINC01831	0.0	0	3200	0.0	0.0	0.0
AC068535.2	0.0	0	3200	0.0	0.0	0.0
LINC01102	0.0	0	3200	0.0	0.0	0.0
LINC01103	0.0	0	3200	0.0	0.0	0.0
AC013402.2	0.0	0	3200	0.0	0.0	0.0
AC013402.3	0.0	0	3200	0.0	0.0	0.0
PANTR1	3.0	3	3200	0.0009375	0.0009375	0.0009370608213402288
AC013402.1	0.0	0	3200	0.0	0.0	0.0
AC068057.1	0.0	0	3200	0.0	0.0	0.0
LINC01114	0.0	0	3200	0.0	0.0	0.0
AC018730.1	0.0	0	3200	0.0	0.0	0.0
POU3F3	2.0	2	3200	0.000625	0.000625	0.0006248047688420805
LINC01159	0.0	0	3200	0.0	0.0	0.0
AC010884.2	0.0	0	3200	0.0	0.0	0.0
