target	mode	neighbor_autocorr_pooled	neighbor_autocorr_weighted_sample	block_variance_fraction	target_sd
null_random_matched_004	coord_qc_residual_target	0.7478317343732862	0.7452244103376439	0.0764070164341521	0.1534826854550777
null_random_matched_005	raw_smoothed	0.9577693779987542	0.9332945596949364	0.3391439456947439	0.2884670534166789
null_random_matched_005	coord_qc_residual_target	0.685873528408604	0.6871070790445923	0.03668333613501684	0.1323406545823028
null_random_matched_006	raw_smoothed	0.9740922885722334	0.93685516689324	0.3112190699396377	0.31427482307841414
null_random_matched_006	coord_qc_residual_target	0.7393923325326499	0.7393770163799172	0.06893341688136062	0.13718277230766435
null_random_matched_007	raw_smoothed	0.9501589768991939	0.9326944020726569	0.329089276255405	0.2922247706599794
null_random_matched_007	coord_qc_residual_target	0.7165723705880082	0.7160629828718142	0.054130296275809564	0.1399785777103052
null_random_matched_008	raw_smoothed	0.9837118515351823	0.9661833103190615	0.36160584255945843	0.3690665650017326
null_random_matched_008	coord_qc_residual_target	0.7597829700957551	0.7582587931827328	0.10564456987164166	0.16309762997286228
null_random_matched_009	raw_smoothed	0.9526034788785703	0.9413393468995035	0.33523388716910735	0.26646207976154984
null_random_matched_009	coord_qc_residual_target	0.7084540330895699	0.7089314813566998	0.04497077694515925	0.13837150802041953
null_random_matched_010	raw_smoothed	0.9672642056672609	0.9536833147121713	0.34968428830331205	0.3357635416349753
null_random_matched_010	coord_qc_residual_target	0.7159430610162886	0.7133085177066201	0.09361877427472824	0.15417427534818498
null_random_matched_011	raw_smoothed	0.9763743781291155	0.9589218075269074	0.357870520947668	0.368287812495992
null_random_matched_011	coord_qc_residual_target	0.7626194161305229	0.7585547506844862	0.10546518866270589	0.1658852444303137
null_random_matched_012	raw_smoothed	0.9592812033665238	0.9487152456355125	0.31999424979915464	0.27942969215811386
null_random_matched_012	coord_qc_residual_target	0.7087597261808822	0.7077870725195983	0.05782329140476987	0.1453396083881112
null_random_matched_013	raw_smoothed	0.9772106034382642	0.9532235961204415	0.363860826594907	0.3355830305614851
null_random_matched_013	coord_qc_residual_target	0.724739602267645	0.7230246350859917	0.05265755105807247	0.14553623403336563
null_random_matched_014	raw_smoothed	0.95520380407644	0.9409172406219359	0.3331374412669956	0.3115848839918549
