gene	log2fc_dm2_vs_dm1	pvalue	fdr	rank_score
AL161421.1	-0.0016722507598736502	0.9777818577246424	0.9874103767013271	-1.6317864928657192e-05
OR2T35	-0.00012688852169573937	0.7433503155823392	0.8341642400692463	-1.6344062545455568e-05
RNU6-468P	-0.00012097242086974932	0.7323677393750107	0.82593571787747	-1.6364035485791735e-05
RNA5SP55	-0.00013086906748012694	0.7491395537316652	0.8381304937466475	-1.6415858821752983e-05
RNU6-937P	-0.0002964662825325178	0.8800797279904392	0.9268075614171578	-1.6447351251019542e-05
RBMY2FP	-0.00019186704679438583	0.8208021312651531	0.8879463268819315	-1.6454810445419652e-05
SOCS5P3	-0.0003126768048101391	0.8858075274492482	0.9303768313997631	-1.646575861306547e-05
LINC02778	-0.00021221590922748993	0.8363691444529472	0.8979437082454862	-1.6468378491989522e-05
OR1J2	-0.0003070919021747349	0.883818177069048	0.9291056952874095	-1.6471510084727724e-05
KRT8P12	-0.0018087042770762451	0.9791619150583142	0.9881506665735571	-1.6541481359870993e-05
CNN2P6	-0.0002617754147583155	0.864402367413618	0.916461976884797	-1.656620905079131e-05
RPL17P20	-0.0003774890712662741	0.903858426291467	0.9420563042306803	-1.657161503451068e-05
AC069277.1	-0.0010900129413325965	0.9654656175082021	0.9800733278087078	-1.6637072285579276e-05
AL008723.3	-0.00017572287610158224	0.8036288953064245	0.8760633336714562	-1.668391290223737e-05
AC123595.1	-0.0004544522159752491	0.9189246676723336	0.9514299903726409	-1.6687526311547402e-05
TTTY12	-0.00014407636733169044	0.7643840965488337	0.8491549666842645	-1.681203462532631e-05
UGT2B26P	-0.0002493937896614999	0.8561652195293951	0.9107257487004631	-1.6819720390256216e-05
TBL1YP1	-0.00015733386733586102	0.7817284482593061	0.8611074167972347	-1.682592618816939e-05
CHORDC1P5	-0.00024399146157749524	0.8528243688392854	0.9086241775273368	-1.686966688153065e-05
PRUNEP1	-0.00022433700191227396	0.840949245627475	0.9010190279695983	-1.6876920813767896e-05
LINC00692	-0.0001382269055124923	0.7547536276104351	0.8418374486110829	-1.6890607819774732e-05
RNU6-454P	-0.0001454309151946657	0.765162497856251	0.849752599734687	-1.6905809253005456e-05
GTF3C2-AS1	-0.0007733228567161909	0.9508371720612103	0.970919231264213	-1.6931013302984197e-05
RNU7-57P	-0.0005119125400040413	0.926592123610917	0.9557450773174961	-1.6950138720475057e-05
ANP32D	-0.0005653533220333212	0.9332312627539266	0.9598907667065452	-1.6966660813428306e-05
LINC01802	-0.000299128441012909	0.8774287293588243	0.9250930383732562	-1.69869506990211e-05
AC245036.3	-0.00023671688014788588	0.8476907071652823	0.9054885974326194	-1.6987413524122793e-05
RNU6-319P	-0.00021673681789838068	0.8345522184040242	0.8968684771905516	-1.7023915017328867e-05
AL162395.1	-0.00013577732350687576	0.7491356384960338	0.8381304937466475	-1.70318452507443e-05
DEFB112	-0.0009429454415285747	0.9592409512993848	0.9763807149531454	-1.7041182428691763e-05
AL157831.3	-0.00037681180217153006	0.9010858254326941	0.94031011985556	-1.7044645501910114e-05
AC095040.1	-0.0004393589550849182	0.9143953622301809	0.9485354951738291	-1.707611870212627e-05
LINC01298	-0.00025016925332341277	0.8538377911692951	0.9091665037260354	-1.716777171517761e-05
AC004805.1	-0.00024798137390283186	0.8517923588136861	0.9082175821368099	-1.7275934913297353e-05
LINC00305	-0.0002683712583453285	0.8614084662575675	0.9142633190484173	-1.738800573780765e-05
PRELID3BP1	-0.00021893610176510836	0.8328563542195592	0.8956702038044689	-1.73900719014705e-05
HMGB1P13	-0.00021040338291377324	0.8263958969528727	0.8916640187896469	-1.7423892912091413e-05
PPP1R8P1	-0.0006306394372249391	0.9383035288376593	0.9626167370487101	-1.7441374409767124e-05
CASC20	-0.0003498882043862332	0.8912565524496023	0.933914244178755	-1.7493453005212176e-05
GAMTP2	-0.0003457929125186693	0.8897714320143263	0.9329824525482743	-1.7539149840424485e-05
MTCYBP28	-0.00025477195332922545	0.8532568407771643	0.9088225782694866	-1.7558939375444178e-05
AC006927.4	-0.00013615147175801318	0.7415008460724799	0.8326856273608539	-1.7684489893310897e-05
AC068774.1	-0.0003244138399033439	0.8818293751395865	0.9278369273553568	-1.7718004033718667e-05
MTATP6P15	-0.0002823462012652373	0.8654499736320581	0.917193028719236	-1.7719491643249533e-05
LINC01818	-0.00022585537638434953	0.8346755563190199	0.8969637405135424	-1.772565047527676e-05
SNRPCP17	-0.00021786491538826358	0.8287887432446372	0.8933623885465765	-1.7768225074977925e-05
AC022336.1	-0.0005882714523237631	0.932443438801964	0.9594242277411108	-1.7870217596712977e-05
AC104090.1	-0.00043856857555914057	0.9104308345994104	0.9461390313786222	-1.787300355920164e-05
OOSP1P2	-0.00026330758705864557	0.8550377073840763	0.9099071636520648	-1.7908795059651045e-05
MIR3664	-0.00015134462897593533	0.7614131914115417	0.8468377986449874	-1.7916117146664527e-05
AK6P1	-0.00026650156537084057	0.8563014493339356	0.910788712439751	-1.7955095487281334e-05
AC008543.3	-0.0004972684694250634	0.9200898785535426	0.9520209342434435	-1.7986074594407813e-05
AL357315.1	-0.00020478554540550404	0.8160164370791962	0.8847327094954971	-1.808278751699912e-05
AL160163.1	-0.00036963226000227833	0.8934469820639137	0.9353937847111161	-1.8086555146479224e-05
AL157997.1	-0.0002874584601444065	0.8650692991799385	0.9170185377819302	-1.8095251518639946e-05
ABCD1P5	-0.00018324719142057513	0.7961428978823879	0.870750222217718	-1.814311654556761e-05
HPGD	-0.002975573454111924	0.9860522601464292	0.9924679194538844	-1.8151197778149512e-05
AC078899.5	-0.0002948170900170903	0.8676170639399409	0.9186826473409473	-1.8181934529764186e-05
RNU6-1085P	-0.00024097388394668257	0.8402849688942166	0.9006502182932555	-1.8211216948238653e-05
AC093323.1	-0.0018069325168861283	0.9770048650820814	0.9868604818787337	-1.825593371785912e-05
AP003973.3	-0.0001845897664382658	0.7962988110891677	0.8707965238062813	-1.8260345631314152e-05
KRT8P18	-0.0006343363228771964	0.935846439373289	0.9613738340296536	-1.8265973021252084e-05
AC005229.2	-0.00029617617657764963	0.8674806499104464	0.9186537788738216	-1.8285977512942534e-05
AC032044.2	-0.00062549621801819	0.9347523037926954	0.9607093816112545	-1.8329200783540686e-05
VN1R93P	-0.00024311761531082936	0.8401805674014924	0.9006130486193297	-1.8386345241526983e-05
AC139720.2	-0.00017682315762417684	0.7868326127182094	0.8645580907756286	-1.841041123031929e-05
RNY3P1	-0.00030757657845552865	0.8712475425047882	0.9211110479862781	-1.841105228769597e-05
AC005906.1	-0.0002671393915650534	0.8530833988139287	0.908731507709015	-1.843489122072933e-05
AC009988.1	-0.00025564474185987905	0.8466229227968796	0.904770260569676	-1.8485665386893516e-05
MIR627	-0.00030044915514387946	0.8673626927203789	0.9185827291589262	-1.856753599564171e-05
OR6P1	-0.00013807045256955823	0.7331749983489445	0.8264614236559312	-1.861084119907532e-05
AL109955.1	-0.000576904799897221	0.9280491636756159	0.9566952545663391	-1.8708455156323843e-05
UGT1A11P	-0.00020025360931839875	0.8062794334730385	0.8778036340401103	-1.872659973115475e-05
RN7SL300P	-0.00026483446376181045	0.8497298617516	0.9068606055601113	-1.8728860017295546e-05
AC136896.1	-0.0001524088045272721	0.7530599573873109	0.8407143725997187	-1.8772260216853398e-05
AC040975.1	-0.00037870593883261583	0.8920452849626892	0.934342795991247	-1.8788774843874583e-05
AL583844.1	-0.0002856887349757956	0.8594472939128106	0.9130633462574969	-1.879281968548332e-05
MRPL49P2	-0.00021720892360639643	0.8193486048627634	0.8870860982524837	-1.8795366500481618e-05
MIR580	-0.00032993131222272716	0.8767935115689776	0.9247604955447443	-1.8839959737234638e-05
AC087203.1	-0.000356649530330805	0.8853538991198202	0.9301602437659686	-1.8860731254069286e-05
NUDT4B	-0.000328861114429437	0.8761918933026742	0.9244090160529796	-1.8876880966376275e-05
PDCL3P7	-0.00021007860590592227	0.8124822395864623	0.8823080004824256	-1.894617513540837e-05
RNU7-80P	-0.0002302935832463051	0.8255983028887359	0.8911570207795602	-1.9167613233638438e-05
AL033519.2	-0.0005469286304310983	0.9224546116186508	0.9533339877936385	-1.9172579657690522e-05
ILRUNP1	-0.0002717580966414314	0.850058348195745	0.9070612902372474	-1.917287700067844e-05
AC027688.1	-0.0002050068578990724	0.8058930929828059	0.8775907979162024	-1.9213768850316428e-05
AC016542.3	-0.00029701973843692135	0.8616074365652113	0.9143993639201261	-1.9214373591431506e-05
AL109933.5	-0.0002715637484159727	0.8495212331249076	0.9066997205253553	-1.9233709360250258e-05
AC008521.1	-0.00017893175481367382	0.7807346590545894	0.860400101613184	-1.9234544650890306e-05
AP001042.3	-0.00018917365688550004	0.7912475180760106	0.8674710737555448	-1.9236622573907212e-05
AC243772.1	-0.00014120012293216246	0.7307342441950551	0.8247537447916052	-1.923718099023365e-05
ACTR1AP1	-0.00043522881634271843	0.9029549613525458	0.9415158940611433	-1.9295395780815182e-05
ABT1P1	-0.00013881211477177882	0.7258896512185368	0.8210794364718104	-1.931284556810735e-05
TUBAP1	-0.00023467809794630373	0.827377559804284	0.8923654796697935	-1.9313130292454315e-05
AC091152.3	-0.0002191780474881639	0.8156203829200784	0.8844332174428017	-1.939987187350388e-05
POLB	-0.0016404672744858573	0.9731325317699844	0.9845717118033948	-1.9403461290810847e-05
AL353581.1	-0.0006049191459442278	0.9284168644788866	0.9569115123283877	-1.951286435985689e-05
AC018904.2	-0.0003620838284045143	0.8829870575842503	0.928521628102397	-1.9569060228556417e-05
AF131215.2	-0.0006150358141643261	0.9291826192480409	0.9573737787599585	-1.9618979744238556e-05
HMGN1P16	-0.0002184763095440421	0.8129728226169873	0.8826737790824263	-1.9646257644428264e-05
AC002545.1	-0.00048762307016641734	0.9111768919234255	0.9465536025832488	-1.9698656816763582e-05
RPL35AP11	-0.0002963577869535862	0.8580330255664718	0.912179798048774	-1.9706606185632415e-05
GOLGA6L9	-0.002184440510316632	0.9794338268808536	0.9883127704910504	-1.971435880591369e-05
AC015468.3	-0.00018625905834531093	0.7832353536810676	0.862071112924044	-1.9763523558898323e-05
AL671309.1	-0.00023834371622781514	0.8258575988811934	0.8913251816053621	-1.980513077917595e-05
ANP32C	-0.0004622492936133156	0.9056143043182556	0.943240622202842	-1.9902941341973822e-05
AP000676.4	-0.00014478486981764295	0.7279967663761959	0.8226704196038076	-1.9961569595292086e-05
AC104806.1	-0.0005255301772756835	0.9162062720140098	0.9496197725660955	-1.9973688561882262e-05
AP003041.1	-0.0006254794619812258	0.9287158375486875	0.957141218031144	-2.0088616633651975e-05
SVOP	-0.0005124757387016642	0.9135300870265626	0.9479298804347686	-2.012858370754463e-05
AC103592.1	-0.00030741837245061967	0.8595775713401786	0.9131641984539097	-2.0201975267153896e-05
RN7SL252P	-0.00019195539740106003	0.7841923225355998	0.8626466162952026	-2.0266154438042198e-05
RN7SL352P	-0.0001698260721572674	0.7594445258454268	0.845407731069607	-2.0294885414388864e-05
AL355357.1	-0.00027462156861260737	0.843420136575825	0.9024910808562103	-2.0309922191164173e-05
AC116096.1	-0.0005156292447148318	0.9132094567398789	0.9477004358410582	-2.0331054775789934e-05
LSP1P3	-0.00019316555255140646	0.7847395332408666	0.8630097101760057	-2.033540081082027e-05
FRMPD3-AS1	-0.00025966842111223884	0.834804049578811	0.8970645071677137	-2.0362016837004754e-05
HNRNPRP2	-0.00019916429736862066	0.7898195511333861	0.8662915610834863	-2.040878777443125e-05
AP000648.3	-0.00018848546074769668	0.7792349143532423	0.8594559986369543	-2.0418930921445043e-05
AC023310.2	-0.00017789547987832237	0.7675865058713007	0.8515773337060544	-2.043532853087609e-05
AC069421.2	-0.0002950443566336453	0.8516960063272764	0.9081710711983845	-2.0569132151706982e-05
AC104002.3	-0.00034431888110530995	0.8710998385046791	0.9210114278435737	-2.063574217448673e-05
COPS5P1	-0.00021372648051055042	0.8005569390893061	0.8739499234901703	-2.064763947030746e-05
OR5M4P	-0.0001892816124497345	0.7768229671562376	0.8579374787215117	-2.0760017859287696e-05
SLC16A12-AS1	-0.0005827540002365274	0.9209212645800681	0.9525195159211065	-2.0849480553024734e-05
OR7A11P	-0.00015277642779086824	0.7302861318029196	0.8244100561076985	-2.0855043665630952e-05
CST9LP2	-0.00015456391379509068	0.7327629393163492	0.8262252932414533	-2.087177055389649e-05
RNU4-74P	-0.0002909647803884827	0.8475446386865402	0.9053887235440725	-2.090215884167944e-05
RN7SL617P	-0.0002829551148631809	0.8427922942611098	0.9022401605163044	-2.1017748565436788e-05
LINC02300	-0.00022386985835397234	0.8055556385838499	0.8773895370706583	-2.102237773494571e-05
NAPA-AS1	-0.001565623295702645	0.9695162635509724	0.9824654579628462	-2.104965063989728e-05
AP001189.2	-0.00027180615659773335	0.8366622625694218	0.898108694293663	-2.105133771598542e-05
AL021918.4	-0.0007877156403319902	0.9402793215365524	0.9638973053678541	-2.1065969733835115e-05
SSTR5	-0.001361409472393934	0.964921631097966	0.9797694966211989	-2.111268051949354e-05
AL645608.4	-0.00013792923010498694	0.7029541690154627	0.804898413365192	-2.1113239529817424e-05
AC002472.4	-0.00023498075566641668	0.813017934296152	0.8827042095697237	-2.1124740381772427e-05
RPL10P5	-0.0006765601346414643	0.9305157542311315	0.9582231432537589	-2.1160277161936482e-05
AC008055.1	-0.00020961915665518977	0.7925544370784119	0.8682161555869521	-2.1165434550020972e-05
AC079304.1	-0.00023655660544680442	0.8137126264451097	0.8832171753952759	-2.1178663311159017e-05
TMEM251P1	-0.00033850929241497664	0.865461042079345	0.917193028719236	-2.1242296488107683e-05
AL022323.4	-0.0004820356003162399	0.9033865482110314	0.9417734589598397	-2.1270486336250055e-05
AL365214.2	-0.00021660992234610963	0.7974316540266219	0.8717168877657357	-2.129416961810443e-05
RNU6-1245P	-0.0003229098067160409	0.8588578284615087	0.9126059903537117	-2.1337467159516887e-05
AC005042.1	-0.00019686206653589063	0.7791077332242318	0.8594320621753156	-2.1340337201656814e-05
ATP5POP1	-0.0004870792170970275	0.9039009483464296	0.9420626162211463	-2.1372625904902165e-05
CDK5RAP1	-0.001621889120692721	0.9700738422976426	0.9828180112862898	-2.1401160822509316e-05
AC007920.1	-0.0003344693323108208	0.8628604493126036	0.9153719139102251	-2.142591718396151e-05
AC048337.1	-0.00031014424315976017	0.8526069382793555	0.9085834832355977	-2.147784162980603e-05
AC097372.1	-0.0003099083698068373	0.851939913797151	0.9083167672492474	-2.1566844015532143e-05
AC008937.1	-0.0004435073658352832	0.8935456655078142	0.9354499489619941	-2.1680080356744465e-05
AC016629.2	-0.0008223800090431249	0.9410205805661894	0.9643387475771842	-2.171155448796075e-05
RBP3	-0.000353181640215027	0.8675751396598871	0.9186570819950209	-2.1788800026664306e-05
AC087235.1	-0.0002063611157525001	0.7838632623087798	0.8624131646218226	-2.182468749827166e-05
AL353616.1	-0.0004780936871213422	0.8996487203908528	0.9393741302094574	-2.1957424747841825e-05
AC007527.1	-0.0002088240807382514	0.7844040215344852	0.8627692812058282	-2.2022626903134178e-05
AL049874.4	-0.0001886766449132243	0.7641028769085991	0.8489587816241784	-2.2046519766673426e-05
RN7SKP185	-0.00042220500865244176	0.8866563361740417	0.9308093251015793	-2.205796474955677e-05
AL590648.2	-0.0003658309996945265	0.8701752260256104	0.920542445451388	-2.2093735926613635e-05
Z95331.1	-0.001622691269732135	0.9689972887963694	0.9821815423331672	-2.2194259365909722e-05
CNPY1	-0.00023076147233891398	0.8011756665148894	0.8743141459833097	-2.2215926078425706e-05
RNU7-10P	-0.0003112918578140455	0.8482627451364194	0.9058374569218857	-2.224790654260914e-05
COX7B2	-0.0002560337272911671	0.818191200037561	0.8864194896536923	-2.2312109300661623e-05
NMNAT1P3	-0.00024169999787933315	0.8081446201947223	0.8790571839204403	-2.2359887672673065e-05
AL445644.1	-0.00021258210847743754	0.7847019643520623	0.8630051318463677	-2.2383888429356727e-05
AC113554.1	-0.0002769643211668045	0.8300790980842518	0.894066693232029	-2.2401018818984597e-05
RNY1P12	-0.0003670850450570324	0.8687961562816617	0.9195919163100933	-2.2422328790173598e-05
AL035252.1	-0.00030646351472045797	0.8449257209986245	0.9035624992767657	-2.242745020608488e-05
AC115115.1	-0.0005107385354422116	0.9038184424158572	0.9420336335581075	-2.24310241701907e-05
RNU7-136P	-0.00015617150808127457	0.7179927740116802	0.8154137959695679	-2.2469945110582214e-05
RN7SL518P	-0.0001786222356548559	0.7482172665657633	0.837497611111782	-2.2501449182756237e-05
AL590556.3	-0.00019609747854912915	0.7673393185039639	0.8514137763939479	-2.2553670656224436e-05
RNU6-541P	-0.0003374375045467862	0.8573062060168215	0.9116134400592124	-2.2562432242283844e-05
OR2T11	-0.00035321014166515103	0.8631116945593476	0.9155095172825979	-2.2581783621113693e-05
AC009500.1	-0.0001543857209823586	0.7137471358419604	0.812317599982932	-2.2610656717181424e-05
AL121830.1	-0.00034858342905164964	0.8603596110786905	0.9136944089701098	-2.276946450575671e-05
AC130307.1	-0.000254802979694655	0.8137044164869894	0.8832171753952759	-2.2813358452646197e-05
SNORD15A	-0.0002853781259530082	0.831791957952053	0.8950563746140177	-2.2826050125766877e-05
MRPS21P8	-0.00022061306812580267	0.787797172804526	0.8650834039884435	-2.285233307891134e-05
AC064856.1	-0.00022959169084326575	0.7950867188770656	0.8700555021801979	-2.286400354282598e-05
RN7SL33P	-0.0002456629413124269	0.8064342111075877	0.8779175074167599	-2.2952548166442867e-05
EIF4A1P6	-0.0004021478315642448	0.876684541736427	0.924721070195119	-2.2985423314109207e-05
XRCC6P4	-0.0005750955674584772	0.9116718794597091	0.9467432300503326	-2.3096666596706362e-05
MRS2P2	-0.0008289601315816658	0.937697076645495	0.962414980952294	-2.315902223225459e-05
RNU6-890P	-0.0005914331852505568	0.9137087580014933	0.9480793507731724	-2.3179574961562433e-05
RNU1-103P	-0.0007642603962224187	0.9319349946801521	0.9590347614948632	-2.33973581580593e-05
LINC01872	-0.00020522613316783893	0.7690517155557738	0.852664945976957	-2.3404902448137515e-05
MIR629	-0.00024451278656671097	0.8021666923412778	0.8750154821873999	-2.3408523266824666e-05
RN7SKP160	-0.0006889030189227638	0.9246240530399713	0.9546967777050668	-2.344668547615832e-05
RNU6-697P	-0.0002449845407523042	0.8021174731780661	0.8749879785530311	-2.3460215217969347e-05
AC005082.2	-0.00021847000206708903	0.7808694572287697	0.8604385394774168	-2.346838925366083e-05
