stage	gene	n_slides	mean_diff
PTC	PCIF1	2	0.004109048692043871
LPTC	CDS2	2	0.004107578191906214
PT	UNC119	2	0.004107441054657102
PT	WSB2	4	0.00410536682466045
ATC	RHOBTB3	2	0.004100494086742401
PTC	MLLT6	4	0.004099603393115103
PT	API5	4	0.0040954893338494
PT	ANAPC13	4	0.00409319787286222
ATC	TRIM27	4	0.004093053750693798
PT	AKR7A2	4	0.004083419917151332
LPTC	HNRNPA1	4	0.004083165666088462
PT	NCBP2AS2	4	0.004079640959389508
LPTC	MPC2	4	0.004078402882441878
PT	PSMG2	4	0.004077922756550834
PT	IMPAD1	4	0.004075491160620004
PT	PWWP3B	2	0.004072490148246288
PTC	TMEM115	4	0.004070522641995922
ATC	ACAT1	4	0.004069015383720398
PTC	PCMTD2	3	0.004062125342898071
PT	TMEM106B	4	0.0040605099638924
PTC	CSRP2	1	0.004059853730723262
ATC	TMEM208	4	0.0040592767763882875
PTC	SELENOO	4	0.004057582293171436
PTC	RAB22A	4	0.004052715725265443
PTC	SURF6	2	0.004049127455800772
PTC	ALDH16A1	4	0.004049033916089684
PT	TBC1D1	4	0.004044500761665404
PTC	POGZ	4	0.0040419509168714285
PT	COPS5	4	0.004041877429699525
PT	DNAJC4	4	0.004037760591018014
PTC	TAX1BP1	4	0.00403729997924529
PTC	CCDC85B	4	0.004035947844386101
PTC	GTF2A1	3	0.0040355555538553745
ATC	U2AF2	4	0.004034457640955225
PTC	CCT6A	4	0.004034335492178798
PT	SMARCC2	2	0.004029883770272136
LPTC	IMP4	4	0.004029290401376784
PT	KLC4	3	0.004024372436106205
PT	PTP4A2	4	0.004019701307697687
LPTC	SERPINA1	4	0.004018254578113556
PTC	CALU	4	0.0040181613294407725
LPTC	DCTN2	4	0.004017424827907234
LPTC	ITPRID2	4	0.004016459686681628
PT	NME1	4	0.004015094498754479
PT	SNRPE	4	0.004013653124275152
PT	SPOP	3	0.004011654915908973
PTC	CFH	4	0.004008522257208824
PT	SPOUT1	1	0.00400851177982986
PTC	RCN3	4	0.004004163551144302
PTC	OBSL1	4	0.003999860142357647
LPTC	MAN1B1	4	0.0039971781661733985
PT	CARS2	4	0.00399523664964363
PTC	VDAC3	4	0.003992243862739997
LPTC	SPECC1L	3	0.003988643681320052
PT	YIPF1	4	0.003988386539276689
PTC	ANKLE2	4	0.003987278279964812
PT	ADAR	4	0.003986960044130683
PTC	NORAD	4	0.003985514980740845
PT	PPP4R3A	3	0.003984768913748364
PT	ERO1A	1	0.003981340676546097
PTC	LDHA	4	0.003979495842941105
LPTC	CHMP1A	4	0.003978689725045115
LPTC	PPP6R1	4	0.003977873362600803
ATC	RBM10	4	0.003977795131504536
PTC	SEC24D	1	0.003975459141656756
PT	SNX1	4	0.003973577942815609
PTC	SMC3	1	0.003968308679759502
ATC	CERS2	4	0.003967404365539551
LPTC	NDUFA3	4	0.003966091921029147
LPTC	TMEM134	4	0.0039622822077944875
PTC	NEMF	2	0.003960926842410117
PT	BROX	4	0.003960530646509142
LPTC	COQ4	4	0.003960118119721301
PTC	C1orf198	4	0.003959034977015108
PTC	PKP4	4	0.003958733519539237
LPTC	FBN1	4	0.0039545390754938126
PT	TGIF1	3	0.003951858729124069
PT	ATRAID	4	0.003950974554754794
LPTC	WDR18	3	0.003946580303212007
PT	FAM13A	4	0.0039398010121658444
PT	CAPRIN1	4	0.003937649424187839
ATC	UBE2G2	4	0.003936224617063999
PTC	TSPAN3	4	0.003934331005439162
PTC	CAMK2D	3	0.0039317144158606725
LPTC	TMX1	4	0.003929276368580759
PT	ACSL1	4	0.00392754643689841
LPTC	EIF2AK2	3	0.003925137842694919
PTC	MRPL36	4	0.003924080345313996
PTC	NAA38	4	0.0039238667814061046
PT	MYO5B	4	0.003920851740986109
PT	RTN3	4	0.003915955778211355
PT	NMB	4	0.003915170207619667
LPTC	SULT1A1	2	0.003914993721991777
PT	AC020916.1	1	0.003913041204214096
LPTC	RXRB	4	0.003912604006472975
LPTC	ZFPL1	4	0.003908369166310877
PT	SIRT2	4	0.0039027314633131027
ATC	PPIB	4	0.003902621567249298
PT	SH3GLB1	4	0.0039022740384098142
PTC	ATRX	4	0.003902168507920578
LPTC	HSD17B14	1	0.0039005614817142487
LPTC	SLC35F6	4	0.0038916277699172497
PT	GAMT	4	0.0038911792798899114
LPTC	OGDH	4	0.003890094336384209
PT	ARHGAP35	4	0.003889557032380253
LPTC	GEM	1	0.0038831159472465515
LPTC	VPS4A	4	0.0038822335191071033
PTC	RNF220	4	0.003877059556543827
PT	TRIM47	1	0.0038739447481930256
LPTC	IDH3G	4	0.0038693376118317246
PT	ZMIZ1	4	0.0038692912203259766
PTC	URGCP	1	0.003869030624628067
LPTC	GTF2I	4	0.0038654760573990643
PTC	YIPF6	3	0.0038635892560705543
PT	ABHD4	1	0.0038631372153759003
ATC	GPAA1	4	0.0038625625893473625
ATC	SMPD1	3	0.003859788179397583
PTC	FAM50A	4	0.003857997100567445
PT	DDRGK1	4	0.0038573926431126893
PT	CHCHD6	4	0.0038566773291677237
LPTC	ANXA4	4	0.003848402062430978
ATC	FBXO32	2	0.003848271444439888
PT	ARL16	4	0.0038465618854388595
PTC	EIPR1	1	0.0038459962233901024
PT	MYCBP2	2	0.0038459738716483116
PT	MARCH7	4	0.0038430067943409085
PT	SZRD1	4	0.003841389057924971
PT	DNASE1L1	1	0.0038409377448260784
ATC	FBXW4	1	0.003840310499072075
PT	MECP2	4	0.003836981952190399
LPTC	URI1	4	0.003836767340544611
PT	MAN1A2	4	0.0038364450447261333
PTC	ZNHIT1	4	0.0038348629605025053
LPTC	ZDHHC24	4	0.0038345722714439034
LPTC	P3H4	3	0.0038332497206283733
PTC	TOM1L2	4	0.0038312063552439213
PTC	DENR	4	0.0038233050145208836
PTC	TMEM203	3	0.003822785181303819
PT	SUSD2	2	0.0038167661987245083
PTC	KIAA1217	4	0.0038152276538312435
PT	ZC3H7B	4	0.003813427872955799
LPTC	MRPL34	4	0.0038104414752524463
PT	FCGRT	4	0.0038089530426077545
ATC	WDR6	4	0.0038087407883722335
LPTC	UCHL3	2	0.0038069775328040123
PTC	LRRC41	4	0.0038039320497773588
PTC	AXIN1	3	0.003802499792072922
PTC	TUBB6	4	0.0038024799432605505
PT	ERLEC1	4	0.0038017177721485496
LPTC	SAMD1	4	0.0038004485541023314
PT	SNHG32	4	0.003794597345404327
PT	RAB2A	4	0.0037926898803561926
LPTC	PSMC3	4	0.003792186951613985
PTC	ZNF106	2	0.0037911338731646538
PT	PRPF40A	4	0.0037864180958422367
LPTC	ERGIC2	2	0.0037846900522708893
PT	HTATIP2	4	0.0037817658885614946
LPTC	NAPRT	4	0.003780683589866385
PT	NDUFAB1	4	0.0037741167179774493
LPTC	DDX23	4	0.0037729538717030664
PT	TOMM22	4	0.0037715259531978518
PTC	CUX1	4	0.0037708893651142716
PT	SHISA2	3	0.003770238060193757
LPTC	ATP5F1A	4	0.003767919261008501
LPTC	TMEM159	3	0.0037668391596525908
PT	HDGF	4	0.0037604867247864604
PTC	HNRNPUL1	4	0.0037603272212436423
PTC	PGPEP1	3	0.003759589667121569
PT	CLIP1	4	0.0037593372944684234
PTC	MYBBP1A	3	0.0037553183113535247
PT	ARFGEF1	4	0.00375461857765913
LPTC	BOC	3	0.0037528633862772645
PTC	PDE8B	3	0.003750686223308245
PT	TMEM263	4	0.003749876865185797
ATC	RTL8A	3	0.0037492476403713226
LPTC	IL13RA1	4	0.0037434479454532266
LPTC	PTPRJ	2	0.0037422766909003258
PT	SNX33	2	0.0037373113445937634
PTC	ZNHIT2	2	0.003734380006790161
LPTC	NRBP1	4	0.003733117104275152
PT	SLC39A13	4	0.003732628872967325
PT	ZFP36L1	4	0.0037254332564771175
LPTC	EPS8L1	4	0.003725383896380663
PTC	BRD7	4	0.003724198293639347
PTC	TBC1D13	1	0.003723202273249626
PTC	AKT1S1	4	0.003720992404851131
PT	ISY1	1	0.0037209498696029186
LPTC	SURF2	2	0.003720040898770094
LPTC	HLA-DMA	4	0.0037136320024728775
ATC	TOMM20	4	0.003707021474838257
PT	SQOR	3	0.0037049930542707443
LPTC	CLIC3	4	0.0037038516020402312
LPTC	AHCYL1	4	0.0037020655727246776
PTC	SCD5	4	0.003699623808643082
PT	COX14	4	0.003697645617648959
PT	CNMD	1	0.0036942539736628532
LPTC	LPAR5	3	0.003693824323515097
LPTC	CXXC5	4	0.0036882106214761734
PTC	TBC1D5	3	0.0036871261545456946
PT	MRPL2	4	0.0036865283036604524
LPTC	FCGR2B	1	0.003686189651489258
PT	KLF10	2	0.003681171452626586
PT	NOL7	4	0.0036788193974643946
LPTC	CHST12	1	0.003677625209093094
ATC	TCERG1L	1	0.0036767004057765007
LPTC	UBTD1	3	0.0036652411023775735
ATC	RANBP2	4	0.00366195198148489
PTC	MOB3A	2	0.0036587010472430848
LPTC	TMEM258	4	0.0036551663652062416
LPTC	EDEM2	1	0.003651868551969528
PT	GLMP	4	0.0036498552071861923
LPTC	SEC14L1	4	0.003647197736427188
PT	ATL3	4	0.0036463893484324217
PTC	TM2D1	4	0.0036463486321736127
PT	ATP6V1H	4	0.0036436605732887983
PT	CD44	4	0.0036382507532835007
PTC	LAPTM4B	4	0.003636373206973076
ATC	PSMC3	4	0.003636358305811882
ATC	MRPL38	4	0.003630034625530243
PT	EGLN1	4	0.0036272722645662725
PT	BIN3	1	0.0036251326091587543
PT	VSIR	4	0.003622491756686941
LPTC	NDUFB9	4	0.0036193851847201586
PT	MTCH2	4	0.0036125416518189013
PTC	CXADR	4	0.00360588647890836
PTC	HLA-DPA1	4	0.0036043506115674973
PTC	MTMR3	1	0.0036016897356603295
LPTC	NUDCD3	4	0.003596611844841391
LPTC	PPIG	4	0.0035963497939519584
PT	C4orf48	4	0.003596117254346609
PTC	PLPP2	4	0.0035950426245108247
PT	LEPROTL1	1	0.0035942806862294674
PT	GHITM	4	0.0035928988545492757
LPTC	UBE2J2	4	0.0035918184039474
LPTC	ROMO1	4	0.003589839907363057
ATC	C9orf78	4	0.0035890713334083557
PTC	CANX	4	0.003588107123505324
LPTC	STX10	4	0.003585955419111997
ATC	TWF2	4	0.0035850502317771316
PT	SGTA	4	0.003584920195862651
PT	STRAP	4	0.003581770753953606
ATC	AHSA1	4	0.0035770246759057045
PT	VPS72	3	0.0035756695239494243
PT	ELF2	1	0.003575589507818222
PT	PEBP4	4	0.0035722718967008404
LPTC	RNF216	2	0.003571871027816087
PTC	PRKRIP1	1	0.0035697806160897017
LPTC	BX284668.5	3	0.003568583012868961
PT	PDLIM3	2	0.0035678816493600607
ATC	MTPN	4	0.0035669533535838127
PTC	GPI	4	0.003557641990482807
PT	XRCC6	4	0.0035555444192141294
PT	DDAH1	4	0.0035549188032746315
PTC	RNF135	1	0.0035547162406146526
LPTC	SAFB2	4	0.0035508697328623384
PT	MARVELD2	4	0.003546941326931119
PT	MGAT4B	4	0.0035448793787509203
PT	APBB1	4	0.003542697842931375
LPTC	GUCD1	2	0.003541738260537386
LPTC	PACSIN3	1	0.0035417117178440094
LPTC	NCBP2AS2	1	0.0035381163470447063
PT	RAD23B	4	0.003533913171850145
PT	TNFRSF1A	4	0.0035333623527549207
PTC	TUSC2	4	0.003528989851474762
PTC	DCTN3	4	0.0035255487746326253
PT	HERPUD1	4	0.0035237391712144017
LPTC	PDCD2	4	0.0035221093567088246
LPTC	IL17RC	2	0.0035195802338421345
PT	TRMT112	4	0.00351861011586152
LPTC	ITGA5	3	0.0035184597169669964
PT	INHBB	2	0.0035184556618332863
LPTC	GSK3B	4	0.0035151728152413853
LPTC	RSL1D1	4	0.0035106335999444127
PTC	EHD4	4	0.0035092277685180306
LPTC	ORAI1	3	0.003508036956191063
PT	ISM1	3	0.00350797176361084
PTC	DLG1	4	0.003506805398501456
PT	SRSF6	4	0.00350666674785316
PT	TRAK1	4	0.0035044166434090585
PTC	PML	4	0.003503589192405343
PT	GET3	4	0.003500018850900233
LPTC	ACTR3	4	0.0034986736718565226
PTC	SUMF1	4	0.003497688943753019
LPTC	MAGI2-AS3	3	0.0034958493585387864
PT	DDX56	4	0.0034956605632032733
PT	C16orf72	2	0.0034955632872879505
ATC	NCOA4	4	0.003493107855319977
LPTC	CTSD	4	0.003489578142762184
LPTC	TNFRSF14	4	0.0034880967577919364
PT	LTBR	4	0.0034853736651712097
LPTC	ZNF706	4	0.003482193758827634
PTC	NIT1	3	0.003479144535958767
PT	TRIM26	4	0.003478504761005752
PTC	KIDINS220	4	0.0034760027192533016
LPTC	RCN1	4	0.003474897239357233
PT	VPS52	2	0.0034731593914330006
LPTC	SLU7	4	0.0034704310819506645
PT	MRPL32	4	0.0034691824694164097
ATC	PYGB	4	0.003464888781309128
PT	ZBED3	4	0.0034491330152377486
ATC	GLMP	4	0.0034485459327697754
PTC	APOBEC3C	2	0.0034470889950171113
PT	WBP1	4	0.0034461248433217406
PTC	RNF146	3	0.003445119752238194
LPTC	ESYT1	4	0.003444605623371899
LPTC	JOSD2	4	0.0034445696510374546
PT	DNAJB2	4	0.0034366475883871317
LPTC	MRPS33	3	0.003431000281125307
PTC	ATF4	4	0.003427987452596426
PT	TMEM256	4	0.0034274704521521926
PTC	EXT2	4	0.003426994720939547
ATC	RELA	4	0.0034255171194672585
PT	EXT1	3	0.003425222976754109
ATC	KLF3	3	0.0034217536449432373
LPTC	HLA-DRA	4	0.0034216782078146935
PT	MSI2	4	0.003417397034354508
PTC	GLRX3	4	0.003417245694436133
PT	BBX	4	0.003413217607885599
PTC	EIF2AK1	4	0.00341300037689507
PTC	AREG	1	0.0034064985811710358
LPTC	FAAP20	4	0.0034038780722767115
PT	COPS2	4	0.0033989585208473727
ATC	RCN1	4	0.0033966954797506332
PT	PHF1	4	0.0033959082793444395
PTC	STX5	4	0.003395117470063269
PT	ISLR	4	0.0033950721845030785
PTC	MAPKAP1	4	0.0033880959963425994
PT	MBD3	4	0.0033880488481372595
PTC	CNDP2	4	0.0033877294044941664
LPTC	ABHD12	4	0.003385554882697761
LPTC	SYMPK	4	0.003385371179319918
PTC	RPL35	4	0.0033825808204710484
PT	ARMCX2	4	0.003379814574145712
PT	MMAB	4	0.0033776937634684145
LPTC	STK24	4	0.0033746833505574614
LPTC	CSNK1A1	4	0.0033740142825990915
ATC	PARD3	2	0.0033736374462023377
PTC	DNAJB12	4	0.0033686086535453796
PT	NDUFA12	4	0.003368396661244333
LPTC	DNAJC3	4	0.0033675783779472113
PT	CAMLG	4	0.00336305215023458
LPTC	PKIG	4	0.0033612261759117246
PT	AIF1L	4	0.0033594729320611805
ATC	ARFRP1	4	0.003359402995556593
PT	MFSD3	4	0.0033569004444871098
PTC	RBM22	4	0.0033433678036089987
PT	MINCR	2	0.0033412643242627382
PT	LETM1	4	0.0033408053604944143
LPTC	FKBP3	4	0.003335952409543097
PT	EMC3	4	0.003328314167447388
PT	EP300	4	0.003328049002448097
PT	DENR	4	0.0033239237673114985
ATC	HGSNAT	1	0.003322642296552658
PTC	ARL8B	4	0.0033219471224583685
PT	SCAF1	4	0.00332009959674906
PT	CREBBP	4	0.0033173638221342117
ATC	TMEM123	4	0.00331645121332258
LPTC	TIMM13	4	0.0033156277640955523
PTC	RMDN3	1	0.0033123092725872993
LPTC	SNRPN	4	0.0033081802539527416
PT	ATP6V1G1	4	0.003306072670966387
LPTC	PSMB7	4	0.003300784039311111
LPTC	EDEM1	4	0.003294678113888949
LPTC	ALDH2	4	0.0032903957180678844
PT	MED15	4	0.003288836916908622
PT	VPS39	4	0.0032887894194573164
PTC	TUBGCP6	3	0.0032841570985813937
PTC	ZNF579	3	0.0032831911254713
PTC	RNF141	2	0.0032829090487211943
PTC	FAM120A	4	0.0032694957917556167
PT	METTL9	4	0.0032689557410776615
PTC	RABGAP1	4	0.003266496059950441
PTC	PGRMC2	4	0.00326631055213511
PT	BCL2L1	4	0.0032647172338329256
LPTC	TRAPPC4	4	0.00326009897980839
PT	RPS23	4	0.003259638324379921
PTC	TRMT61A	3	0.003256480908021331
PTC	CRYL1	3	0.0032555453944951296
LPTC	HAGH	4	0.003251541987992823
PT	CTNNB1	4	0.0032514577032998204
PTC	SEC24C	4	0.003249066765420139
PT	PPP3CB	3	0.0032487811986356974
PTC	PELP1	4	0.003247523563914001
PTC	SLF2	1	0.00324387289583683
PT	TMBIM6	4	0.003243715036660433
LPTC	ELOVL1	4	0.0032422317599412054
PT	SLC44A1	4	0.0032405725214630365
PTC	RNF114	4	0.0032392165740020573
PT	CLK1	4	0.003238665871322155
LPTC	SLCO2A1	4	0.0032325326465070248
PT	ETFA	4	0.0032324750209227204
PT	UBALD2	4	0.003232336137443781
PT	SLC43A3	4	0.003229601075872779
LPTC	TSPYL1	4	0.0032283116597682238
PTC	PIK3CD-AS2	1	0.0032269563525915146
LPTC	RAD21	4	0.003226645778340753
PT	IVD	4	0.003225767519325018
PTC	RBM12	3	0.003224199424342563
LPTC	PIH1D1	4	0.003218416604795493
ATC	FYTTD1	4	0.0032152035855688155
PT	JPX	4	0.003212755109416321
LPTC	DTD1	3	0.003211207144583265
PTC	PATJ	4	0.0032065802515717223
PT	BBS1	4	0.0032053019385784864
ATC	NOP56	4	0.003204764798283577
PT	BCAP31	4	0.003202565392712131
PTC	SRP68	4	0.0032002237130654976
PTC	C1orf56	1	0.0031974725425243378
PTC	RBM25	4	0.00319715183286462
LPTC	SLAIN2	2	0.0031966016395017505
PT	DHRS12	3	0.0031961783145864806
PTC	LLPH	2	0.0031952299177646637
LPTC	LTBP2	4	0.0031936755403876305
PT	COPZ1	4	0.003193291020579636
LPTC	EIF5A	4	0.0031915949657559395
PT	ARHGEF12	4	0.0031913332641124725
ATC	PSPC1	2	0.003191094845533371
PTC	TIMMDC1	4	0.003188251343090087
LPTC	NEIL2	1	0.0031869648955762386
PTC	JPX	4	0.0031866163553786464
PTC	ATP6V0D1	4	0.0031838202849030495
PT	SLC25A42	2	0.0031819956202525645
PT	VPS53	2	0.0031809256761334836
PT	CD55	3	0.003180340281687677
PTC	PGGHG	1	0.0031796719413250685
PTC	MPDU1	4	0.003176469006575644
PT	NSMCE3	2	0.003172877710312605
PT	DGLUCY	4	0.003170737880282104
PTC	BLOC1S2	4	0.0031686844304203987
PTC	ING4	3	0.003166958844910065
LPTC	UBE2E3	4	0.0031661828979849815
PTC	HDHD3	3	0.0031659452555080256
LPTC	SUZ12	1	0.0031654154881834984
ATC	SORL1	2	0.0031598061323165894
PTC	H6PD	3	0.0031594601459801197
ATC	CARS	4	0.003158155595883727
LPTC	PSEN1	4	0.003155281883664429
PT	THYN1	4	0.003154755220748484
ATC	TMEM258	4	0.003154344856739044
PT	VPS41	2	0.0031536046881228685
PTC	MAN1A2	4	0.003147742012515664
PTC	DMWD	1	0.0031468431698158383
PTC	DLG3	3	0.0031443539385994277
PT	COX17	4	0.0031429207883775234
PTC	NID2	4	0.003142570611089468
PT	RANBP2	4	0.0031420077139046043
PTC	BAIAP2	4	0.003140699933283031
LPTC	SH3BGRL	4	0.0031403469620272517
PTC	TBC1D1	4	0.0031396164558827877
LPTC	GRIK5	1	0.0031392518430948257
LPTC	AKAP9	4	0.00313672554329969
LPTC	UPF3A	4	0.003129104632535018
PTC	DNTTIP1	3	0.0031218016520142555
PT	COPB1	4	0.0031209209992084652
LPTC	DPP9	3	0.0031190717806263515
LPTC	ETV4	4	0.003115028201136738
PTC	CC2D1A	3	0.003113047086420314
LPTC	ELOB	4	0.003110060468316078
PT	CCDC106	3	0.003109976649284363
ATC	PCSK2	1	0.003107205033302307
PTC	FAM174B	4	0.003101746435277164
PT	ZNF506	2	0.0031011365354061127
PT	OGDHL	3	0.0030995773461957774
PTC	VKORC1L1	1	0.003099339082837105
ATC	PLIN3	4	0.003094000741839409
PTC	DERA	2	0.0030930431676097214
LPTC	TCF3	2	0.0030921672005206347
PTC	SUSD6	4	0.003082526382058859
PT	NDUFA1	4	0.0030819305684417486
LPTC	P4HA2	3	0.0030805571392799416
ATC	GLRX	4	0.0030787980067543685
PTC	COMMD9	4	0.0030773477628827095
PT	PPM1B	4	0.0030747863929718733
PT	HNRNPK	4	0.003071091719903052
LPTC	PPL	4	0.003069533093366772
PT	BLVRB	4	0.0030689455452375114
LPTC	CAPN1	4	0.003065379030886106
PT	CNOT2	4	0.0030633035639766604
PT	ZNF524	4	0.003061491181142628
ATC	ATP1A1	4	0.0030604898929595947
LPTC	MRPL21	4	0.003059939597733319
PT	NDUFB5	4	0.00304722145665437
PT	ITM2C	4	0.0030455601518042386
PTC	MAN2B2	4	0.0030330319423228502
LPTC	INPP5D	2	0.0030317893251776695
PT	TRIM58	1	0.003026416990906
PTC	SNHG3	4	0.0030205530347302556
PT	MAP3K2	4	0.0030205079237930477
PTC	CNOT3	3	0.0030155450416107974
PTC	ITGB1	4	0.0030123454052954912
PTC	CSPG4	1	0.0030108559876680374
ATC	EPRS	4	0.003006063401699066
LPTC	XAB2	4	0.0030058519332669675
LPTC	B4GALT5	3	0.003004727749309192
PTC	ZNFX1	4	0.0030033302609808743
PTC	YAP1	4	0.002998671552632004
LPTC	RNF144B	4	0.002997640985995531
LPTC	ANXA3	4	0.002989477012306452
PTC	SIX5	2	0.0029868558049201965
PT	PKIG	4	0.0029843352385796607
ATC	CUTA	4	0.0029829218983650208
PT	C11orf49	4	0.0029814487643307075
PT	TMEM8B	4	0.002980868361191824
LPTC	PTS	3	0.0029709910741075873
PTC	MFSD10	4	0.002964612329378724
ATC	RNF185	3	0.0029643182642757893
PT	POMGNT1	4	0.0029636641120305285
PTC	SDR39U1	4	0.0029632355654030107
PT	PURB	4	0.0029628389747813344
LPTC	PGM1	3	0.002959909693648418
ATC	GRK2	4	0.0029579363763332367
PT	RPS2	4	0.002953456249088049
PTC	SLC30A1	3	0.0029527978646607758
LPTC	PPP1R3B	1	0.002951888687675819
ATC	LRBA	2	0.00295177660882473
PTC	CCDC47	4	0.0029513759072870016
LPTC	TRMT1	3	0.0029485376338319234
PT	MFSD10	4	0.0029466403066180646
LPTC	KRT19	4	0.0029448550194501877
LPTC	C12orf49	4	0.00294452381785959
LPTC	PCNX2	1	0.0029444843530654907
ATC	TOMM5	4	0.0029430189169943333
ATC	SLC30A2	1	0.002942644525319338
LPTC	SNRPD2	4	0.0029406019020825624
PT	COQ9	4	0.0029405702371150255
PT	MT-ND4L	4	0.002931696712039411
PTC	RALGAPB	4	0.0029302218463271856
PTC	PLEKHG3	1	0.0029282942414283752
LPTC	RILPL2	4	0.002924641128629446
PTC	PPP1R35	4	0.0029193589580245316
PT	PRX	1	0.0029183104634284973
LPTC	MRPL9	4	0.0029168404871597886
PTC	MAP2	4	0.0029117067460902035
PTC	IFNGR2	4	0.002908171940362081
ATC	SNRPA	4	0.0029019182547926903
PTC	PAGR1	4	0.0028941541095264256
LPTC	COPB1	4	0.002894071629270911
ATC	PTPN11	4	0.0028916122391819954
PTC	SNX18	4	0.0028896908718252234
LPTC	UBAP2L	4	0.002882503904402256
LPTC	G6PC3	4	0.002881482942029834
LPTC	PRKCH	1	0.0028813425451517105
LPTC	CTTN	4	0.0028790886306069297
PT	ODF3B	4	0.0028704206633847207
ATC	NMT1	4	0.0028702523559331894
PT	AAAS	3	0.0028685928167154393
PTC	PIP4K2B	3	0.0028669976939757666
PTC	PLPPR2	2	0.0028669622261077166
PT	TRIB1	4	0.0028582816012203693
PT	MLX	3	0.0028567412324870625
LPTC	GNG12	4	0.0028551867872010916
PTC	DYRK1B	3	0.0028549193715055785
PTC	MPZL1	3	0.0028548697785784802
PT	IFT46	2	0.002852396108210087
LPTC	TRIM38	1	0.0028522107750177383
LPTC	CYBRD1	4	0.002846004324965179
ATC	MEF2A	1	0.0028376099362503737
LPTC	ID2	4	0.0028326567262411118
LPTC	HSPB2	2	0.002830236218869686
PTC	ARFRP1	4	0.00282993633300066
LPTC	TESK1	3	0.0028254249894719883
ATC	RAB5A	4	0.002823944203555584
LPTC	AGRN	4	0.002822709269821644
PT	KLF4	2	0.0028189027216285467
PTC	IFT27	2	0.0028174291364848614
PTC	ATXN2	1	0.0028154850006103516
LPTC	CLPX	2	0.002805589116178453
PTC	ADGRF5	4	0.0028038389573339373
PT	NOL12	1	0.0027997225988656282
ATC	GCC2	2	0.0027992618270218372
PTC	NOL12	1	0.0027990941889584064
ATC	WSB2	4	0.002797730383463204
PTC	CD58	1	0.002794690430164337
PTC	MRPS12	4	0.0027932945522479713
PT	AIDA	4	0.002792758517898619
LPTC	LAMTOR1	4	0.002791709266602993
PT	ORAI3	4	0.002791472536046058
PT	PBX3	4	0.002786454977467656
LPTC	HLA-DQB2	1	0.0027850009500980377
PTC	OAF	1	0.0027841152623295784
PT	TCEAL1	2	0.0027834242791868746
LPTC	SEMA6B	1	0.002778097055852413
PTC	ARHGDIA	4	0.0027778346557170153
PT	ATG3	4	0.0027777174836955965
PTC	MAP3K2	4	0.0027770656161010265
PT	SDR39U1	4	0.00277377653401345
PTC	MPPE1	2	0.0027733639581128955
LPTC	PBX1	4	0.0027709798887372017
LPTC	MRPS15	4	0.0027704769745469093
PTC	UBL3	4	0.0027701191138476133
PT	BAHD1	2	0.002765132230706513
PTC	COPB2	4	0.002762356132734567
PTC	MAPK3	4	0.002755876826995518
PT	FAAP20	4	0.0027548887046577875
PTC	DEXI	4	0.002748441300354898
PTC	ADCK2	1	0.0027483059093356133
PTC	SLC39A6	4	0.0027455302188172936
PTC	PKD1	3	0.0027398154876815775
PT	MRPL27	4	0.0027389227179810405
PTC	ATP8A1	4	0.002738031733315438
PT	PIAS2	1	0.002734544686973095
PTC	MAP3K12	2	0.0027345444541424513
PT	ALG12	4	0.002732184060732834
LPTC	UGDH	4	0.002730476320721209
ATC	PBXIP1	3	0.0027300314977765083
ATC	DYNC1LI2	4	0.002726965118199587
PT	HPS1	4	0.0027242301730439067
PTC	MAF1	4	0.0027227929094806314
PTC	NARF	4	0.0027224055374972522
LPTC	ABCA3	4	0.002721378463320434
LPTC	IGF2R	4	0.0027178211748832837
ATC	SAMD1	2	0.002712177112698555
PTC	RPN1	4	0.002711100154556334
PTC	NCOR2	4	0.002710278262384236
ATC	JPT2	4	0.0027077719569206238
PT	LARP4B	4	0.002706286031752825
PT	ACADVL	4	0.0027025555027648807
PTC	ACBD3	4	0.002702451398363337
PTC	MPI	1	0.0026977817324222997
PT	TIMMDC1	4	0.0026953869964927435
PT	NFRKB	2	0.00268899230286479
PT	SCAMP2	4	0.0026813551085069776
PTC	COL6A1	4	0.0026733181439340115
ATC	PALM	1	0.0026717521250247955
LPTC	SEC23A	4	0.0026619663112796843
PT	NUB1	4	0.002658716170117259
LPTC	CREB3	4	0.0026585811283439398
LPTC	ATG101	4	0.0026576874952297658
LPTC	SPRYD3	4	0.002657098877534736
PT	MPLKIP	2	0.0026561697013676167
PTC	EZH1	3	0.00265604096542423
LPTC	GLIPR2	2	0.002654437907040119
LPTC	CIAO1	4	0.0026537656085565686
LPTC	PEF1	4	0.002649469068273902
PT	SRI	4	0.0026478562504053116
LPTC	SNX14	4	0.0026459316723048687
ATC	ARHGDIA	4	0.002645134925842285
PTC	AL035661.1	4	0.002643665655341465
ATC	MICAL1	3	0.00264133233577013
PT	WWOX	3	0.0026391255669295788
PTC	BHLHE40	4	0.0026391048450022936
PT	DHX9	4	0.0026352200657129288
PT	PDZD11	4	0.0026335990405641496
LPTC	TAF1D	4	0.0026278792647644877
LPTC	ANKRD17	2	0.0026218732818961143
PT	PIGG	2	0.002614234574139118
LPTC	PLAAT3	4	0.002610089723020792
PTC	SLCO2B1	4	0.002607198664918542
PT	TMSB10	4	0.002605339395813644
PTC	TPRG1L	4	0.0026028094871435314
LPTC	SMAD3	4	0.0026015467010438442
PTC	AIMP2	1	0.0025967219844460487
