sample_id	stage	mod_a	mod_b	same_spot_r	lag_a_to_neighbor_b	lag_b_to_neighbor_a	lag_symmetric
GSM7980862_N-3	PT	CD8_Teff	Endothelial	0.06510329246520996	0.08562398701906204	0.08551684767007828	0.08557041734457016
GSM7980862_N-3	PT	CD8_Teff	IFN_gamma	0.16165705025196075	0.1090845912694931	0.11690874397754669	0.1129966676235199
GSM7980862_N-3	PT	CD8_Teff	M1_M2	0.18123970925807953	0.15448468923568726	0.1810225397348404	0.16775361448526382
GSM7980862_N-3	PT	CD8_Teff	RAI_lineage	-0.08789163827896118	-0.07336131483316422	-0.09555291384458542	-0.08445711433887482
GSM7980862_N-3	PT	CD8_Teff	TLS	0.14036007225513458	0.1814611703157425	0.18099674582481384	0.18122895807027817
GSM7980862_N-3	PT	EMT	Endothelial	0.08299178630113602	0.09743846207857132	0.11417240649461746	0.10580543428659439
GSM7980862_N-3	PT	EMT	IFN_gamma	0.009702865965664387	0.03738826885819435	0.03349268436431885	0.0354404766112566
GSM7980862_N-3	PT	EMT	M1_M2	0.08277014642953873	0.10472158342599869	0.12572230398654938	0.11522194370627403
GSM7980862_N-3	PT	EMT	RAI_lineage	-0.030292993411421776	-0.022604936733841896	-0.04572649300098419	-0.034165714867413044
GSM7980862_N-3	PT	EMT	TLS	0.030728403478860855	0.04928450658917427	0.0514804981648922	0.050382502377033234
GSM7980862_N-3	PT	Endothelial	IFN_gamma	0.06844046711921692	0.07400921732187271	0.06601041555404663	0.07000981643795967
GSM7980862_N-3	PT	Endothelial	M1_M2	0.14214788377285004	0.11323544383049011	0.13129983842372894	0.12226764112710953
GSM7980862_N-3	PT	Endothelial	RAI_lineage	-0.04134778305888176	0.01851842552423477	0.027045302093029022	0.022781863808631897
GSM7980862_N-3	PT	Endothelial	TLS	0.06038682907819748	0.10059592872858047	0.09779352694749832	0.0991947278380394
GSM7980862_N-3	PT	IFN_gamma	M1_M2	0.09369277954101562	0.11805393546819687	0.13679873943328857	0.12742633745074272
GSM7980862_N-3	PT	IFN_gamma	RAI_lineage	0.009785688482224941	0.00620295200496912	0.011641488410532475	0.008922220207750797
GSM7980862_N-3	PT	IFN_gamma	TLS	0.09926158934831619	0.13392506539821625	0.1294766217470169	0.13170084357261658
GSM7980862_N-3	PT	M1_M2	RAI_lineage	-0.14318637549877167	-0.1111329197883606	-0.11686959117650986	-0.11400125548243523
GSM7980862_N-3	PT	M1_M2	TLS	0.20366251468658447	0.2106686234474182	0.17972628772258759	0.1951974555850029
GSM7980862_N-3	PT	RAI_lineage	TLS	-0.14519459009170532	-0.1488320678472519	-0.12162340432405472	-0.1352277360856533
GSM7980863_N-4	PT	Bplasma	CAF	0.1415417194366455	0.11243932694196701	0.10633009672164917	0.10938471183180809
GSM7980863_N-4	PT	Bplasma	CD8_Teff	0.09541476517915726	0.07684488594532013	0.0492061972618103	0.06302554160356522
GSM7980863_N-4	PT	Bplasma	EMT	0.04039955511689186	0.05206725001335144	0.043630629777908325	0.04784893989562988
GSM7980863_N-4	PT	Bplasma	Endothelial	0.10321499407291412	0.11739227175712585	0.0916443020105362	0.10451828688383102
