candidate_id	barneo_score	patient_gated_score	barneo_rank_global	barneo_rank_within_patient	confidence_score	confidence_bin	abstain	abstention_reason_primary	abstention_reason_all	disease_gate	presentation_gate	antigen_gate	immune_context_gate	model_confidence_gate
CNV0_00927	0.1933298540065002	0.08520523622668388	1483	NA	0.5215290127763534	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8607903722911134
CNV0_01096	0.1989361494887907	0.08517010764835165	1484	NA	0.5184616881012165	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8361872235295267
CNV0_02629	0.16605151826036108	0.0850183773493049	1485	NA	0.5413283350431985	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_02673	0.16605151826036108	0.0850183773493049	1486	NA	0.5413283350431985	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_02567	0.1935940746699419	0.08465798811662104	1487	NA	0.5200003643019997	medium	True	High disagreement across predictors	High disagreement across predictors	0.8	1.0	0.8	0.8	0.8540944929341263
CNV0_02654	0.16527228126449925	0.08461940800742362	1488	NA	0.5408997546954746	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_02678	0.16517699320180926	0.08457062051932636	1489	NA	0.5408473462609951	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_01320	0.19423067465383886	0.08395275287594016	1490	NA	0.5178777526377285	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8442035263124686
CNV0_02623	0.16390695700114485	0.08392036198458619	1491	NA	0.5401488263506298	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_02637	0.16390695700114485	0.08392036198458619	1492	NA	0.5401488263506298	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_02649	0.16390695700114485	0.08392036198458619	1493	NA	0.5401488263506298	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_02671	0.16320622993438139	0.08356158972640329	1494	NA	0.5397634264639097	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_02672	0.16320622993438139	0.08356158972640329	1495	NA	0.5397634264639097	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_02674	0.16320622993438139	0.08356158972640329	1496	NA	0.5397634264639097	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_02641	0.16256298770483535	0.08323224970487572	1497	NA	0.5394096432376594	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_02677	0.16139520316725625	0.08263434402163522	1498	NA	0.538767361741991	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_02656	0.16072997828961483	0.08229374888428281	1499	NA	0.5384014880592882	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_02652	0.16059222443740748	0.08222321891195264	1500	NA	0.538325723440574	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_02662	0.15971769937885566	0.08177546208197412	1501	NA	0.5378447346583706	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_02675	0.1594244398998284	0.08162531322871217	1502	NA	0.5376834419449057	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_01357	0.19337284580326997	0.08160786954272559	1503	NA	0.5124211877884446	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8242644903865843
CNV0_02663	0.15905247450121424	0.08143486694462171	1504	NA	0.5374788609756678	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_01376	0.1857666297037562	0.08086134820966913	1505	NA	0.5147129420663719	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8501651829172234
CNV0_02668	0.15774693611142782	0.08076643128905105	1506	NA	0.5367608148612852	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_01142	0.18645580436525086	0.08068156374454079	1507	NA	0.3138355860584062	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8451395746300729
CNV0_01497	0.1907551355921889	0.08059597046968198	1508	NA	0.5112190819226744	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8252150293878819
CNV0_02655	0.1805158336391927	0.08054005055729428	1509	NA	0.5171382632426229	medium	True	High disagreement across predictors	High disagreement across predictors	0.8	1.0	0.8	0.8	0.8714182189642679
CNV0_01242	0.17892635113769587	0.08027452304459601	1510	NA	0.5174747353672444	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.876260968966047
CNV0_01303	0.18507164783650804	0.08021831403282012	1511	NA	0.5134322976266352	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8465715652662229
CNV0_02638	0.15527068446666123	0.07949859044693057	1512	NA	0.5353988764566637	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_02659	0.15527068446666123	0.07949859044693057	1513	NA	0.5353988764566637	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_00948	0.18287794274000954	0.07939072882862445	1514	NA	0.5125548741521173	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8478880225804482
CNV0_00944	0.1837175588610355	0.07934670356526163	1515	NA	0.5119309103829028	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8435450120373329
CNV0_01967	0.1812333511971074	0.0779471970009206	1516	NA	0.509684694275384	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8400254044678995
CNV0_01462	0.19045459335149778	0.07787878647716713	1517	NA	0.30441310897306706	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	0.8	1.0	0.8	0.8	0.7986523305189731
CNV0_02578	0.17953197423654998	0.07786330113886226	1518	NA	0.5105109361247206	medium	True	High disagreement across predictors	High disagreement across predictors	0.8	1.0	0.8	0.8	0.8470734011784727
CNV0_02584	0.1891684102410341	0.07786282607387082	1519	NA	0.5050220491813491	medium	True	High disagreement across predictors	High disagreement across predictors	0.8	1.0	0.8	0.8	0.8039176941951214
CNV0_01246	0.19114466858165075	0.07781718930014053	1520	NA	0.5039144710337469	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.7951396132553559
CNV0_01375	0.17667151288151167	0.07771771592467917	1521	NA	0.5119640256939698	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8591787744365535
CNV0_00974	0.17305633028829565	0.0772553105845855	1522	NA	0.5131580967316591	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8719084602923863
CNV0_00983	0.17947073560796514	0.07719210334528048	1523	NA	0.5087234040730091	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8400579979545131
CNV0_01144	0.17799842820874845	0.07700667012388479	1524	NA	0.30914208594317993	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8449718017134731
CNV0_01143	0.17440200711150122	0.07543610126999706	1525	NA	0.5071229956400801	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8448075669150177
CNV0_00936	0.17532181261536695	0.07521174477445357	1526	NA	0.5058959968610106	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8378759996902347
CNV0_02544	0.1722983007435816	0.07494969746607762	1527	NA	0.5071662296086159	medium	True	High disagreement across predictors	High disagreement across predictors	0.8	1.0	0.8	0.8	0.849608656798584
CNV0_00978	0.17092392417131913	0.07388403573122908	1528	NA	0.5050739262772352	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.844263071932039
CNV0_02660	0.1615685087119622	0.07320565029662565	1529	NA	0.5100997681255681	medium	False			0.8	1.0	0.8	0.8	0.8849483533359555
CNV0_02589	0.1628326036033218	0.073144292702307	1530	NA	0.5088935311229792	medium	True	High disagreement across predictors	High disagreement across predictors	0.8	1.0	0.8	0.8	0.8773423965646089
CNV0_02579	0.1743578059705311	0.07311480265174697	1531	NA	0.5006515333057686	medium	True	High disagreement across predictors	High disagreement across predictors	0.8	1.0	0.8	0.8	0.8190189600879061
CNV0_01289	0.17005243673031736	0.07301671395426015	1532	NA	0.5031858909678417	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8386282030646688
CNV0_02414	0.16562970783925773	0.07298059166079313	1533	NA	0.5062452699397564	medium	True	High disagreement across predictors	High disagreement across predictors	0.8	1.0	0.8	0.8	0.8605957225126586
CNV0_01164	0.16849359359682237	0.07283220430823399	1534	NA	0.30373350560783074	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark	0.8	1.0	0.8	0.8	0.8442481165183138
CNV0_01266	0.1646834322786945	0.07258379372001758	1535	NA	0.5057845765506763	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8608347551895772
CNV0_02559	0.1650316107868505	0.07228053930881899	1536	NA	0.5046247912874782	medium	True	High disagreement across predictors	High disagreement across predictors	0.8	1.0	0.8	0.8	0.8554296214188412
CNV0_01386	0.16913017703994843	0.07188892715669566	1537	NA	0.30056596247329376	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark	0.8	1.0	0.8	0.8	0.8301774604052884
CNV0_01163	0.16442714904865005	0.0717928283663439	1538	NA	0.5036302113365054	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8527811174389915
CNV0_01560	0.1691241548419702	0.07176649834122258	1539	NA	0.500216574200617	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High source-shift risk: similar heldout source had poor top-k survival; Low-prevalence source with poor historical top-k performance	0.8	1.0	0.8	0.8	0.8287931561501334
CNV0_02520	0.16405270327276583	0.07166538054666392	1540	NA	0.5035315468734696	medium	True	High disagreement across predictors	High disagreement across predictors; High disagreement between internal anchor and public pretrained predictors	0.8	1.0	0.8	0.8	0.8532102402937937
CNV0_01349	0.17567477794681885	0.07106735127208487	1541	NA	0.49415008176433384	medium	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors; High disagreement between internal anchor and public pretrained predictors	0.8	1.0	0.8	0.8	0.7901158155743337
CNV0_01159	0.16375147247302554	0.0708551852974556	1542	NA	0.3013423776054778	low	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark	0.8	1.0	0.8	0.8	0.8451162709812547
