candidate_id	exact_peptide_train_overlap	exact_peptide_hla_train_overlap	near_peptide_train_overlap	source_protein_window_train_overlap	study_train_overlap	patient_train_overlap	public_tool_training_overlap_any	public_tool_training_overlap_detail	leakage_risk_level
CNV0_02400	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02401	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02402	True	True	True	False	False	False	True	in_master	high
CNV0_02403	True	True	True	False	False	False	True	in_master	high
CNV0_02404	True	True	True	False	False	False	True	in_master	high
CNV0_02405	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02406	False	False	True	False	False	False	False	no_inhouse_master_overlap	medium
CNV0_02407	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02408	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02409	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02410	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02411	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02412	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02413	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02414	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02415	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02416	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02417	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02418	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02419	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02420	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02421	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02422	False	False	False	False	False	False	True	in_master	high
CNV0_02423	False	False	False	False	False	False	True	in_master	high
CNV0_02424	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02425	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02426	True	True	True	False	False	False	True	in_master	high
CNV0_02427	True	True	True	False	False	False	True	in_master	high
CNV0_02428	True	True	True	False	False	False	True	in_master	high
CNV0_02429	True	True	True	False	False	False	True	in_master	high
CNV0_02430	True	True	True	False	False	False	True	in_master	high
CNV0_02431	True	True	True	False	False	False	True	in_master	high
CNV0_02432	True	True	True	False	False	False	True	in_master	high
CNV0_02433	True	True	True	False	False	False	True	in_master	high
CNV0_02434	True	True	True	False	False	False	True	in_master	high
CNV0_02435	True	True	True	False	False	False	True	in_master	high
CNV0_02436	True	True	True	False	False	False	True	in_master	high
CNV0_02437	True	True	True	False	False	False	True	in_master	high
CNV0_02438	True	True	True	False	False	False	True	in_master	high
CNV0_02439	True	True	True	False	False	False	True	in_master	high
CNV0_02440	True	True	True	False	False	False	True	in_master	high
CNV0_02441	True	True	True	False	False	False	True	in_master	high
CNV0_02442	True	False	True	False	False	False	False	no_inhouse_master_overlap	medium
CNV0_02443	False	False	True	False	False	False	True	in_master	high
CNV0_02444	False	False	False	False	False	False	True	in_master	high
CNV0_02445	False	False	False	False	False	False	True	in_master	high
CNV0_02446	True	True	True	False	False	False	True	in_master	high
CNV0_02447	True	True	True	False	False	False	True	in_master	high
CNV0_02448	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02449	True	True	True	False	False	False	True	in_master	high
CNV0_02450	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02451	False	False	False	False	False	False	True	in_master	high
CNV0_02452	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02453	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02454	True	True	True	False	False	False	True	in_master	high
CNV0_02455	True	True	True	False	False	False	True	in_master	high
CNV0_02456	True	True	True	False	False	False	True	in_master	high
CNV0_02457	True	True	True	False	False	False	True	in_master	high
CNV0_02458	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02459	False	False	False	False	False	False	True	in_master	high
CNV0_02460	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02461	True	True	True	False	False	False	True	in_master	high
CNV0_02462	True	True	True	False	False	False	True	in_master	high
CNV0_02463	True	True	True	False	False	False	True	in_master	high
CNV0_02464	True	True	True	False	False	False	True	in_master	high
CNV0_02465	True	True	True	False	False	False	True	in_master	high
CNV0_02466	True	True	True	False	False	False	True	in_master	high
CNV0_02467	True	True	True	False	False	False	True	in_master	high
CNV0_02468	True	True	True	False	False	False	True	in_master	high
CNV0_02469	True	True	True	False	False	False	True	in_master	high
CNV0_02470	True	True	True	False	False	False	True	in_master	high
CNV0_02471	True	True	True	False	False	False	True	in_master	high
CNV0_02472	True	True	True	False	False	False	True	in_master	high
CNV0_02473	False	False	False	False	False	False	True	in_master	high
CNV0_02474	True	True	True	False	False	False	True	in_master	high
CNV0_02475	True	True	True	False	False	False	True	in_master	high
CNV0_02476	False	False	False	False	False	False	True	in_master	high
CNV0_02477	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02478	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02479	False	False	True	False	False	False	False	no_inhouse_master_overlap	medium
CNV0_02480	False	False	True	False	False	False	False	no_inhouse_master_overlap	medium
CNV0_02481	True	True	True	False	False	False	True	in_master	high
CNV0_02482	True	True	True	False	False	False	True	in_master	high
CNV0_02483	True	True	True	False	False	False	True	in_master	high
CNV0_02484	True	True	True	False	False	False	True	in_master	high
CNV0_02485	True	True	True	False	False	False	True	in_master	high
CNV0_02486	True	True	True	False	False	False	True	in_master	high
CNV0_02487	True	True	True	False	False	False	True	in_master	high
CNV0_02488	True	True	True	False	False	False	True	in_master	high
CNV0_02489	False	False	False	False	False	False	True	in_master	high
CNV0_02490	False	False	False	False	False	False	True	in_master	high
CNV0_02491	True	True	True	False	False	False	True	in_master	high
CNV0_02492	True	True	True	False	False	False	True	in_master	high
CNV0_02493	True	True	True	False	False	False	True	in_master	high
CNV0_02494	True	True	True	False	False	False	True	in_master	high
CNV0_02495	True	True	True	False	False	False	True	in_master	high
CNV0_02496	True	True	True	False	False	False	True	in_master	high
CNV0_02497	True	True	True	False	False	False	True	in_master	high
CNV0_02498	True	True	True	False	False	False	True	in_master	high
CNV0_02499	True	True	True	False	False	False	True	in_master	high
CNV0_02500	True	True	True	False	False	False	True	in_master	high
CNV0_02501	True	True	True	False	False	False	True	in_master	high
CNV0_02502	True	True	True	False	False	False	True	in_master	high
CNV0_02503	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02504	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02505	False	False	False	False	False	False	True	in_master	high
CNV0_02506	False	False	False	False	False	False	True	in_master	high
CNV0_02507	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02508	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02509	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02510	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02511	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02512	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02513	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02514	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02515	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02516	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02517	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02518	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02519	True	True	True	False	False	False	True	in_master	high
CNV0_02520	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02521	True	True	True	False	False	False	True	in_master	high
CNV0_02522	False	False	False	False	False	False	True	in_master	high
CNV0_02523	False	False	False	False	False	False	True	in_master	high
CNV0_02524	True	True	True	False	False	False	True	in_master	high
CNV0_02525	True	True	True	False	False	False	True	in_master	high
CNV0_02526	True	True	True	False	False	False	True	in_master	high
CNV0_02527	True	True	True	False	False	False	True	in_master	high
CNV0_02528	True	True	True	False	False	False	True	in_master	high
CNV0_02529	True	True	True	False	False	False	True	in_master	high
CNV0_02530	True	True	True	False	False	False	True	in_master	high
CNV0_02531	True	True	True	False	False	False	True	in_master	high
CNV0_02532	True	True	True	False	False	False	True	in_master	high
CNV0_02533	True	True	True	False	False	False	True	in_master	high
CNV0_02534	True	True	True	False	False	False	True	in_master	high
CNV0_02535	True	True	True	False	False	False	True	in_master	high
CNV0_02536	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02537	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02538	False	False	True	False	False	False	False	no_inhouse_master_overlap	medium
CNV0_02539	False	False	False	False	False	False	True	in_master	high
CNV0_02540	False	False	False	False	False	False	True	in_master	high
CNV0_02541	False	False	False	False	False	False	True	in_master	high
CNV0_02542	False	False	False	False	False	False	True	in_master	high
CNV0_02543	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02544	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02545	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02546	False	False	False	False	False	False	True	in_master	high
CNV0_02547	False	False	False	False	False	False	True	in_master	high
CNV0_02548	False	False	False	False	False	False	True	in_master	high
CNV0_02549	False	False	False	False	False	False	True	in_master	high
CNV0_02550	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02551	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02552	False	False	True	False	False	False	True	in_master	high
CNV0_02553	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02554	False	False	False	False	False	False	True	in_master	high
CNV0_02555	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02556	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02557	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02558	False	False	False	False	False	False	True	in_master	high
CNV0_02559	False	False	True	False	False	False	False	no_inhouse_master_overlap	medium
CNV0_02560	False	False	False	False	False	False	True	in_master	high
CNV0_02561	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02562	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02563	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02564	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02565	False	False	True	False	False	False	False	no_inhouse_master_overlap	medium
CNV0_02566	False	False	True	False	False	False	False	no_inhouse_master_overlap	medium
CNV0_02567	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02568	False	False	True	False	False	False	False	no_inhouse_master_overlap	medium
CNV0_02569	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02570	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02571	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02572	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02573	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02574	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02575	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02576	False	False	False	False	False	False	True	in_master	high
CNV0_02577	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02578	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02579	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02580	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02581	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02582	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02583	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02584	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02585	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02586	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02587	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02588	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02589	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
CNV0_02590	False	False	True	False	False	False	False	no_inhouse_master_overlap	medium
CNV0_02591	False	False	False	False	False	False	False	no_inhouse_master_overlap	low
