gene	baseMean	log2FoldChange	stat	pvalue	padj
LOC107985184	26.63025661256712	0.8767857383303063	2.1404173783333014	0.03232105132966398	0.07593602577540018
SHROOM3	1265.141902079391	-0.5535294812678975	-2.1402187875190304	0.03233708954612928	0.07596703680576064
IRX2	113.76124910978257	-0.9486257180396858	-2.1401545032367415	0.03234228261261328	0.07597033437358046
AFG3L1P	1834.030532869155	0.20001105072937708	2.1401311276861694	0.0323441711329672	0.07597033437358046
SYCE2	14.904717477223313	1.2252795949806923	2.1398718588854733	0.03236512390230911	0.07601287656887763
SPECC1L	4786.658094356787	-0.21194752649766935	-2.1392049035392553	0.032419077240627744	0.07613290978141277
ZNF473	554.5457326780102	-0.15331162494119163	-2.1390092691930804	0.0324349176847769	0.0761634255216418
HNRNPA1P54	15.403041649026996	0.49038234596489017	2.1386001062773574	0.03246806889852673	0.07623355760812266
CAVIN3	331.1260127149654	-0.4072557195205757	-2.1385703409920214	0.03247048167479006	0.07623355760812266
CSTF2	801.2864042787495	0.15438869628436108	2.1382687733582073	0.03249493543204502	0.07628427688056186
C4orf3	6955.941469865898	-0.18899500764131916	-2.1381013629853447	0.03250851734637854	0.07630946703413068
ANTKMT	355.2328316214861	0.2221153412909546	2.1379476501456454	0.03252099226901329	0.07633205447932599
NWD2	25.356000901532347	-1.9019163451556593	-2.1378685002135223	0.032527417464832925	0.07634043951578048
LOC105374368	5.582050981397867	-1.1305867253331348	-2.1373880311351505	0.0325664440956241	0.0764253305269579
WNT5B	165.97325287864174	0.7283979354873161	2.1370888352495236	0.03259076686919046	0.07647570338649043
LOC285191	235.50207906191042	-1.3292766251263834	-2.1369543615267816	0.0326017038174335	0.0764946597242017
NPIPB11	2418.8021334513696	0.3859037487830574	2.1368386424710133	0.032611117936960886	0.07650742963055626
CMPK1	7266.192211010413	-0.12919778721081202	-2.1368171786750727	0.03261286434214332	0.07650742963055626
RIF1	2313.9856766942557	0.2242430453112101	2.136781252047257	0.03261578769719387	0.07650758053794776
ZNF426-DT	110.74178152156804	-0.4749180537843301	-2.1363495755206574	0.03265093083306343	0.07658330345278092
SWI5	1182.930236942726	-0.3363184497166358	-2.1362042581063863	0.032662768535168855	0.07660435460132503
CSAG1	17.940545418277967	1.4573504269994653	2.136131401959533	0.03266870485304524	0.0766044655713854
LOC101928343	13.760753046156637	2.0825168718821985	2.136106368442806	0.0326707447969252	0.0766044655713854
MRPS30	604.6776175365231	0.1431042978658143	2.1360762224301277	0.03267320149524299	0.0766044655713854
H2BC13	3.2482498539778195	1.4315869694119165	2.136063155108855	0.032674266443639494	0.0766044655713854
ODAM	176.79365115555046	-0.5818304095807512	-2.135827427849417	0.032693482630084286	0.07664280290679416
HPN	1708.406828013569	-0.40995986194343886	-2.135714307149883	0.03270270752165638	0.07665771314641948
LOC105371089	1.0219394054614501	3.49639126737253	2.135553700171165	0.03271580870564577	
RBM18	1436.240857728546	0.10417936174542179	2.1354850535986714	0.03272140977954588	0.07669483451875692
DMXL2	1333.7526182511742	0.27456036049922933	2.1348248179546725	0.03277532227187929	0.0768144704848038
ARL4AP5	20.467515655276276	-0.654291993793457	-2.1346799842257234	0.03278715904593762	0.07682735454274618
C1orf35	938.1075949744625	-0.2107145665323994	-2.134671863916535	0.03278782279987644	0.07682735454274618
OTUD7A	194.29045659666204	-0.3300916417387611	-2.1346521704090065	0.032789432594645146	0.07682735454274618
IGF1R	4902.4867192557	-0.4323795791209228	-2.1344579535350583	0.032805311975058524	0.07685783124256401
PPM1K	2469.538519299411	0.512012099806031	2.134397162684185	0.0328102836532435	0.07686274976457988
SNAP25	91.9269035730628	0.7967142630984654	2.133858900148058	0.03285433270781497	0.0769592037168355
FILNC1	11.456679880278216	-2.1061003525886064	-2.133254930036553	0.03290381925501107	0.07706837665331256
RCN1P2	513.9146834714844	-0.25810677305081775	-2.1331873276206914	0.03290936225670372	0.07707461351211199
PIK3CB	2960.940528193669	-0.18436332967638308	-2.1330302039994256	0.032922248560675334	0.07709804598614438
TSPAN19	38.74467197784476	-1.1458643128245325	-2.13281417264992	0.03293997316337157	0.07713280380222465
SPARCL1	15448.33186762153	-0.443141227944775	-2.1327100571816575	0.03294851838356182	0.07714606281775432
LOC107986185	4.215219007768668	-1.2602379634705267	-2.1326746798451883	0.03295142239106459	0.07714611226464467
LOC101927151	158.97381710602608	0.2382283369782742	2.132451770541989	0.032969725312284245	0.07718221059896128
FURIN	8285.389620130858	-0.381231675240594	-2.132322897816723	0.03298031092798099	0.07720023796647756
LOC101927613	8.640641795376396	2.228002674723742	2.1321775169493717	0.03299225601597288	0.07722144415179168
DCSTAMP	15.560687738821384	1.9720629487406398	2.131892109804683	0.03301571700910535	0.0772695983176193
RSPH4A	121.59337164065238	-0.35663280076720544	-2.1310956268266597	0.03308126492685238	0.0774106299825234
CUL7	3257.469413492649	-0.19434562241842604	-2.13108264073558	0.03308233456142271	0.0774106299825234
GPRC5D-AS1	211.9597866292931	-0.479894164184332	-2.1310544669524063	0.0330846552731734	0.0774106299825234
ZBED6	62.64910367445985	0.7015338169364979	2.1308834007329116	0.0330987492155053	0.0774368358984894
CPVL	9215.519889961572	-0.39054489901511263	-2.130482948889265	0.033131762062678725	0.07750245109614774
H3C3	1.9642270635732473	2.7126123254818038	2.1304729409963055	0.03313258746412295	0.07750245109614774
LOC105372105	20.317540648451157	0.8667871670275125	2.13020089683294	0.033155031061588125	0.07754745457520675
APOBEC3A	29.13284111048455	1.142941439755567	2.130169496835032	0.033157622393479656	0.07754745457520675
LINC02021	179.83610702645012	-0.4324211848418097	-2.1298175043713683	0.03318668296354044	0.077608637254596
ZBTB44-DT	17.19827829589677	-0.7586923128683408	-2.1297271727154548	0.033194144277288604	0.07761930276653643
RPL7AP70	21.08927439954159	0.46391633918533726	2.129369407958359	0.03322370942936618	0.0776816482594879
OGDH	9869.686267730267	-0.24243057149265806	-2.1290305787616703	0.03325173054888056	0.07773567033840628
SVOPL	80.01485416143854	-0.9171965278115207	-2.129019779184509	0.03325262400462395	0.07773567033840628
C22orf23	49.63193371876264	-0.4727195164579108	-2.128633824166144	0.03328456779231498	0.07780354945163774
HBA1	1724.946520887805	-1.269237896470709	-2.12840552024527	0.033303475854186124	0.07784094801799464
GXYLT1P3	2.9799220948894694	1.4014295795590244	2.12833061599442	0.03330968140369677	0.07784542730111482
BTBD11	1699.7828902245624	-0.3756068522890078	-2.1283121630650594	0.03331121031483804	0.07784542730111482
SLITRK5	399.00101992627134	-1.0318455002508224	-2.128089323222652	0.03332967837516209	0.07788178425771372
CNGA1	58.3437763699213	-0.7744696376377144	-2.1279157729635823	0.0333440675829225	0.07790860460307397
TRBV10-1	6.274140619273454	2.980204534689852	2.127718154264295	0.033360458798415156	0.07794009755941939
LOC101926889	4.850544397194039	1.9901646809418059	2.127669355415063	0.033364507414121426	0.07794275149732774
UBE2A	2167.8920903805856	0.21522245846666638	2.127570644970408	0.03337269825021071	0.07795508075904667
LOC107984858	23.702254297856488	-0.645705358766055	-2.1274637049045437	0.03338157390870927	0.07796835360968138
MAN2B2	6241.772768417193	-0.2715130177170948	-2.1274319769248757	0.033384207610602734	0.07796835360968138
ATP8B1	2145.9481780578435	-0.31727759724488946	-2.127380398712324	0.033388489436155654	0.07797154876616855
RPS19P1	1.0978604492163582	2.4150477460395687	2.126448372314535	0.033465943691722094	
LRRN4	5.999741866441218	1.3532948879480715	2.126265334216403	0.03348117276377637	0.07818116781489141
MIR146A	2.0908457012213386	1.4667603908700098	2.126100448748936	0.033494896582327696	0.07820638971669917
SORBS2	18493.299584158987	-0.5753670311717894	-2.1259563292575776	0.033506895939166156	0.07821644693592074
HTR3B	1.5568745794056982	4.108606283942027	2.1259495503784405	0.03350746043767637	0.07821644693592074
DDX11-AS1	28.97923398566066	-0.40489638022813623	-2.1259433996693824	0.03350797263353496	0.07821644693592074
LOC101929727	49.71546953889187	-0.8752387355476674	-2.12577576847027	0.03352193457957587	0.07824221276488881
LARGE1	730.9797262816851	0.20758285702844398	2.125712013423733	0.03352724602202098	0.07824778506447597
SEPTIN4-AS1	22.45555271477199	-0.7932871390813045	-2.125602569006784	0.03353636553135795	0.07826224309925339
LOC101927975	16.190310328487207	1.1543025639697042	2.1255320835552687	0.033542239889172196	0.07826912621505476
ITGA3	11979.692065465688	-0.46306128422865434	-2.125473972222794	0.03354708363224072	0.07827142701725218
LOC107985842	1.5979864178605874	-2.968637051782587	-2.1254500741128446	0.03354907578056362	0.07827142701725218
KLF11	1299.596243763079	-0.3118683685749142	-2.1251324782180694	0.033575560209192605	0.0783263875161707
LRPAP1	6522.930153404028	-0.24338963186281237	-2.123881568553565	0.03368004798926464	0.0785568241085381
LOC107986396	22.288195371386145	-0.8699355429116301	-2.1238796211142486	0.03368021087433698	0.0785568241085381
HSD11B1	119.77262836242191	0.738251357513767	2.1236749541237394	0.03369733310899953	0.07858328772555999
BCAS3	1293.0963578449237	-0.18687702500032832	-2.1236737962774934	0.033697429994424544	0.07858328772555999
LINC00937	11.896356080597949	0.9539007286037775	2.1235394932369527	0.033708669724194465	0.0786026491651659
TMPO-AS1	140.71818128629414	0.4365954982379006	2.1233513618417454	0.03372441970332215	0.07860863639490402
TPST2	4736.581452094191	-0.30501210001899753	-2.1233486607341274	0.03372464588039686	0.07860863639490402
SERBP1P1	33.742814159864736	0.357619916027986	2.1233475241815114	0.03372474104994567	0.07860863639490402
CILK1	941.4102811434703	0.1826827018289509	2.1233344711474498	0.03372583406584227	0.07860863639490402
LPAR3	12.903533479419366	0.9158192604973555	2.123333384561185	0.03372592505418136	0.07860863639490402
ZNF586	474.51917505735867	0.2871494137118203	2.12308973022414	0.03374633343348609	0.07864935400453647
RALGAPB	3556.0196666201846	0.13222005894408745	2.1228192386062434	0.03376900206046112	0.07869533180683964
MIR3648-2	3.1414969922581264	1.1495613160593265	2.1227631140657857	0.03377370722440408	0.07869944316658421
APOL6	4619.756898967602	0.8003389520632261	2.1221103552241245	0.03382847202244502	0.07882019253988932
GRIA3	17.409763637113315	2.226714243786695	2.1219566784817765	0.03384137614512729	0.07883902981335554
ZNF888	457.0173900286717	0.21257476295975733	2.1219439038802372	0.033842449008446004	0.07883902981335554
ARMCX6	1397.3990096874838	-0.14261781105230298	-2.121890619862762	0.03384692433195271	0.07884259184566979
RPL9P32	7.723669326878918	0.6417496139664938	2.1218504258480113	0.03385030056122708	0.07884359326472597
UGDH-AS1	260.8014256578069	-0.31359135146625666	-2.1217544647505107	0.03385836229559287	0.0788555069651928
HAGLR	61.93331252905734	0.7284807863656664	2.121638112273825	0.033868139320685546	0.07887141312518886
MOSMO	661.3596331521683	0.15597322530895485	2.1215223577923505	0.033877868491874	0.07888720508549844
PWWP3A	3108.4744114790187	-0.18420977379990106	-2.1210442323185736	0.03391808029116412	0.07897396925011327
RNVU1-18	5.54036948395302	1.1288552473143674	2.120882029035698	0.033931731345119516	0.07899841842692427
TMTC4	840.0860053453875	-0.18261288398246067	-2.120849316035715	0.03393448504549681	0.07899841842692427
FN3K	690.020068043833	-0.4318977977401655	-2.120732141305881	0.03394435009571587	0.07901451013929686
FRA10AC1	1054.0617000549412	-0.1765982855189858	-2.1206785356102014	0.033948864026779546	0.07901814398161439
IGHD2-2	0.7956321878668596	2.710313541603266	2.120477872093682	0.033965765692019874	
C2orf81	262.6002707674968	-0.23887056165540163	-2.120367459182636	0.0339750687167171	0.07907225942419113
LOC105376020	3.827278018133692	-3.1719696978171474	-2.120259996421183	0.03398412526333464	0.07908407884600217
RPS2P20	8.570337285159585	0.6824076455817196	2.1202370685840766	0.0339860578000383	0.07908407884600217
TPPP3	597.4010546133402	-0.7418711587808682	-2.120175732610549	0.03399122813549676	0.07908923266723705
RPL10	45571.18822711141	0.2256516247619234	2.12000710635114	0.034005446005455325	0.07911089343504268
PDRG1	853.8299436502804	-0.1452345504310044	-2.11999519879355	0.034006450193695664	0.07911089343504268
LOC105371328	42.26355222132391	-0.6867404214442153	-2.119945041711146	0.0340106803194475	0.0791138565149874
SUSD6	4813.9426412586945	0.1755666162146959	2.1195146054204805	0.0340470007618963	0.07919145939924771
SEC63P1	36.64744073125574	-0.5706944637873931	-2.119251428912239	0.03406922406464612	0.07923626246914045
MIR12122	5.165224692767134	0.9080523965581329	2.119202020781095	0.03407339759673399	0.07923908227067016
FBXL20	1502.4793579534335	0.16331645917984625	2.1188802912944604	0.03410058495350817	0.07929541652379898
PCDHGB1	138.9672905012107	-0.9795436777169846	-2.118742826952111	0.034112206862159856	0.07931554919032043
FAM24B-CUZD1	54.56477363584292	0.6709328970755112	2.1187026828568736	0.034115601479200036	0.07931655044165013
LOC105371059	24.978305753134975	-0.5393061477609296	-2.118648314100792	0.03412019940535515	0.07932034889126086
DZIP1	312.4289266065723	0.5076228354632976	2.118567130190681	0.03412706605552267	0.0793294204000857
LOC107984898	21.28547289203954	2.610945639040713	2.118472104688825	0.03413510494750135	0.07934121500869765
C1QTNF3-AMACR	17.603006872040787	1.4964932798916903	2.1182967899238596	0.03414994033440327	0.07936880348694038
SDK1	431.44333649067244	0.7119291579760945	2.118242275347968	0.03415455455908772	0.07937263395581305
RGMB-AS1	27.951012833828273	-0.7365756334709123	-2.1180213242648382	0.03417326176565376	0.07940418370245506
NAA16	1214.6507996855316	0.20966934598121056	2.117999413537774	0.03417511735253347	0.07940418370245506
MHENCR	1205.8191352438175	-0.31534829143119425	-2.1179768013877878	0.03417703243217031	0.07940418370245506
EIF6	2890.149611093325	-0.1064784881135626	-2.11780120197966	0.034191907508022576	0.0794318469411133
WWTR1	3016.771122467192	-0.2835766058724022	-2.117649429060199	0.03420476869285311	0.0794548272761067
CHUK	1109.6531315315474	0.11614598655859351	2.11757626192679	0.03421097032737223	0.07946233538412298
AK4P4	3.699831430177023	1.1555759494193572	2.117319354545848	0.034232753367280225	0.07950603021249945
MIR6732	4.833965156166408	0.8595665888167586	2.1168280579970684	0.03427444314907821	0.07959594712048362
EEF1A1P11	4409.495803389184	0.1660173121877845	2.116556672330712	0.03429749062608278	0.07964255893387497
TRAJ26	0.7842004620527019	2.696973549958783	2.1164474965594233	0.03430676613314148	
LINC00963	1038.1063933060893	-0.31324291628563655	-2.1162509820992494	0.03432346728380107	0.07969318374721217
WDR11	3267.998818617326	0.20871347341268967	2.116230034351267	0.03432524797721851	0.07969318374721217
NPEPPS	4557.783917048549	0.1084446249037641	2.1161694395040045	0.034330399373730995	0.07969822913516451
FKBP1A-SDCBP2	452.54272911043404	-0.4719626669225179	-2.115751585547592	0.03436594070258024	0.07976558062459885
KMT5B	3815.227999386573	-0.13222606800896167	-2.1157514303874665	0.03436595390584432	0.07976558062459885
CCAR2	5308.089275300181	0.1067827454410467	2.11572322987494	0.0343683536846646	0.07976558062459885
LINC00636	9.87818153401745	-1.256886368396218	-2.1156850319672422	0.03437160444007913	0.07976620716473139
LOC107984440	5.741993539788119	1.6466891571308497	2.1151754294449474	0.034414998267612955	0.0798599855741695
PELATON	60.81004569412768	1.0772846111834773	2.1147722845503356	0.03444936013695688	0.07993279088398214
PIGL	1597.540251865813	0.23948970979310677	2.1147125029941414	0.034454458085133144	0.07993768843056728
ANKRD20A3P	30.616289612371677	-0.5793561405778656	-2.1143579917266186	0.03448470272998462	0.0800009228482348
RYR2	1635.7021601431047	-0.46850559248611073	-2.1141130168049957	0.03450561568066542	0.08004249961985149
GLG1	11538.15695546777	-0.19321813803110088	-2.1140609665632466	0.034510060486486215	0.08004587142397254
RPL7P1	899.9386408928978	0.19961189372174454	2.113976395067444	0.034517283472464154	0.08005568605678114
LOC112268016	3.9717918261398872	1.5282023085445489	2.1138804996295173	0.03452547516321988	0.08006774550374937
HNRNPA3P6	442.8398846366629	0.20578624731271247	2.1136797605127837	0.03454262830879686	0.08010058349596222
SF3A2	2404.3332272123066	0.18017601984676127	2.113533729065034	0.03455511126123696	0.08012258706790583
PDCL3P5	10.766579134686348	0.9208033774981363	2.1134892423677045	0.034558914805966845	0.08012446371579213
