sampleId	gene	TPM
GTEx_thyroid_donor_0021	MOG	0.02403
GTEx_thyroid_donor_0022	MOG	0.05928
GTEx_thyroid_donor_0023	MOG	0.04369
GTEx_thyroid_donor_0024	MOG	0.05871
GTEx_thyroid_donor_0025	MOG	0.0
GTEx_thyroid_donor_0026	MOG	0.0
GTEx_thyroid_donor_0027	MOG	0.01881
GTEx_thyroid_donor_0028	MOG	0.1019
GTEx_thyroid_donor_0029	MOG	0.04455
GTEx_thyroid_donor_0030	MOG	0.2007
GTEx_thyroid_donor_0031	MOG	0.2472
GTEx_thyroid_donor_0032	MOG	0.02085
GTEx_thyroid_donor_0033	MOG	0.0
GTEx_thyroid_donor_0034	MOG	0.3794
GTEx_thyroid_donor_0035	MOG	0.07011
GTEx_thyroid_donor_0036	MOG	0.0324
GTEx_thyroid_donor_0037	MOG	0.08767
GTEx_thyroid_donor_0038	MOG	0.2135
GTEx_thyroid_donor_0039	MOG	0.1225
GTEx_thyroid_donor_0040	MOG	0.06023
GTEx_thyroid_donor_0041	MOG	0.0769
GTEx_thyroid_donor_0042	MOG	0.06755
GTEx_thyroid_donor_0043	MOG	0.0
GTEx_thyroid_donor_0044	MOG	0.01797
GTEx_thyroid_donor_0045	MOG	0.07652
GTEx_thyroid_donor_0046	MOG	0.09833
GTEx_thyroid_donor_0047	MOG	0.04871
GTEx_thyroid_donor_0048	MOG	0.1356
GTEx_thyroid_donor_0049	MOG	0.1408
GTEx_thyroid_donor_0050	MOG	0.1808
GTEx_thyroid_donor_0051	MOG	0.09164
GTEx_thyroid_donor_0052	MOG	0.2623
GTEx_thyroid_donor_0053	MOG	0.09957
GTEx_thyroid_donor_0054	MOG	0.08687
GTEx_thyroid_donor_0055	MOG	0.0
GTEx_thyroid_donor_0056	MOG	0.05076
GTEx_thyroid_donor_0057	MOG	0.02332
GTEx_thyroid_donor_0058	MOG	0.09829
GTEx_thyroid_donor_0059	MOG	0.01967
GTEx_thyroid_donor_0060	MOG	0.08755
GTEx_thyroid_donor_0061	MOG	0.0
GTEx_thyroid_donor_0062	MOG	0.1072
GTEx_thyroid_donor_0063	MOG	0.02996
GTEx_thyroid_donor_0064	MOG	0.1564
GTEx_thyroid_donor_0065	MOG	0.1069
GTEx_thyroid_donor_0066	MOG	0.104
GTEx_thyroid_donor_0067	MOG	0.04254
GTEx_thyroid_donor_0068	MOG	0.0
GTEx_thyroid_donor_0069	MOG	0.1144
GTEx_thyroid_donor_0070	MOG	0.04127
GTEx_thyroid_donor_0071	MOG	0.06917
GTEx_thyroid_donor_0072	MOG	0.0
GTEx_thyroid_donor_0073	MOG	0.05872
GTEx_thyroid_donor_0074	MOG	0.04288
GTEx_thyroid_donor_0075	MOG	0.06112
GTEx_thyroid_donor_0076	MOG	0.03071
GTEx_thyroid_donor_0077	MOG	0.08704
GTEx_thyroid_donor_0078	MOG	0.0
GTEx_thyroid_donor_0079	MOG	0.09301
GTEx_thyroid_donor_0080	MOG	0.03642
GTEx_thyroid_donor_0081	MOG	0.0
GTEx_thyroid_donor_0082	MOG	0.0392
GTEx_thyroid_donor_0083	MOG	0.4053
GTEx_thyroid_donor_0084	MOG	0.06752
GTEx_thyroid_donor_0085	MOG	0.04449
GTEx_thyroid_donor_0086	MOG	0.1351
GTEx_thyroid_donor_0087	MOG	0.08231
GTEx_thyroid_donor_0088	MOG	0.06188
GTEx_thyroid_donor_0089	MOG	0.0
GTEx_thyroid_donor_0090	MOG	0.123
GTEx_thyroid_donor_0091	MOG	0.02086
GTEx_thyroid_donor_0092	MOG	0.0
GTEx_thyroid_donor_0093	MOG	0.04274
GTEx_thyroid_donor_0094	MOG	0.0
GTEx_thyroid_donor_0095	MOG	0.1548
GTEx_thyroid_donor_0096	MOG	0.1541
GTEx_thyroid_donor_0097	MOG	0.1162
GTEx_thyroid_donor_0098	MOG	0.05333
GTEx_thyroid_donor_0099	MOG	0.1416
GTEx_thyroid_donor_0100	MOG	0.1096
GTEx_thyroid_donor_0101	MOG	0.1176
GTEx_thyroid_donor_0102	MOG	0.07429
GTEx_thyroid_donor_0103	MOG	0.09952
GTEx_thyroid_donor_0104	MOG	0.1152
GTEx_thyroid_donor_0105	MOG	0.1214
GTEx_thyroid_donor_0106	MOG	0.06139
GTEx_thyroid_donor_0107	MOG	0.04882
GTEx_thyroid_donor_0108	MOG	0.1265
GTEx_thyroid_donor_0109	MOG	0.06223
GTEx_thyroid_donor_0110	MOG	0.0
GTEx_thyroid_donor_0111	MOG	0.02683
GTEx_thyroid_donor_0112	MOG	0.06931
GTEx_thyroid_donor_0113	MOG	0.07201
GTEx_thyroid_donor_0114	MOG	0.3982
GTEx_thyroid_donor_0115	MOG	0.0
GTEx_thyroid_donor_0116	MOG	0.02501
GTEx_thyroid_donor_0117	MOG	0.04684
GTEx_thyroid_donor_0118	MOG	0.1481
GTEx_thyroid_donor_0119	MOG	1.13
GTEx_thyroid_donor_0120	MOG	0.09132
GTEx_thyroid_donor_0121	MOG	0.0
GTEx_thyroid_donor_0122	MOG	0.03714
GTEx_thyroid_donor_0123	MOG	0.03588
GTEx_thyroid_donor_0124	MOG	0.0
GTEx_thyroid_donor_0125	MOG	0.0
GTEx_thyroid_donor_0126	MOG	0.0
GTEx_thyroid_donor_0127	MOG	0.04492
GTEx_thyroid_donor_0128	MOG	0.0
GTEx_thyroid_donor_0129	MOG	0.03263
GTEx_thyroid_donor_0130	MOG	0.07532
GTEx_thyroid_donor_0131	MOG	0.1525
GTEx_thyroid_donor_0132	MOG	0.07902
GTEx_thyroid_donor_0133	MOG	0.2355
GTEx_thyroid_donor_0134	MOG	0.07176
GTEx_thyroid_donor_0135	MOG	0.0
GTEx_thyroid_donor_0136	MOG	0.02357
GTEx_thyroid_donor_0137	MOG	0.1334
GTEx_thyroid_donor_0138	MOG	0.1428
GTEx_thyroid_donor_0139	MOG	0.04985
GTEx_thyroid_donor_0140	MOG	0.0496
GTEx_thyroid_donor_0141	MOG	0.496
GTEx_thyroid_donor_0142	MOG	0.01919
GTEx_thyroid_donor_0143	MOG	0.1222
GTEx_thyroid_donor_0144	MOG	0.0
GTEx_thyroid_donor_0145	MOG	0.0
GTEx_thyroid_donor_0146	MOG	0.04063
GTEx_thyroid_donor_0147	MOG	0.0
GTEx_thyroid_donor_0148	MOG	0.0948
GTEx_thyroid_donor_0149	MOG	0.01835
GTEx_thyroid_donor_0150	MOG	0.0448
GTEx_thyroid_donor_0151	MOG	0.1285
GTEx_thyroid_donor_0152	MOG	0.1138
GTEx_thyroid_donor_0153	MOG	0.2185
GTEx_thyroid_donor_0154	MOG	0.01625
GTEx_thyroid_donor_0155	MOG	0.151
GTEx_thyroid_donor_0156	MOG	0.0
GTEx_thyroid_donor_0157	MOG	0.131
GTEx_thyroid_donor_0158	MOG	0.03503
GTEx_thyroid_donor_0159	MOG	0.03718
GTEx_thyroid_donor_0160	MOG	0.01157
GTEx_thyroid_donor_0161	MOG	0.2035
GTEx_thyroid_donor_0162	MOG	0.09598
GTEx_thyroid_donor_0163	MOG	0.1568
GTEx_thyroid_donor_0164	MOG	0.03609
GTEx_thyroid_donor_0165	MOG	0.02072
GTEx_thyroid_donor_0166	MOG	0.03391
GTEx_thyroid_donor_0167	MOG	0.08346
GTEx_thyroid_donor_0168	MOG	0.3403
GTEx_thyroid_donor_0169	MOG	0.0
GTEx_thyroid_donor_0170	MOG	0.08449
GTEx_thyroid_donor_0171	MOG	0.0
GTEx_thyroid_donor_0172	MOG	0.04031
GTEx_thyroid_donor_0173	MOG	0.0
GTEx_thyroid_donor_0174	MOG	0.03427
GTEx_thyroid_donor_0175	MOG	0.02119
GTEx_thyroid_donor_0176	MOG	0.0
GTEx_thyroid_donor_0177	MOG	0.02954
GTEx_thyroid_donor_0178	MOG	0.08302
GTEx_thyroid_donor_0179	MOG	0.3128
GTEx_thyroid_donor_0180	MOG	0.03646
GTEx_thyroid_donor_0181	MOG	0.1071
GTEx_thyroid_donor_0182	MOG	0.1462
GTEx_thyroid_donor_0183	MOG	0.04134
GTEx_thyroid_donor_0184	MOG	0.04683
GTEx_thyroid_donor_0185	MOG	0.05703
GTEx_thyroid_donor_0186	MOG	0.03458
GTEx_thyroid_donor_0187	MOG	0.04067
GTEx_thyroid_donor_0188	MOG	0.0583
GTEx_thyroid_donor_0189	MOG	0.1792
GTEx_thyroid_donor_0190	MOG	0.2878
GTEx_thyroid_donor_0191	MOG	0.02602
GTEx_thyroid_donor_0192	MOG	0.09042
GTEx_thyroid_donor_0193	MOG	0.1432
GTEx_thyroid_donor_0194	MOG	0.1848
GTEx_thyroid_donor_0195	MOG	0.08342
GTEx_thyroid_donor_0196	MOG	0.09193
GTEx_thyroid_donor_0197	MOG	0.0
GTEx_thyroid_donor_0198	MOG	0.03129
GTEx_thyroid_donor_0199	MOG	0.05427
GTEx_thyroid_donor_0200	MOG	0.04055
GTEx_thyroid_donor_0201	MOG	0.04519
GTEx_thyroid_donor_0202	MOG	0.0
GTEx_thyroid_donor_0203	MOG	0.05535
GTEx_thyroid_donor_0204	MOG	0.03934
GTEx_thyroid_donor_0205	MOG	0.06961
GTEx_thyroid_donor_0206	MOG	0.09292
GTEx_thyroid_donor_0207	MOG	0.03165
GTEx_thyroid_donor_0208	MOG	0.1235
GTEx_thyroid_donor_0209	MOG	0.0
GTEx_thyroid_donor_0210	MOG	0.0
GTEx_thyroid_donor_0211	MOG	0.03796
GTEx_thyroid_donor_0212	MOG	0.1432
GTEx_thyroid_donor_0213	MOG	0.3385
GTEx_thyroid_donor_0214	MOG	0.08816
GTEx_thyroid_donor_0215	MOG	0.07158
GTEx_thyroid_donor_0216	MOG	0.1475
GTEx_thyroid_donor_0217	MOG	0.0
GTEx_thyroid_donor_0218	MOG	0.0641
GTEx_thyroid_donor_0219	MOG	0.08162
GTEx_thyroid_donor_0220	MOG	0.07937
GTEx_thyroid_donor_0221	MOG	0.03772
GTEx_thyroid_donor_0222	MOG	0.2406
GTEx_thyroid_donor_0223	MOG	0.03771
GTEx_thyroid_donor_0224	MOG	0.2939
GTEx_thyroid_donor_0225	MOG	1.383
GTEx_thyroid_donor_0226	MOG	0.06115
GTEx_thyroid_donor_0227	MOG	0.0
GTEx_thyroid_donor_0228	MOG	0.0
GTEx_thyroid_donor_0229	MOG	0.2131
GTEx_thyroid_donor_0230	MOG	0.03176
GTEx_thyroid_donor_0231	MOG	0.3996
GTEx_thyroid_donor_0232	MOG	0.06838
GTEx_thyroid_donor_0233	MOG	0.1119
GTEx_thyroid_donor_0234	MOG	0.1572
GTEx_thyroid_donor_0235	MOG	0.3137
GTEx_thyroid_donor_0236	MOG	0.1201
GTEx_thyroid_donor_0237	MOG	0.1715
GTEx_thyroid_donor_0238	MOG	0.04087
GTEx_thyroid_donor_0239	MOG	0.0515
GTEx_thyroid_donor_0240	MOG	0.08822
GTEx_thyroid_donor_0241	MOG	0.03011
GTEx_thyroid_donor_0242	MOG	0.06379
GTEx_thyroid_donor_0243	MOG	0.01703
GTEx_thyroid_donor_0244	MOG	0.0
GTEx_thyroid_donor_0245	MOG	0.05832
GTEx_thyroid_donor_0246	MOG	0.02728
GTEx_thyroid_donor_0247	MOG	0.0
GTEx_thyroid_donor_0248	MOG	0.09177
GTEx_thyroid_donor_0249	MOG	0.01604
GTEx_thyroid_donor_0250	MOG	0.04615
GTEx_thyroid_donor_0251	MOG	0.2314
GTEx_thyroid_donor_0252	MOG	0.06338
GTEx_thyroid_donor_0253	MOG	0.03508
GTEx_thyroid_donor_0254	MOG	0.0
GTEx_thyroid_donor_0255	MOG	0.0
GTEx_thyroid_donor_0256	MOG	0.0
GTEx_thyroid_donor_0257	MOG	0.07263
GTEx_thyroid_donor_0258	MOG	0.0
GTEx_thyroid_donor_0259	MOG	0.07709
GTEx_thyroid_donor_0260	MOG	0.1785
GTEx_thyroid_donor_0261	MOG	0.01658
GTEx_thyroid_donor_0262	MOG	0.02884
GTEx_thyroid_donor_0263	MOG	0.2417
GTEx_thyroid_donor_0264	MOG	0.06689
GTEx_thyroid_donor_0265	MOG	0.01737
GTEx_thyroid_donor_0266	MOG	0.0
GTEx_thyroid_donor_0267	MOG	0.07207
GTEx_thyroid_donor_0268	MOG	0.09156
GTEx_thyroid_donor_0269	MOG	0.3517
GTEx_thyroid_donor_0270	MOG	0.3437
GTEx_thyroid_donor_0271	MOG	0.09827
GTEx_thyroid_donor_0272	MOG	0.2304
GTEx_thyroid_donor_0273	MOG	0.0
GTEx_thyroid_donor_0274	MOG	0.0
GTEx_thyroid_donor_0275	MOG	0.05474
GTEx_thyroid_donor_0276	MOG	0.07278
GTEx_thyroid_donor_0277	MOG	0.02314
GTEx_thyroid_donor_0278	MOG	0.08774
GTEx_thyroid_donor_0279	MOG	0.02155
GTEx_thyroid_donor_0280	MOG	0.04303
GTEx_thyroid_donor_0281	MOG	0.097
GTEx_thyroid_donor_0282	MOG	0.04018
GTEx_thyroid_donor_0283	MOG	0.04543
GTEx_thyroid_donor_0284	MOG	0.0
GTEx_thyroid_donor_0285	MOG	0.1021
GTEx_thyroid_donor_0286	MOG	0.05611
GTEx_thyroid_donor_0287	MOG	0.03952
GTEx_thyroid_donor_0288	MOG	0.04049
GTEx_thyroid_donor_0289	MOG	0.01868
GTEx_thyroid_donor_0290	MOG	0.0
GTEx_thyroid_donor_0291	MOG	0.07812
GTEx_thyroid_donor_0292	MOG	0.1204
GTEx_thyroid_donor_0293	MOG	0.01742
GTEx_thyroid_donor_0294	MOG	0.03678
GTEx_thyroid_donor_0295	MOG	0.04844
GTEx_thyroid_donor_0296	MOG	0.1272
GTEx_thyroid_donor_0297	MOG	0.1157
GTEx_thyroid_donor_0298	MOG	0.06352
GTEx_thyroid_donor_0299	MOG	0.08583
GTEx_thyroid_donor_0300	MOG	0.0739
GTEx_thyroid_donor_0301	MOG	0.0
GTEx_thyroid_donor_0302	MOG	0.1776
GTEx_thyroid_donor_0303	MOG	0.1902
GTEx_thyroid_donor_0304	MOG	0.1363
GTEx_thyroid_donor_0305	MOG	0.0386
GTEx_thyroid_donor_0306	MOG	0.02867
GTEx_thyroid_donor_0307	MOG	0.06492
GTEx_thyroid_donor_0308	MOG	0.08765
GTEx_thyroid_donor_0309	MOG	0.1622
GTEx_thyroid_donor_0310	MOG	0.0
GTEx_thyroid_donor_0311	MOG	0.02977
GTEx_thyroid_donor_0312	MOG	0.2213
GTEx_thyroid_donor_0313	MOG	0.1446
GTEx_thyroid_donor_0314	MOG	0.0
GTEx_thyroid_donor_0315	MOG	0.2393
GTEx_thyroid_donor_0316	MOG	0.0
GTEx_thyroid_donor_0317	MOG	0.01974
GTEx_thyroid_donor_0318	MOG	0.4494
GTEx_thyroid_donor_0319	MOG	0.02047
GTEx_thyroid_donor_0320	MOG	0.09038
GTEx_thyroid_donor_0321	MOG	0.5186
GTEx_thyroid_donor_0322	MOG	0.1212
GTEx_thyroid_donor_0323	MOG	0.0
GTEx_thyroid_donor_0324	MOG	0.1405
GTEx_thyroid_donor_0325	MOG	0.2229
GTEx_thyroid_donor_0326	MOG	0.0
GTEx_thyroid_donor_0327	MOG	0.0
GTEx_thyroid_donor_0328	MOG	0.0
GTEx_thyroid_donor_0329	MOG	0.1527
GTEx_thyroid_donor_0330	MOG	0.09108
GTEx_thyroid_donor_0331	MOG	0.0514
GTEx_thyroid_donor_0332	MOG	0.06593
GTEx_thyroid_donor_0333	MOG	0.06106
GTEx_thyroid_donor_0334	MOG	0.08553
GTEx_thyroid_donor_0335	MOG	0.0
GTEx_thyroid_donor_0336	MOG	0.0312
GTEx_thyroid_donor_0337	MOG	0.0
GTEx_thyroid_donor_0338	MOG	0.0429
GTEx_thyroid_donor_0339	MOG	0.05248
GTEx_thyroid_donor_0340	MOG	0.0
GTEx_thyroid_donor_0341	MOG	0.2509
GTEx_thyroid_donor_0342	MOG	0.03298
GTEx_thyroid_donor_0343	MOG	0.1009
GTEx_thyroid_donor_0344	MOG	0.01743
GTEx_thyroid_donor_0345	MOG	0.0
GTEx_thyroid_donor_0346	MOG	0.0
GTEx_thyroid_donor_0347	MOG	0.0
GTEx_thyroid_donor_0348	MOG	0.03555
GTEx_thyroid_donor_0349	MOG	0.1769
GTEx_thyroid_donor_0350	MOG	0.04245
GTEx_thyroid_donor_0351	MOG	0.0
GTEx_thyroid_donor_0352	MOG	0.06489
GTEx_thyroid_donor_0353	MOG	0.05448
GTEx_thyroid_donor_0354	MOG	0.2032
GTEx_thyroid_donor_0355	MOG	0.0
GTEx_thyroid_donor_0356	MOG	0.01764
GTEx_thyroid_donor_0357	MOG	0.05827
GTEx_thyroid_donor_0358	MOG	0.03982
GTEx_thyroid_donor_0359	MOG	0.0
GTEx_thyroid_donor_0360	MOG	0.0301
GTEx_thyroid_donor_0361	MOG	0.0
GTEx_thyroid_donor_0362	MOG	0.0
GTEx_thyroid_donor_0363	MOG	0.969
GTEx_thyroid_donor_0364	MOG	0.0193
GTEx_thyroid_donor_0365	MOG	0.4712
GTEx_thyroid_donor_0366	MOG	0.05021
GTEx_thyroid_donor_0367	MOG	0.315
GTEx_thyroid_donor_0368	MOG	0.1292
GTEx_thyroid_donor_0369	MOG	0.07302
GTEx_thyroid_donor_0370	MOG	0.01664
GTEx_thyroid_donor_0371	MOG	0.2116
GTEx_thyroid_donor_0372	MOG	0.5003
GTEx_thyroid_donor_0373	MOG	0.1091
GTEx_thyroid_donor_0374	MOG	0.08867
GTEx_thyroid_donor_0375	MOG	0.1058
GTEx_thyroid_donor_0376	MOG	0.3862
GTEx_thyroid_donor_0377	MOG	0.1637
GTEx_thyroid_donor_0378	MOG	0.1109
GTEx_thyroid_donor_0379	MOG	0.03635
GTEx_thyroid_donor_0380	MOG	0.0
GTEx_thyroid_donor_0381	MOG	13.6
GTEx_thyroid_donor_0382	MOG	0.0
GTEx_thyroid_donor_0383	MOG	0.0
GTEx_thyroid_donor_0384	MOG	0.06985
GTEx_thyroid_donor_0385	MOG	0.04736
GTEx_thyroid_donor_0386	MOG	0.04378
GTEx_thyroid_donor_0387	MOG	0.0
GTEx_thyroid_donor_0388	MOG	0.05841
GTEx_thyroid_donor_0389	MOG	0.07913
GTEx_thyroid_donor_0390	MOG	0.0
GTEx_thyroid_donor_0391	MOG	0.217
GTEx_thyroid_donor_0392	MOG	0.02726
GTEx_thyroid_donor_0393	MOG	0.4197
GTEx_thyroid_donor_0394	MOG	0.1521
GTEx_thyroid_donor_0395	MOG	0.0
GTEx_thyroid_donor_0396	MOG	0.0
GTEx_thyroid_donor_0397	MOG	0.01497
GTEx_thyroid_donor_0398	MOG	0.0
GTEx_thyroid_donor_0399	MOG	0.0496
GTEx_thyroid_donor_0400	MOG	0.08969
GTEx_thyroid_donor_0401	MOG	0.132
GTEx_thyroid_donor_0402	MOG	0.07016
GTEx_thyroid_donor_0403	MOG	0.2053
GTEx_thyroid_donor_0404	MOG	0.02521
GTEx_thyroid_donor_0405	MOG	0.0
GTEx_thyroid_donor_0406	MOG	0.06373
GTEx_thyroid_donor_0407	MOG	0.04458
GTEx_thyroid_donor_0408	MOG	0.03949
GTEx_thyroid_donor_0409	MOG	0.0
GTEx_thyroid_donor_0410	MOG	0.0
GTEx_thyroid_donor_0411	MOG	0.01227
GTEx_thyroid_donor_0412	MOG	0.02645
GTEx_thyroid_donor_0413	MOG	0.03843
GTEx_thyroid_donor_0414	MOG	0.1011
GTEx_thyroid_donor_0415	MOG	0.0
GTEx_thyroid_donor_0416	MOG	0.0395
GTEx_thyroid_donor_0417	MOG	0.05648
GTEx_thyroid_donor_0418	MOG	0.0
GTEx_thyroid_donor_0419	MOG	0.4068
GTEx_thyroid_donor_0420	MOG	0.0726
GTEx_thyroid_donor_0421	MOG	0.06222
GTEx_thyroid_donor_0422	MOG	0.0
GTEx_thyroid_donor_0423	MOG	0.1463
GTEx_thyroid_donor_0424	MOG	0.0
GTEx_thyroid_donor_0425	MOG	0.0
GTEx_thyroid_donor_0426	MOG	0.19
GTEx_thyroid_donor_0427	MOG	0.0
GTEx_thyroid_donor_0428	MOG	0.05507
GTEx_thyroid_donor_0429	MOG	0.1932
GTEx_thyroid_donor_0430	MOG	0.4113
GTEx_thyroid_donor_0431	MOG	0.05946
GTEx_thyroid_donor_0432	MOG	0.02384
GTEx_thyroid_donor_0433	MOG	0.0
GTEx_thyroid_donor_0434	MOG	0.02603
GTEx_thyroid_donor_0435	MOG	0.0
GTEx_thyroid_donor_0436	MOG	0.0
GTEx_thyroid_donor_0437	MOG	0.03553
GTEx_thyroid_donor_0438	MOG	0.01458
GTEx_thyroid_donor_0439	MOG	0.1087
GTEx_thyroid_donor_0440	MOG	0.0
GTEx_thyroid_donor_0441	MOG	0.09874
GTEx_thyroid_donor_0442	MOG	0.08065
GTEx_thyroid_donor_0443	MOG	0.02555
GTEx_thyroid_donor_0444	MOG	0.04743
GTEx_thyroid_donor_0445	MOG	0.03027
GTEx_thyroid_donor_0446	MOG	0.08944
GTEx_thyroid_donor_0447	MOG	0.0
GTEx_thyroid_donor_0448	MOG	0.01742
GTEx_thyroid_donor_0449	MOG	0.03957
GTEx_thyroid_donor_0450	MOG	0.02627
GTEx_thyroid_donor_0451	MOG	0.0658
GTEx_thyroid_donor_0452	MOG	0.05076
GTEx_thyroid_donor_0453	MOG	0.0713
GTEx_thyroid_donor_0454	MOG	0.05094
GTEx_thyroid_donor_0455	MOG	0.02824
GTEx_thyroid_donor_0456	MOG	0.01338
GTEx_thyroid_donor_0457	MOG	0.06732
GTEx_thyroid_donor_0458	MOG	0.04145
GTEx_thyroid_donor_0459	MOG	0.06831
GTEx_thyroid_donor_0460	MOG	0.0
GTEx_thyroid_donor_0461	MOG	0.04018
GTEx_thyroid_donor_0462	MOG	0.02789
GTEx_thyroid_donor_0463	MOG	0.0
GTEx_thyroid_donor_0464	MOG	0.0
GTEx_thyroid_donor_0465	MOG	0.05421
GTEx_thyroid_donor_0466	MOG	0.0
GTEx_thyroid_donor_0467	MOG	0.5138
GTEx_thyroid_donor_0468	MOG	0.2432
GTEx_thyroid_donor_0469	MOG	0.0
GTEx_thyroid_donor_0470	MOG	0.1823
GTEx_thyroid_donor_0471	MOG	0.2419
GTEx_thyroid_donor_0472	MOG	0.06193
GTEx_thyroid_donor_0473	MOG	0.04166
GTEx_thyroid_donor_0474	MOG	0.2162
GTEx_thyroid_donor_0475	MOG	0.1611
GTEx_thyroid_donor_0476	MOG	0.2465
GTEx_thyroid_donor_0477	MOG	0.5843
GTEx_thyroid_donor_0478	MOG	0.2279
GTEx_thyroid_donor_0479	MOG	0.0
GTEx_thyroid_donor_0480	MOG	0.08854
GTEx_thyroid_donor_0481	MOG	0.1083
GTEx_thyroid_donor_0482	MOG	0.1131
GTEx_thyroid_donor_0483	MOG	0.02876
GTEx_thyroid_donor_0484	MOG	0.2509
GTEx_thyroid_donor_0485	MOG	0.03919
GTEx_thyroid_donor_0486	MOG	0.09134
GTEx_thyroid_donor_0487	MOG	0.1366
GTEx_thyroid_donor_0488	MOG	0.4971
GTEx_thyroid_donor_0489	MOG	0.2175
GTEx_thyroid_donor_0490	MOG	0.136
GTEx_thyroid_donor_0491	MOG	0.5291
GTEx_thyroid_donor_0492	MOG	0.3489
GTEx_thyroid_donor_0493	MOG	0.2388
GTEx_thyroid_donor_0494	MOG	0.207
GTEx_thyroid_donor_0495	MOG	0.07449
GTEx_thyroid_donor_0496	MOG	0.0
GTEx_thyroid_donor_0497	MOG	0.03314
GTEx_thyroid_donor_0498	MOG	0.1124
GTEx_thyroid_donor_0499	MOG	0.1131
GTEx_thyroid_donor_0500	MOG	0.162
GTEx_thyroid_donor_0501	MOG	0.2317
GTEx_thyroid_donor_0502	MOG	0.0
GTEx_thyroid_donor_0503	MOG	0.04421
GTEx_thyroid_donor_0504	MOG	0.309
GTEx_thyroid_donor_0505	MOG	1.157
GTEx_thyroid_donor_0506	MOG	0.0388
GTEx_thyroid_donor_0507	MOG	0.0
GTEx_thyroid_donor_0508	MOG	0.2283
GTEx_thyroid_donor_0509	MOG	1.005
GTEx_thyroid_donor_0510	MOG	0.2207
GTEx_thyroid_donor_0511	MOG	0.0
GTEx_thyroid_donor_0512	MOG	0.7091
GTEx_thyroid_donor_0513	MOG	0.1128
GTEx_thyroid_donor_0514	MOG	0.02007
GTEx_thyroid_donor_0515	MOG	0.2072
GTEx_thyroid_donor_0516	MOG	0.6375
GTEx_thyroid_donor_0517	MOG	0.2316
GTEx_thyroid_donor_0518	MOG	0.1365
GTEx_thyroid_donor_0519	MOG	0.287
GTEx_thyroid_donor_0520	MOG	0.2573
GTEx_thyroid_donor_0521	MOG	0.06087
GTEx_thyroid_donor_0522	MOG	0.53
GTEx_thyroid_donor_0523	MOG	0.06681
GTEx_thyroid_donor_0524	MOG	0.5115
GTEx_thyroid_donor_0525	MOG	0.3181
GTEx_thyroid_donor_0526	MOG	0.0
GTEx_thyroid_donor_0527	MOG	0.09196
GTEx_thyroid_donor_0528	MOG	0.1597
GTEx_thyroid_donor_0529	MOG	0.0
GTEx_thyroid_donor_0530	MOG	1.299
GTEx_thyroid_donor_0531	MOG	0.5909
GTEx_thyroid_donor_0532	MOG	0.3583
GTEx_thyroid_donor_0533	MOG	0.1942
GTEx_thyroid_donor_0534	MOG	0.1832
GTEx_thyroid_donor_0535	MOG	0.1481
GTEx_thyroid_donor_0536	MOG	0.05173
GTEx_thyroid_donor_0537	MOG	0.0756
GTEx_thyroid_donor_0538	MOG	0.08865
GTEx_thyroid_donor_0539	MOG	0.1608
GTEx_thyroid_donor_0540	MOG	0.8502
GTEx_thyroid_donor_0541	MOG	0.0
GTEx_thyroid_donor_0542	MOG	0.01217
GTEx_thyroid_donor_0543	MOG	0.01631
GTEx_thyroid_donor_0544	MOG	0.0
GTEx_thyroid_donor_0545	MOG	0.0411
GTEx_thyroid_donor_0546	MOG	0.6759
GTEx_thyroid_donor_0547	MOG	0.01819
GTEx_thyroid_donor_0548	MOG	0.00958
GTEx_thyroid_donor_0549	MOG	0.1193
GTEx_thyroid_donor_0550	MOG	0.1276
GTEx_thyroid_donor_0551	MOG	0.0
GTEx_thyroid_donor_0552	MOG	0.02703
GTEx_thyroid_donor_0553	MOG	0.1422
GTEx_thyroid_donor_0554	MOG	0.02699
GTEx_thyroid_donor_0555	MOG	0.0
GTEx_thyroid_donor_0556	MOG	0.0
GTEx_thyroid_donor_0557	MOG	0.1043
GTEx_thyroid_donor_0558	MOG	0.05779
GTEx_thyroid_donor_0559	MOG	0.08459
GTEx_thyroid_donor_0560	MOG	0.09824
GTEx_thyroid_donor_0561	MOG	0.05876
GTEx_thyroid_donor_0562	MOG	0.02531
GTEx_thyroid_donor_0563	MOG	0.2022
GTEx_thyroid_donor_0564	MOG	0.08358
GTEx_thyroid_donor_0565	MOG	0.2102
GTEx_thyroid_donor_0566	MOG	0.3558
GTEx_thyroid_donor_0567	MOG	0.1967
GTEx_thyroid_donor_0568	MOG	0.1417
GTEx_thyroid_donor_0569	MOG	0.04139
GTEx_thyroid_donor_0570	MOG	0.05812
GTEx_thyroid_donor_0571	MOG	0.07417
GTEx_thyroid_donor_0572	MOG	0.2502
GTEx_thyroid_donor_0573	MOG	0.171
GTEx_thyroid_donor_0574	MOG	0.1637
GTEx_thyroid_donor_0575	MOG	0.3075
GTEx_thyroid_donor_0576	MOG	0.06749
GTEx_thyroid_donor_0577	MOG	0.166
GTEx_thyroid_donor_0578	MOG	0.1413
GTEx_thyroid_donor_0579	MOG	0.04192
GTEx_thyroid_donor_0580	MOG	0.1648
GTEx_thyroid_donor_0581	MOG	0.175
GTEx_thyroid_donor_0582	MOG	0.1446
GTEx_thyroid_donor_0583	MOG	0.05432
GTEx_thyroid_donor_0584	MOG	0.01558
