cluster_1,,B cell,B cell,B cell,B cell,B cell,B cell,B cell,Endothelial cell,Endothelial cell,Endothelial cell,Endothelial cell,Endothelial cell,Endothelial cell,Endothelial cell,Fibroblast,Fibroblast,Fibroblast,Fibroblast,Fibroblast,Fibroblast,Fibroblast,Malignant cell,Malignant cell,Malignant cell,Malignant cell,Malignant cell,Malignant cell,Malignant cell,Myeloid cell,Myeloid cell,Myeloid cell,Myeloid cell,Myeloid cell,Myeloid cell,Myeloid cell,NK cell,NK cell,NK cell,NK cell,NK cell,NK cell,NK cell,T cell,T cell,T cell,T cell,T cell,T cell,T cell
cluster_2,,B cell,Endothelial cell,Fibroblast,Malignant cell,Myeloid cell,NK cell,T cell,B cell,Endothelial cell,Fibroblast,Malignant cell,Myeloid cell,NK cell,T cell,B cell,Endothelial cell,Fibroblast,Malignant cell,Myeloid cell,NK cell,T cell,B cell,Endothelial cell,Fibroblast,Malignant cell,Myeloid cell,NK cell,T cell,B cell,Endothelial cell,Fibroblast,Malignant cell,Myeloid cell,NK cell,T cell,B cell,Endothelial cell,Fibroblast,Malignant cell,Myeloid cell,NK cell,T cell,B cell,Endothelial cell,Fibroblast,Malignant cell,Myeloid cell,NK cell,T cell
source,target,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CALCA,RAMP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25124813271380425,0.8630246245820645,0.2775067052494746,0.23988920892936275,0.15733843742568715,0.6117303610309142,0.24460232855444006,0.2523888249526197,0.8641653168208799,0.27864739748829004,0.24102990116817824,0.15847912966450264,0.6128710532697296,0.24574302079325555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25210861634465165,0.8638851082129119,0.27836718888032197,0.24074969256021017,0.15819892105653455,0.6125908446617615,0.24546281218528748
CALCB,RAMP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2510417665404867,0.8628182584087469,0.27730033907615703,0.23968284275604523,0.15713207125236964,0.6115239948575966,0.24439596238112254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APELA,APLNR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20302590381222319,0.3913046769218003,0.23535600746755023,0.18123023742961916,0.11875721161541716,0.0,0.1581518909105888
CCL17,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.08815595495305925,0.0,0.0,0.0,0.0,0.0,0.0,0.13015765617550798,0.0,0.0,0.0,0.0,0.0,0.0,0.29041865104031117,0.0,0.0,0.0,0.0,0.0,0.0,0.1283123783262108,0.0,0.0,0.0,0.0,0.0,0.0,0.21957998949657917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19462552620814397
CCL22,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.028614040368196335,0.0,0.0,0.0,0.0,0.0,0.0,0.03306927959094571,0.0,0.0,0.0,0.0,0.0,0.0,0.028574840391051425,0.0,0.0,0.0,0.0,0.0,0.0,0.021319056719182595,0.0,0.0,0.0,0.0,0.0,0.0,0.05535563249933234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034484326931146475
CCL20,CCR6,0.012204930295039268,0.013429285852941697,0.030333108496084515,0.012256324435091948,0.02793697100673876,0.0,0.03133908385409859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012947443268184904,0.014171798826087333,0.031075621469230152,0.012998837408237584,0.028679483979884398,0.0,0.03208159682724423,0.014053141979022427,0.015277497536924856,0.032181320180067675,0.014104536119075105,0.029785182690721917,0.0,0.03318729553808175,0.020168400158847334,0.021392755716749763,0.038296578359892586,0.020219794298900015,0.03590044087054683,0.0,0.039302553717906655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011490455572020131,0.01271481112992256,0.029618633773065377,0.01154184971207281,0.027222496283719623,0.0,0.030624609131079453
CCL19,CCR7,0.5436467116113997,0.5189649217782711,0.5115431733260684,0.5050708114191544,0.5430143871254653,0.0,0.5086670753331348,0.8217335711333307,0.7970517813002022,0.7896300328479994,0.7831576709410855,0.8211012466473964,0.0,0.7867539348550658,0.3771555621894457,0.3524737723563171,0.34505202390411427,0.33857966199720035,0.37652323770351126,0.0,0.3421759259111808,0.1653254386551432,0.1406436488220146,0.13322190036981182,0.1267495384628979,0.1646931141692088,0.0,0.1303458023768783,0.47703128453401156,0.452349494700883,0.44492774624868014,0.43845538434176623,0.47639896004807714,0.0,0.44205164825574667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4526017098002458,0.4279199199671172,0.42049817151491437,0.4140258096080005,0.45196938531431136,0.0,0.4176220735219809
CCL21,CCR7,0.538989719792004,0.5143079299588754,0.5068861815066726,0.5004138195997587,0.5383573953060696,0.0,0.5040100835137391,0.6621156598685964,0.6374338700354678,0.630012121583265,0.6235397596763511,0.661483335382662,0.0,0.6271360235903315,0.37132502006423934,0.34664323023111077,0.33922148177890793,0.33274911987199407,0.3706926955783049,0.0,0.33634538378597445,0.16764709495465124,0.14296530512152267,0.13554355666931986,0.12907119476240597,0.16701477046871685,0.0,0.13266745867638635,0.36228557762984337,0.3376037877967148,0.33018203934451196,0.32370967743759804,0.36165325314390895,0.0,0.3273059413515785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44590150780285565,0.42121971796972707,0.41379796951752423,0.4073256076106103,0.4452691833169212,0.0,0.41092187152459075
SAA1,FPR2,0.0,0.0,0.07799006992557303,0.07685960335940585,0.0,0.0,0.0778536508405965,0.0,0.0,0.057776747531436703,0.056646280965269524,0.0,0.0,0.05764032844646018,0.0,0.0,0.07512782085555353,0.07399735428938635,0.0,0.0,0.074991401770577,0.0,0.0,0.018799053884404393,0.017668587318237214,0.0,0.0,0.01866263479942787,0.0,0.0,0.04179747703368308,0.0406670104675159,0.0,0.0,0.04166105794870655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07056559939529922,0.06943513282913204,0.0,0.0,0.07042918031032269
RSPO3,LGR5,0.0,0.0,0.04501320235737138,0.039608942727192085,0.0,0.0,0.03880492643919104,0.0,0.0,0.10239349221469185,0.09698923258451256,0.0,0.0,0.0961852162965115,0.0,0.0,0.02006073808814394,0.014656478457964653,0.0,0.0,0.013852462169963602,0.0,0.0,0.01193594144158928,0.006531681811409989,0.0,0.0,0.005727665523408939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035375126640933424,0.029970867010754135,0.0,0.0,0.029166850722753084
NMU,NMUR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008258769044640527,0.0,0.0,0.0,0.0,0.0,0.0,0.021761301571336492,0.0,0.0,0.0,0.0,0.0,0.0,0.03128379557663327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002485256914443462,0.0,0.0,0.0
SST,SSTR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SST,SSTR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNF,HMOX1,0.009645334995576064,0.007042254692657776,0.03630709140777019,0.015202504409693118,0.05467510498933258,0.0,0.024247841946466932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014901593802653398,0.012298513499735108,0.04156335021484753,0.020458763216770454,0.05993136379640991,0.0,0.029504100753544264,0.010026134170048075,0.007423053867129785,0.0366878905822422,0.01558330358416513,0.05505590416380459,0.0,0.02462864112093894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010997760972904396,0.008394680669986106,0.03765951738509852,0.01655493038702145,0.05602753096666091,0.0,0.025600267923795262
HLA-DRA,LGMN,1.375878523083499,1.3981552041254461,1.433526864459986,1.3907048030116074,1.5821861323239517,0.0,1.3698098990008243,1.432406319270321,1.4546830003122682,1.490054660646808,1.4472325991984294,1.6387139285107737,0.0,1.4263376951876463,1.3450213850123596,1.3672980660543068,1.4026697263888466,1.359847664940468,1.5513289942528123,0.0,1.338952760929685,0.9623912972125412,0.9846679782544885,1.0200396385890282,0.9772175771406497,1.168698906452994,0.0,0.9563226731298666,1.4708396915639097,1.493116372605857,1.5284880329403967,1.4856659714920182,1.6771473008043625,0.0,1.464771067481235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2776561524398136,1.2999328334817608,1.3353044938163006,1.292482432367922,1.4839637616802663,0.0,1.271587528357139
HLA-DRB5,LGMN,0.18135704100131989,0.20363372204326718,0.23900538237780702,0.19618332092942847,0.38766465024177277,0.0,0.17528841691864533,0.2714124579283814,0.2936891389703288,0.3290607993048686,0.28623873785649,0.4777200671688343,0.0,0.2653438338457069,0.2157139996173989,0.2379906806593462,0.273362340993886,0.2305402795455075,0.4220216088578518,0.0,0.20964537553472434,0.15722809111881597,0.17950477216076327,0.21487643249530308,0.17205437104692456,0.36353570035926885,0.0,0.15115946703614141,0.2654138202103863,0.2876905012523336,0.3230621615868734,0.2802401001384949,0.47172142945083917,0.0,0.25934519612771173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2016328180375091,0.22390949907945643,0.25928115941399626,0.21645909796561769,0.407940427277962,0.0,0.19556419395483457
HLA-DQA2,LGMN,0.13754239297696275,0.15981907401891005,0.19519073435344989,0.15236867290507133,0.34385000221741563,0.0,0.1314737688942882,0.14361864384563394,0.16589532488758124,0.20126698522212105,0.15844492377374253,0.3499262530860868,0.0,0.13755001976295939,0.16448872956767535,0.18676541060962265,0.2221370709441625,0.17931500949578394,0.37079633880812823,0.0,0.1584201054850008,0.11929398836345737,0.14157066940540466,0.1769423297399445,0.13412026829156595,0.3256015976039102,0.0,0.11322536428078281,0.17510570561628203,0.19738238665822935,0.2327540469927692,0.1899319855443906,0.3814133148567349,0.0,0.1690370815336075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14457794951361796,0.16685463055556526,0.2022262908901051,0.15940422944172655,0.35088555875407085,0.0,0.1385093254309434
HLA-DRB1,LGMN,1.0403145405932934,1.062591221635241,1.0979628819697806,1.0551408205214021,1.2466221498337464,0.0,1.034245916510619,1.4780067520643918,1.500283433106339,1.5356550934408788,1.4928330319925003,1.6843143613048446,0.0,1.4719381279817172,1.1031379159453643,1.1254145969873115,1.1607862573218513,1.1179641958734727,1.309445525185817,0.0,1.0970692918626896,0.6974575482824001,0.7197342293243474,0.7551058896588873,0.7122838282105086,0.9037651575228529,0.0,0.6913889241997255,1.2641452826048762,1.2864219636468235,1.3217936239813632,1.2789715625329847,1.470452891845329,0.0,1.2580766585222016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0039156427830542,1.0261923238250015,1.0615639841595412,1.0187419227111627,1.210223252023507,0.0,0.9978470187003796
HLA-DQB2,LGMN,0.11253990200314208,0.1348165830450894,0.17018824337962923,0.12736618193125068,0.31884751124359495,0.0,0.10647127792046754,0.10863917022700617,0.1309158512689535,0.1662875116034933,0.12346545015511476,0.3149467794674591,0.0,0.10257054614433163,0.1266671797319073,0.14894386077385463,0.18431552110839444,0.1414934596600159,0.3329747889723602,0.0,0.12059855564923277,0.11769884950850312,0.13997553055045045,0.17534719088499026,0.1325251294366117,0.324006458748956,0.0,0.11163022542582858,0.1390039553172397,0.161280636359187,0.19665229669372683,0.15383023524534828,0.3453115645576926,0.0,0.13293533123456514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11287950502795359,0.1351561860699009,0.17052784640444074,0.1277057849560622,0.31918711426840646,0.0,0.10681088094527905
LAMA3,ITGA6,0.10340289619282214,0.3101085348043019,0.13279624569248516,0.12275839301586701,0.04171097883214865,0.0,0.13407037793184384,0.12807267951590243,0.3347783181273822,0.15746602901556545,0.14742817633894728,0.06638076215522892,0.0,0.15874016125492413,0.09834165416393797,0.3050472927754177,0.127735003663601,0.11769715098698286,0.036649736803264485,0.0,0.12900913590295968,0.09238062290223115,0.29908626151371087,0.12177397240189416,0.11173611972527601,0.03068870554155765,0.0,0.12304810464125285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09457781507853776,0.3012834536900175,0.12397116457820077,0.11393331190158262,0.032885897717864265,0.0,0.12524529681755947
VEGFD,KDR,0.05640770919131537,0.09932574844362041,0.0658696024002712,0.1044769045560422,0.037029702801279235,0.0,0.04100928488840621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05435301576382667,0.09727105501613173,0.06381490897278251,0.10242221112855351,0.03497500937379054,0.0,0.03895459146091752,0.05195103123144899,0.09486907048375404,0.061412924440404824,0.10002022659617582,0.032573024841412855,0.0,0.03655260692853983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0549687037911059,0.09788674304341095,0.06443059700006173,0.10303789915583274,0.035590697401069765,0.0,0.03957027948819674
CTSG,C3,0.9345790056416589,1.246788248310994,1.670084706375361,0.8195617333897532,1.2249176761179978,0.5587704826300453,1.425352376911628,0.9555297607644293,1.2677390034337646,1.6910354614981316,0.8405124885125237,1.2458684312407684,0.5797212377528157,1.4463031320343986,0.9566592879753231,1.2688685306446583,1.6921649887090253,0.8416420157234175,1.2469979584516622,0.5808507649637095,1.4474326592452924,0.9171066768927879,1.2293159195621233,1.6526123776264903,0.8020894046408823,1.2074453473691271,0.5412981538811743,1.4078800481627574,0.9565423645523803,1.2687516072217155,1.6920480652860825,0.8415250923004747,1.2468810350287194,0.5807338415407668,1.4473157358223496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9468261660567701,1.2590354087261053,1.6823318667904723,0.8318088938048644,1.2371648365331092,0.5710176430451565,1.4375995373267394
CGA,TSHR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06671836284024471,0.057334452036244064,0.1440884791048748,0.38560166967666526,0.020694627103955775,0.0,0.04550187826895166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VEGFA,FLT1,0.25433389189904626,0.42020828616428185,0.25507729121255907,0.32997861334999173,0.19857419151996739,0.0,0.2214815741339003,0.2373066571904195,0.4031810514556551,0.23805005650393235,0.312951378641365,0.18154695681134064,0.0,0.20445433942527358,0.29466018480264916,0.46053457906788475,0.295403584116162,0.3703049062535947,0.23890048442357031,0.0,0.26180786703750325,0.47624021853538173,0.6421146128006173,0.47698361784889454,0.5518849399863273,0.42048051815630283,0.0,0.44338790077023577,0.2519767230691974,0.41785111733443303,0.25272012238271024,0.32762144452014286,0.19621702269011854,0.0,0.21912440530405147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23299858192390838,0.39887297618914397,0.2337419812374212,0.30864330337485385,0.1772388815448295,0.0,0.2001462641587624
PLAUR,PLAU,0.0738871764310085,0.08344672899185052,0.1058195486184153,0.13738052477554996,0.04042855798728957,0.0,0.06753343016294065,0.06313437839608183,0.07269393095692384,0.09506675058348862,0.12662772674062328,0.02967575995236289,0.0,0.05678063212801397,0.09215379105144192,0.10171334361228394,0.12408616323884873,0.15564713939598337,0.05869517260772299,0.0,0.08580004478337408,0.07578881177771357,0.08534836433855558,0.10772118396512037,0.13928216012225503,0.04233019333399464,0.0,0.06943506550964572,0.10312356890800498,0.11268312146884701,0.1350559410954118,0.16661691725254643,0.06966495046428606,0.0,0.09676982263993714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09047168734500677,0.10003123990584879,0.12240405953241358,0.15396503568954822,0.057013068901287836,0.0,0.08411794107693893
OSM,LIFR,0.11990547636999702,0.4647113989908482,0.09563479737612168,0.06594946101428498,0.05098708924927117,0.0,0.14159703688197162,0.13137765213436378,0.47618357475521494,0.10710697314048845,0.07742163677865174,0.06245926501363794,0.0,0.15306921264633838,0.13109190280161923,0.4758978254224704,0.10682122380774389,0.07713588744590719,0.06217351568089338,0.0,0.15278346331359383,0.1150322967457638,0.45983821936661495,0.09076161775188847,0.06107628139005177,0.04611390962503797,0.0,0.1367238572577384,0.13495496327023623,0.4797608858910874,0.11068428427636091,0.08099894791452421,0.0660365761495104,0.0,0.15664652378221083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12162049949570762,0.46642642211655877,0.09734982050183229,0.0676644841399956,0.05270211237498179,0.0,0.14331206000768223
VEGFA,KDR,0.20327280222499458,0.24619084147729964,0.21273469543395043,0.2513419975897214,0.18389479583495846,0.0,0.18787437792208544,0.18624556751636784,0.2291636067686729,0.1957074607253237,0.23431476288109468,0.16686756112633172,0.0,0.17084714321345867,0.2435990951285975,0.28651713438090254,0.25306098833755336,0.2916682904933243,0.2242210887385614,0.0,0.22820067082568835,0.4251791288613301,0.4680971681136351,0.4346410220702859,0.4732483242260569,0.4058011224712939,0.0,0.4097807045584209,0.20091563339514573,0.2438336726474508,0.21037752660410158,0.24898482875987257,0.18153762700510961,0.0,0.18551720909223657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1819374922498567,0.22485553150216175,0.19139938545881255,0.23000668761458354,0.16255948585982058,0.0,0.16653906794694756
KDR,VEGFA,0.20327280222499458,0.18624556751636784,0.2435990951285975,0.4251791288613301,0.20091563339514573,0.0,0.1819374922498567,0.24619084147729964,0.2291636067686729,0.28651713438090254,0.4680971681136351,0.2438336726474508,0.0,0.22485553150216175,0.21273469543395043,0.1957074607253237,0.25306098833755336,0.4346410220702859,0.21037752660410158,0.0,0.19139938545881255,0.2513419975897214,0.23431476288109468,0.2916682904933243,0.4732483242260569,0.24898482875987257,0.0,0.23000668761458354,0.18389479583495846,0.16686756112633172,0.2242210887385614,0.4058011224712939,0.18153762700510961,0.0,0.16255948585982058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18787437792208544,0.17084714321345867,0.22820067082568835,0.4097807045584209,0.18551720909223657,0.0,0.16653906794694756
HLA-G,CD160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004143330551801558,0.010910288855955024,0.0,0.0,0.0,0.0,0.0,0.005823488165999485,0.01631944396677435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001159402994532113,0.011655358795306981,0.0,0.0
EDN1,EDNRB,0.10778307773336007,0.12117646680936935,0.1103281192167343,0.1301229991679893,0.14444491959478067,0.0,0.11518334854994511,0.1785530135501209,0.1919464026261302,0.18109805503349513,0.20089293498475014,0.2152148554115415,0.0,0.18595328436670594,0.08647426284410457,0.09986765192011385,0.08901930432747882,0.10881418427873382,0.12313610470552519,0.0,0.09387453366068962,0.08047453952598127,0.09386792860199054,0.0830195810093555,0.1028144609606105,0.11713638138740187,0.0,0.0878748103425663,0.11522327494012177,0.12861666401613106,0.11776831642349601,0.137563196374751,0.15188511680154237,0.0,0.12262354575670682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11218097844798533,0.12557436752399462,0.11472601993135957,0.13452089988261456,0.14884282030940593,0.0,0.11958124926457038
LAMA4,ITGA6,0.18034690509747414,0.38705254370895387,0.20974025459713716,0.19970240192051902,0.11865498773680065,0.0,0.21101438683649584,0.29560948622893257,0.5023151248404123,0.3250028357285956,0.31496498305197745,0.2339175688682591,0.0,0.3262769679679543,0.27939259522632054,0.48609823383780026,0.3087859447259836,0.2987480920493654,0.21770067786564706,0.0,0.31006007696534227,0.18954747797865318,0.3962531165901329,0.2189408274783162,0.20890297480169806,0.12785556061797967,0.0,0.22021495971767488,0.1995124761657652,0.40621811477724495,0.22890582566542822,0.21886797298881006,0.1378205588050917,0.0,0.2301799579047869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2630717972193723,0.469777435830852,0.2924651467190353,0.2824272940424172,0.2013798798586988,0.0,0.29373927895839397
VWF,GP9,0.0,0.8700483392703103,0.0,0.0,0.0,0.0,0.0,0.0,1.7088944998759668,0.0,0.0,0.0,0.0,0.0,0.0,0.7132276385452057,0.0,0.0,0.0,0.0,0.0,0.0,0.5265290312834086,0.0,0.0,0.0,0.0,0.0,0.0,0.6991307391862562,0.0,0.0,0.0,0.0,0.0,0.0,0.6498773771196508,0.0,0.0,0.0,0.0,0.0,0.0,0.7774672250542024,0.0,0.0,0.0,0.0,0.0
VEGFD,FLT4,0.03257405279326613,0.02924111960468315,0.03617306061924991,0.039321525175057985,0.04974695974466404,0.0,0.038570906829459156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030519359365777442,0.027186426177194464,0.03411836719176122,0.0372668317475693,0.04769226631717535,0.0,0.03651621340197046,0.028117374833399756,0.024784441644816777,0.031716382659383535,0.034864847215191605,0.04529028178479766,0.0,0.034114228869592776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031135047393056666,0.027802114204473687,0.034734055219040445,0.037882519774848515,0.04830795434445457,0.0,0.037131901429249686
CCL2,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.1830936160039393,0.0,0.0,0.0,0.0,0.0,0.0,0.5056839961485688,0.0,0.0,0.0,0.0,0.0,0.0,0.3057955866283135,0.0,0.0,0.0,0.0,0.0,0.0,0.12319983357302786,0.0,0.0,0.0,0.0,0.0,0.0,0.3184870219302573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39370903198535623
TG,TPO,1.4373108184468135,1.5579695645620766,1.4539453474207564,1.4733653949218881,1.4512131429011172,0.0,1.4464234920437586,1.4011561621021948,1.521814908217458,1.4177906910761378,1.4372107385772694,1.4150584865564986,0.0,1.41026883569914,1.783272112962624,1.903930859077887,1.7999066419365668,1.8193266894376985,1.7971744374169276,0.0,1.792384786559569,2.2330958807091412,2.3537546268244043,2.249730409683084,2.2691504571842156,2.2469982051634445,0.0,2.242208554306086,1.1376615899288554,1.2583203360441184,1.1542961189027983,1.17371616640393,1.151563914383159,0.0,1.1467742635258005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3011948680302052,1.4218536141454683,1.3178293970041481,1.3372494445052798,1.315097192484509,0.0,1.3103075416271504
HLA-G,KLRC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023224589261710343,0.0008869784325057739,0.0,0.0,0.0,0.0,0.0,0.007731614036990363,0.0062961335433251026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030675288655229917,0.0016320483718577311,0.0,0.0,0.0
MMP9,LRP1,0.30437707911877737,0.45000543621752886,0.8980349305563678,0.41149692060465226,0.5719346002211331,0.0,0.631098314223833,0.2567700723505706,0.40239842944932214,0.8504279237881611,0.3638899138364455,0.5243275934529263,0.0,0.5834913074556263,0.2566483966799372,0.40227675377868877,0.8503062481175278,0.3637682381658121,0.524205917782293,0.0,0.5833696317849929,0.254105738784264,0.39973409588301556,0.8477635902218545,0.3612255802701389,0.5216632598866198,0.0,0.5808269738893197,0.3139884465793794,0.45961680367813096,0.9076462980169699,0.42110828806525424,0.5815459676817352,0.0,0.6407096816844351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25883539006858647,0.40446374716733796,0.852493241506177,0.3659552315544613,0.5263929111709422,0.0,0.5855566251736422
MMRN2,CD93,0.34822141786996463,0.8393923049136214,0.38984448295550755,0.3322881494810454,0.4117966137641964,0.0,0.38925096719938335,0.6512464061067914,1.1424172931504482,0.6928694711923342,0.6353131377178721,0.7148216020010232,0.0,0.6922759554362101,0.33444241159074656,0.8256132986344032,0.3760654766762894,0.3185091432018273,0.39801760748497833,0.0,0.37547196092016527,0.32506680540940697,0.8162376924530637,0.36668987049494983,0.3091335370204877,0.38864200130363874,0.0,0.3660963547388257,0.32273514074233023,0.8139060277859869,0.36435820582787304,0.30680187235341094,0.386310336636562,0.0,0.36376469007174894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3561180577861801,0.8472889448298367,0.3977411228717229,0.3401847893972608,0.4196932536804119,0.0,0.3971476071155988
TSPAN1,ITGA6,0.11304370351951487,0.3197493421309946,0.1424370530191779,0.13239920034255975,0.05135178615884138,0.0,0.14371118525853657,0.1840183783026102,0.3907240169140899,0.2134117278022732,0.20337387512565505,0.1223264609419367,0.0,0.21468586004163187,0.19670340015190135,0.4034090387633811,0.22609674965156434,0.2160588969749462,0.13501148279122785,0.0,0.22737088189092303,0.2474359513156802,0.4541415899271599,0.2768293008153432,0.266791448138725,0.1857440339550067,0.0,0.27810343305470187,0.11072489943425168,0.3174305380457314,0.1401182489339147,0.13008039625729653,0.04903298207357818,0.0,0.14139238117327338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11271524136318109,0.31942087997466084,0.1421085908628441,0.13207073818622594,0.051023324002507586,0.0,0.1433827231022028
MMRN2,CLEC14A,0.2022818911032085,0.32059367383116066,0.2002219525030891,0.19633771120904053,0.0,0.0,0.2012439117700715,0.5053068793400353,0.6236186620679874,0.5032469407399158,0.4993626994458673,0.0,0.0,0.5042689000068983,0.1885028848239904,0.3068146675519426,0.18644294622387103,0.18255870492982246,0.0,0.0,0.1874649054908534,0.1791272786426508,0.29743906137060294,0.17706734004253138,0.17318309874848284,0.0,0.0,0.17808929930951378,0.17679561397557403,0.2951073967035262,0.17473567537545465,0.17085143408140607,0.0,0.0,0.17575763464243704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2101785310194239,0.3284903137473761,0.20811859241930453,0.20423435112525595,0.0,0.0,0.20914055168628692
