gene	beta_subtype	pvalue_naive	fdr_naive	pvalue_LMM	fdr_LMM	status
RGCC	-0.9214236765132479	1.3851708443598804e-07	5.123936538939138e-07	1.7571402642304651e-16	6.793068031818808e-16	same
SBNO2	0.381748079468973	7.808609511261504e-07	2.6620259697482403e-06	3.1358738705257854e-14	1.078855689401073e-13	same
NR2F6	0.02127389541952049	0.022368830868210825	0.03304110911109428	0.7386593090472577	0.7741553691629721	lost_with_LMM
SH3BGRL	-0.08470875678760656	0.0888785909667872	0.11240968503387926	0.030087676672995948	0.04165345178541202	gained_with_LMM
NEK9	-0.1298674913928442	0.16970862072982842	0.19950072969807417	0.0016237429084582544	0.0025966037981741807	gained_with_LMM
THBD	-0.018636341752216876	0.15996230003851536	0.18908073290604654	0.8640002803932334	0.8838477647126765	same
NOTCH4	-0.6911658765725258	0.0013527733320738218	0.002802707179710957	1.3497115062600713e-12	4.1529584808002196e-12	same
FUBP3	-0.19355272483882566	0.37725136197300474	0.4160860609996376	7.168957824598782e-05	0.00012855274042914731	gained_with_LMM
KLF2	-0.382747653596177	0.07838967649227262	0.1004137615187096	0.0032844280108426443	0.005105328514263177	gained_with_LMM
RDH11	-0.5911391845689531	0.05591400271158592	0.07438669983803005	1.0176940532378535e-41	1.5656831588274669e-40	gained_with_LMM
TAF1	0.11523570857037505	0.0034450915088835134	0.006479795941473693	0.08118392999528329	0.10497921982148702	lost_with_LMM
DENND4C	0.11125275039066126	0.008248706428619279	0.013972964023635142	0.2113306556685114	0.25309060559103164	lost_with_LMM
GNA13	0.11815659364325017	0.0023282737092598016	0.00454445096147001	0.0272488468319407	0.038057048647961875	same
VCAM1	1.0666454854181637	6.289737127413235e-16	4.7410078849848504e-15	2.830194128706766e-16	1.0816028517350697e-15	same
GIT1	0.15783547997289957	0.0005716066788848437	0.0012942038012487029	3.481608982579708e-07	7.514263991179226e-07	same
RND2	-1.415844291900001	1.1079924501240206e-19	1.1383484076616651e-18	6.509934895098983e-47	1.2282896028488647e-45	same
HERC2	-0.02944135295366627	0.04384869231905371	0.05982086264536658	0.5727123136920254	0.6195950021911562	same
SPG11	0.04550193297215738	0.01999133339631992	0.030198388816193234	0.5548828587546029	0.602696805309127	lost_with_LMM
ZBTB44	0.11404372909195347	0.0024871915978916634	0.004807715717574092	0.028723186065985302	0.039893313980535146	same
NCDN	-0.0741352083983699	0.1046438987971221	0.13015410298149516	0.23796916944339708	0.28173145553677637	same
RAPGEF2	-0.3198489003949438	0.8265080691636628	0.8471213554803514	1.9747317207841265e-05	3.7119017307972304e-05	gained_with_LMM
PPP6R2	0.20257490258111754	0.00020118178586472988	0.00048791055585625684	6.515883149978585e-07	1.3777810090244884e-06	same
PLTP	0.9091945924827354	1.164526196313204e-15	8.438595625458001e-15	2.352633643998225e-17	9.524832566794434e-17	same
ITGA6	-0.047620987810197024	0.07331587076028433	0.09472334723550947	0.463674996705819	0.5151944407842434	same
CLCNKB	-0.9914129452266365	5.771450943729964e-13	3.3751175109531953e-12	1.0748132588146336e-13	3.5747669361905774e-13	same
UBE2J1	0.10243216831216434	0.0026290079901648577	0.005065525992610516	0.012688724790390427	0.0184161462850369	same
AKT3	0.5716117748746853	4.1285435812639074e-10	1.8569161534920123e-09	7.132203944005787e-23	4.0447281345968543e-22	same
SPATA20	-0.45787554125912083	0.29710385770124087	0.3335746905328303	2.200347300577126e-15	7.991576152217164e-15	gained_with_LMM
AKR1A1	-0.0641988400878717	0.0661283776022097	0.08648000558266308	0.11717156974836586	0.14726213206748956	same
KAT6A	0.09412723374630641	0.004989507106606393	0.009028058697116512	0.1314963182246658	0.16355263460779326	lost_with_LMM
PI4KB	-0.09422667925044244	0.09576197204483575	0.1202033121901704	0.003529813475168327	0.00545566224910097	gained_with_LMM
SRPX2	1.077110193937505	2.5420542482139117e-14	1.6760797240970847e-13	2.747873184672277e-16	1.0514820859715346e-15	same
LYPLA2	0.12255119443223535	0.0024304437785442126	0.00471930830785284	0.038998799432216714	0.05296351213067005	lost_with_LMM
MED14	0.18935312568026383	0.00038601708493498976	0.0008949391459080134	0.0003472090748368204	0.0005901570677113094	same
YWHAH	0.6566659189529571	4.940730255863247e-12	2.6803238277739134e-11	5.615436754423022e-35	6.262568871103742e-34	same
CSNK2A1	0.04080461931240889	0.008733929029482806	0.014678872318458498	0.17492729206923963	0.21220455972815155	lost_with_LMM
U2SURP	0.006581860678996973	0.021220390694810673	0.031683757466073284	0.8876456937375092	0.9048376082951164	lost_with_LMM
TOM1	0.14032661636900842	0.0012052208294357307	0.0025319765324280053	0.0032300058093904785	0.005025942649466512	same
GPC1	-0.21023805012533	0.5861818630788869	0.6218336595603468	0.005811418478586096	0.008774159756295061	gained_with_LMM
NCKAP1L	1.0137160442411381	5.119910850029123e-16	3.8984092766719216e-15	7.506445300259558e-16	2.7905001116206535e-15	same
ARGLU1	-0.11514250408226642	0.2692993979350769	0.30486724294537004	0.17812067117665953	0.21564245905164595	same
TM9SF4	-0.005584345505836105	0.022164650361139206	0.03283651905353956	0.8633907027026598	0.8838477647126765	lost_with_LMM
DIDO1	-0.035794522652616255	0.0425999145963097	0.05838270616214212	0.40433831694600164	0.45653554792548173	same
TEX264	-0.41464864414489583	0.5087048648057295	0.5471326608722643	3.275994841076564e-18	1.4039977890328133e-17	gained_with_LMM
ACTG2	-0.1383300966141226	0.2211771542362236	0.2537405211123024	0.32973673859812225	0.37900774551508304	same
GPR183	0.35227547371027	0.0020491706389711433	0.00410107532816106	0.010066909716941677	0.014804278995502466	same
CRLF2	1.413673357336517	2.3410446531298623e-23	3.3765067112449937e-22	1.1476965692944766e-31	1.0692825179762205e-30	same
ACSF2	-0.9086814941286506	1.2594522373831325e-05	3.6826088812372295e-05	4.776576958731775e-46	8.79124593631615e-45	same
KANK1	0.19455800689371566	0.0016700120848605355	0.003398939114370154	0.04007473778226259	0.054326350360048695	lost_with_LMM
EMC1	0.021289390233936882	0.01417878928600961	0.02225869589640441	0.5745269050102897	0.6212116140350611	lost_with_LMM
ERC1	-0.032959177246983364	0.05331511404427563	0.071308667914769	0.586343635185788	0.6327449300566058	same
IREB2	-0.2065738719794583	0.46169720047978746	0.5029381268843001	0.00038382841058464285	0.0006505566281095642	gained_with_LMM
SAFB2	-0.10407317462255937	0.11918892085168398	0.1458860720338849	0.011972674879297606	0.01744440244676679	gained_with_LMM
ZNF24	-0.08414079185322045	0.08884967941871595	0.11240968503387926	0.03848117157237212	0.052331602319635705	same
B4GALT5	0.7916160674547946	1.0508940610338321e-14	7.14893919070634e-14	5.178579332174379e-29	4.142863465739503e-28	same
GEM	0.3804572551449337	0.005592368255322136	0.009998274592351853	0.007227673950768216	0.010787573060848083	same
TPST2	-0.23886926913698456	0.7624002044515867	0.7895065976371282	0.0029812311625102557	0.004667898479922113	gained_with_LMM
TEX2	-0.534186671486422	0.08855088804388211	0.11208973170111661	1.7526703890229538e-13	5.75274744755893e-13	gained_with_LMM
FOLR1	-0.00047577210906873057	0.2726307306873777	0.3080573228105963	0.9970072763360938	0.9976723912636029	same
G6PD	-0.09472725525178727	0.12018191726449091	0.14686181335783002	0.07562308284611759	0.09834874705356261	same
CD38	0.07834035451575015	0.870808435581656	0.8867703009996497	0.5663590080621987	0.613606725961212	same
NFKBIA	-0.07131305831721342	0.15631504948645675	0.18520740460480656	0.4037500978657661	0.45604303222789844	same
EMCN	-0.7070355821340377	0.00031412711674254405	0.0007391226276295154	4.726764427551629e-10	1.24497746116373e-09	same
RNF40	-0.05617180776678991	0.08188109834707717	0.10458554772269092	0.38356477620881824	0.4355391100024431	same
ARL6IP1	0.09958733672486672	0.0025864594393020905	0.004993164940737626	0.0047228974664182705	0.007192229644291783	same
CBX7	0.07146305659047104	0.00923225725375863	0.015361492934706537	0.2909256328838875	0.3381545519766225	lost_with_LMM
FYCO1	0.010858345144472445	0.022779259293510833	0.03354824638219563	0.8450981784723228	0.867141812989861	lost_with_LMM
SEC23B	-0.28181446123758563	0.8657271973422626	0.8821948342482295	9.799619722259989e-06	1.8954777025647945e-05	gained_with_LMM
NTRK3	-0.5967186585130402	0.00012625038022419973	0.0003174779050063698	1.7051787574286613e-05	3.2295052224027676e-05	same
PUM1	-0.10349707662183572	0.12127793719019798	0.14808050938974113	0.019280837792630755	0.027478628683084212	gained_with_LMM
ETNK2	1.1510242978334346	7.39280832842187e-24	1.1373551274495184e-22	1.706651742722543e-33	1.765501802816424e-32	same
RAB11FIP3	-0.018462073142427548	0.030221928480946927	0.04309210334735779	0.6409330420812696	0.6832974862273662	lost_with_LMM
PAK4	0.0011276466763378492	0.02222913193743653	0.03289176589568191	0.9791112006895802	0.9850213286615496	lost_with_LMM
TNFRSF17	0.4598472207527449	0.045885056215290584	0.06228740662709129	0.0001633437781842425	0.0002849019386934462	gained_with_LMM
VAC14	-0.1094822240590888	0.11835058394136545	0.1450374803203008	0.0008312764795021967	0.0013709892460179165	gained_with_LMM
AGT	0.13525827915692332	0.31706376749435067	0.354393182743313	0.3451985591787723	0.39511471863270387	same
NENF	-0.12647730672675547	0.23424820606616414	0.26761028872752946	0.07619285952523916	0.09899462043123321	same
SLC38A3	-0.32887263348023493	0.007500831130966388	0.012954803335002398	0.01936879179657532	0.027551624177205292	same
MAP3K6	0.618870052244099	7.435164828395128e-11	3.609303314754917e-10	9.297397314753625e-22	4.910597173285366e-21	same
TPM1	0.09510289226548621	0.004247896278227743	0.007820617807509209	0.09231108802183127	0.11769369488546273	lost_with_LMM
ATP6V1C1	-0.12042951419250215	0.14760654884128532	0.1757220819539111	0.0034808335837311303	0.005388287281317539	gained_with_LMM
PLCH2	0.9521380733279998	2.993724360793623e-13	1.8034484101166403e-12	5.890110514221445e-13	1.8464296282825847e-12	same
ASCC2	0.040685889418826	0.009413871079731649	0.01561172650038416	0.25920233400517934	0.3044663281188481	lost_with_LMM
VAMP5	0.12073848037603564	0.01863270036959739	0.02833152615752264	0.2754184218287271	0.3213006473038033	lost_with_LMM
TXN	0.06704345963089174	0.007437250982983384	0.012874641055366506	0.21936162928767766	0.26187221960327617	lost_with_LMM
TSN	0.44337564536457824	5.360343946417619e-08	2.043333143488292e-07	8.642709863405261e-35	9.428410760078465e-34	same
DAAM2	-0.8188008764432835	1.740544052627991e-07	6.336932230441715e-07	9.614077414730635e-10	2.473604823687127e-09	same
GFM1	-0.2121605792896487	0.4391527263589441	0.48047344240584694	8.61056098260752e-06	1.673036460351202e-05	gained_with_LMM
GOLGA3	0.20321065031464997	0.00019508642423233404	0.0004738941479327953	9.948281959693122e-08	2.2439733743668696e-07	same
PCNP	-0.003947902929802532	0.02369127487558001	0.03477192985652643	0.923241667917968	0.936984101405245	lost_with_LMM
FAM102A	0.24245915111007169	8.052970184534526e-05	0.00020989496571332386	6.81823046387306e-07	1.4364249572766278e-06	same
ALAD	0.012766123703628094	0.019500711194297384	0.029531617154413	0.7933874102507983	0.8223418314704052	lost_with_LMM
ALOX5AP	1.3625154872588732	1.5356150525110217e-26	2.9531058702135033e-25	6.106145440690278e-29	4.871924553742243e-28	same
TWF1	0.14307274494273237	0.0013927995908463511	0.002871751733703817	0.01090752407062937	0.015962230347262494	same
ATP6V1D	-0.2829249287566179	0.7406604667912992	0.7691178263668735	1.0268695434405211e-13	3.426705929167479e-13	gained_with_LMM
ANXA7	-0.02123868166578437	0.028878300552593522	0.04147194909419845	0.4925808653066043	0.5444887973175434	lost_with_LMM
COX5B	-0.5436068803866867	0.0794426779553479	0.1016757823660596	8.066110713706562e-14	2.7037242615776187e-13	gained_with_LMM
BAG3	0.9572719722408183	2.703004023990151e-19	2.667438181569228e-18	7.002741424389046e-44	1.1736438141434156e-42	same
HEXB	0.35796158841349524	1.6624619247054905e-06	5.409312119432181e-06	1.216089482480558e-16	4.74417223334418e-16	same
LAX1	0.5406826346153326	0.009389476549055885	0.015579883654406889	1.0984070481933954e-05	2.1150328270732902e-05	same
ARL4C	1.2860327266534175	1.3504490920995387e-24	2.2633225007254838e-23	1.740874615069606e-26	1.211745671742185e-25	same
DBI	-0.3788176658366156	0.48696998461985264	0.527976130776855	4.939241562472792e-06	9.793605213098728e-06	gained_with_LMM
GFRA1	0.06623925656900667	0.9404295298107637	0.9496090842922554	0.6362531326939296	0.6795156276546062	same
TCEAL4	-0.23419496938071227	0.5050377055700608	0.5444172176464902	2.7466934046338976e-09	6.8439204434399435e-09	gained_with_LMM
MCM7	0.23208831371990019	0.00010912674360572196	0.00027838455001459687	1.8299390782843036e-06	3.732030751089674e-06	same
SLC35F6	-0.1754480716383577	0.2901791486189526	0.32616614681785605	4.689803303990357e-05	8.532086059412414e-05	gained_with_LMM
CACNA1E	0.31247741405976165	0.3044501930147608	0.3411843776781032	0.012828272934285295	0.018609680272174026	gained_with_LMM
RBM10	0.009391590699929418	0.01764810317090713	0.02705381170808451	0.8010650267752841	0.8295461098812055	lost_with_LMM
TSKU	0.377863206689648	4.635371616177795e-06	1.4262681895931676e-05	5.671610900535157e-06	1.1171919042419877e-05	same
DCAF11	-0.033409341764769465	0.039095691604284014	0.0540992042494705	0.4011567472099935	0.4534552530632934	same
PMP22	0.40276914432171246	1.3042519822233232e-05	3.802483913187531e-05	0.00019774555335675483	0.0003431096935050691	same
PRKCB	-0.6205651630036559	1.2658672345186458e-05	3.6977621261498906e-05	1.109431500719648e-05	2.1348906364072763e-05	same
EYA2	-0.07032284458685792	0.6588145857816895	0.6908227044198072	0.59574347479543	0.641734443226675	same
TSPAN7	-0.5553341079092926	0.002087908741658469	0.004159180760275835	3.097950694705678e-05	5.726341395019737e-05	same
ZBTB38	0.2286803579083632	0.00022375036806292133	0.0005395909197658874	0.0008767754100814009	0.0014420648192128302	same
OXA1L	-0.015109618089474947	0.025410469670264155	0.036933822195151386	0.6025809310340693	0.6484012887741061	lost_with_LMM
GDI1	0.015326561885367384	0.014644312416842954	0.022881738151317114	0.6176804808929327	0.6622219297663633	lost_with_LMM
KPNA6	0.06992380243147411	0.005617488734671803	0.010031229883342504	0.09991132899341465	0.12689838568172904	lost_with_LMM
MYLIP	-0.0797764608548692	0.14041896729649384	0.16843538660115215	0.29299445722406936	0.3404273321735895	same
CDKN2B	1.0526791119205272	9.528780535845355e-18	8.309983025446532e-17	3.644479100547991e-18	1.555254239209669e-17	same
CERS2	0.13142030333562513	0.006008494144855343	0.010609465823758699	0.15264916364575765	0.18783736297673215	lost_with_LMM
EXOC7	0.12089599760508087	0.001948076573619449	0.003914420442637874	0.010537751839666496	0.01546636767074339	same
TIAL1	-0.0429182190880914	0.04151383124788074	0.05702449347236365	0.1530587534053744	0.1882641493301038	same
AFF2	1.1814165385190585	4.873872479326596e-18	4.338758883673528e-17	3.1782663137921067e-19	1.466892144827126e-18	same
OLFML2B	0.857770298193965	2.1896508132900344e-12	1.2301409063427159e-11	1.0445982202315819e-11	3.0395680511103256e-11	same
OAZ2	-0.4095787886139074	0.5836356928742653	0.619570799229581	5.768232577164777e-27	4.129999458590533e-26	gained_with_LMM
SPI1	0.9896214472126571	1.2991366158588904e-16	1.0505147837133885e-15	2.7516935382092328e-17	1.1065791708616218e-16	same
MYBPH	1.0006139587926708	2.5767586043033135e-10	1.1856251246794388e-09	4.772401701243665e-15	1.70646067982491e-14	same
SART1	0.029646504419865632	0.012361352307186728	0.019725562192319246	0.4576421739854336	0.5094347020246014	lost_with_LMM
CMTM6	0.3411409373873341	4.082584894196119e-06	1.2652639134905328e-05	8.736541195194146e-11	2.404552622530499e-10	same
PSMD3	-0.04012229705002001	0.03807545160454634	0.052784822002605834	0.11039746176254404	0.1393907345486667	same
TAB2	0.05007752688552557	0.010001152927524773	0.016449264683428902	0.33514282682661545	0.38463216544753115	lost_with_LMM
CLCN3	-0.09180301112755378	0.11404398129328253	0.1405059317781715	0.08639093499968635	0.11113756646614882	same
AKT1	-0.10372937734865059	0.11814243478361551	0.14490077855717357	0.014599263908574278	0.02107689688437095	gained_with_LMM
SH3BP2	0.84324726119883	4.161667994711943e-16	3.209512592322835e-15	4.827779537826656e-38	6.242818367879297e-37	same
SERPINB1	0.3864127716203139	6.043630990910912e-07	2.084563606540197e-06	4.7698926522235436e-20	2.319234676932031e-19	same
ADAMDEC1	0.5722851566414237	0.002372359070834695	0.004621478709418237	1.0515750709444402e-05	2.030067704525946e-05	same
MAN1C1	-0.7805023610775974	0.0003832782586237266	0.0008898272370697985	2.1048185641995774e-21	1.0868254204128626e-20	same
KLK3	0.021127311791873542	0.4206271107723377	0.4610454264950724	0.87312739297929	0.8915528178821885	same
KLHDC3	-0.4417937932499315	0.4149392467065044	0.45514359784991343	3.2930774036914463e-21	1.6916493512113593e-20	gained_with_LMM
GLT8D2	-0.565942738637098	0.00017320855401733564	0.0004241842139200056	6.045777259775107e-05	0.00010919525454139267	same
TNFRSF14	-0.031170792725924025	0.15760709314060692	0.18644372216948768	0.7672948249586271	0.7987107823996813	same
CLDN8	0.543926853260879	8.504402395492466e-06	2.5513207186477397e-05	6.32800849497011e-05	0.00011408669161604765	same
RASA1	0.8139506245768275	3.579429263995503e-14	2.319284620299462e-13	5.047518943184743e-19	2.3118407373365234e-18	same
APOA1	-0.9317897271521127	1.6546735593150844e-16	1.3237388474520673e-15	5.54051528805594e-20	2.6765774338434494e-19	same
RPRD2	-0.28698140054808696	0.8187486589402215	0.8400294038374365	6.805368673307378e-08	1.5490217010563075e-07	gained_with_LMM
