gene	log2FC_tcga	cohens_d_tcga	fdr_tcga	replication_rate	novelty_score
RILPL1	-0.5079115949255715	-0.8230662350978761	8.159650793051046e-11	1	8.303362497058092
CD3E	1.0977684422208798	0.7910322275388477	3.2441867656469235e-11	1	8.297053305238746
ARHGAP17	0.20614260481098423	0.6625492150759936	5.513027545867436e-07	2	8.293274070685783
NAPA	-0.35258549497865044	-0.8710149592269129	3.119627888325187e-10	1	8.27977866719528
ETV6	0.267459788739135	0.8340736636338066	1.204750859695446e-10	1	8.273262374922645
CAMK1D	-0.6163050591654988	-0.8117700893730176	6.481103938060424e-11	1	8.270598612930911
IDH3B	-0.2992355634758779	-0.9083164350355583	7.894886534792632e-10	1	8.268090328091368
ANKS6	0.4072180274103765	0.8989953908480819	6.563359779531288e-10	1	8.255361210731813
SLC46A3	-0.5473743594714575	-0.8581168025617851	2.4176613713172667e-10	1	8.252169929482434
JAK1	0.3871186987801041	0.8619074591073604	2.702447516078017e-10	1	8.246939780981219
PSMC4	-0.25084646172359193	-0.8983813181328832	6.684112775051076e-10	1	8.242609272846224
RCN3	0.6768885157014131	0.7420205402465446	8.10226854094908e-12	1	8.23004169803963
RNF115	0.2577393200262712	0.916055920536969	1.0609791445822072e-09	1	8.220954375292878
CLDN9	1.2202765922769423	0.9405601165360673	1.8406274450483725e-09	1	8.215824697274048
HMBOX1	-0.31994149241945236	-0.8171871962362427	8.899523457263358e-11	1	8.213248804247604
NDUFA9	-0.416782992626874	-0.86787948699849	3.4441529239960515e-10	1	8.212672049337511
CASP8	0.4345183151984773	0.8462806507656528	2.0087378584196508e-10	1	8.206448410042603
FOLR2	0.6034254359595739	0.6374677070322912	3.6705085066312553e-07	2	8.204558422310074
C1orf115	0.7332406580821038	0.6938627210841524	1.5195659017745197e-12	1	8.20026423874578
C3AR1	0.6389823544153805	0.6468703300158886	4.597908665834258e-07	2	8.199003368549649
EPHX1	-0.5758097893212666	-0.9137803446382904	1.0789419735721622e-09	1	8.19387009698959
NDUFB7	-0.49008335263952496	-0.8304904047949353	1.4206814702541032e-10	1	8.178256988501238
DHCR24	0.8313211810409262	0.9039894281906344	9.12653743699284e-10	1	8.171787774269719
DERL2	-0.3417754382128786	-0.9397357382061459	2.035342322423766e-09	1	8.167583989434537
SIKE1	-0.3329801564760215	-0.8436361868911498	2.088490651361659e-10	1	8.166539568144184
PIWIL1	-1.6178351942167684	-0.9359660180870367	1.897713957335868e-09	1	8.163279633947065
MCM4	0.5360409229655287	0.8707342094124048	4.2242480971724133e-10	1	8.162480670119704
RPS4X	0.43876758992903575	0.8561204484597366	2.954335129163836e-10	1	8.15843426510284
NDUFB3	-0.35458052113923877	-0.9357378967716091	1.937254211935307e-09	1	8.152909672966768
UNG	-0.30440336005588087	-0.8322202278734606	1.6372614551728787e-10	1	8.144008916631226
PCDH12	-0.6071890388628649	-0.7493753150185093	1.3729060911202185e-11	1	8.13998382348047
MEGF9	0.7546370934171494	0.8753853214045164	5.028190531812293e-10	1	8.139847684909755
ARHGEF15	-0.5736908042886322	-0.7668936426484204	2.709112184653119e-11	1	8.103897802448675
MORC3	0.374608577975736	0.818437895021975	1.2769604792774955e-10	1	8.09747929625029
UQCRH	-0.3595325694853333	-0.9331704071549323	2.1529779554650755e-09	1	8.08775098106599
NNT	-0.6045659118267341	-0.9302029060264372	2.0439019114453083e-09	1	8.083035313700536
XRCC5	0.28750559166726575	0.9211095997707748	1.7480631170649958e-09	1	8.06656471580075
ABHD6	-0.4639151368894363	-0.9113292020099693	1.5096242826883e-09	1	8.03895439084013
PCBD1	-0.2417312759217971	-0.6818370168694852	1.3044878365424705e-06	2	8.024621625674227
OLFML2B	0.7701063694243584	0.740250317804181	1.51921410393177e-11	1	8.00830998551057
IGHM	2.0835499217902864	0.7735462623130699	4.5494908706244874e-11	1	8.000044222405071
CCNB1IP1	-0.3797522952476333	-0.8252676420935527	2.0321273871997313e-10	1	7.998534483946113
RXRG	1.7995916669500023	0.9421301876203815	3.3518539395322065e-09	1	7.98428475238588
CLCN4	-0.5087853847260426	-0.8732946934139143	7.653989155701738e-10	1	7.9610523716467885
GSTK1	-0.3363175992457075	-0.8873579450155598	1.0775497406554295e-09	1	7.95743798556402
MFAP4	1.270899933601433	0.793591219763656	9.626873019145277e-11	1	7.949018163470476
VPS37C	0.19867974291296608	0.8178997431446355	2.0095726846011285e-10	1	7.931088977621268
FAM102B	0.5977734487860382	0.8901546141275718	1.244027309238451e-09	1	7.926978241452847
ZNF219	-0.48288005100603026	-0.7349590561032762	1.6554799108856847e-11	1	7.923649503215242
TMEM223	-0.33966264013768255	-0.8107613475292801	1.737848439276277e-10	1	7.913021105283217
CHPT1	0.5945102813718206	0.7723781376150558	6.444208903256554e-11	1	7.8711745969236615
PTCD2	-0.3401262065875157	-0.8624619034037009	7.494665595641559e-10	1	7.8701785350100995
ATG7	0.23546646755772294	0.8758690343564633	1.0371007503234259e-09	1	7.8689642303523915
LYPLAL1	-0.29058124838719923	-0.8291147601774925	3.240602132905594e-10	1	7.867780285777879
ABCA6	0.5354509543835484	0.6743815751009058	2.2398295832866117e-12	1	7.856400373778589
LBR	0.36699289392527756	0.7651005861058855	5.599994139945901e-11	1	7.843667696894483
SNX4	-0.4266206436679738	-0.8192157730380187	2.716547386809426e-10	1	7.836603924601117
PTGFRN	0.44670808908586856	0.8122145230418917	2.3200441477107849e-10	1	7.825283868796687
CANT1	0.38550848718544106	0.9326126725112445	4.095502337635501e-09	1	7.822468618783488
GOLT1A	0.9570752465030821	0.9218751117203362	3.491606777878097e-09	1	7.796274470685506
ECHS1	-0.38794417574128737	-0.8789998360169093	1.3670782538230349e-09	1	7.791636169782115
PLCB2	0.7277462032924045	0.768631153917164	7.666719722881337e-11	1	7.775004205644696
RARA	0.4183444325383867	0.8615754923748922	9.53037588885885e-10	1	7.772177717524406
ASCC3	0.4590452189972254	0.8153096675845698	2.980552820510879e-10	1	7.766397891012331
SORL1	0.6413785669762238	0.6859072098955473	2.1915347009064512e-06	2	7.763443016375188
PBX4	-0.6715691369700805	-0.803031554388928	2.1996121170704603e-10	1	7.755400820314733
HK1	-0.4092394117571079	-0.9007031439547681	2.827633448049595e-09	1	7.699730080905367
NUBPL	-0.3176790010057893	-0.8344734641070078	6.289767849246577e-10	1	7.678295246293968
IGF2BP2	1.3452167191468192	1.004497642407286	2.321596806393833e-08	1	7.6685491633697485
LAPTM4A	0.30467751013348554	0.7536925006561572	8.297215422159974e-06	2	7.659125142285551
PPP1R3C	-0.6433587311841051	-0.8460005139896919	9.038908871104217e-10	1	7.651130505758939
EZR	0.4691325084442859	0.8858340033057559	2.3230066669385107e-09	1	7.648246088715184
ARL8B	0.2960829267994525	0.8968010950856847	3.0721923987128e-09	1	7.6340655876345895
CAPN1	0.31039605702250306	0.844313667923806	9.313503443584297e-10	1	7.624901260470903
SCO1	-0.3647629155682708	-0.8794674753904901	2.157923907730096e-09	1	7.621433369551973
TLE4	0.5725794286279426	0.679545960204801	2.541150817154043e-06	2	7.604077922346698
ABHD14A	-0.6145687990060238	-0.824183195580678	6.073597723672367e-10	1	7.596128908476788
STOM	0.37203218474850175	0.6105035322313964	6.216654287602881e-07	2	7.578111094186728
ZFAND2A	-0.4316028627614217	-0.8280087027064049	7.282754752891161e-10	1	7.566098695318364
USP16	-0.24970027649102455	-0.6579838383663427	1.838958866297748e-06	2	7.547637840384942
ZBED3	-0.45705056546011313	-0.7565403480088755	1.089608758192197e-10	1	7.537206778433161
TPPP	-0.5662023462655998	-0.5878240352551418	3.8837325514534967e-07	2	7.53678667322367
PCYT2	-0.3484062058393107	-0.7844653937347714	2.570058226095154e-10	1	7.523067869763126
QRSL1	-0.2831641926024382	-0.8716093596084664	2.5204310416469913e-09	1	7.494555025934962
GNB1	0.20784965474628336	0.8669423432732757	2.3419193252296393e-09	1	7.482083534148733
TBXAS1	0.6886328892236695	0.8104121500830387	6.063927746295833e-10	1	7.469768134204011
MRPS10	-0.26612953525025507	-0.8671221201579216	2.434997528198945e-09	1	7.468957661252203
CCDC146	-0.6531446209679204	-0.7827586537666892	2.9522486079268576e-10	1	7.459570265861008
CMC2	-0.3260474377113769	-0.8244518229766983	9.0353351440947e-10	1	7.456388236744987
ACSL4	0.45321710784073144	0.7684338296112198	2.1215179352340805e-10	1	7.433331915640005
PLCH1	-0.8606928494533372	-0.7445071354910068	1.0975619921061505e-10	1	7.414971631799819
CAMKMT	-0.2848390089443251	-0.8332980780307738	1.2780148542138559e-09	1	7.410906540228611
VPS72	0.24748786283110213	0.8710945926932243	3.1371046811582394e-09	1	7.4073275978252395
C1QB	0.797225236507332	0.6194716726793723	1.0513392893698755e-06	2	7.406721857528376
TRDC	1.362787923476322	0.7017860936978377	2.8012191451071243e-11	1	7.405705066736153
TNFSF15	0.8202983253713172	0.8245414517024997	1.0495518516998197e-09	1	7.403554479797819
RSPH6A	-0.7702543918033151	-0.7820742715886783	3.4430021806285337e-10	1	7.400817869847987
CCDC40	-0.4620092386644532	-0.8107660824016505	7.513720312442641e-10	1	7.397547276618273
THEM6	-0.32630627221113606	-0.7614257775414834	1.9840057600980654e-10	1	7.387700919582992
TMEM255A	0.650030264744393	0.6250769407022165	1.244113189570796e-06	2	7.382333823355804
SEC61B	-0.36769952759911373	-0.8607734927780667	2.72611402282716e-09	1	7.372056690454367
UNC119	-0.3052942623050079	-0.8335917096253654	1.5048266954303729e-09	1	7.354374122545881
DNAJC1	-0.36429643573039794	-0.8865207960417159	5.109415309811667e-09	1	7.350701359845321
ARHGEF40	-0.5446415723055109	-0.75301088762816	1.732858820220253e-10	1	7.35031760124428
PDIA4	-0.6192964913499353	-0.9391272519191726	1.5207197251948443e-08	1	7.342050669980914
UBQLN2	0.3101733706826808	0.685063855501033	4.490417590734507e-06	2	7.327050141011425
DCLRE1B	0.2985106169191365	0.8375581302734174	1.7950670739947375e-09	1	7.3252158323868235
DDIT3	-0.7278083161064082	-0.8106693133361	9.326979243051415e-10	1	7.320553854465419
TRIM16	-0.5200189293232529	-0.8883599380383405	5.9642949982955474e-09	1	7.306263794263187
ITK	0.7944288371108221	0.7156211816968178	6.19046828856826e-11	1	7.3052588897191795
ERLIN1	0.40465140574338143	0.8964120236031505	7.259900232795411e-09	1	7.295959623978527
CYB5R4	0.3418788623069542	0.7882746913050158	5.579654327820622e-10	1	7.294215278651075
COX5A	-0.41716759039679197	-0.9179952147427131	1.137042767452638e-08	1	7.292758882392066
KIF21B	0.6238539608224054	0.7173057168570158	6.839267279989155e-11	1	7.2914057426569725
PCMTD1	-0.4087792303930229	-0.881677255051307	5.497572374974211e-09	1	7.282503399136714
EXTL3	-0.27475528995261556	-0.7625204506231202	2.8991612257323755e-10	1	7.272712372141231
MARK3	-0.24366943241827066	-0.8396592588154088	2.2582902516906064e-09	1	7.259878878421051
UTP18	0.3445100734233	0.8883507174165751	6.744269341519593e-09	1	7.258771538223012
ANKRD22	0.8102633096432892	0.7650613672126975	3.3598562412909684e-10	1	7.247946041189832
NDUFB5	-0.32325176465623695	-0.9347519253378912	1.9782662903096705e-08	1	7.201062661563517
BBS4	-0.3687145918137382	-0.8249105027553536	1.8775917006755684e-09	1	7.198498056882432
TMEM87B	0.3685877825279418	0.8885965638727292	8.767307861124284e-09	1	7.159541358755373
BLVRB	-0.3897172905065549	-0.7651475898871811	4.5111752217443656e-10	1	7.150847714763783
DCAF6	0.2324892483032741	0.7077416005972348	8.904604093309509e-06	2	7.148735671875487
NXF1	0.455050714502895	0.814187467315978	1.7930368503687688e-09	1	7.121218044945708
CD69	0.8700106746456326	0.750665090953318	3.3471288349049573e-10	1	7.112797632760402
B3GNT5	0.48591736222229454	0.7102604828620451	1.0041378894383295e-10	1	7.101331079608703
PPP3CB	0.19799210484658492	0.6694911052451031	5.113772157919342e-06	2	7.084901170910082
SLC4A3	-0.6567911647197064	-0.8089679639898462	1.780242739148123e-09	1	7.078082008740673
PIK3C2B	-0.43701411691637837	-0.762263782129603	5.287955618591449e-10	1	7.071301726162237
PAG1	0.7034804294542703	0.7885956911750366	1.1534429994519728e-09	1	7.048471333645784
RCL1	0.25298090453294897	0.8322661960963549	3.414352475658026e-09	1	7.046541250698153
PLAC8	0.5876874439688378	0.688123276629376	5.978771831216422e-11	1	7.034951262789445
DENND2D	0.2771951251663163	0.8115305432475186	2.1486552046071814e-09	1	7.034211442619683
SYTL1	0.8152370605761305	0.903491829288783	1.731486679875223e-08	1	7.012524875892653
RASIP1	-0.5344313829907614	-0.7062472014927221	1.250533241943274e-10	1	6.99389877288398
EDNRA	0.4472433960445157	0.5389707703167808	3.295828972992759e-07	2	6.987255153057758
FCGR3A	0.733775094180046	0.615602103947464	2.142276955614305e-06	2	6.979849796498567
SFXN2	-0.4264034820674185	-0.8333426628451177	4.2676142889314566e-09	1	6.97492378580723
CSRP2	-0.5276809638827089	-0.7720455553010692	9.65321732238632e-10	1	6.960243847477216
TMPRSS2	0.9995525572742574	0.7426051892338239	4.4008774726247413e-10	1	6.948156285548839
MCL1	0.4256775565891999	0.8039902503850608	2.3229272346954194e-09	1	6.941623195099094
CSK	0.2926688787107228	0.7240744721236716	2.641488761881045e-10	1	6.935294797711422
HMOX1	0.8217886783008428	0.7855020430161737	1.5255189493089624e-09	1	6.925443482418622
TXNL1	-0.3684128941607714	-0.7947495418663937	1.9346867944438645e-09	1	6.924962180257906
HSD17B8	-0.3764121758088246	-0.7830214350379656	1.5257079773370498e-09	1	6.9035308631175365
SIRPB2	0.46075881519047246	0.7105590061489838	2.0480250421745814e-10	1	6.884367986674241
PDCD4-AS1	-0.36457768667708956	-0.8668658211354804	1.1455848073643713e-08	1	6.883757867504553
TRBC1	0.9580323306217349	0.7226903876163803	3.522297209369091e-10	1	6.831717983211355
MYOM2	-0.5209216167528286	-0.7431072358402653	6.643149457320818e-10	1	6.819960271127296
PHLDA3	0.538383870775057	0.7822986119542776	1.937254211935307e-09	1	6.816021818241292
RAD1	0.30845205406297715	0.7934100919021131	2.6002610069728643e-09	1	6.811412195889788
ZBTB10	0.33337935745739067	0.8011634562149174	3.2244784175917943e-09	1	6.803111956063578
PTDSS2	-0.3438871600849005	-0.7466468260600735	7.897243395843277e-10	1	6.796371009640274
CTC-338M12.4	-0.298986880516501	-0.831735694084602	6.8968590195766215e-09	1	6.788084985274086
HSF4	-0.7944058586939828	-0.8109749332578879	4.411985892355815e-09	1	6.775992290866334
MAFB	-0.6271129386132737	-0.7542019109856642	1.0394933538460397e-09	1	6.775130227800785
CCND3	0.3328623111699507	0.7340747615760472	5.90569051755659e-10	1	6.774577271991273
RNH1	0.24558919549189095	0.631509275399666	4.3604603488398515e-06	2	6.770370093448932
CX3CL1	0.5003940851812878	0.724012116171093	4.511564642261702e-10	1	6.766380352284154
ARHGAP4	0.596161695687154	0.7248988360081974	4.666145803574617e-10	1	6.764061263364264
PRDM16	-0.5218232363726507	-0.5692771792409118	1.1526518523651646e-06	2	6.761079450402581
ATP6V1H	-0.2808436658788036	-0.8627003735743646	1.4769300025655297e-08	1	6.755496128466077
MCM6	0.45153631170221864	0.8467657300374375	1.081871630502625e-08	1	6.745187001128015
IP6K3	-0.9889654649206001	-0.8066430086020436	4.432301238691831e-09	1	6.738188098190506
HYAL2	0.4147403075712015	0.8119369080327627	5.1622012107445565e-09	1	6.728655184641538
CD34	-0.5590685587810524	-0.6920745989608799	1.94967726366256e-10	1	6.720070151501508
NKIRAS2	-0.21499120343477163	-0.7812287988723641	2.593109441611861e-09	1	6.707770427023811
DHRS7	-0.4758550451797605	-0.9245115269441452	5.598907455258042e-08	1	6.704462101463356
DENND1C	0.39441225604952734	0.7976836074788206	3.94367631287613e-09	1	6.703811798997332
HLA-E	0.4128049894829253	0.750299205498793	1.1804240842851466e-09	1	6.698642748907892
PCLO	-0.5660049542052783	-0.7803590614919698	2.6949260765942044e-09	1	6.687250412378998
TRIM2	-0.46327732671828414	-0.7935740250715638	3.794620188837199e-09	1	6.6825532963034755
DNAJC3	-0.4885333491767083	-0.8534391584771136	1.4923015815817797e-08	1	6.679137238045681
TMEM199	-0.22564630985733913	-0.8316509018610734	9.42600375203888e-09	1	6.674557682602645
HIGD2A	-0.4285173062465786	-0.787191599370033	3.437508109676838e-09	1	6.662597833745247
NDUFS7	-0.3359469659298404	-0.7962885488113852	4.323910638474641e-09	1	6.660255596766086
ACTL6A	0.3622731670585013	0.8398561205280852	1.1821953979673704e-08	1	6.657800440620758
ESM1	-1.095524575323258	-0.7752257643051252	2.6013627637383974e-09	1	6.6551574286621795
HMGCR	-0.4593167947793795	-0.8194046276739388	7.655393016550168e-09	1	6.650314595700081
ZBED4	0.3414673759665532	0.7980664638655734	4.668886974242417e-09	1	6.6485214345784405
APOBEC3F	0.3793558208932808	0.7992533349047838	5.354646277181202e-09	1	6.610839502356149
EPS8L1	0.5789821926475351	0.8754317077314615	2.8094473345833698e-08	1	6.610716705357344
PIK3R1	0.4733413954717758	0.7768428457251704	3.15153534174059e-09	1	6.604312221217705
HADHB	-0.4217179948052179	-0.8850737409245473	3.4690896818995994e-08	1	6.602459349794702
IGLC2	2.1234527779522274	0.7096562215119204	5.130232029917983e-10	1	6.592609069402015
C11orf24	0.2285541216023459	0.5891606350343848	2.5488924949764e-06	2	6.591114982978514
TGFB2	0.8314731019517145	0.7124863584000443	5.6748322748815e-10	1	6.587682335205251
ELK4	0.3215782476948794	0.7346739807882358	1.1767313707022758e-09	1	6.560141030575664
RAB33B	0.2748386659519668	0.7360120104895664	1.243683352220101e-09	1	6.554400528669004
WASF2	0.2690980391755913	0.7508990998554614	1.8708683287711814e-09	1	6.553814887394904
MRPS15	-0.34339906077742555	-0.7799750093933437	4.002221663265362e-09	1	6.549995248466801
PDLIM3	-0.8162912518870575	-0.720279210465974	8.317933832497288e-10	1	6.540124094566006
MGAT1	-0.2752016848716803	-0.7768662706536045	3.851485708592744e-09	1	6.536841569698957
IGKC	2.808867870814714	0.7354510194071925	1.2960867432058092e-09	1	6.536222334139322
C1QBP	-0.31856135770869276	-0.9161666845037201	7.411182508925347e-08	1	6.532371521566395
SNX10	0.4803885928472753	0.5644314788142744	1.6727498896442619e-06	2	6.520954755109743
MAPKAP1	-0.2662838135250185	-0.8866230613802003	4.6368853016181194e-08	1	6.502292842120676
ALKBH4	-0.2933050685375518	-0.7155979258012152	8.248061381699624e-10	1	6.5002397503120735
POR	-0.45364516358921314	-0.8293430420737028	1.4650297356645123e-08	1	6.4972007458201375
CD180	0.6755914928096345	0.6515426735217749	1.1283714290567526e-10	1	6.481251966089826
UBA2	0.24710159174711066	0.7833193072547964	5.475853139679291e-09	1	6.471430219139878
NBPF10	0.32339628476568816	0.753969250617915	2.628891868793413e-09	1	6.469227530069414
PDE8A	-0.33121315309560906	-0.7510753738195505	2.4935938015279224e-09	1	6.461632346107616
