sample	DM1_like	TF_collapse	RAI_8	lineage
TCGA-BR-4187-01	1.7001577314450584	-1.4670022157079743	-1.7001577314450584	stomach adenocarcinoma
TCGA-BR-4257-01	1.7403049794572638	-1.3325852160639902	-1.7403049794572638	stomach adenocarcinoma
TCGA-BR-4280-01	1.6254692731306197	-1.2457380875174067	-1.6254692731306197	stomach adenocarcinoma
TCGA-BR-4292-01	1.6338506877375572	-1.4911340467871543	-1.6338506877375572	stomach adenocarcinoma
TCGA-BR-6452-01	1.720004058189677	-1.5048128961884624	-1.720004058189677	stomach adenocarcinoma
TCGA-BR-6453-01	1.6795387879263914	-1.4016242374562926	-1.6795387879263914	stomach adenocarcinoma
TCGA-BR-6453-11	1.4666169377412084	-1.4835516179802002	-1.4666169377412084	stomach adenocarcinoma
TCGA-BR-6454-01	1.6742575459420432	-1.2168682544839247	-1.6742575459420432	stomach adenocarcinoma
TCGA-BR-6454-11	1.4499073001261675	-1.521541707002878	-1.4499073001261675	stomach adenocarcinoma
TCGA-BR-6455-01	1.7585433221634426	-1.7007532169832285	-1.7585433221634426	stomach adenocarcinoma
TCGA-BR-6456-01	1.5756446440561824	-1.39529936902087	-1.5756446440561824	stomach adenocarcinoma
TCGA-BR-6457-01	1.7233232306380484	-1.5848291516223973	-1.7233232306380484	stomach adenocarcinoma
TCGA-BR-6457-11	1.4400888567469012	-1.5423689037858916	-1.4400888567469012	stomach adenocarcinoma
TCGA-BR-6458-01	1.7642718876386345	-1.4365944526015284	-1.7642718876386345	stomach adenocarcinoma
TCGA-BR-6458-11	1.411973413104471	-1.585737782935172	-1.411973413104471	stomach adenocarcinoma
TCGA-BR-6563-01	1.6369792547431645	-1.299284066826845	-1.6369792547431645	stomach adenocarcinoma
TCGA-BR-6564-01	1.614478644137581	-1.1632135338056717	-1.614478644137581	stomach adenocarcinoma
TCGA-BR-6564-11	1.4417063243474544	-1.2047422869061288	-1.4417063243474544	stomach adenocarcinoma
TCGA-BR-6565-01	1.6624734072394698	-1.2331710425552944	-1.6624734072394698	stomach adenocarcinoma
TCGA-BR-6566-01	1.638517934620304	-1.1471081571312467	-1.638517934620304	stomach adenocarcinoma
TCGA-BR-6705-01	1.6239888468708947	-1.5757958347017524	-1.6239888468708947	stomach adenocarcinoma
TCGA-BR-6706-01	1.6928192740652654	-1.3631038336199999	-1.6928192740652654	stomach adenocarcinoma
TCGA-BR-6707-01	1.710407521006522	-1.6020426609427525	-1.710407521006522	stomach adenocarcinoma
TCGA-BR-6709-01	1.4415104355019732	-0.9408849002941615	-1.4415104355019732	stomach adenocarcinoma
TCGA-BR-6801-01	1.6335051129338747	-1.4562128330371942	-1.6335051129338747	stomach adenocarcinoma
TCGA-BR-6802-01	1.6234052285715883	-1.3029963018798276	-1.6234052285715883	stomach adenocarcinoma
TCGA-BR-6802-11	1.5075524883892588	-1.2967668193215611	-1.5075524883892588	stomach adenocarcinoma
TCGA-BR-6803-01	1.6918167131786663	-1.4855326632669161	-1.6918167131786663	stomach adenocarcinoma
TCGA-BR-6852-01	1.7005352073858881	-1.5774144030211366	-1.7005352073858881	stomach adenocarcinoma
TCGA-BR-6852-11	1.6467129912955154	-1.6142618922772112	-1.6467129912955154	stomach adenocarcinoma
TCGA-BR-7196-01	1.7217266181356377	-1.5015025806708864	-1.7217266181356377	stomach adenocarcinoma
TCGA-BR-7197-01	1.7061050133388684	-1.2367588694732938	-1.7061050133388684	stomach adenocarcinoma
TCGA-BR-7703-01	1.6987018277559431	-1.3851630032505922	-1.6987018277559431	stomach adenocarcinoma
TCGA-BR-7704-01	1.7348052673674468	-1.3181226322577078	-1.7348052673674468	stomach adenocarcinoma
TCGA-BR-7704-11	1.3660604536747734	-1.3702606619122573	-1.3660604536747734	stomach adenocarcinoma
TCGA-BR-7707-01	1.7006213571204967	-1.1197473176252253	-1.7006213571204967	stomach adenocarcinoma
TCGA-BR-7715-01	1.7217178675629294	-1.245603331541452	-1.7217178675629294	stomach adenocarcinoma
TCGA-BR-7715-11	1.517306665218939	-1.4505767961046685	-1.517306665218939	stomach adenocarcinoma
TCGA-BR-7716-01	1.564259680612437	-1.3865370564460067	-1.564259680612437	stomach adenocarcinoma
TCGA-BR-7716-11	1.4533994149361242	-1.7413517008105264	-1.4533994149361242	stomach adenocarcinoma
TCGA-BR-7717-01	1.6656124658144746	-1.317327855747003	-1.6656124658144746	stomach adenocarcinoma
TCGA-BR-7717-11	1.6164995150227668	-1.514122962431198	-1.6164995150227668	stomach adenocarcinoma
TCGA-BR-7722-01	1.4572031264672072	-1.1358204726017944	-1.4572031264672072	stomach adenocarcinoma
TCGA-BR-7723-01	1.6955814755862708	-1.0180829357321464	-1.6955814755862708	stomach adenocarcinoma
TCGA-BR-7851-01	1.6866861505281234	-1.4353534364189415	-1.6866861505281234	stomach adenocarcinoma
TCGA-BR-7851-11	1.5874033245401686	-1.5645480410716583	-1.5874033245401686	stomach adenocarcinoma
TCGA-BR-7901-01	1.6275428116896051	-1.4746466899866362	-1.6275428116896051	stomach adenocarcinoma
TCGA-BR-7957-01	1.6909493510487712	-1.4263255564664667	-1.6909493510487712	stomach adenocarcinoma
TCGA-BR-7958-01	1.821617643929391	-1.3997446950156207	-1.821617643929391	stomach adenocarcinoma
TCGA-BR-7959-01	1.6987503476569208	-1.2595467082539484	-1.6987503476569208	stomach adenocarcinoma
TCGA-BR-8058-01	1.6324840634157276	-1.3500497520569703	-1.6324840634157276	stomach adenocarcinoma
TCGA-BR-8059-01	1.692157937543873	-1.220716476394742	-1.692157937543873	stomach adenocarcinoma
TCGA-BR-8060-01	1.6428569160545852	-1.372840118811791	-1.6428569160545852	stomach adenocarcinoma
TCGA-BR-8077-01	1.6239032995781215	-1.2064871810650857	-1.6239032995781215	stomach adenocarcinoma
TCGA-BR-8078-01	1.7233146804571806	-1.3776588370957654	-1.7233146804571806	stomach adenocarcinoma
TCGA-BR-8080-01	1.6228263492501582	-1.348327382417669	-1.6228263492501582	stomach adenocarcinoma
TCGA-BR-8081-01	1.65791887924299	-1.3469994806045154	-1.65791887924299	stomach adenocarcinoma
TCGA-BR-8284-01	1.6790932176760445	-1.421478545290681	-1.6790932176760445	stomach adenocarcinoma
TCGA-BR-8286-01	1.734017019991103	-1.3108507043017004	-1.734017019991103	stomach adenocarcinoma
TCGA-BR-8289-01	1.7956193599785397	-1.3605635090242425	-1.7956193599785397	stomach adenocarcinoma
TCGA-BR-8291-01	1.7298811267546477	-1.5144372655341647	-1.7298811267546477	stomach adenocarcinoma
TCGA-BR-8295-01	1.4112974913769798	-1.5049707952761402	-1.4112974913769798	stomach adenocarcinoma
TCGA-BR-8296-01	1.7113250468432972	-1.5197645979308099	-1.7113250468432972	stomach adenocarcinoma
TCGA-BR-8297-01	1.733773160597122	-1.184153112276802	-1.733773160597122	stomach adenocarcinoma
TCGA-BR-8361-01	1.7140939045643107	-1.2853115754546656	-1.7140939045643107	stomach adenocarcinoma
TCGA-BR-8362-01	1.7004706980182787	-1.3886963437473177	-1.7004706980182787	stomach adenocarcinoma
TCGA-BR-8363-01	1.604543245209785	-1.4526338255449531	-1.604543245209785	stomach adenocarcinoma
TCGA-BR-8364-01	1.7048295573277552	-1.4403342369507763	-1.7048295573277552	stomach adenocarcinoma
TCGA-BR-8365-01	1.5695354231970358	-1.3853498879204267	-1.5695354231970358	stomach adenocarcinoma
TCGA-BR-8366-01	1.7441120090830964	-1.6289249816282352	-1.7441120090830964	stomach adenocarcinoma
TCGA-BR-8367-01	1.7182206474488613	-1.699487164480911	-1.7182206474488613	stomach adenocarcinoma
TCGA-BR-8368-01	1.6811577544487948	-1.1386384332905923	-1.6811577544487948	stomach adenocarcinoma
TCGA-BR-8369-01	1.6842538691771387	-1.5815459011749948	-1.6842538691771387	stomach adenocarcinoma
TCGA-BR-8371-01	1.611375567984231	-1.3472156388064882	-1.611375567984231	stomach adenocarcinoma
TCGA-BR-8372-01	1.6231531233613832	-1.2714260318103867	-1.6231531233613832	stomach adenocarcinoma
TCGA-BR-8373-01	1.620764921640524	-1.5795519844738146	-1.620764921640524	stomach adenocarcinoma
TCGA-BR-8380-01	1.6636986876674538	-1.4155940734595371	-1.6636986876674538	stomach adenocarcinoma
TCGA-BR-8381-01	1.6954757152777478	-1.350233400573215	-1.6954757152777478	stomach adenocarcinoma
TCGA-BR-8382-01	1.713679761420956	-1.1925874226200803	-1.713679761420956	stomach adenocarcinoma
TCGA-BR-8384-01	1.6194580883986192	-1.5409006419126947	-1.6194580883986192	stomach adenocarcinoma
TCGA-BR-8483-01	1.6683585204804199	-1.1240106729487902	-1.6683585204804199	stomach adenocarcinoma
TCGA-BR-8484-01	1.7372653190937335	-1.4606064237361602	-1.7372653190937335	stomach adenocarcinoma
TCGA-BR-8485-01	1.5603570534251103	-1.6840710211945464	-1.5603570534251103	stomach adenocarcinoma
TCGA-BR-8486-01	1.6497935148381115	-1.2495360105443936	-1.6497935148381115	stomach adenocarcinoma
TCGA-BR-8487-01	1.6435572625223966	-1.2812677584179974	-1.6435572625223966	stomach adenocarcinoma
TCGA-BR-8588-01	1.6895579755651433	-1.5072723180849303	-1.6895579755651433	stomach adenocarcinoma
TCGA-BR-8589-01	1.6504224505717269	-1.2932252424856845	-1.6504224505717269	stomach adenocarcinoma
TCGA-BR-8590-01	1.6975728196513407	-1.3725390696850863	-1.6975728196513407	stomach adenocarcinoma
TCGA-BR-8591-01	1.7487895650798393	-1.3560258879178364	-1.7487895650798393	stomach adenocarcinoma
TCGA-BR-8592-01	1.6391487074661153	-1.5341525460201293	-1.6391487074661153	stomach adenocarcinoma
TCGA-BR-8676-01	1.8004537212938554	-1.463530514815082	-1.8004537212938554	stomach adenocarcinoma
TCGA-BR-8677-01	1.6488671578608765	-1.2716422744690052	-1.6488671578608765	stomach adenocarcinoma
TCGA-BR-8678-01	1.6951365418357667	-1.3098344890054636	-1.6951365418357667	stomach adenocarcinoma
TCGA-BR-8679-01	1.8274378418317985	-1.3739465293591644	-1.8274378418317985	stomach adenocarcinoma
TCGA-BR-8680-01	1.5117173255878826	-1.5088387169364164	-1.5117173255878826	stomach adenocarcinoma
TCGA-BR-8682-01	1.646917449700939	-1.6332171731929188	-1.646917449700939	stomach adenocarcinoma
TCGA-BR-8683-01	1.6417628773999646	-1.3760560605632073	-1.6417628773999646	stomach adenocarcinoma
TCGA-BR-8686-01	1.7687249912408407	-1.4695719177233124	-1.7687249912408407	stomach adenocarcinoma
TCGA-BR-8687-01	1.634168680439195	-1.38634103860759	-1.634168680439195	stomach adenocarcinoma
TCGA-BR-8690-01	1.6544461482992743	-1.3260354896481077	-1.6544461482992743	stomach adenocarcinoma
TCGA-BR-A44T-01	1.6881695317234584	-1.3725989215947614	-1.6881695317234584	stomach adenocarcinoma
TCGA-BR-A44U-01	1.5880992986367493	-1.1804335465745464	-1.5880992986367493	stomach adenocarcinoma
TCGA-BR-A452-01	1.6533220956825154	-1.1388697465211994	-1.6533220956825154	stomach adenocarcinoma
TCGA-BR-A453-01	1.645951901488009	-1.2250174931818187	-1.645951901488009	stomach adenocarcinoma
TCGA-BR-A4CR-01	1.6522688634535374	-1.1367100900833385	-1.6522688634535374	stomach adenocarcinoma
TCGA-BR-A4CS-01	1.4343411151086616	-1.4113826244181267	-1.4343411151086616	stomach adenocarcinoma
TCGA-BR-A4IU-01	1.707722359100853	-1.3489128163408173	-1.707722359100853	stomach adenocarcinoma
TCGA-BR-A4IV-01	1.6415437886537814	-1.347152252926531	-1.6415437886537814	stomach adenocarcinoma
TCGA-BR-A4IY-01	1.6683569127970515	-1.366909449356556	-1.6683569127970515	stomach adenocarcinoma
TCGA-BR-A4IZ-01	1.7094885008602416	-1.3529475323687818	-1.7094885008602416	stomach adenocarcinoma
TCGA-BR-A4J1-01	1.6065633107595252	-1.0663055123713927	-1.6065633107595252	stomach adenocarcinoma
TCGA-BR-A4J2-01	1.7325501776607632	-1.5508417686949743	-1.7325501776607632	stomach adenocarcinoma
TCGA-BR-A4J4-01	1.5549948136558798	-1.1692675200929885	-1.5549948136558798	stomach adenocarcinoma
TCGA-BR-A4J5-01	1.6994886281359625	-1.3173542371843439	-1.6994886281359625	stomach adenocarcinoma
TCGA-BR-A4J6-01	1.712456553245543	-1.1308702083234818	-1.712456553245543	stomach adenocarcinoma
TCGA-BR-A4J7-01	1.7096914910457865	-1.3459200765806565	-1.7096914910457865	stomach adenocarcinoma
TCGA-BR-A4J8-01	1.581985556155562	-1.2268685671801665	-1.581985556155562	stomach adenocarcinoma
TCGA-BR-A4J9-01	1.6397722465107627	-1.4253221621307757	-1.6397722465107627	stomach adenocarcinoma
TCGA-BR-A4PD-01	1.7182965595702693	-1.0908005577671027	-1.7182965595702693	stomach adenocarcinoma
TCGA-BR-A4PE-01	1.7756560118021145	-1.4254960248728086	-1.7756560118021145	stomach adenocarcinoma
TCGA-BR-A4PF-01	1.7178174194828353	-1.1835766233966956	-1.7178174194828353	stomach adenocarcinoma
TCGA-BR-A4QI-01	1.756639381555706	-1.3532146110141965	-1.756639381555706	stomach adenocarcinoma
TCGA-BR-A4QL-01	1.5537525919222748	-1.2855228707634292	-1.5537525919222748	stomach adenocarcinoma
TCGA-BR-A4QM-01	1.6761879575842376	-1.2520390259105039	-1.6761879575842376	stomach adenocarcinoma
TCGA-CD-5798-01	1.6653945964617813	-1.1225452038710537	-1.6653945964617813	stomach adenocarcinoma
TCGA-CD-5799-01	1.6859235593343747	-1.2068375625766312	-1.6859235593343747	stomach adenocarcinoma
TCGA-CD-5800-01	1.40586618673729	-0.7530903408080406	-1.40586618673729	stomach adenocarcinoma
TCGA-CD-5801-01	1.7070410532642994	-1.1723311491170352	-1.7070410532642994	stomach adenocarcinoma
TCGA-CD-5803-01	1.639958145758372	-0.9750898637890004	-1.639958145758372	stomach adenocarcinoma
TCGA-CD-5804-01	1.5237447508616233	-0.9282341536366411	-1.5237447508616233	stomach adenocarcinoma
TCGA-CD-5813-01	1.7259998676432649	-1.344639167037852	-1.7259998676432649	stomach adenocarcinoma
TCGA-CD-8524-01	1.6261535586139406	-1.2680864670137235	-1.6261535586139406	stomach adenocarcinoma
TCGA-CD-8525-01	1.614329006991012	-1.0402901093247932	-1.614329006991012	stomach adenocarcinoma
TCGA-CD-8526-01	1.4281577851863576	-0.8645372538299944	-1.4281577851863576	stomach adenocarcinoma
TCGA-CD-8527-01	1.7112224021425289	-1.0628525513050189	-1.7112224021425289	stomach adenocarcinoma
TCGA-CD-8528-01	1.6978120406203665	-1.2058967763704513	-1.6978120406203665	stomach adenocarcinoma
TCGA-CD-8529-01	1.7501249252148132	-1.3096641819252244	-1.7501249252148132	stomach adenocarcinoma
TCGA-CD-8530-01	1.7270057882160996	-1.3676503006364873	-1.7270057882160996	stomach adenocarcinoma
TCGA-CD-8531-01	1.5177789248956157	-1.2487433885175376	-1.5177789248956157	stomach adenocarcinoma
TCGA-CD-8532-01	1.6448732459121276	-1.242698635593344	-1.6448732459121276	stomach adenocarcinoma
TCGA-CD-8533-01	1.5402546186171602	-1.5406292488206474	-1.5402546186171602	stomach adenocarcinoma
TCGA-CD-8534-01	1.7564108042284547	-1.3806817671130978	-1.7564108042284547	stomach adenocarcinoma
TCGA-CD-8535-01	1.7029920134396497	-1.3324858450195587	-1.7029920134396497	stomach adenocarcinoma
TCGA-CD-8536-01	1.5880821099036047	-1.3675063087725672	-1.5880821099036047	stomach adenocarcinoma
TCGA-CD-A486-01	1.6109517590689173	-1.4007692244342482	-1.6109517590689173	stomach adenocarcinoma
TCGA-CD-A487-01	1.6658865579945927	-1.0313478559109392	-1.6658865579945927	stomach adenocarcinoma
TCGA-CD-A489-01	1.5829594284986075	-1.0147103243435798	-1.5829594284986075	stomach adenocarcinoma
TCGA-CD-A48A-01	1.5952613090588406	-1.2068036052373925	-1.5952613090588406	stomach adenocarcinoma
TCGA-CD-A48C-01	1.8030397365136128	-1.437849981833453	-1.8030397365136128	stomach adenocarcinoma
TCGA-CD-A4MG-01	1.6440639776535773	-1.3126873911846775	-1.6440639776535773	stomach adenocarcinoma
TCGA-CD-A4MH-01	1.5416594347723702	-1.292062700506875	-1.5416594347723702	stomach adenocarcinoma
TCGA-CD-A4MI-01	1.7035244041254731	-1.3167787064184457	-1.7035244041254731	stomach adenocarcinoma
TCGA-CD-A4MJ-01	1.6591105871384786	-1.113137260920067	-1.6591105871384786	stomach adenocarcinoma
TCGA-CG-4437-01	1.6720947157276327	-1.33027753777155	-1.6720947157276327	stomach adenocarcinoma
TCGA-CG-4441-01	1.6446383770174926	-1.468899888216012	-1.6446383770174926	stomach adenocarcinoma
TCGA-CG-5717-01	1.5667243761644252	-0.9733786422493866	-1.5667243761644252	stomach adenocarcinoma
TCGA-CG-5718-01	1.511154317335069	-1.489168199579405	-1.511154317335069	stomach adenocarcinoma
TCGA-CG-5719-01	1.6628133570058596	-1.1592099429913731	-1.6628133570058596	stomach adenocarcinoma
TCGA-CG-5720-01	1.6954490140311753	-1.17104779375494	-1.6954490140311753	stomach adenocarcinoma
TCGA-CG-5720-11	1.4784788890221443	-1.528324789111122	-1.4784788890221443	stomach adenocarcinoma
TCGA-CG-5721-01	1.5641338769147062	-1.1388199051085848	-1.5641338769147062	stomach adenocarcinoma
TCGA-CG-5721-11	1.410140338571169	-1.4124625948102878	-1.410140338571169	stomach adenocarcinoma
TCGA-CG-5722-01	1.6197209861249942	-1.4001085216317364	-1.6197209861249942	stomach adenocarcinoma
TCGA-CG-5722-11	1.4219439432540688	-1.6755634836725446	-1.4219439432540688	stomach adenocarcinoma
TCGA-CG-5723-01	1.6782630799065392	-1.231875513870185	-1.6782630799065392	stomach adenocarcinoma
TCGA-CG-5724-01	1.6571201287049893	-0.9592803509779048	-1.6571201287049893	stomach adenocarcinoma
TCGA-CG-5725-01	1.6919172496681392	-1.2830609838778237	-1.6919172496681392	stomach adenocarcinoma
TCGA-CG-5726-01	1.7035675607117706	-1.2744832591221422	-1.7035675607117706	stomach adenocarcinoma
TCGA-CG-5728-11	1.4241670750771775	-1.4826781315434563	-1.4241670750771775	stomach adenocarcinoma
TCGA-CG-5730-11	1.561989061003564	-1.329092205056956	-1.561989061003564	stomach adenocarcinoma
TCGA-CG-5732-01	1.625757737395725	-1.2009801499498556	-1.625757737395725	stomach adenocarcinoma
TCGA-CG-5733-11	1.4329842948144	-1.3745996595003036	-1.4329842948144	stomach adenocarcinoma
TCGA-CG-5734-01	1.4801634335577774	-1.4714954193966658	-1.4801634335577774	stomach adenocarcinoma
TCGA-CG-5734-11	1.4055444130125319	-1.4697885543961675	-1.4055444130125319	stomach adenocarcinoma
TCGA-D7-5577-01	1.7474764524223092	-1.145237762338372	-1.7474764524223092	stomach adenocarcinoma
TCGA-D7-5578-01	1.6303863290605909	-1.3679233227413774	-1.6303863290605909	stomach adenocarcinoma
TCGA-D7-6518-01	1.6953962350001897	-1.2799278686192008	-1.6953962350001897	stomach adenocarcinoma
TCGA-D7-6519-01	1.769677922763986	-1.092716425653782	-1.769677922763986	stomach adenocarcinoma
TCGA-D7-6520-01	1.5787329822567933	-0.9713645349127221	-1.5787329822567933	stomach adenocarcinoma
TCGA-D7-6521-01	1.652187136229427	-1.106637360839146	-1.652187136229427	stomach adenocarcinoma
TCGA-D7-6522-01	1.682708010889889	-1.2232429617523568	-1.682708010889889	stomach adenocarcinoma
TCGA-D7-6524-01	1.7402011218200681	-1.254040878078158	-1.7402011218200681	stomach adenocarcinoma
TCGA-D7-6525-01	1.6340727205674344	-1.2083202511294275	-1.6340727205674344	stomach adenocarcinoma
TCGA-D7-6526-01	1.70707458154072	-1.1444775826658755	-1.70707458154072	stomach adenocarcinoma
TCGA-D7-6527-01	1.7155022116890097	-1.325458294785274	-1.7155022116890097	stomach adenocarcinoma
TCGA-D7-6528-01	1.7364763232954088	-1.2994395252116222	-1.7364763232954088	stomach adenocarcinoma
TCGA-D7-6815-01	1.677064557774187	-1.323629250595349	-1.677064557774187	stomach adenocarcinoma
TCGA-D7-6817-01	1.6450710694205544	-1.273152096248934	-1.6450710694205544	stomach adenocarcinoma
TCGA-D7-6818-01	1.582753639685246	-1.4395862073880799	-1.582753639685246	stomach adenocarcinoma
TCGA-D7-6820-01	1.763402448112109	-1.3465652815491234	-1.763402448112109	stomach adenocarcinoma
TCGA-D7-6822-01	1.682933399651147	-1.3653727450283202	-1.682933399651147	stomach adenocarcinoma
TCGA-D7-8570-01	1.7515890871225661	-1.3741612476461056	-1.7515890871225661	stomach adenocarcinoma
TCGA-D7-8572-01	1.696511309688805	-1.5111311848262947	-1.696511309688805	stomach adenocarcinoma
TCGA-D7-8573-01	1.7434785274724383	-1.4989198848154588	-1.7434785274724383	stomach adenocarcinoma
TCGA-D7-8574-01	1.6352477772851526	-1.348748840564034	-1.6352477772851526	stomach adenocarcinoma
TCGA-D7-8575-01	1.6659093000235123	-1.5051045621027175	-1.6659093000235123	stomach adenocarcinoma
TCGA-D7-8576-01	1.666742688434014	-1.3120632801801793	-1.666742688434014	stomach adenocarcinoma
TCGA-D7-8578-01	1.4962658052262494	-1.009260981041214	-1.4962658052262494	stomach adenocarcinoma
TCGA-D7-8579-01	1.6547204620925773	-1.4286331887638524	-1.6547204620925773	stomach adenocarcinoma
TCGA-D7-A4YT-01	1.6782600299900676	-0.8472133775248025	-1.6782600299900676	stomach adenocarcinoma
TCGA-D7-A4YU-01	1.6576558982464813	-1.4109767121623695	-1.6576558982464813	stomach adenocarcinoma
TCGA-D7-A4YV-01	1.6732958349397145	-1.4219986920567296	-1.6732958349397145	stomach adenocarcinoma
TCGA-D7-A4YX-01	1.7644496228676967	-1.3701831829511242	-1.7644496228676967	stomach adenocarcinoma
TCGA-D7-A4YY-01	1.7239396276446657	-1.152698520992155	-1.7239396276446657	stomach adenocarcinoma
