split_name	method	metric	ci_low	ci_high	n_boot	delta
study_heldout	prespecified_lr_qk_no_anchor_w0.5	AUPRC	0.24206349206349206	0.9450954861111108	80	
study_heldout	prespecified_lr_qk_no_anchor_w0.5	top10_precision	0.33055555555555555	0.8888888888888888	80	
study_heldout	prespecified_lr_qk_quantum_only_w0.5	AUPRC	0.25	0.9671527777777778	80	
study_heldout	prespecified_lr_qk_quantum_only_w0.5	top10_precision	0.33055555555555555	0.8888888888888888	80	
study_heldout	prespecified_rf_qk_no_anchor_w0.5	AUPRC	0.24206349206349206	0.892049319727891	80	
study_heldout	prespecified_rf_qk_no_anchor_w0.5	top10_precision	0.33055555555555555	0.8888888888888888	80	
study_heldout	prespecified_rf_qk_quantum_only_w0.5	AUPRC	0.24809027777777778	0.9187748015873015	80	
study_heldout	prespecified_rf_qk_quantum_only_w0.5	top10_precision	0.33055555555555555	0.8888888888888888	80	
study_heldout	qk_no_anchor	AUPRC	0.12922849209882242	0.3401608981356062	80	
study_heldout	qk_no_anchor	top10_precision	0.0	0.4	80	
study_heldout	qk_quantum_only	AUPRC	0.14463750808833487	0.32313886786495827	80	
study_heldout	qk_quantum_only	top10_precision	0.0	0.3	80	
study_heldout	rule_gate_rf_qk_fallback_train_selected	AUPRC	0.24206349206349206	0.892049319727891	80	
study_heldout	rule_gate_rf_qk_fallback_train_selected	top10_precision	0.33055555555555555	0.8888888888888888	80	
exact_peptide_hla_holdout	A_score_standardization_train_only	paired_delta_AUPRC_vs_anchor_rf			80	
exact_peptide_hla_holdout	A_score_standardization_train_only	paired_delta_top10_vs_anchor_rf			80	
hla_stratified_group_5fold	A_score_standardization_train_only	paired_delta_AUPRC_vs_anchor_rf			80	
hla_stratified_group_5fold	A_score_standardization_train_only	paired_delta_top10_vs_anchor_rf			80	
hla_supertype_heldout	A_score_standardization_train_only	paired_delta_AUPRC_vs_anchor_rf			80	
hla_supertype_heldout	A_score_standardization_train_only	paired_delta_top10_vs_anchor_rf			80	
near_peptide_cluster_holdout	A_score_standardization_train_only	paired_delta_AUPRC_vs_anchor_rf			80	
near_peptide_cluster_holdout	A_score_standardization_train_only	paired_delta_top10_vs_anchor_rf			80	
source_heldout_CEDAR	A_score_standardization_train_only	paired_delta_AUPRC_vs_anchor_rf	-0.0013828465501613456	0.01544108403219015	80	0.008676843201673945
