cluster_1,,Endothelial cell,Endothelial cell,Endothelial cell,Endothelial cell,Endothelial cell,Fibroblast,Fibroblast,Fibroblast,Fibroblast,Fibroblast,Malignant cell,Malignant cell,Malignant cell,Malignant cell,Malignant cell,Myeloid cell,Myeloid cell,Myeloid cell,Myeloid cell,Myeloid cell,T cell,T cell,T cell,T cell,T cell
CCL15,CCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSF3,TNF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018833784488686027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL2,CCR7,0.0,0.6454104259889224,0.5990334255450553,1.6584463318188987,0.0,0.0,0.08948980389016398,0.04311280344629689,1.1025257097201402,0.0,0.0,0.06996420242387913,0.023587201980012042,1.0830001082538552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2717715377887983,0.22539453734493123,1.2848074436187744,0.0
CXCL12,MMP13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL12,CXCR6,0.0,1.3175212657183744,1.2912066804425877,0.0,0.0,0.0,0.6580029903502946,0.631688405074508,0.0,0.0,0.0,0.07956242225093424,0.053247836975147615,0.0,0.0,0.0,0.356665990325842,0.3303514050500554,0.0,0.0,0.0,0.7666151559084988,0.7403005706327122,0.0,0.0
PPBP,CXCR6,0.0,0.24960409757796298,0.22328951230217636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031075597198405972,0.004761011922619346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL22,MMP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD40LG,PTGS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0293331593966803,0.0,0.0,0.0,0.0,0.01753570027806588,0.0,0.0,0.0,0.0,0.34336055152422096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL5,MMP9,0.0,0.37953162059355317,0.3380508529842319,0.6558944284915924,0.0,0.0,0.2166715726423799,0.17519080503305864,0.49303438054041915,0.0,0.0,0.10131453012950409,0.05983376252018282,0.37767733802754333,0.0,0.0,1.111439286323076,1.0699585187137546,1.3878020942211151,0.0,0.0,0.0,0.0,0.0,0.0
RELN,ITGB6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFNG,CTSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL17,CCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.10356431194905484,0.08642048558773978,0.0,0.0,0.0,0.036550311757494375,0.019406485396179302,0.0,0.0,0.0,0.35195173272925817,0.3348079063679431,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFNG,CTSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL13,CXCR6,0.0,0.24960409757796298,0.22328951230217636,0.0,0.0,0.0,0.09902932871593519,0.07271474344014857,0.0,0.0,0.0,0.04617655707021382,0.019861971794427197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2536713397235013,0.2273567544477147,0.0,0.0
IFNG,CD40LG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNF,PTGS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018089684205844937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1A,ITGA6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37810905361561165,0.08597165368587209,0.09002887705961864,0.3265338796813109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL6,NOTCH3,0.9240837097167969,0.8607506837960932,0.7511911232092544,0.0,1.1289555589358011,0.35079340162348654,0.28746037570278293,0.1779008151159442,0.0,0.5556652508424909,0.3117833086793768,0.24845028275867317,0.1388907221718344,0.0,0.5166551578983811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1B,PTGS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026175542395628987,0.0,0.0,0.0,0.0,0.02009539896656357,0.0,0.0,0.0,0.0,0.34336055152422096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFNG,TPO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGF1,HMOX1,0.0,0.6999219929457603,0.647621814491628,0.0,0.0,0.0,0.5176878132846918,0.4653876348305595,0.0,0.0,0.0,0.10329332288247667,0.050993144428344385,0.0,0.0,0.0,0.41252364469378183,0.3602234662396495,0.0,0.0,0.0,0.8460276837429304,0.7937275052887981,0.0,0.0
SAA1,MMP9,0.0,0.0,0.0,0.0,0.0,0.0,0.08660173282194673,0.04512096521262546,0.36296454071998596,0.0,0.0,0.05145318615641707,0.009972418547095796,0.32781599405445633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL11,CCR7,0.0,0.0,0.0,0.0,0.0,0.0,0.061530592736233486,0.0151535922923664,1.0745664985662096,0.0,0.0,0.04924667488991,0.0028696744460429153,1.0622825807198861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL4,CXCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.12113291694876853,0.09481833167298191,0.0,0.0,0.0,0.050639107971373276,0.024324522695586652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL2,CXCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.17164502887243635,0.14533044359664973,0.0,0.0,0.0,0.060041004821968266,0.03372641954618164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2536713397235013,0.2273567544477147,0.0,0.0
COMP,ITGA6,0.6135293046633402,0.3213919047336007,0.3254491281073473,0.5619541307290395,0.0,1.451415000113655,1.1592776001839156,1.163334823557662,1.3998398261793543,0.0,0.4651055816356643,0.1729681817059247,0.17702540507967127,0.4135304077013635,0.0,1.0398671825726826,0.7477297826429431,0.7517870060166897,0.988292008638382,0.0,0.6341272433598837,0.3419898434301441,0.34604706680389064,0.5825520694255829,0.0
CXCL3,CXCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.049997877204016355,0.02368329192822973,0.0,0.0,0.0,0.032953975584641915,0.006639390308855287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL20,CXCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03382574968200942,0.007511164406222801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL18,CCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.18688022152761397,0.16973639516629888,0.0,0.0,0.0,0.03955103563930641,0.022407209277991336,0.0,0.0,0.0,1.3066937173350472,1.2895498909737322,0.0,0.0,0.0,0.2612710441096445,0.24412721774832943,0.0,0.0
IFNG,KLRD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLT4,FLT1,0.0,0.0,0.0,0.0,0.0,0.0,0.07603750235578988,0.13239786952251725,0.0,0.0,0.0,0.08021551463895747,0.13657588180568483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL3,CXCR6,0.0,0.26635820823215817,0.24004362295637152,0.0,0.0,0.0,0.15352109409450146,0.12720650881871481,0.0,0.0,0.0,0.036942483955500115,0.01062789867971349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL2,CCR6,0.0,0.6225959703270416,0.6054521439657266,0.0,0.0,0.0,0.06667534822828314,0.04953152186696807,0.0,0.0,0.0,0.04714974676199829,0.03000592040068322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24895708212691747,0.23181325576560238,0.0,0.0
CSF2,CEACAM5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGF7,SFTPA1,0.0,0.0,0.23663053191077021,0.0,0.0,0.0,0.0,0.20319916219714054,0.0,0.0,0.0,0.0,0.010164021240591835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2598124988513322,0.0,0.0
VEGFA,PDGFRB,0.0,0.0,0.0,0.0,0.0,0.7392974648806039,0.4065620999657706,0.22100329941168384,0.4603239947490478,0.3906141513519073,1.1239911688363333,0.7912558039215,0.6056970033674132,0.8450176987047772,0.7753078553076367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL1,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1B,MMP9,0.0,0.0,0.0,0.0,0.0,0.0,0.05871409579609217,0.017233328186770897,0.3350769036941314,0.0,0.0,0.052633952367026754,0.011153184757705478,0.32899676026506597,0.0,0.0,0.37589910492468415,0.33441833731536286,0.6522619128227234,0.0,0.0,0.0,0.0,0.0,0.0
CCL3L1,CCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.031824879431992435,0.014681053070677363,0.0,0.0,0.0,0.02750464158960426,0.01036081522828919,0.0,0.0,0.0,0.35195173272925817,0.3348079063679431,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL14,CCR6,0.0,0.7845789636119028,0.7674351372505878,0.0,0.0,0.0,0.3250501226173358,0.30790629625602073,0.0,0.0,0.0,0.06270192634861739,0.045558099987302314,0.0,0.0,0.0,0.5476800645335337,0.5305362381722186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL2,VEGFA,0.0,0.0,0.0,0.0,0.0,0.0,0.2753030332956421,0.6599967372513715,0.0,0.0,0.0,0.16369900924517403,0.5483927132009034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3573293441467071,0.7420230481024365,0.0,0.0
XCL1,CXCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03694751625158695,0.010632930975800325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XCL2,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL17A,TNF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL18,CXCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.1915944791241978,0.16527989384841119,0.0,0.0,0.0,0.04426529323589026,0.017950707960103635,0.0,0.0,0.0,1.3114079749316312,1.2850933896558445,0.0,0.0,0.0,0.26598530170622836,0.23967071643044174,0.0,0.0
TPSAB1,MMP2,0.0,0.0,0.0,0.0,0.0,0.6094377534219835,0.502944870611255,0.09522567674795267,0.0,0.23579886522185936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL13,CCR7,0.0,0.26770429564326,0.2213272951993929,1.280740201473236,0.0,0.0,0.11712952678123217,0.07075252633736509,1.1301654326112083,0.0,0.0,0.0642767551355108,0.017899754691643722,1.0773126609654868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2717715377887983,0.22539453734493123,1.2848074436187744,0.0
IFNG,LOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL17A,MMP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL10,CXCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.0677668998080693,0.041452314532282666,0.0,0.0,0.0,0.03906703373722298,0.012752448461436354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL20,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL7,CXCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031478842174155926,0.005164256898369299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD40LG,VEGFA,0.0,0.0,0.0,0.0,0.0,0.0,0.14629660262150712,0.5309903065772364,0.0,0.0,0.0,0.1344991435028927,0.519192847458622,0.0,0.0,0.0,0.4603239947490478,0.8450176987047772,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSF3,BIRC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23684646367356077,0.11113655717407671,0.03301753803207401,0.772620436343798,0.4954786984058708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XCL2,CXCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03648679495071136,0.010172209674924737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL20,PTGS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL6,MMP9,0.0,0.6632974531766627,0.6218166855673414,0.9396602610747019,0.0,0.0,0.09000714508335242,0.04852637747403114,0.36636995298139163,0.0,0.0,0.05099705213924265,0.009516284529921374,0.3273598600372819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL8,CXCR6,0.0,0.24960409757796298,0.22328951230217636,0.0,0.0,0.0,0.052724066410171855,0.026409481134385227,0.0,0.0,0.0,0.031015095088757664,0.00470050981297104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL21,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL12B,CXCL9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044819123517035396,0.012842992648126036,0.5220319162189709,0.25917776926157343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPPA,TNF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1B,MMP3,0.0,0.0,0.0,0.0,0.0,0.0,0.015372442395499583,0.009223443748420499,0.0,0.0,0.0,0.009292298966434166,0.0031433003193550805,0.0,0.0,0.0,0.33255745152409155,0.3264084528770125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL7,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL14,CCR7,0.0,0.8073934192737836,0.7610164188299166,1.8204293251037598,0.0,0.0,0.34786457827921663,0.3014875778353495,1.3609004841091927,0.0,0.0,0.08551638201049822,0.03913938156663114,1.0985522878404743,0.0,0.0,0.5704945201954145,0.5241175197515474,1.5835304260253906,0.0,0.0,0.0,0.0,0.0,0.0
PPBP,CCR6,0.0,0.24488983998137914,0.22774601362006405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02636133960182212,0.009217513240507048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNF,CXCL10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03809195498657463,0.009392088915728316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL6,HMOX1,0.0,0.6999219929457603,0.647621814491628,0.0,0.0,0.0,0.12663168485245008,0.07433150639831779,0.0,0.0,0.0,0.0876215919083403,0.03532141345420803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL22,CCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.0677411894450027,0.05059736308368762,0.0,0.0,0.0,0.03211426375564702,0.014970437394331949,0.0,0.0,0.0,0.6879818285449167,0.6708380021836017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL2,F3,0.0,0.0,0.0,0.0,0.0,0.0,0.26930360311872503,0.2383047643737561,0.0,0.0,0.0,0.15769957906825693,0.126700740323288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35132991396978996,0.32033107522482107,0.0,0.0
MDK,VEGFA,0.0,0.0,0.0,0.0,0.0,0.0,0.8355881216820706,1.2202818256377999,0.0,0.0,0.0,0.7177214732451875,1.1024151772009168,0.0,0.0,0.0,0.6560523265533234,1.0407460305090526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL2,FCER2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEP,FLT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL14,CCR6,0.0,1.1187234962924142,1.1015796699310991,0.0,0.0,0.0,1.3375385276387246,1.3203947012774095,0.0,0.0,0.0,0.3221318171839529,0.30498799082263783,0.0,0.0,0.0,0.6879818285449167,0.6708380021836017,0.0,0.0,0.0,1.2337501729472298,1.2166063465859147,0.0,0.0
SPARC,MMP14,0.0,1.7807480074493178,1.6465253725218285,0.0,0.0,0.0,1.516673134953788,1.3824505000262988,0.0,0.0,0.0,1.0301667790117635,0.8959441440842743,0.0,0.0,0.0,0.9640191572435786,0.8297965223160894,0.0,0.0,0.0,1.810758735490649,1.6765361005631596,0.0,0.0
IL10,CD14,0.0,0.0,0.0,0.0,0.0,0.0,0.4507035207882356,0.10959700436704822,0.0,0.0,0.0,0.4461370751154095,0.10503055869422213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1A,CSF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23622609758762703,0.17883272910057252,0.06693124478229659,0.3265338796813109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL2,HSP90AA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL5,CCR6,0.0,0.3555842483981272,0.3384404220368121,0.0,0.0,0.0,0.19272420044695393,0.17558037408563884,0.0,0.0,0.0,0.0773671579340781,0.06022333157276302,0.0,0.0,0.0,1.0874919141276498,1.0703480877663347,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL2,CCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.1669307712758525,0.14978694491453742,0.0,0.0,0.0,0.055326747225384415,0.038182920864069346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24895708212691747,0.23181325576560238,0.0,0.0
CSF2,MMP14,0.0,0.0,0.0,0.0,0.0,0.0,0.1986499730120884,0.06442733808459909,0.0,0.0,0.0,0.19701028597386633,0.06278765104637703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PI3,TNF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OSM,PTGS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03778657206878744,0.0,0.0,0.0,0.0,0.019643713679536653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGF7,PDGFRA,0.0,0.3882182174630826,0.24843049591666536,0.5619541307290395,0.5133167227109273,0.0,0.3547868477494529,0.21499912620303568,0.5285227610154098,0.4798853529972977,0.0,0.1617517067929042,0.021963985246486975,0.3354876200588611,0.28685021204074895,0.0,0.0,0.0,0.0,0.0,0.0,0.41140018440364456,0.2716124628572273,0.5851360976696014,0.5364986896514893
CCL13,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL6A3,ITGA6,0.688260535399119,0.3961231354693795,0.400180358843126,0.6366853614648182,0.0,1.0244046346971605,0.7322672347674208,0.7363244581411674,0.9728294607628597,0.0,0.4958845538450025,0.20374715391526294,0.2078043772890095,0.44430937991070174,0.0,0.703837086757024,0.4116996868272846,0.4157569102010311,0.6522619128227234,0.0,1.629212506612142,1.3370751066824025,1.341132330056149,1.5776373326778412,0.0
CCL3,CCR7,0.0,0.2844584062974551,0.23808140585358806,1.2974943121274312,0.0,0.0,0.17162129215979843,0.12524429171593135,1.1846571979897746,0.0,0.0,0.0550426820207971,0.008665681576930017,1.0680785878507733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COMP,ITGB6,0.0,0.24163142326619297,0.2837209043717837,0.0,0.0,0.0,1.0795171187165078,1.1216065998220985,0.0,0.0,0.0,0.09320770023851697,0.13529718134410773,0.0,0.0,0.0,0.6679693011755354,0.7100587822811262,0.0,0.0,0.0,0.26222936196273633,0.3043188430683271,0.0,0.0
IGFBP2,CD24,0.6828067104021708,0.8972077685572235,1.5622455880318344,0.0,0.7468851168950399,0.4557451523198617,0.6701462104749143,1.3351840299495255,0.0,0.5198235588127307,0.32510840337403885,0.5395094615290915,1.2045472810037026,0.0,0.3891868098669079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL6,PTGS2,0.0,0.0,0.6307588997761995,0.0,0.0,0.0,0.0,0.05746859168288923,0.0,0.0,0.0,0.0,0.018458498738779465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFNG,CXCL9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSF3,CXCL12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.288009521159777,0.6284912457916972,0.05005067769233687,0.32715424576724467,0.7371034113499014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGF1,FLT4,0.0,0.6276330735799525,0.6318110858631201,0.0,0.0,0.0,0.44539889391888393,0.44957690620205154,0.0,0.0,0.0,0.031004403516668805,0.0351824157998364,0.0,0.0,0.0,0.34023472532797394,0.34441273761114155,0.0,0.0,0.0,0.7737387643771225,0.7779167766602901,0.0,0.0
IL1B,PTGDS,0.0,0.0,0.0,0.0,0.0,0.0,0.12168552065163515,0.016436983746408607,0.67110699950979,0.26795108854100946,0.0,0.11560537722256974,0.010356840317343189,0.6650268560807245,0.26187094511194403,0.0,0.4388705297802271,0.3336219928750006,0.988292008638382,0.5851360976696014,0.0,0.0,0.0,0.0,0.0
FGFR4,MMP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05081384544319509,0.009333077833873812,0.3271766533412343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL9,CCR7,0.0,0.0,0.0,0.0,0.0,0.0,0.09328172749347902,0.046904727049611926,1.1063176333234552,0.0,0.0,0.06130559662456965,0.014928596180702563,1.0743415024545457,0.0,0.0,0.5704945201954145,0.5241175197515474,1.5835304260253906,0.0,0.0,0.3076403732380171,0.26126337279414996,1.3206762790679931,0.0
IGF1,PDGFRB,1.218633731206258,0.8858983662914247,0.7003395657373379,0.9396602610747019,0.8699504176775614,1.0363995515451896,0.7036641866303561,0.5181053860762694,0.7574260814136333,0.687716238016493,0.6220050611429744,0.289269696228141,0.1037108956740543,0.3430315910114182,0.27332174761427774,0.9312353829542795,0.5985000180394462,0.41294121748535945,0.6522619128227234,0.5825520694255829,1.3647394220034281,1.0320040570885949,0.846445256534508,1.0857659518718719,1.0160561084747315
S100B,BIRC3,0.0,0.0,0.0,0.0,0.0,0.30077833350231586,0.17506842700283182,0.0969494078608291,0.836552306172553,0.5594105682346259,0.260946847550812,0.13523694105132794,0.05711792190932523,0.7967208202210492,0.519579082283122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VEGFA,PDGFRA,0.0,0.0,0.0,0.0,0.0,0.0,0.2865880814830909,0.14680035993667362,0.4603239947490478,0.4116865867309356,0.0,0.6712817854388202,0.5314940638924031,0.8450176987047772,0.796380290686665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL17A,CXCL12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL6A3,ITGB6,0.0,0.3163626540019717,0.35845213510756246,0.0,0.0,0.0,0.6525067533000132,0.6945962344056039,0.0,0.0,0.0,0.1239866724478552,0.16607615355344596,0.0,0.0,0.0,0.3319392053598768,0.3740286864654676,0.0,0.0,0.0,1.2573146252149947,1.2994041063205855,0.0,0.0
OLR1,MMP3,0.0,0.0,0.0,0.0,0.0,0.0,0.02041182357273745,0.014262824925658365,0.0,0.0,0.0,0.019008474431575335,0.01285947578449625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
