split_name	fold_id	expert	top10_positive_n	top10_negative_n	top10_precision	top10_overlap_n
repeated_stratified_5x5_internal	rs_06	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_06	overlap::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1::qk_no_anchor_gamma1				7.0
repeated_stratified_5x5_internal	rs_06	overlap::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1::qk_quantum_only_gamma1				8.0
repeated_stratified_5x5_internal	rs_06	overlap::qk_no_anchor_gamma1::qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_07	C_counterfactual_rf	4.0	6.0	0.4	
repeated_stratified_5x5_internal	rs_07	D_structure_geometry_rf	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_07	E_quantum_fixed_rf	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_07	F_CROSS_all_rf	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_07	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	4.0	6.0	0.4	
repeated_stratified_5x5_internal	rs_07	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	4.0	6.0	0.4	
repeated_stratified_5x5_internal	rs_07	qk_no_anchor_gamma1	4.0	6.0	0.4	
repeated_stratified_5x5_internal	rs_07	qk_quantum_only_gamma1	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_07	overlap::C_counterfactual_rf::D_structure_geometry_rf				5.0
repeated_stratified_5x5_internal	rs_07	overlap::C_counterfactual_rf::E_quantum_fixed_rf				7.0
repeated_stratified_5x5_internal	rs_07	overlap::C_counterfactual_rf::F_CROSS_all_rf				8.0
repeated_stratified_5x5_internal	rs_07	overlap::C_counterfactual_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				7.0
repeated_stratified_5x5_internal	rs_07	overlap::C_counterfactual_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_07	overlap::C_counterfactual_rf::qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_07	overlap::C_counterfactual_rf::qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_07	overlap::D_structure_geometry_rf::E_quantum_fixed_rf				5.0
repeated_stratified_5x5_internal	rs_07	overlap::D_structure_geometry_rf::F_CROSS_all_rf				7.0
repeated_stratified_5x5_internal	rs_07	overlap::D_structure_geometry_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_07	overlap::D_structure_geometry_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_07	overlap::D_structure_geometry_rf::qk_no_anchor_gamma1				7.0
repeated_stratified_5x5_internal	rs_07	overlap::D_structure_geometry_rf::qk_quantum_only_gamma1				5.0
repeated_stratified_5x5_internal	rs_07	overlap::E_quantum_fixed_rf::F_CROSS_all_rf				7.0
repeated_stratified_5x5_internal	rs_07	overlap::E_quantum_fixed_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				7.0
repeated_stratified_5x5_internal	rs_07	overlap::E_quantum_fixed_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_07	overlap::E_quantum_fixed_rf::qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_07	overlap::E_quantum_fixed_rf::qk_quantum_only_gamma1				5.0
repeated_stratified_5x5_internal	rs_07	overlap::F_CROSS_all_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				7.0
repeated_stratified_5x5_internal	rs_07	overlap::F_CROSS_all_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_07	overlap::F_CROSS_all_rf::qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_07	overlap::F_CROSS_all_rf::qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_07	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_07	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::qk_no_anchor_gamma1				9.0
repeated_stratified_5x5_internal	rs_07	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_07	overlap::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1::qk_no_anchor_gamma1				7.0
repeated_stratified_5x5_internal	rs_07	overlap::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1::qk_quantum_only_gamma1				9.0
repeated_stratified_5x5_internal	rs_07	overlap::qk_no_anchor_gamma1::qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_08	C_counterfactual_rf	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_08	D_structure_geometry_rf	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_08	E_quantum_fixed_rf	0.0	10.0	0.0	
repeated_stratified_5x5_internal	rs_08	F_CROSS_all_rf	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_08	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_08	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_08	qk_no_anchor_gamma1	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_08	qk_quantum_only_gamma1	4.0	6.0	0.4	
repeated_stratified_5x5_internal	rs_08	overlap::C_counterfactual_rf::D_structure_geometry_rf				6.0
repeated_stratified_5x5_internal	rs_08	overlap::C_counterfactual_rf::E_quantum_fixed_rf				5.0
repeated_stratified_5x5_internal	rs_08	overlap::C_counterfactual_rf::F_CROSS_all_rf				10.0
repeated_stratified_5x5_internal	rs_08	overlap::C_counterfactual_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				7.0
repeated_stratified_5x5_internal	rs_08	overlap::C_counterfactual_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				8.0
repeated_stratified_5x5_internal	rs_08	overlap::C_counterfactual_rf::qk_no_anchor_gamma1				7.0
repeated_stratified_5x5_internal	rs_08	overlap::C_counterfactual_rf::qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_08	overlap::D_structure_geometry_rf::E_quantum_fixed_rf				5.0
repeated_stratified_5x5_internal	rs_08	overlap::D_structure_geometry_rf::F_CROSS_all_rf				6.0
repeated_stratified_5x5_internal	rs_08	overlap::D_structure_geometry_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_08	overlap::D_structure_geometry_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_08	overlap::D_structure_geometry_rf::qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_08	overlap::D_structure_geometry_rf::qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_08	overlap::E_quantum_fixed_rf::F_CROSS_all_rf				5.0
repeated_stratified_5x5_internal	rs_08	overlap::E_quantum_fixed_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				5.0
repeated_stratified_5x5_internal	rs_08	overlap::E_quantum_fixed_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				4.0
repeated_stratified_5x5_internal	rs_08	overlap::E_quantum_fixed_rf::qk_no_anchor_gamma1				5.0
repeated_stratified_5x5_internal	rs_08	overlap::E_quantum_fixed_rf::qk_quantum_only_gamma1				4.0
repeated_stratified_5x5_internal	rs_08	overlap::F_CROSS_all_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				7.0
repeated_stratified_5x5_internal	rs_08	overlap::F_CROSS_all_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				8.0
repeated_stratified_5x5_internal	rs_08	overlap::F_CROSS_all_rf::qk_no_anchor_gamma1				7.0
repeated_stratified_5x5_internal	rs_08	overlap::F_CROSS_all_rf::qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_08	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				8.0
repeated_stratified_5x5_internal	rs_08	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::qk_no_anchor_gamma1				10.0
repeated_stratified_5x5_internal	rs_08	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_08	overlap::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1::qk_no_anchor_gamma1				8.0
repeated_stratified_5x5_internal	rs_08	overlap::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1::qk_quantum_only_gamma1				9.0
repeated_stratified_5x5_internal	rs_08	overlap::qk_no_anchor_gamma1::qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_09	C_counterfactual_rf	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_09	D_structure_geometry_rf	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_09	E_quantum_fixed_rf	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_09	F_CROSS_all_rf	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_09	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_09	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_09	qk_no_anchor_gamma1	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_09	qk_quantum_only_gamma1	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_09	overlap::C_counterfactual_rf::D_structure_geometry_rf				4.0
repeated_stratified_5x5_internal	rs_09	overlap::C_counterfactual_rf::E_quantum_fixed_rf				6.0
repeated_stratified_5x5_internal	rs_09	overlap::C_counterfactual_rf::F_CROSS_all_rf				8.0
repeated_stratified_5x5_internal	rs_09	overlap::C_counterfactual_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				8.0
repeated_stratified_5x5_internal	rs_09	overlap::C_counterfactual_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_09	overlap::C_counterfactual_rf::qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_09	overlap::C_counterfactual_rf::qk_quantum_only_gamma1				5.0
repeated_stratified_5x5_internal	rs_09	overlap::D_structure_geometry_rf::E_quantum_fixed_rf				6.0
repeated_stratified_5x5_internal	rs_09	overlap::D_structure_geometry_rf::F_CROSS_all_rf				6.0
repeated_stratified_5x5_internal	rs_09	overlap::D_structure_geometry_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				5.0
repeated_stratified_5x5_internal	rs_09	overlap::D_structure_geometry_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				5.0
repeated_stratified_5x5_internal	rs_09	overlap::D_structure_geometry_rf::qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_09	overlap::D_structure_geometry_rf::qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_09	overlap::E_quantum_fixed_rf::F_CROSS_all_rf				7.0
repeated_stratified_5x5_internal	rs_09	overlap::E_quantum_fixed_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_09	overlap::E_quantum_fixed_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_09	overlap::E_quantum_fixed_rf::qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_09	overlap::E_quantum_fixed_rf::qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_09	overlap::F_CROSS_all_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				8.0
repeated_stratified_5x5_internal	rs_09	overlap::F_CROSS_all_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_09	overlap::F_CROSS_all_rf::qk_no_anchor_gamma1				7.0
repeated_stratified_5x5_internal	rs_09	overlap::F_CROSS_all_rf::qk_quantum_only_gamma1				5.0
repeated_stratified_5x5_internal	rs_09	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				9.0
repeated_stratified_5x5_internal	rs_09	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::qk_no_anchor_gamma1				8.0
repeated_stratified_5x5_internal	rs_09	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_09	overlap::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1::qk_no_anchor_gamma1				7.0
repeated_stratified_5x5_internal	rs_09	overlap::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1::qk_quantum_only_gamma1				8.0
repeated_stratified_5x5_internal	rs_09	overlap::qk_no_anchor_gamma1::qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_10	C_counterfactual_rf	4.0	6.0	0.4	
repeated_stratified_5x5_internal	rs_10	D_structure_geometry_rf	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_10	E_quantum_fixed_rf	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_10	F_CROSS_all_rf	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_10	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_10	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	4.0	6.0	0.4	
repeated_stratified_5x5_internal	rs_10	qk_no_anchor_gamma1	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_10	qk_quantum_only_gamma1	4.0	6.0	0.4	
repeated_stratified_5x5_internal	rs_10	overlap::C_counterfactual_rf::D_structure_geometry_rf				4.0
repeated_stratified_5x5_internal	rs_10	overlap::C_counterfactual_rf::E_quantum_fixed_rf				5.0
repeated_stratified_5x5_internal	rs_10	overlap::C_counterfactual_rf::F_CROSS_all_rf				5.0
repeated_stratified_5x5_internal	rs_10	overlap::C_counterfactual_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_10	overlap::C_counterfactual_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				9.0
repeated_stratified_5x5_internal	rs_10	overlap::C_counterfactual_rf::qk_no_anchor_gamma1				5.0
repeated_stratified_5x5_internal	rs_10	overlap::C_counterfactual_rf::qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_10	overlap::D_structure_geometry_rf::E_quantum_fixed_rf				5.0
repeated_stratified_5x5_internal	rs_10	overlap::D_structure_geometry_rf::F_CROSS_all_rf				7.0
repeated_stratified_5x5_internal	rs_10	overlap::D_structure_geometry_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				8.0
repeated_stratified_5x5_internal	rs_10	overlap::D_structure_geometry_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				5.0
repeated_stratified_5x5_internal	rs_10	overlap::D_structure_geometry_rf::qk_no_anchor_gamma1				8.0
repeated_stratified_5x5_internal	rs_10	overlap::D_structure_geometry_rf::qk_quantum_only_gamma1				3.0
repeated_stratified_5x5_internal	rs_10	overlap::E_quantum_fixed_rf::F_CROSS_all_rf				7.0
repeated_stratified_5x5_internal	rs_10	overlap::E_quantum_fixed_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				4.0
repeated_stratified_5x5_internal	rs_10	overlap::E_quantum_fixed_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				5.0
repeated_stratified_5x5_internal	rs_10	overlap::E_quantum_fixed_rf::qk_no_anchor_gamma1				4.0
repeated_stratified_5x5_internal	rs_10	overlap::E_quantum_fixed_rf::qk_quantum_only_gamma1				5.0
repeated_stratified_5x5_internal	rs_10	overlap::F_CROSS_all_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				5.0
repeated_stratified_5x5_internal	rs_10	overlap::F_CROSS_all_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				5.0
repeated_stratified_5x5_internal	rs_10	overlap::F_CROSS_all_rf::qk_no_anchor_gamma1				5.0
repeated_stratified_5x5_internal	rs_10	overlap::F_CROSS_all_rf::qk_quantum_only_gamma1				3.0
repeated_stratified_5x5_internal	rs_10	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_10	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::qk_no_anchor_gamma1				9.0
repeated_stratified_5x5_internal	rs_10	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::qk_quantum_only_gamma1				4.0
repeated_stratified_5x5_internal	rs_10	overlap::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1::qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_10	overlap::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1::qk_quantum_only_gamma1				8.0
repeated_stratified_5x5_internal	rs_10	overlap::qk_no_anchor_gamma1::qk_quantum_only_gamma1				5.0
repeated_stratified_5x5_internal	rs_11	C_counterfactual_rf	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_11	D_structure_geometry_rf	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_11	E_quantum_fixed_rf	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_11	F_CROSS_all_rf	4.0	6.0	0.4	
repeated_stratified_5x5_internal	rs_11	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	4.0	6.0	0.4	
repeated_stratified_5x5_internal	rs_11	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	4.0	6.0	0.4	
repeated_stratified_5x5_internal	rs_11	qk_no_anchor_gamma1	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_11	qk_quantum_only_gamma1	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_11	overlap::C_counterfactual_rf::D_structure_geometry_rf				4.0
repeated_stratified_5x5_internal	rs_11	overlap::C_counterfactual_rf::E_quantum_fixed_rf				3.0
repeated_stratified_5x5_internal	rs_11	overlap::C_counterfactual_rf::F_CROSS_all_rf				8.0
repeated_stratified_5x5_internal	rs_11	overlap::C_counterfactual_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				7.0
repeated_stratified_5x5_internal	rs_11	overlap::C_counterfactual_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_11	overlap::C_counterfactual_rf::qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_11	overlap::C_counterfactual_rf::qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_11	overlap::D_structure_geometry_rf::E_quantum_fixed_rf				7.0
repeated_stratified_5x5_internal	rs_11	overlap::D_structure_geometry_rf::F_CROSS_all_rf				6.0
repeated_stratified_5x5_internal	rs_11	overlap::D_structure_geometry_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				7.0
repeated_stratified_5x5_internal	rs_11	overlap::D_structure_geometry_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_11	overlap::D_structure_geometry_rf::qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_11	overlap::D_structure_geometry_rf::qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_11	overlap::E_quantum_fixed_rf::F_CROSS_all_rf				4.0
repeated_stratified_5x5_internal	rs_11	overlap::E_quantum_fixed_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				4.0
repeated_stratified_5x5_internal	rs_11	overlap::E_quantum_fixed_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				4.0
repeated_stratified_5x5_internal	rs_11	overlap::E_quantum_fixed_rf::qk_no_anchor_gamma1				3.0
repeated_stratified_5x5_internal	rs_11	overlap::E_quantum_fixed_rf::qk_quantum_only_gamma1				3.0
repeated_stratified_5x5_internal	rs_11	overlap::F_CROSS_all_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				8.0
repeated_stratified_5x5_internal	rs_11	overlap::F_CROSS_all_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				8.0
repeated_stratified_5x5_internal	rs_11	overlap::F_CROSS_all_rf::qk_no_anchor_gamma1				7.0
repeated_stratified_5x5_internal	rs_11	overlap::F_CROSS_all_rf::qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_11	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				10.0
repeated_stratified_5x5_internal	rs_11	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::qk_no_anchor_gamma1				9.0
repeated_stratified_5x5_internal	rs_11	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::qk_quantum_only_gamma1				9.0
repeated_stratified_5x5_internal	rs_11	overlap::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1::qk_no_anchor_gamma1				9.0
repeated_stratified_5x5_internal	rs_11	overlap::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1::qk_quantum_only_gamma1				9.0
repeated_stratified_5x5_internal	rs_11	overlap::qk_no_anchor_gamma1::qk_quantum_only_gamma1				10.0
repeated_stratified_5x5_internal	rs_12	C_counterfactual_rf	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_12	D_structure_geometry_rf	4.0	6.0	0.4	
repeated_stratified_5x5_internal	rs_12	E_quantum_fixed_rf	4.0	6.0	0.4	
repeated_stratified_5x5_internal	rs_12	F_CROSS_all_rf	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_12	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_12	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_12	qk_no_anchor_gamma1	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_12	qk_quantum_only_gamma1	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_12	overlap::C_counterfactual_rf::D_structure_geometry_rf				6.0
repeated_stratified_5x5_internal	rs_12	overlap::C_counterfactual_rf::E_quantum_fixed_rf				8.0
repeated_stratified_5x5_internal	rs_12	overlap::C_counterfactual_rf::F_CROSS_all_rf				9.0
repeated_stratified_5x5_internal	rs_12	overlap::C_counterfactual_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				9.0
repeated_stratified_5x5_internal	rs_12	overlap::C_counterfactual_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				8.0
repeated_stratified_5x5_internal	rs_12	overlap::C_counterfactual_rf::qk_no_anchor_gamma1				7.0
repeated_stratified_5x5_internal	rs_12	overlap::C_counterfactual_rf::qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_12	overlap::D_structure_geometry_rf::E_quantum_fixed_rf				7.0
repeated_stratified_5x5_internal	rs_12	overlap::D_structure_geometry_rf::F_CROSS_all_rf				7.0
repeated_stratified_5x5_internal	rs_12	overlap::D_structure_geometry_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				7.0
repeated_stratified_5x5_internal	rs_12	overlap::D_structure_geometry_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_12	overlap::D_structure_geometry_rf::qk_no_anchor_gamma1				5.0
repeated_stratified_5x5_internal	rs_12	overlap::D_structure_geometry_rf::qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_12	overlap::E_quantum_fixed_rf::F_CROSS_all_rf				7.0
repeated_stratified_5x5_internal	rs_12	overlap::E_quantum_fixed_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				7.0
repeated_stratified_5x5_internal	rs_12	overlap::E_quantum_fixed_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				8.0
repeated_stratified_5x5_internal	rs_12	overlap::E_quantum_fixed_rf::qk_no_anchor_gamma1				5.0
repeated_stratified_5x5_internal	rs_12	overlap::E_quantum_fixed_rf::qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_12	overlap::F_CROSS_all_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				9.0
repeated_stratified_5x5_internal	rs_12	overlap::F_CROSS_all_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				8.0
repeated_stratified_5x5_internal	rs_12	overlap::F_CROSS_all_rf::qk_no_anchor_gamma1				7.0
repeated_stratified_5x5_internal	rs_12	overlap::F_CROSS_all_rf::qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_12	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				8.0
repeated_stratified_5x5_internal	rs_12	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::qk_no_anchor_gamma1				8.0
repeated_stratified_5x5_internal	rs_12	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_12	overlap::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1::qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_12	overlap::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1::qk_quantum_only_gamma1				9.0
repeated_stratified_5x5_internal	rs_12	overlap::qk_no_anchor_gamma1::qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_13	C_counterfactual_rf	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_13	D_structure_geometry_rf	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_13	E_quantum_fixed_rf	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_13	F_CROSS_all_rf	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_13	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_13	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_13	qk_no_anchor_gamma1	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_13	qk_quantum_only_gamma1	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_13	overlap::C_counterfactual_rf::D_structure_geometry_rf				4.0
