split_name	fold_id	variant	candidate	weights	n	n_pos	prevalence	AUPRC	AUROC	Brier	top5_precision	recall_at_5	enrichment_at_5	top10_precision	recall_at_10	enrichment_at_10
hla_stratified_group_5fold	hla_01	nested_candidate_grid	all_lowdim_equalish	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.3, ""expert_qk_quantum_only"": 0.15, ""expert_structure"": 0.1, ""expert_retrieval"": 0.1}"	56.0	11.0	0.19642857142857142	0.2747224952426244	0.5272727272727272	0.19057951553253064	0.4	0.18181818181818182	2.0363636363636366	0.3	0.2727272727272727	1.5272727272727273
hla_stratified_group_5fold	hla_01	nested_candidate_grid	C_QKquant_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.0, ""expert_qk_quantum_only"": 0.5, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	56.0	11.0	0.19642857142857142	0.2545291891041892	0.4888888888888888	0.2238593419203114	0.4	0.18181818181818182	2.0363636363636366	0.3	0.2727272727272727	1.5272727272727273
hla_stratified_group_5fold	hla_01	rule_gated_mean_weights	rule	"{""expert_counterfactual"": 0.5050253259642541, ""expert_qk_no_anchor"": 0.3668928587914878, ""expert_qk_quantum_only"": 0.09208831144851087, ""expert_structure"": 0.024482464864683393, ""expert_retrieval"": 0.01151103893106386}"												
hla_stratified_group_5fold	hla_01	nested_selected_weights	selected	"{""expert_counterfactual"": 0.65, ""expert_qk_no_anchor"": 0.35, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"												
hla_stratified_group_5fold	hla_02	nested_candidate_grid	C_QKquant_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.0, ""expert_qk_quantum_only"": 0.5, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	73.0	19.0	0.2602739726027397	0.5328760270414432	0.7251461988304093	0.19709921915956954	0.6	0.15789473684210525	2.305263157894737	0.6	0.3157894736842105	2.305263157894737
hla_stratified_group_5fold	hla_02	nested_candidate_grid	C_heavy_QKno	"{""expert_counterfactual"": 0.65, ""expert_qk_no_anchor"": 0.35, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	73.0	19.0	0.2602739726027397	0.5010832261993252	0.6647173489278752	0.20192934096397624	0.6	0.15789473684210525	2.305263157894737	0.5	0.2631578947368421	1.9210526315789476
hla_stratified_group_5fold	hla_02	nested_candidate_grid	all_lowdim_equalish	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.3, ""expert_qk_quantum_only"": 0.15, ""expert_structure"": 0.1, ""expert_retrieval"": 0.1}"	73.0	19.0	0.2602739726027397	0.4934351073264559	0.6588693957115009	0.19897887523433688	0.8	0.21052631578947367	3.073684210526316	0.6	0.3157894736842105	2.305263157894737
hla_stratified_group_5fold	hla_02	nested_candidate_grid	QKno_heavy	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.65, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	73.0	19.0	0.2602739726027397	0.4388135066672149	0.6267056530214425	0.21132350790824211	0.4	0.10526315789473684	1.536842105263158	0.4	0.21052631578947367	1.536842105263158
hla_stratified_group_5fold	hla_02	nested_candidate_grid	C_QKno_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.5, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	73.0	19.0	0.2602739726027397	0.4372423550698372	0.6393762183235868	0.20570460593962056	0.4	0.10526315789473684	1.536842105263158	0.5	0.2631578947368421	1.9210526315789476
hla_stratified_group_5fold	hla_02	nested_candidate_grid	C_QKno_structure	"{""expert_counterfactual"": 0.45, ""expert_qk_no_anchor"": 0.4, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.15, ""expert_retrieval"": 0.0}"	73.0	19.0	0.2602739726027397	0.41860182560992015	0.6286549707602338	0.20689250758427105	0.2	0.05263157894736842	0.768421052631579	0.4	0.21052631578947367	1.536842105263158
hla_stratified_group_5fold	hla_02	rule_gated_mean_weights	rule	"{""expert_counterfactual"": 0.5057471264367817, ""expert_qk_no_anchor"": 0.367816091954023, ""expert_qk_quantum_only"": 0.09195402298850576, ""expert_structure"": 0.02298850574712644, ""expert_retrieval"": 0.01149425287356322}"												
hla_stratified_group_5fold	hla_02	nested_selected_weights	selected	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.0, ""expert_qk_quantum_only"": 0.5, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"												
hla_stratified_group_5fold	hla_03	nested_candidate_grid	C_QKno_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.5, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	79.0	17.0	0.21518987341772153	0.43302132184194203	0.6214421252371917	0.1852048003128005	0.8	0.23529411764705882	3.7176470588235295	0.5	0.29411764705882354	2.3235294117647056
hla_stratified_group_5fold	hla_03	nested_candidate_grid	C_heavy_QKno	"{""expert_counterfactual"": 0.65, ""expert_qk_no_anchor"": 0.35, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	79.0	17.0	0.21518987341772153	0.4299007131708701	0.6755218216318786	0.17551854696910374	0.6	0.17647058823529413	2.788235294117647	0.6	0.35294117647058826	2.788235294117647
hla_stratified_group_5fold	hla_03	nested_candidate_grid	C_QKno_structure	"{""expert_counterfactual"": 0.45, ""expert_qk_no_anchor"": 0.4, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.15, ""expert_retrieval"": 0.0}"	79.0	17.0	0.21518987341772153	0.41999706333847264	0.6072106261859583	0.18619394327723912	0.8	0.23529411764705882	3.7176470588235295	0.5	0.29411764705882354	2.3235294117647056
hla_stratified_group_5fold	hla_03	nested_candidate_grid	QKno_heavy	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.65, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	79.0	17.0	0.21518987341772153	0.4089330738488803	0.6015180265654648	0.19752391953166368	0.6	0.17647058823529413	2.788235294117647	0.5	0.29411764705882354	2.3235294117647056
hla_stratified_group_5fold	hla_03	nested_candidate_grid	all_lowdim_equalish	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.3, ""expert_qk_quantum_only"": 0.15, ""expert_structure"": 0.1, ""expert_retrieval"": 0.1}"	79.0	17.0	0.21518987341772153	0.35213848300447115	0.594876660341556	0.1870187586314016	0.4	0.11764705882352941	1.8588235294117648	0.4	0.23529411764705882	1.8588235294117648
hla_stratified_group_5fold	hla_03	nested_candidate_grid	C_QKquant_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.0, ""expert_qk_quantum_only"": 0.5, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	79.0	17.0	0.21518987341772153	0.299593311503203	0.540796963946869	0.20451428526389195	0.6	0.17647058823529413	2.788235294117647	0.3	0.17647058823529413	1.3941176470588235
hla_stratified_group_5fold	hla_03	rule_gated_mean_weights	rule	"{""expert_counterfactual"": 0.5057471264367817, ""expert_qk_no_anchor"": 0.367816091954023, ""expert_qk_quantum_only"": 0.09195402298850576, ""expert_structure"": 0.02298850574712644, ""expert_retrieval"": 0.01149425287356322}"												
hla_stratified_group_5fold	hla_03	nested_selected_weights	selected	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.5, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"												
hla_stratified_group_5fold	hla_04	nested_candidate_grid	C_heavy_QKno	"{""expert_counterfactual"": 0.65, ""expert_qk_no_anchor"": 0.35, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	78.0	18.0	0.23076923076923078	0.4650549254486269	0.6944444444444444	0.18985552543918818	0.6	0.16666666666666666	2.5999999999999996	0.6	0.3333333333333333	2.5999999999999996
hla_stratified_group_5fold	hla_04	nested_candidate_grid	C_QKno_structure	"{""expert_counterfactual"": 0.45, ""expert_qk_no_anchor"": 0.4, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.15, ""expert_retrieval"": 0.0}"	78.0	18.0	0.23076923076923078	0.43532492902351905	0.6703703703703704	0.19448168463268223	0.6	0.16666666666666666	2.5999999999999996	0.5	0.2777777777777778	2.1666666666666665
hla_stratified_group_5fold	hla_04	nested_candidate_grid	C_QKno_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.5, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	78.0	18.0	0.23076923076923078	0.3986847044905997	0.6462962962962964	0.1982409339652225	0.4	0.1111111111111111	1.7333333333333334	0.4	0.2222222222222222	1.7333333333333334
hla_stratified_group_5fold	hla_04	nested_candidate_grid	all_lowdim_equalish	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.3, ""expert_qk_quantum_only"": 0.15, ""expert_structure"": 0.1, ""expert_retrieval"": 0.1}"	78.0	18.0	0.23076923076923078	0.3948009741016121	0.6129629629629629	0.19745705874593567	0.4	0.1111111111111111	1.7333333333333334	0.4	0.2222222222222222	1.7333333333333334
hla_stratified_group_5fold	hla_04	nested_candidate_grid	QKno_heavy	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.65, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	78.0	18.0	0.23076923076923078	0.33912231419991884	0.6129629629629629	0.20860845810881384	0.4	0.1111111111111111	1.7333333333333334	0.4	0.2222222222222222	1.7333333333333334
hla_stratified_group_5fold	hla_04	nested_candidate_grid	C_QKquant_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.0, ""expert_qk_quantum_only"": 0.5, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	78.0	18.0	0.23076923076923078	0.31263510995294663	0.5398148148148149	0.22412845415837027	0.4	0.1111111111111111	1.7333333333333334	0.4	0.2222222222222222	1.7333333333333334
hla_stratified_group_5fold	hla_04	rule_gated_mean_weights	rule	"{""expert_counterfactual"": 0.5057471264367815, ""expert_qk_no_anchor"": 0.36781609195402304, ""expert_qk_quantum_only"": 0.09195402298850576, ""expert_structure"": 0.02298850574712644, ""expert_retrieval"": 0.01149425287356322}"												
hla_stratified_group_5fold	hla_04	nested_selected_weights	selected	"{""expert_counterfactual"": 0.65, ""expert_qk_no_anchor"": 0.35, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"												
hla_supertype_heldout	super_00	nested_candidate_grid	C_QKquant_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.0, ""expert_qk_quantum_only"": 0.5, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	84.0	19.0	0.2261904761904762	0.36205850718115395	0.6080971659919028	0.21526582749582146	0.4	0.10526315789473684	1.7684210526315791	0.5	0.2631578947368421	2.2105263157894735
hla_supertype_heldout	super_00	nested_candidate_grid	all_lowdim_equalish	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.3, ""expert_qk_quantum_only"": 0.15, ""expert_structure"": 0.1, ""expert_retrieval"": 0.1}"	84.0	19.0	0.2261904761904762	0.31895892721428554	0.5587044534412955	0.20851078085340377	0.4	0.10526315789473684	1.7684210526315791	0.3	0.15789473684210525	1.3263157894736841
hla_supertype_heldout	super_00	nested_candidate_grid	C_heavy_QKno	"{""expert_counterfactual"": 0.65, ""expert_qk_no_anchor"": 0.35, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	84.0	19.0	0.2261904761904762	0.315056180053057	0.5813765182186234	0.20814140291409317	0.4	0.10526315789473684	1.7684210526315791	0.3	0.15789473684210525	1.3263157894736841
hla_supertype_heldout	super_00	nested_candidate_grid	C_QKno_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.5, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	84.0	19.0	0.2261904761904762	0.2928226825837826	0.5433198380566802	0.21905729472199015	0.6	0.15789473684210525	2.6526315789473682	0.3	0.15789473684210525	1.3263157894736841
hla_supertype_heldout	super_00	nested_candidate_grid	QKno_heavy	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.65, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	84.0	19.0	0.2261904761904762	0.2787385904473424	0.5336032388663967	0.232478973773679	0.2	0.05263157894736842	0.8842105263157896	0.4	0.21052631578947367	1.7684210526315791
hla_supertype_heldout	super_00	nested_candidate_grid	C_QKno_structure	"{""expert_counterfactual"": 0.45, ""expert_qk_no_anchor"": 0.4, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.15, ""expert_retrieval"": 0.0}"	84.0	19.0	0.2261904761904762	0.2594618444779908	0.5214574898785425	0.2163312341108552	0.2	0.05263157894736842	0.8842105263157896	0.2	0.10526315789473684	0.8842105263157896
hla_supertype_heldout	super_00	rule_gated_mean_weights	rule	"{""expert_counterfactual"": 0.5057471264367817, ""expert_qk_no_anchor"": 0.367816091954023, ""expert_qk_quantum_only"": 0.09195402298850576, ""expert_structure"": 0.02298850574712644, ""expert_retrieval"": 0.01149425287356322}"												
hla_supertype_heldout	super_00	nested_selected_weights	selected	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.0, ""expert_qk_quantum_only"": 0.5, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"												
hla_supertype_heldout	super_01	nested_candidate_grid	C_heavy_QKno	"{""expert_counterfactual"": 0.65, ""expert_qk_no_anchor"": 0.35, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	56.0	11.0	0.19642857142857142	0.40014121645011563	0.5737373737373738	0.19113666857735673	0.6	0.2727272727272727	3.0545454545454547	0.3	0.2727272727272727	1.5272727272727273
hla_supertype_heldout	super_01	nested_candidate_grid	C_QKno_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.5, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	56.0	11.0	0.19642857142857142	0.37864143582937415	0.5797979797979798	0.19449068527097926	0.4	0.18181818181818182	2.0363636363636366	0.3	0.2727272727272727	1.5272727272727273
hla_supertype_heldout	super_01	nested_candidate_grid	QKno_heavy	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.65, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	56.0	11.0	0.19642857142857142	0.346697447462161	0.5616161616161617	0.19986295065595747	0.4	0.18181818181818182	2.0363636363636366	0.3	0.2727272727272727	1.5272727272727273
hla_supertype_heldout	super_01	nested_candidate_grid	C_QKno_structure	"{""expert_counterfactual"": 0.45, ""expert_qk_no_anchor"": 0.4, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.15, ""expert_retrieval"": 0.0}"	56.0	11.0	0.19642857142857142	0.33237124855418443	0.5636363636363636	0.19125494952008162	0.2	0.09090909090909091	1.0181818181818183	0.3	0.2727272727272727	1.5272727272727273
hla_supertype_heldout	super_01	nested_candidate_grid	all_lowdim_equalish	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.3, ""expert_qk_quantum_only"": 0.15, ""expert_structure"": 0.1, ""expert_retrieval"": 0.1}"	56.0	11.0	0.19642857142857142	0.2747224952426244	0.5272727272727272	0.19057951553253064	0.4	0.18181818181818182	2.0363636363636366	0.3	0.2727272727272727	1.5272727272727273
hla_supertype_heldout	super_01	nested_candidate_grid	C_QKquant_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.0, ""expert_qk_quantum_only"": 0.5, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	56.0	11.0	0.19642857142857142	0.2545291891041892	0.4888888888888888	0.2238593419203114	0.4	0.18181818181818182	2.0363636363636366	0.3	0.2727272727272727	1.5272727272727273
hla_supertype_heldout	super_01	rule_gated_mean_weights	rule	"{""expert_counterfactual"": 0.5050253259642541, ""expert_qk_no_anchor"": 0.3668928587914878, ""expert_qk_quantum_only"": 0.09208831144851087, ""expert_structure"": 0.024482464864683393, ""expert_retrieval"": 0.01151103893106386}"												
hla_supertype_heldout	super_01	nested_selected_weights	selected	"{""expert_counterfactual"": 0.65, ""expert_qk_no_anchor"": 0.35, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"												
hla_supertype_heldout	super_02	nested_candidate_grid	C_heavy_QKno	"{""expert_counterfactual"": 0.65, ""expert_qk_no_anchor"": 0.35, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	74.0	20.0	0.2702702702702703	0.5783019921725149	0.737037037037037	0.1977210664403183	0.6	0.15	2.2199999999999998	0.6	0.3	2.2199999999999998
hla_supertype_heldout	super_02	nested_candidate_grid	C_QKno_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.5, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	74.0	20.0	0.2702702702702703	0.5402061486442442	0.6981481481481482	0.20499375476476106	0.8	0.2	2.96	0.4	0.2	1.48
hla_supertype_heldout	super_02	nested_candidate_grid	QKno_heavy	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.65, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	74.0	20.0	0.2702702702702703	0.5165084495457323	0.6648148148148149	0.21435524611849324	0.8	0.2	2.96	0.5	0.25	1.8499999999999999
hla_supertype_heldout	super_02	nested_candidate_grid	C_QKno_structure	"{""expert_counterfactual"": 0.45, ""expert_qk_no_anchor"": 0.4, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.15, ""expert_retrieval"": 0.0}"	74.0	20.0	0.2702702702702703	0.4874952200150333	0.673148148148148	0.2066549502784727	0.6	0.15	2.2199999999999998	0.5	0.25	1.8499999999999999
hla_supertype_heldout	super_02	nested_candidate_grid	all_lowdim_equalish	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.3, ""expert_qk_quantum_only"": 0.15, ""expert_structure"": 0.1, ""expert_retrieval"": 0.1}"	74.0	20.0	0.2702702702702703	0.44423086543447143	0.6546296296296297	0.20279797723288714	0.6	0.15	2.2199999999999998	0.4	0.2	1.48
hla_supertype_heldout	super_02	nested_candidate_grid	C_QKquant_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.0, ""expert_qk_quantum_only"": 0.5, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	74.0	20.0	0.2702702702702703	0.40797804037651514	0.6537037037037037	0.20722353611192865	0.4	0.1	1.48	0.3	0.15	1.1099999999999999
hla_supertype_heldout	super_02	rule_gated_mean_weights	rule	"{""expert_counterfactual"": 0.5057471264367815, ""expert_qk_no_anchor"": 0.3678160919540229, ""expert_qk_quantum_only"": 0.09195402298850579, ""expert_structure"": 0.022988505747126447, ""expert_retrieval"": 0.011494252873563223}"												
hla_supertype_heldout	super_02	nested_selected_weights	selected	"{""expert_counterfactual"": 0.65, ""expert_qk_no_anchor"": 0.35, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"												
hla_supertype_heldout	super_09	nested_candidate_grid	C_QKquant_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.0, ""expert_qk_quantum_only"": 0.5, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	70.0	19.0	0.2714285714285714	0.47970940212493585	0.6264189886480908	0.2234722298646951	0.6	0.15789473684210525	2.210526315789474	0.5	0.2631578947368421	1.842105263157895
hla_supertype_heldout	super_09	nested_candidate_grid	C_heavy_QKno	"{""expert_counterfactual"": 0.65, ""expert_qk_no_anchor"": 0.35, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	70.0	19.0	0.2714285714285714	0.45686984940029846	0.6780185758513932	0.2030764776580529	0.4	0.10526315789473684	1.473684210526316	0.5	0.2631578947368421	1.842105263157895
hla_supertype_heldout	super_09	nested_candidate_grid	C_QKno_structure	"{""expert_counterfactual"": 0.45, ""expert_qk_no_anchor"": 0.4, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.15, ""expert_retrieval"": 0.0}"	70.0	19.0	0.2714285714285714	0.45513156719656916	0.6470588235294118	0.20724827438617802	0.6	0.15789473684210525	2.210526315789474	0.5	0.2631578947368421	1.842105263157895
hla_supertype_heldout	super_09	nested_candidate_grid	C_QKno_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.5, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	70.0	19.0	0.2714285714285714	0.44846041770585343	0.6573787409700722	0.20822612843256755	0.4	0.10526315789473684	1.473684210526316	0.5	0.2631578947368421	1.842105263157895
hla_supertype_heldout	super_09	nested_candidate_grid	all_lowdim_equalish	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.3, ""expert_qk_quantum_only"": 0.15, ""expert_structure"": 0.1, ""expert_retrieval"": 0.1}"	70.0	19.0	0.2714285714285714	0.44083812424927776	0.6470588235294117	0.20558032878481436	0.4	0.10526315789473684	1.473684210526316	0.4	0.21052631578947367	1.473684210526316
hla_supertype_heldout	super_09	nested_candidate_grid	QKno_heavy	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.65, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	70.0	19.0	0.2714285714285714	0.41375333799440467	0.6233230134158926	0.21567985763514202	0.4	0.10526315789473684	1.473684210526316	0.4	0.21052631578947367	1.473684210526316
hla_supertype_heldout	super_09	rule_gated_mean_weights	rule	"{""expert_counterfactual"": 0.5057471264367818, ""expert_qk_no_anchor"": 0.36781609195402293, ""expert_qk_quantum_only"": 0.09195402298850577, ""expert_structure"": 0.022988505747126443, ""expert_retrieval"": 0.011494252873563222}"												
hla_supertype_heldout	super_09	nested_selected_weights	selected	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.0, ""expert_qk_quantum_only"": 0.5, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"												
near_peptide_cluster_holdout	near_00	nested_candidate_grid	C_heavy_QKno	"{""expert_counterfactual"": 0.65, ""expert_qk_no_anchor"": 0.35, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.3565138787593426	0.5315904139433552	0.20718915412380712	0.4	0.11764705882352941	1.670588235294118	0.4	0.23529411764705882	1.670588235294118
near_peptide_cluster_holdout	near_00	nested_candidate_grid	QKno_heavy	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.65, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.33821444856454774	0.420479302832244	0.23548715716205243	0.4	0.11764705882352941	1.670588235294118	0.5	0.29411764705882354	2.088235294117647
near_peptide_cluster_holdout	near_00	nested_candidate_grid	C_QKno_structure	"{""expert_counterfactual"": 0.45, ""expert_qk_no_anchor"": 0.4, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.15, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.3186554008261388	0.4869281045751634	0.21549914807912643	0.2	0.058823529411764705	0.835294117647059	0.4	0.23529411764705882	1.670588235294118
near_peptide_cluster_holdout	near_00	nested_candidate_grid	C_QKno_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.5, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.31817033723148724	0.46187363834422657	0.2199269656848589	0.4	0.11764705882352941	1.670588235294118	0.4	0.23529411764705882	1.670588235294118
near_peptide_cluster_holdout	near_00	nested_candidate_grid	all_lowdim_equalish	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.3, ""expert_qk_quantum_only"": 0.15, ""expert_structure"": 0.1, ""expert_retrieval"": 0.1}"	71.0	17.0	0.23943661971830985	0.3054049982877228	0.4389978213507625	0.2136694217656952	0.4	0.11764705882352941	1.670588235294118	0.4	0.23529411764705882	1.670588235294118
near_peptide_cluster_holdout	near_00	nested_candidate_grid	C_QKquant_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.0, ""expert_qk_quantum_only"": 0.5, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.27813398353103236	0.4738562091503268	0.22283193234015	0.2	0.058823529411764705	0.835294117647059	0.2	0.11764705882352941	0.835294117647059
near_peptide_cluster_holdout	near_00	rule_gated_mean_weights	rule	"{""expert_counterfactual"": 0.45309706257982124, ""expert_qk_no_anchor"": 0.35098978288633453, ""expert_qk_quantum_only"": 0.09955300127713923, ""expert_structure"": 0.04849936143039592, ""expert_retrieval"": 0.047860791826309076}"												
near_peptide_cluster_holdout	near_00	nested_selected_weights	selected	"{""expert_counterfactual"": 0.65, ""expert_qk_no_anchor"": 0.35, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"												
near_peptide_cluster_holdout	near_01	nested_candidate_grid	C_QKno_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.5, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	70.0	16.0	0.22857142857142856	0.4978796463567064	0.6400462962962964	0.2133967661921829	0.8	0.25	3.5000000000000004	0.5	0.3125	2.1875
near_peptide_cluster_holdout	near_01	nested_candidate_grid	C_heavy_QKno	"{""expert_counterfactual"": 0.65, ""expert_qk_no_anchor"": 0.35, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	70.0	16.0	0.22857142857142856	0.4960413912448531	0.6550925925925927	0.19823566813295956	0.6	0.1875	2.625	0.5	0.3125	2.1875
near_peptide_cluster_holdout	near_01	nested_candidate_grid	QKno_heavy	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.65, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	70.0	16.0	0.22857142857142856	0.48294315692826617	0.619212962962963	0.23212770501345267	0.8	0.25	3.5000000000000004	0.5	0.3125	2.1875
near_peptide_cluster_holdout	near_01	nested_candidate_grid	C_QKno_structure	"{""expert_counterfactual"": 0.45, ""expert_qk_no_anchor"": 0.4, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.15, ""expert_retrieval"": 0.0}"	70.0	16.0	0.22857142857142856	0.44637168637791697	0.6111111111111112	0.21130678922747623	0.8	0.25	3.5000000000000004	0.5	0.3125	2.1875
