cohort	sample_id	histology	diff_score	score_type
GSE213647 (Kim Korean)	GSM6591169	PTC	-0.153873162826526	panel_z
GSE213647 (Kim Korean)	GSM6591170	PTC	0.6354637710024608	panel_z
GSE213647 (Kim Korean)	GSM6591171	PTC	0.371646474340332	panel_z
GSE213647 (Kim Korean)	GSM6591172	PTC	-0.3924449587783751	panel_z
GSE213647 (Kim Korean)	GSM6591173	PTC	-0.01328832738928	panel_z
GSE213647 (Kim Korean)	GSM6591174	PTC	-0.4441492503368785	panel_z
GSE213647 (Kim Korean)	GSM6591175	PTC	0.2861095323129262	panel_z
GSE213647 (Kim Korean)	GSM6591176	PTC	-0.9063984287940892	panel_z
GSE213647 (Kim Korean)	GSM6591177	PTC	0.0179143005955277	panel_z
GSE213647 (Kim Korean)	GSM6591178	PTC	-1.1731706562320945	panel_z
GSE213647 (Kim Korean)	GSM6591179	PTC	-0.5253101079676508	panel_z
GSE213647 (Kim Korean)	GSM6591180	PTC	-0.233764622254189	panel_z
GSE213647 (Kim Korean)	GSM6591181	PTC	-0.3861253590305075	panel_z
GSE213647 (Kim Korean)	GSM6591182	PTC	-0.3449965255119455	panel_z
GSE213647 (Kim Korean)	GSM6591183	PTC	-2.5425174402690685	panel_z
GSE213647 (Kim Korean)	GSM6591184	PTC	-1.4063285530644798	panel_z
GSE213647 (Kim Korean)	GSM6591185	PTC	0.3510409788756929	panel_z
GSE213647 (Kim Korean)	GSM6591186	PTC	1.0095366672697248	panel_z
GSE213647 (Kim Korean)	GSM6591187	PTC	-0.4446023121329088	panel_z
GSE213647 (Kim Korean)	GSM6591188	PTC	-0.1002902009578539	panel_z
GSE213647 (Kim Korean)	GSM6591189	PTC	0.0255885865806723	panel_z
GSE213647 (Kim Korean)	GSM6591190	PTC	0.0460971759023795	panel_z
GSE213647 (Kim Korean)	GSM6591191	PTC	1.0848705861671093	panel_z
GSE213647 (Kim Korean)	GSM6591192	PTC	-0.2400922962115326	panel_z
GSE213647 (Kim Korean)	GSM6591193	PTC	-0.4499464628462734	panel_z
GSE213647 (Kim Korean)	GSM6591194	PTC	-1.783114605757257	panel_z
GSE213647 (Kim Korean)	GSM6591195	PTC	-0.2334008201555456	panel_z
GSE213647 (Kim Korean)	GSM6591196	PTC	-0.0102852400871986	panel_z
GSE213647 (Kim Korean)	GSM6591197	PTC	-0.0318709931958835	panel_z
GSE213647 (Kim Korean)	GSM6591198	PTC	0.2356881530041894	panel_z
GSE213647 (Kim Korean)	GSM6591199	PTC	-0.4167225433064236	panel_z
GSE213647 (Kim Korean)	GSM6591200	PTC	0.4622903213618716	panel_z
GSE213647 (Kim Korean)	GSM6591201	PTC	-0.5126826376341937	panel_z
GSE213647 (Kim Korean)	GSM6591202	PTC	-0.0470414807399092	panel_z
GSE213647 (Kim Korean)	GSM6591203	PTC	-0.8291367142331437	panel_z
GSE213647 (Kim Korean)	GSM6591204	PTC	-1.5743513191022367	panel_z
GSE213647 (Kim Korean)	GSM6591205	PTC	-0.0018465793026887	panel_z
GSE213647 (Kim Korean)	GSM6591206	PTC	-0.144084960119084	panel_z
GSE213647 (Kim Korean)	GSM6591207	PTC	-0.1016065609981471	panel_z
GSE213647 (Kim Korean)	GSM6591208	PTC	-0.3686012516021952	panel_z
GSE213647 (Kim Korean)	GSM6591209	PTC	-0.326042560092712	panel_z
GSE213647 (Kim Korean)	GSM6591210	PTC	-0.5245566618632671	panel_z
GSE213647 (Kim Korean)	GSM6591211	PTC	0.186508866279414	panel_z
GSE213647 (Kim Korean)	GSM6591212	PTC	0.4325382981161121	panel_z
GSE213647 (Kim Korean)	GSM6591213	PTC	-0.9058968752101364	panel_z
GSE213647 (Kim Korean)	GSM6591214	PTC	-0.8335747987560341	panel_z
GSE213647 (Kim Korean)	GSM6591215	PTC	-0.4387483907331609	panel_z
GSE213647 (Kim Korean)	GSM6591216	PTC	0.3288833126450719	panel_z
GSE213647 (Kim Korean)	GSM6591217	PTC	-0.7917268725797553	panel_z
GSE213647 (Kim Korean)	GSM6591218	PTC	-0.3273494220559915	panel_z
GSE213647 (Kim Korean)	GSM6591219	PTC	0.2308350699455804	panel_z
GSE213647 (Kim Korean)	GSM6591220	PTC	1.121754295888631	panel_z
GSE213647 (Kim Korean)	GSM6591221	PTC	-1.7867083552300214	panel_z
GSE213647 (Kim Korean)	GSM6591222	PTC	-1.2123124242544114	panel_z
GSE213647 (Kim Korean)	GSM6591223	PTC	-0.1213913213059374	panel_z
GSE213647 (Kim Korean)	GSM6591224	PTC	-0.3536692412763664	panel_z
GSE213647 (Kim Korean)	GSM6591225	PTC	0.4212114847312515	panel_z
GSE213647 (Kim Korean)	GSM6591226	PTC	0.3179442995464098	panel_z
GSE213647 (Kim Korean)	GSM6591227	PTC	0.4040303043406782	panel_z
GSE213647 (Kim Korean)	GSM6591228	PTC	0.1426164134266677	panel_z
GSE213647 (Kim Korean)	GSM6591229	PTC	0.1047022774465535	panel_z
GSE213647 (Kim Korean)	GSM6591230	PTC	0.4421936055013767	panel_z
GSE213647 (Kim Korean)	GSM6591231	PTC	0.1845269493769153	panel_z
GSE213647 (Kim Korean)	GSM6591232	PTC	0.1953385099819704	panel_z
GSE213647 (Kim Korean)	GSM6591233	PTC	-0.0583965897224252	panel_z
GSE213647 (Kim Korean)	GSM6591234	PTC	-0.2811130104238377	panel_z
GSE213647 (Kim Korean)	GSM6591235	PTC	-0.5116261339490528	panel_z
GSE213647 (Kim Korean)	GSM6591236	PTC	0.4650546091969185	panel_z
GSE213647 (Kim Korean)	GSM6591237	PTC	-1.1000763088651349	panel_z
GSE213647 (Kim Korean)	GSM6591238	PTC	-0.4607625955357955	panel_z
GSE213647 (Kim Korean)	GSM6591239	PTC	-0.7055566871893358	panel_z
GSE213647 (Kim Korean)	GSM6591240	PTC	-0.5722938068204462	panel_z
GSE213647 (Kim Korean)	GSM6591241	PTC	-0.8702107584788106	panel_z
GSE213647 (Kim Korean)	GSM6591242	PTC	-4.235630464555507	panel_z
GSE213647 (Kim Korean)	GSM6591243	PTC	-3.3971612080390576	panel_z
GSE213647 (Kim Korean)	GSM6591244	PTC	-0.2124296889601233	panel_z
GSE213647 (Kim Korean)	GSM6591245	PTC	0.0603304006967362	panel_z
GSE213647 (Kim Korean)	GSM6591246	PTC	-0.1081395024911534	panel_z
GSE213647 (Kim Korean)	GSM6591247	PTC	-0.1329821572025193	panel_z
GSE213647 (Kim Korean)	GSM6591248	PTC	-0.6946292274098416	panel_z
GSE213647 (Kim Korean)	GSM6591249	PTC	0.6114751499875262	panel_z
GSE213647 (Kim Korean)	GSM6591250	PTC	-0.7631609812810032	panel_z
GSE213647 (Kim Korean)	GSM6591251	PTC	-2.9264889900591164	panel_z
GSE213647 (Kim Korean)	GSM6591252	PTC	-0.8038312373122578	panel_z
GSE213647 (Kim Korean)	GSM6591253	PTC	-0.4061186052798652	panel_z
GSE213647 (Kim Korean)	GSM6591254	PTC	0.8948751862589623	panel_z
GSE213647 (Kim Korean)	GSM6591255	PTC	-0.2373542404122754	panel_z
GSE213647 (Kim Korean)	GSM6591256	PTC	-0.4693041424411601	panel_z
GSE213647 (Kim Korean)	GSM6591257	PTC	0.2752324744702872	panel_z
GSE213647 (Kim Korean)	GSM6591258	PTC	-0.2479172175119647	panel_z
GSE213647 (Kim Korean)	GSM6591259	PTC	0.5897157312504588	panel_z
GSE213647 (Kim Korean)	GSM6591260	PTC	-0.3902249361898113	panel_z
GSE213647 (Kim Korean)	GSM6591261	PTC	-0.6699392019957128	panel_z
GSE213647 (Kim Korean)	GSM6591262	PTC	-0.5459200463234181	panel_z
GSE213647 (Kim Korean)	GSM6591263	PTC	0.6433920677089903	panel_z
GSE213647 (Kim Korean)	GSM6591264	PTC	-0.1181360601383691	panel_z
GSE213647 (Kim Korean)	GSM6591265	PTC	0.682008962132038	panel_z
GSE213647 (Kim Korean)	GSM6591266	PTC	-0.6542100106080002	panel_z
GSE213647 (Kim Korean)	GSM6591267	PTC	-0.347719694045692	panel_z
GSE213647 (Kim Korean)	GSM6591268	PTC	0.3868200996001219	panel_z
GSE213647 (Kim Korean)	GSM6591269	PTC	-0.3126097994480017	panel_z
GSE213647 (Kim Korean)	GSM6591270	PTC	-0.2837703308768491	panel_z
GSE213647 (Kim Korean)	GSM6591271	PTC	0.3142287373687233	panel_z
GSE213647 (Kim Korean)	GSM6591272	PTC	-0.0526827905893298	panel_z
GSE213647 (Kim Korean)	GSM6591273	PTC	-0.0021283893395565	panel_z
GSE213647 (Kim Korean)	GSM6591274	PTC	-0.4759676919846261	panel_z
GSE213647 (Kim Korean)	GSM6591275	PTC	-0.5723343241020236	panel_z
GSE213647 (Kim Korean)	GSM6591276	PTC	0.0037293459691969	panel_z
GSE213647 (Kim Korean)	GSM6591277	PTC	-0.602828202856064	panel_z
GSE213647 (Kim Korean)	GSM6591278	PTC	-0.81946325400782	panel_z
GSE213647 (Kim Korean)	GSM6591279	PTC	-0.3160653322632893	panel_z
GSE213647 (Kim Korean)	GSM6591280	PTC	-0.0861040844211034	panel_z
GSE213647 (Kim Korean)	GSM6591281	PTC	-0.3100609646076007	panel_z
GSE213647 (Kim Korean)	GSM6591282	PTC	0.0555268056644001	panel_z
GSE213647 (Kim Korean)	GSM6591283	PTC	-1.001285205461356	panel_z
GSE213647 (Kim Korean)	GSM6591284	PTC	-0.4093188798185775	panel_z
GSE213647 (Kim Korean)	GSM6591285	PTC	0.0084993832430032	panel_z
GSE213647 (Kim Korean)	GSM6591286	PTC	-0.3486251358193049	panel_z
GSE213647 (Kim Korean)	GSM6591287	PTC	-0.3331649020907856	panel_z
GSE213647 (Kim Korean)	GSM6591288	PTC	0.26831525622671	panel_z
GSE213647 (Kim Korean)	GSM6591289	PTC	-0.0584488163436675	panel_z
GSE213647 (Kim Korean)	GSM6591290	PTC	-0.4936804315593707	panel_z
GSE213647 (Kim Korean)	GSM6591291	PTC	-0.1987897588714862	panel_z
GSE213647 (Kim Korean)	GSM6591292	PTC	-0.2413351228207358	panel_z
GSE213647 (Kim Korean)	GSM6591293	PTC	-0.233448599003031	panel_z
GSE213647 (Kim Korean)	GSM6591294	PTC	-0.2961854085289216	panel_z
GSE213647 (Kim Korean)	GSM6591295	PTC	-0.5834860747208792	panel_z
GSE213647 (Kim Korean)	GSM6591296	PTC	-0.4027125915106818	panel_z
GSE213647 (Kim Korean)	GSM6591297	PTC	-0.8543834759439763	panel_z
GSE213647 (Kim Korean)	GSM6591298	PTC	-0.7589046409478974	panel_z
GSE213647 (Kim Korean)	GSM6591299	PTC	0.723409878806762	panel_z
GSE213647 (Kim Korean)	GSM6591300	PTC	-0.3073720047402715	panel_z
GSE213647 (Kim Korean)	GSM6591301	PTC	0.0680044391818275	panel_z
GSE213647 (Kim Korean)	GSM6591302	PTC	0.7944486805052728	panel_z
GSE213647 (Kim Korean)	GSM6591303	PTC	-0.0108662511880511	panel_z
GSE213647 (Kim Korean)	GSM6591304	PTC	-2.335274604391657	panel_z
GSE213647 (Kim Korean)	GSM6591305	PTC	0.5756497917314399	panel_z
GSE213647 (Kim Korean)	GSM6591306	PTC	-0.865505925191977	panel_z
GSE213647 (Kim Korean)	GSM6591307	PTC	-0.4005483646125019	panel_z
GSE213647 (Kim Korean)	GSM6591308	PTC	0.5864778458675792	panel_z
GSE213647 (Kim Korean)	GSM6591309	PTC	-0.7044502417087741	panel_z
GSE213647 (Kim Korean)	GSM6591310	PTC	-0.8015773461124337	panel_z
GSE213647 (Kim Korean)	GSM6591311	PTC	-3.631763661076876	panel_z
GSE213647 (Kim Korean)	GSM6591312	PTC	-4.181399650676065	panel_z
GSE213647 (Kim Korean)	GSM6591313	PTC	-1.4904041359684386	panel_z
GSE213647 (Kim Korean)	GSM6591314	PTC	0.3235718521342638	panel_z
GSE213647 (Kim Korean)	GSM6591315	PTC	0.9133938928703524	panel_z
GSE213647 (Kim Korean)	GSM6591316	PTC	-0.2200320425941384	panel_z
GSE213647 (Kim Korean)	GSM6591317	PTC	0.6080497031999118	panel_z
GSE213647 (Kim Korean)	GSM6591318	PTC	-0.4576441912914334	panel_z
GSE213647 (Kim Korean)	GSM6591319	PTC	-0.2197154723935204	panel_z
GSE213647 (Kim Korean)	GSM6591320	PTC	0.1112870898073176	panel_z
GSE213647 (Kim Korean)	GSM6591321	PTC	-0.6523898748918663	panel_z
GSE213647 (Kim Korean)	GSM6591322	ATC	-1.257747329585416	panel_z
GSE213647 (Kim Korean)	GSM6591323	ATC	-0.0944362801685581	panel_z
GSE213647 (Kim Korean)	GSM6591324	ATC	-1.5373166814068575	panel_z
GSE213647 (Kim Korean)	GSM6591325	ATC	-1.3001338882649789	panel_z
GSE213647 (Kim Korean)	GSM6591326	ATC	-0.9046434251469416	panel_z
GSE213647 (Kim Korean)	GSM6591327	ATC	-2.5321394002008706	panel_z
GSE213647 (Kim Korean)	GSM6591328	ATC	-3.1078994828412334	panel_z
GSE213647 (Kim Korean)	GSM6591329	ATC	-3.127194018619804	panel_z
GSE213647 (Kim Korean)	GSM6591330	PTC	-0.2140431372877749	panel_z
GSE213647 (Kim Korean)	GSM6591331	PTC	-0.6729279681490955	panel_z
GSE213647 (Kim Korean)	GSM6591332	PTC	0.1568020640742601	panel_z
GSE213647 (Kim Korean)	GSM6591333	PTC	-0.1904948223745605	panel_z
GSE213647 (Kim Korean)	GSM6591334	PTC	0.299621080695846	panel_z
GSE213647 (Kim Korean)	GSM6591335	PTC	0.593725029504757	panel_z
GSE213647 (Kim Korean)	GSM6591336	PTC	0.2207458402423277	panel_z
GSE213647 (Kim Korean)	GSM6591337	PTC	0.2244385268610163	panel_z
GSE213647 (Kim Korean)	GSM6591338	PTC	0.6287418809211063	panel_z
GSE213647 (Kim Korean)	GSM6591339	PTC	-0.211219870587175	panel_z
GSE213647 (Kim Korean)	GSM6591340	PTC	-0.1385959362873612	panel_z
GSE213647 (Kim Korean)	GSM6591341	PTC	-0.5262034921980357	panel_z
GSE213647 (Kim Korean)	GSM6591342	PTC	0.2038630752500079	panel_z
GSE213647 (Kim Korean)	GSM6591343	PTC	-0.6529913603239645	panel_z
GSE213647 (Kim Korean)	GSM6591344	PTC	0.3263486519357482	panel_z
GSE213647 (Kim Korean)	GSM6591345	PTC	0.390452786051427	panel_z
GSE213647 (Kim Korean)	GSM6591346	PTC	-0.8155367091496678	panel_z
GSE213647 (Kim Korean)	GSM6591347	PTC	-0.618140838355419	panel_z
GSE213647 (Kim Korean)	GSM6591348	PTC	-0.1304789312239794	panel_z
GSE213647 (Kim Korean)	GSM6591349	PTC	-0.1455136486022371	panel_z
GSE213647 (Kim Korean)	GSM6591350	PTC	0.0954888139294879	panel_z
GSE213647 (Kim Korean)	GSM6591351	PTC	0.2250625483465926	panel_z
GSE213647 (Kim Korean)	GSM6591352	PTC	0.5620975614936974	panel_z
GSE213647 (Kim Korean)	GSM6591353	PTC	0.1510839045338959	panel_z
GSE213647 (Kim Korean)	GSM6591354	PTC	-0.5737228712985529	panel_z
GSE213647 (Kim Korean)	GSM6591355	PTC	-0.3628014116601151	panel_z
GSE213647 (Kim Korean)	GSM6591356	PTC	0.0728484908927043	panel_z
GSE213647 (Kim Korean)	GSM6591357	PDTC	0.3660736150307078	panel_z
GSE213647 (Kim Korean)	GSM6591358	PDTC	-0.6570432936752596	panel_z
GSE213647 (Kim Korean)	GSM6591359	PDTC	-1.0098525707266297	panel_z
GSE213647 (Kim Korean)	GSM6591360	PDTC	-0.3120725485125926	panel_z
GSE213647 (Kim Korean)	GSM6591361	PDTC	-0.455744745729329	panel_z
GSE213647 (Kim Korean)	GSM6591362	PDTC	-0.7719895559567256	panel_z
GSE213647 (Kim Korean)	GSM6591363	PDTC	-0.4365038752565677	panel_z
GSE213647 (Kim Korean)	GSM6591364	PDTC	-1.9587849810668925	panel_z
GSE213647 (Kim Korean)	GSM6591365	PDTC	-0.1198604987131985	panel_z
