gene	mean_DM1	mean_DM2	log2FC_DM2vDM1	t	p	q_BH
AL137161.1	0.008026820679657988	0.002058787322525707	-0.005968033357132281	2.43299727708718	0.01670407977787167	0.0512673298300377
KIAA2012	0.2007341566268543	0.14928960681098172	-0.05144454981587257	2.424389985174226	0.016716075301497893	0.0513010929841983
SPACA3	0.0322879404796178	0.0036525179557620815	-0.028635422523855716	2.4426517195439374	0.01673210044085277	0.051347218144504395
NT5DC1P2	0.1481008879198762	0.19149723176793026	0.043396343848054075	-2.435607875105009	0.016748718240794658	0.05139329576834192
AC021739.4	0.0960952359552925	0.0676795153959233	-0.028415720559369195	2.4255889322714816	0.0167498167997259	0.05139329576834192
MIR2467	0.0033524504895716574	0.0003034530869642273	-0.00304899740260743	2.4377255909362265	0.016750104870090734	0.05139329576834192
NAP1L1P3	0.2068054246968102	0.1650330496335288	-0.04177237506328141	2.4247243181652673	0.016753601486615297	0.051400966274283005
CDKN1C	3.6118191594076396	3.2362999231537977	-0.375519236253842	2.4375471938268656	0.016757961584887505	0.05141128491933782
CDK7	4.679637679383128	4.52598810866737	-0.1536495707157579	2.423867674829149	0.01676669173196732	0.05143500829077341
LINC00304	0.09341885061898028	0.02933803376924356	-0.06408081684973672	2.4370594923513704	0.016771012099001472	0.051445201807761964
AP001924.2	0.008149819634379392	0.0020186544812153817	-0.00613116515316401	2.4287057651969226	0.016777693796808213	0.05146263708080093
WRAP73	4.427087408062577	4.296678898286262	-0.13040850977631457	2.425008073380145	0.01678340201956637	0.05147708449343538
SH3PXD2A-AS1	0.3105789374069456	0.21080219071821532	-0.09977674668873027	2.427050106371443	0.016786457258500146	0.0514822652182736
AC120057.3	0.30885135677508035	0.3823804228920984	0.07352906611701804	-2.4401359297185103	0.016787087566907884	0.0514822652182736
AC034236.1	2.8279513365568656	2.484533854688594	-0.3434174818682716	2.4305189400916927	0.016788483777128698	0.051483485689239834
RNU6-1149P	0.004286809727034855	0.00037058542479079996	-0.003916224302244055	2.4372723612526572	0.016791855101288354	0.05149076253010557
GAPDHP22	0.031629699100166525	0.04999721148703341	0.018367512386866888	-2.4375029250423834	0.016812080465922617	0.051549716881658325
RESF1	5.480487518491735	5.235661705725564	-0.24482581276617132	2.4215431153128355	0.016815056918516973	0.05155577822457608
AL731532.2	0.07346129459772476	0.04744693965068922	-0.026014354947035537	2.4269129800892095	0.016820413397512474	0.05156913568917538
TRAJ21	0.004471733613943104	0.0004581836414576473	-0.004013549972485457	2.4344605643833757	0.016823048970730326	0.051574150128778806
MIR670HG	0.00532506524756098	0.04045427307531727	0.03512920782775629	-2.465271459080929	0.016832409626120065	0.05159977972286711
RTN1	2.4574073612940004	2.036730117312764	-0.4206772439812365	2.4235451773474352	0.016842442784910587	0.051627467708111656
Z82188.1	0.005783313482657542	0.0007872720708128018	-0.00499604141184474	2.4343032289141804	0.01684607910897521	0.05163554522562032
AC136628.4	0.003347970511020448	0.008865848926704204	0.005517878415683755	-2.4415718532001995	0.016847413710664776	0.05163656710725769
RPL12P39	0.006675224315625004	0.0013562729336846836	-0.00531895138194032	2.429728536579166	0.016860371874608496	0.05167321244717486
AP003041.2	0.0028944283509140605	0.0004220186600314	-0.0024724096908826606	2.4267767536330505	0.016863911613837997	0.05168098981354096
RNU6-22P	0.005449132125103802	0.0013433489392998292	-0.004105783185803973	2.4278121888287334	0.01687214964372446	0.05170316373888563
AC024558.1	0.2064817386404778	0.2619942425794873	0.05551250393900947	-2.4326854344462934	0.016877811959427072	0.05171744245710248
SLCO4C1	1.8323545527218121	2.5325069168940937	0.7001523641722815	-2.4359384867139124	0.016891786750274505	0.051754726602538166
OR10G4	0.008689983318703458	0.04622059668321572	0.037530613364512265	-2.463004603400089	0.01689646420524322	0.051754726602538166
ZFX	5.207881337003113	5.423799453251104	0.21591811624799107	-2.419877844932822	0.0168965928450964	0.051754726602538166
AC069368.2	0.053673816190995365	0.03159488858345618	-0.022078927607539184	2.419229105048103	0.016896847666484742	0.051754726602538166
EPN2	4.079438824610027	3.7691688618698973	-0.31026996274012975	2.420346700904572	0.01689757564355073	0.051754726602538166
ANKRD26P2	0.0008927087341890592	0.009052368721555326	0.008159659987366267	-2.4616233751638155	0.016898564445505512	0.051754726602538166
AC011257.1	0.003884937420713039	0.0004438240657195654	-0.0034411133549934734	2.4309909432716696	0.016900100778108364	0.051754726602538166
AC012640.4	0.15133869602821054	0.22628764218997457	0.07494894616176404	-2.4326521179910885	0.01690027581511047	0.051754726602538166
Z98259.3	0.017445756426874185	0.04445316202665945	0.027007405599785265	-2.436692151799776	0.016900725322615842	0.051754726602538166
AC036176.1	1.6000620439677633	1.7564365610113613	0.15637451704359795	-2.4294013114897215	0.016900729667188818	0.051754726602538166
BNIP3P18	0.272866866365217	0.40849175606093985	0.13562488969572284	-2.441331460666643	0.01690101806026191	0.051754726602538166
LINC02008	0.010764132998493397	0.003575516077205052	-0.007188616921288344	2.4240074812198125	0.0169055480373877	0.05176552481625798
BCL2L12	3.2499344903422784	3.055297423149315	-0.19463706719296336	2.438913713967971	0.01691143825791919	0.05178048662514393
AL049552.1	0.4083012229664361	0.29568124355122005	-0.11261997941521606	2.4244019578848457	0.016918738376058076	0.051799763312960476
KIF2A	4.664478359621571	4.476821112563743	-0.18765724705782727	2.4184284034059957	0.01693200754701236	0.05183731195711834
COPRSP1	0.0033332807211404213	0.010002997962105109	0.006669717240964688	-2.441131316208607	0.016951917811216084	0.051895186632377174
OR10A3	0.014069912296534638	0.003287751764132888	-0.01078216053240175	2.4326587825090096	0.0169652911088696	0.05193303409695339
LINC02836	0.023511257564237536	0.012133361519782122	-0.011377896044455413	2.421603543710755	0.016966294867560548	0.05193303409695339
BMI1	5.334834339314674	5.166741329129669	-0.16809301018500467	2.417640580627725	0.016970221676698066	0.05194197108332499
ZFAND4	3.4757057320240685	3.652452041690736	0.1767463096666675	-2.4272200017475134	0.01698404497229994	0.05198119609527013
TMCC1	5.190358334853588	4.996550502444167	-0.193807832409421	2.4235250911523583	0.01701013171887407	0.052057947618633464
AL135786.1	0.17652619649803789	0.23128678604362943	0.05476058954559154	-2.4287436606553867	0.017021162917937423	0.05208861664568354
AC005307.1	0.009603072613718618	0.0018715455860866873	-0.007731527027631931	2.426969761062678	0.017024112313643907	0.052094551350650935
LINC00911	0.0028234009308285377	0.0	-0.0028234009308285377	2.436996518716075	0.01702917107748204	0.05210693973005392
LINC01533	0.016628544548856976	0.005401200551632928	-0.011227343997224047	2.423289127148401	0.017034688467219977	0.05212072988896554
AL590617.2	1.1199860409100757	0.9718690407763694	-0.14811700013370632	2.4181840056335404	0.017046260388453454	0.0521530422539063
PLA2G4E-AS1	0.15107659030952114	0.2127190457091543	0.061642455399633145	-2.439120490664328	0.01704755423945274	0.05215390688963908
CCDC58	3.4028437960901474	3.563664763942001	0.1608209678518535	-2.420241166132614	0.017050372953549282	0.05215943618876272
VILL	3.892841884409737	3.5449536222894897	-0.3478882621202475	2.4378871386058547	0.017055548040521198	0.05217217287318151
SPRR2C	0.005298025981324036	0.0	-0.005298025981324036	2.436332355638929	0.01705825387950396	0.05217735517356843
ZNF429	4.5056021337363905	4.701204453235441	0.19560231949905038	-2.426951324257232	0.017060689753404364	0.05218171114589471
C4orf50	0.33720967710500155	0.5800094816738779	0.24279980456887634	-2.434496452337127	0.017074483585200955	0.05222080391526739
TFEB	5.4446546749607805	5.252119310069135	-0.19253536489164524	2.42381721217748	0.017080422967905677	0.05223587133223241
DNAJC4	5.47320392492798	5.6830105179817565	0.20980659305377625	-2.429042985823456	0.017094311982982457	0.052275247329400365
SLC25A23	7.323348754465314	7.574311285892339	0.2509625314270245	-2.426169186208488	0.017100102877772774	0.05228985567521956
CD200R1L-AS1	0.008153436392057364	0.002745558619802051	-0.005407877772255313	2.4172298238876744	0.017102063887925224	0.052292751701894555
LINC02550	0.12478976762554327	0.2430856625287887	0.11829589490324542	-2.442363635402227	0.01710718028078058	0.05230529498464415
RNU6-777P	0.0021500999321176395	0.0	-0.0021500999321176395	2.435112118864087	0.01711180213614	0.0523139337352413
AC090115.1	0.09469937586199681	0.1278172449259696	0.033117869063972794	-2.426611968931815	0.017112034399377994	0.0523139337352413
RPS10P18	0.021562383045705825	0.0358664041427848	0.014304021097078977	-2.4278520652233997	0.01712172613632107	0.05233846593418295
AC003985.1	0.01015416370650661	0.053135419602816904	0.04298125589631029	-2.4493517450294267	0.017122088595833845	0.05233846593418295
AC010201.1	0.6788994131456151	0.5106860171095454	-0.16821339603606966	2.418723321889365	0.01712851009006075	0.05235499196259071
AAAS	5.324897313316802	5.478703177138882	0.15380586382207984	-2.424444887016781	0.01714707828139362	0.05240598185765975
AC120498.8	0.011351896714634345	0.03824295948383781	0.026891062769203465	-2.4456835425140757	0.01714774345640074	0.05240598185765975
ABCD1	4.088764335624828	3.8742879871640206	-0.2144763484608072	2.4392893069915753	0.017148240389146974	0.05240598185765975
RN7SL44P	0.0038741079766273214	0.0008701022051436582	-0.003004005771483663	2.4167004909861194	0.017155143858063108	0.05242397282311707
ZBTB49	2.748544408145179	2.588698979617002	-0.15984542852817674	2.415189089156953	0.017159526228014272	0.052434257950207855
BX005019.1	0.0019801249083783354	0.0	-0.0019801249083783354	2.4338569851266123	0.01716703849745849	0.05245410530647101
VN1R108P	0.09139163459970613	0.12220249696989989	0.03081086237019376	-2.4200889784054023	0.017171491885733654	0.05246230288365295
AC001226.2	0.2738893058875243	0.33343886838685605	0.05954956249933174	-2.4241436628205513	0.017171755826171045	0.05246230288365295
TYMS	1.8142852100024278	1.605745934105494	-0.20853927589693377	2.4216960961125125	0.017174360463774924	0.05246715238471318
C12orf76	3.898540316332822	3.7098399341701254	-0.18870038216269647	2.41703620710069	0.017190401458078135	0.05251304654379683
AC138207.7	0.05265927349925106	0.08264542544118356	0.0299861519419325	-2.4300297008636607	0.01719281620156058	0.052517312412893
RPS28P4	2.7842515801620276	2.4270732513969575	-0.35717832876507005	2.4157938887833765	0.017199425764040113	0.05253439054513502
CTSLP1	0.05477658216723467	0.09957333966535281	0.044796757498118144	-2.4371062127538687	0.01720252883722578	0.05254075697329636
BRAP	4.795008410130785	4.887632795005427	0.0926243848746422	-2.4169845791701214	0.017207413123682035	0.05254970223861583
ARRDC3	7.894632478734745	7.547824814255691	-0.3468076644790541	2.425150388314665	0.01720749547069733	0.05254970223861583
CBL	5.322713410360474	5.0806859817406655	-0.2420274286198083	2.415278841635404	0.017224308368070453	0.05259793236869356
AC002094.5	0.05787656377230672	0.03669720528012215	-0.021179358492184566	2.412146562379449	0.017226480523703205	0.05259862376558317
AC022868.1	0.010675394805781627	0.021329724973691497	0.01065433016790987	-2.43097147753721	0.017226574514764517	0.05259862376558317
TLE2	6.572457528173198	6.306268925506402	-0.2661886026667952	2.419845524137243	0.017242224910036318	0.0526432931275286
AL096803.3	0.06294886307670433	0.03498682481058149	-0.02796203826612284	2.411800259745798	0.017251697370654816	0.05266643232418621
AC005696.4	0.32182339755978684	0.21986124695136833	-0.10196215060841851	2.4146665683260493	0.017251846040345947	0.05266643232418621
RN7SL804P	0.004002422230440259	0.0008195326851309581	-0.003182889545309301	2.4165419049986574	0.01726793024789954	0.05271241400444929
RPLP0P1	0.005179529567741106	0.01593517048943603	0.010755640921694922	-2.4430620776252954	0.01727131016077226	0.05271707096399467
AC016722.1	0.024167976375335617	0.014112034344927802	-0.010055942030407815	2.4111111992537757	0.01727165114330518	0.05271707096399467
LINC02018	1.0277978016592282	0.8571847173051167	-0.1706130843541115	2.419998372764679	0.017272522300957497	0.05271707096399467
AL355516.1	0.002017204194654395	0.0	-0.002017204194654395	2.431407977813181	0.017275274259734567	0.05272235011962545
AC138150.1	0.19421183477382442	0.26416220813470664	0.06995037336088222	-2.4300031523685366	0.01728138794628558	0.052736696758712016
HTT	6.864200874961423	6.677196398270902	-0.18700447669052078	2.4213390768360905	0.01728202024118726	0.052736696758712016
TRIM39	4.163705437933497	4.295601716122406	0.13189627818890948	-2.41818909398268	0.017284896200266103	0.05274235218509786
LINC01937	0.1161447300233709	0.06144793843224209	-0.054696791591128814	2.4110925259094924	0.017292581448391835	0.052762680921692034
RPS3AP50	0.009495421915085834	0.004559371737659747	-0.004936050177426087	2.410274498719527	0.017301349537182816	0.05278333016517504
BABAM2	4.9349143706904846	4.768168806437186	-0.1667455642532989	2.4205308405300903	0.017301395983291657	0.05278333016517504
RPS16P5	0.01992018951111223	0.010011312066558548	-0.009908877444553682	2.410914609308964	0.01730280309255074	0.052784500573477576
CACNA1H	3.4559310742920233	3.929582625518674	0.4736515512266508	-2.4223506201695852	0.017305815724630504	0.05279056841439011
LRRC17	2.4631871921733817	2.184157617809631	-0.27902957436375075	2.411531234032271	0.017312981176032746	0.052809302766306646
RNF224	1.474936821367414	1.0948416906912453	-0.38009513067616885	2.4256538685494347	0.017335216010189947	0.052873997901090326
H2BP9	0.020318516995122937	0.00454257425931199	-0.015775942735810948	2.424097658239326	0.017339363744835017	0.05288352133507517
AC104564.5	0.12042834901981384	0.08056639394708513	-0.0398619550727287	2.410372621637255	0.017346883965393908	0.052903328817410285
AC011912.1	0.6319235869927062	0.5138048798908001	-0.11811870710190608	2.412607099234083	0.017352534534655153	0.052917432361063436
AC099344.1	0.0008754472068664544	0.004239980253114382	0.0033645330462479276	-2.4364919503672957	0.017356551243424757	0.0529265519912723
AC083899.1	1.1041763518734207	1.0012066110540145	-0.10296974081940613	2.410830879437963	0.017362932915292128	0.05294288176500392
AC104472.2	0.050212902088557054	0.07727192479216506	0.027059022703608007	-2.4291858862903264	0.017368715386056954	0.052957382637924995
AC068279.2	0.6090533743785272	0.8737933404276561	0.26473996604912886	-2.4154388893862433	0.01737474136103793	0.05297262419922973
AC134312.1	0.05109469952007555	0.021195783480963497	-0.029898916039112055	2.4195313358199204	0.017376734378649734	0.05297556888600115
RPS26P38	0.021765679256894353	0.044416206239937056	0.022650526983042703	-2.4351051462336075	0.017378865599702885	0.052978934533578236
AC034228.1	0.000734400527550716	0.010881439189795216	0.0101470386622445	-2.4515039199587876	0.017388220636377016	0.05300432006031729
AC009404.1	1.6602161498948718	1.381916325051619	-0.27829982484325266	2.4136587816650135	0.017391614362643058	0.05301153186400431
AL118557.1	0.004294780510677726	0.00085720987763788	-0.0034375706330398454	2.414501090029965	0.01739589839863507	0.05302145641576769
MTND6P16	0.0006701847409780148	0.01517630435654254	0.014506119615564526	-2.452560988954546	0.01740222415398682	0.0530376024416568
AC060834.1	0.6605825993947904	0.346280928012258	-0.31430167138253234	2.407719885720418	0.017432356386783813	0.05312629842770126
ST3GAL3	0.9963553053239896	0.8640452014988751	-0.13231010382511454	2.4120199921395775	0.01744028408881501	0.0531473181042629
C1orf226	2.785500662923197	2.3751625392197067	-0.41033812370349043	2.4129168656275426	0.017442673810961425	0.05315145991884931
