TF	n_high	n_low	mean_high	mean_low	delta	p	fdr
HOXB1	130	130	-2.6687093355785976	-2.698132734190532	0.029423398611934548	0.42134823269748845	0.4565102492875193
NHLH2	130	130	-1.6393030847135814	-1.618129322913828	-0.021173761799753388	0.4280467092214729	0.46311268257577437
TCF7L1	130	130	0.7452435669773169	0.7375214554549653	0.007722111522351582	0.4338372820893007	0.46871559672835594
NFIL3	130	130	0.11964769477845659	0.14121571014690024	-0.021568015368443647	0.45247003755306026	0.4881578151628791
PRDM4	130	130	-0.5592129814250829	-0.5777160132893313	0.018503031864248398	0.4604486737795195	0.4960670662659802
ATF1	130	130	1.9301594268475968	1.8868603874322634	0.04329903941533342	0.4614515068188614	0.4964492334596177
POU2F3	130	130	-0.04754205848534291	-0.059053571827631046	0.011511513342288136	0.47561857239929284	0.5109731086365474
HOXB13	130	130	-1.1443770561118995	-1.13793229926351	-0.006444756848389632	0.4786851124140572	0.5135473334862294
KLF2	130	130	-0.34517551157133497	-0.344029709374177	-0.0011458021971579857	0.48073545713889543	0.5150256785571943
KDM5A	130	130	0.7446730305229388	0.7231427723121361	0.021530258210802677	0.4827905766268923	0.5165050023689937
ZBTB33	130	130	0.5637624627849177	0.5839603366775848	-0.02019787389266714	0.4858821837926519	0.5190875213182307
GATA2	130	130	-1.8310759262958305	-1.8043958295638975	-0.026680096731932945	0.4889844700526361	0.5216742396383277
RFX2	130	130	-0.9282635381233768	-0.917145100495077	-0.011118437628299782	0.5088776817264133	0.5421422867905878
SNAI2	130	130	-1.1203285662578817	-1.11569977848658	-0.004628787771301601	0.534599249288569	0.5687542013264497
RORB	130	130	-1.6463046116398579	-1.6555320886395477	0.009227476999689843	0.5411306360028848	0.5749043927575724
BCL11A	130	130	1.1029826042596533	1.0865012187448708	0.01648138551478251	0.546603740329534	0.5799147715961537
HSF4	130	130	-0.4448179761490322	-0.42226613797574936	-0.022551838173282823	0.5565239091845027	0.5896228415426404
NEUROD1	130	130	-3.8765905090695845	-3.8614612228878635	-0.015129286181720936	0.5676482565685191	0.6005781278059195
ZBTB38	130	130	-2.4239345115972735	-2.462124010759309	0.038189499162035734	0.5732500683519242	0.604834094156438
CREB1	130	130	-1.9931929434599098	-2.0433494713278715	0.05015652786796165	0.5732500683519242	0.604834094156438
DOT1L	130	130	0.46384666295527205	0.44953469447293565	0.014311968482336401	0.5743735689642718	0.6051859062264542
ATF5	130	130	1.2775308462632151	1.2477850741830379	0.029745772080177257	0.5970594044138844	0.6282245931058179
HNF1A	130	130	-10.488845780375295	-10.46726051918043	-0.021585261194864813	0.5982043203479066	0.6285658564972516
TBX15	130	130	0.5438337457863733	0.5341940468799735	0.009639698906399818	0.6120203187473402	0.6422021426855652
ESRRB	130	130	-1.0400337872387824	-1.0328431625630434	-0.007190624675738944	0.6143366461932924	0.6437508494994008
NR4A2	130	130	-1.8864585828516074	-1.8509573311580079	-0.03550125169359952	0.6236403016474175	0.6526072009042647
TBR1	130	130	-0.8454192083593561	-0.8399997446417252	-0.005419463717630912	0.6271448196336171	0.6553791703128933
POU4F1	130	130	-1.5675661572547959	-1.569876418872242	0.0023102616174461854	0.6388870837928624	0.6667404716421425
MECP2	130	130	0.9091556681448383	0.8857946545061095	0.023361013638728778	0.648346704802246	0.6756919399707761
CHD4	130	130	1.868334904510504	1.8461273242972385	0.02220758021326552	0.6662363499477277	0.6933927229075536
TLX1	130	130	-0.7832607477475978	-0.7974287083034943	0.01416796055589653	0.6698375964285908	0.6961948424210319
TCF3	130	130	-0.833100326477406	-0.8960866256713967	0.06298629919399079	0.6710397056729918	0.6964992067012353
NANOG	130	130	0.4948732201193805	0.4845167771686466	0.010356442950733902	0.674651077164629	0.699300033975786
DMRT1	130	130	-2.5152791151417544	-2.5182593036269614	0.0029801884852069804	0.6770628343645599	0.7008515285449364
LITAF	130	130	1.4323637002370153	1.4298979819202386	0.002465718316776666	0.6903861815632597	0.7136785628575667
ID4	130	130	-0.0750459079707314	-0.07893991849775488	0.0038940105270234837	0.6940367491860076	0.716485377192024
ZFPM1	130	130	0.418357759424141	0.4349146727812418	-0.0165569133571008	0.7296808398554369	0.7522685374552687
DAXX	130	130	0.2388509467939943	0.26667620686294524	-0.027825260068950947	0.7346455125742861	0.7563689013869667
E2F2	130	130	1.3216448034774924	1.3220824094474355	-0.0004376059699431334	0.7396213000659688	0.7604696857054122
NR1H3	130	130	-1.596954464916773	-1.6009486334467737	0.003994168530000675	0.7408669611308616	0.7607293461477748
TRIM28	130	130	-1.0601245188092145	-1.0441916487925174	-0.015932870016697187	0.7483550942677402	0.7673895611902127
ZMYND8	130	130	0.2788939565815308	0.3095298005824995	-0.030635844000968693	0.7621447041736724	0.7804850847553918
CXXC1	130	130	-0.8259040151438763	-0.811477289612345	-0.014426725531531348	0.7646601850421942	0.7820156231539663
PAX1	130	130	-2.1374967808156757	-2.1289149544782853	-0.008581826337390464	0.7747467123750769	0.7912746422390785
POU5F1	130	130	0.14916597500646897	0.15092285080343343	-0.0017568757969644577	0.7963052593581401	0.8111300913142757
NFIB	130	130	-1.1265650800109988	-1.128195032421319	0.0016299524103202678	0.7963052593581401	0.8111300913142757
UBTF	130	130	0.8568516341839162	0.8597838593494836	-0.002932225165567459	0.8282889173555061	0.8425887260216702
ZNF160	130	130	-0.6928131735716577	-0.703399145342601	0.010585971770943226	0.8321472896405989	0.8453910130831549
HMGB2	130	130	-0.09389250373872304	-0.09847716233523263	0.004584658596509583	0.8360097105680607	0.8481899844968669
FOXD3	130	130	-1.1654287004945956	-1.1706260062920322	0.005197305797436602	0.8372980682889887	0.8483734395626525
ARID3B	130	130	0.8999084532729962	0.9061722229514785	-0.0062637696784823005	0.8800384631059672	0.8905012717822601
HDAC7	130	130	-0.4852019247082039	-0.48433418067671524	-0.0008677440314886486	0.8904575822113318	0.8998555514167285
ZBTB7B	130	130	-0.01684879059843775	0.0014186143169327536	-0.018267404915370503	0.8943697336062045	0.9026182028225991
HOXA4	130	130	-0.7703227675550148	-0.7738618948235735	0.0035391272685586506	0.8982844561581657	0.905376175548888
MBD1	130	130	-0.4062961028382405	-0.40397642049259547	-0.0023196823456450577	0.9283726311942624	0.9344723199668922
MEIS1	130	130	-1.1782946291551373	-1.1762894488772273	-0.002005180277909968	0.9401766185819486	0.945111928915712
PTF1A	130	130	-4.142210144691648	-4.128445685781475	-0.013764458910173083	0.9585635753812451	0.9623325016278294
ASXL1	130	130	0.6539949923034892	0.6583137360533672	-0.004318743749877951	0.9703960327102036	0.9729363364607538
WWTR1	130	130	0.285456411587573	0.28967854437513163	-0.004222132787558619	0.9717112003166322	0.9729814110360002
HOXA2	130	130	1.6768539760934493	1.6914403879846964	-0.014586411891247097	0.9796036963439507	0.9796036963439507
