gene_symbol	log2FC_BRAF_vs_RAS	pvalue	FDR
RIMBP3C	0.050621403612190946	0.07537062220044341	0.15518946478641735
TAS2R8	-0.008550464111869337	0.0753816733625005	0.1552058412532346
HPGD	-0.2585152920129694	0.07538457936315335	0.1552058412532346
AC007749.1	-0.003006388124678375	0.07540601879015692	0.15524380009262853
AC010624.4	-0.039529755341004905	0.07540936030529782	0.15524449791857928
EFCAB1	-0.10059148725817106	0.07546551461252306	0.15535391652834415
LINC02434	-0.0029754256551969005	0.07547294918537067	0.1553620026998981
TERF1P6	0.001032477253604692	0.07547800644934663	0.1553620026998981
CLN6	-0.11217471541955248	0.07547845709845932	0.1553620026998981
HMGN2P21	-0.01070327017558672	0.07548697468384122	0.15537334948460693
KLF17	0.009310740812756093	0.07551823439447027	0.15542871322508806
DDX39BP2	-0.010421301193069367	0.07551988499227646	0.15542871322508806
SEMA3F-AS1	-0.1037618446896097	0.07553279806164385	0.15544910205704868
AC079684.1	-0.027758800200871236	0.07556778676780268	0.15551491987909846
AP001372.4	-0.016926590008807543	0.07557940070710409	0.15553263021532773
AC008592.1	-0.0073062829648519005	0.07563848913804416	0.15564803161639082
ZNF638	-0.08651731825998432	0.0756450656369668	0.15565536966982654
CLNS1AP1	-0.006274312953958501	0.07565548754575849	0.15567061955053713
AC006450.3	-0.1843842980403838	0.07566875593761468	0.15569172497904532
GAPDHP67	-0.005402270537002303	0.07567306920528638	0.15569368950087986
AC087318.1	0.0033846105457877836	0.0756757332285048	0.15569368950087986
KCNQ5	-0.30914081046626096	0.07568386871565944	0.15570423158023458
AC243654.2	-0.009266156462076888	0.07569031781554653	0.15571130355846965
AC093732.1	0.008715920178608335	0.07569750245280474	0.15571988807272286
NASPP1	0.009959215586083835	0.07570773034086711	0.15573473202881213
PPP1R10	-0.11961850591357948	0.07573969288751428	0.1557942823462778
PRKAR1B	0.15222798379611646	0.07574659866769996	0.15580228895710543
AC093772.1	0.024292188178473173	0.07575035151782154	0.155803809964096
HINT3	0.13466848323814418	0.07577041436247339	0.15583887601723714
RN7SKP57	-0.002548277433386199	0.07577799386371692	0.1558482655023715
RBMX2P1	0.004169243932247944	0.07578488520935193	0.1558562390065762
RNU6-716P	0.0004104690261952696	0.075806679146652	0.15589485874626102
AGGF1P10	-0.011839030665797754	0.07581337055849216	0.15590241861974619
GOLPH3L	-0.11285505555905218	0.07581775331683664	0.15590523057165612
ZNF66	-0.08787136059622513	0.0758430678677181	0.1559510829601311
SHISA9	0.29063811663510275	0.07585791857563148	0.15597541644931404
TPPP3	-0.27150653119923174	0.0758730363125419	0.15599748595074703
STH	-0.0027420970162536588	0.07587468622716591	0.15599748595074703
LINC00565	-0.09166339329865347	0.07588763612406892	0.15601790680181554
AC022733.1	0.008254437263157686	0.0759072028261924	0.15604793693897812
AC107068.2	-0.008047725120978625	0.07590827908773477	0.15604793693897812
AC022559.1	-0.0993545328484808	0.07592218040001845	0.15607030913655193
RNU6-795P	-0.00533317529669111	0.0759354028663234	0.1560912841331207
RNA5SP288	-0.008173154148738527	0.07595978733078958	0.15613520092832728
ALKBH7	-0.16137008521424612	0.07598762663567912	0.15618621536756722
C15ORF39	0.12605069793168244	0.07599450039133519	0.15619413452987735
AP002991.1	0.004569451880870474	0.07600586032379902	0.1562095375764448
AC092375.3	-0.001380733905783402	0.07600803702514695	0.1562095375764448
AC004080.1	-0.011996396703099118	0.07601500089678469	0.15621764006388789
AC027348.2	-0.0022613136570798567	0.07601804388352698	0.15621768445762635
PIK3R4	-0.1298831821082116	0.07604146766865538	0.1562534514715674
PAXIP1-AS2	0.16345974406742014	0.07604149284247987	0.1562534514715674
KRT18P68	0.010532040151821187	0.07605121627383422	0.1562672211668849
TNK1	-0.0910859086683331	0.07606575032511176	0.15628679380244873
AL161645.2	0.0019705545058165304	0.07606678721256811	0.15628679380244873
RNU4-87P	0.0018225546458256593	0.07608967104237183	0.1563275988069138
AC090774.2	-0.006138863711537898	0.0760951614055437	0.1563326667982768
CENPVL3	0.009246317730595033	0.07610189853877428	0.1563402956948818
AC007952.3	-0.005769928148547175	0.07611602081407334	0.1563571512154198
LACRT	0.0010290645493889485	0.07611615147942356	0.1563571512154198
AP000936.1	-0.02109033341431461	0.07615241008951777	0.1564254185875979
AC233976.2	-0.00772970481906797	0.07616617237983371	0.15644747245856197
SCAMP3	0.08081146192556954	0.0762076859144748	0.15652652415373636
LINC02193	-0.0647551860752783	0.07622997776154358	0.1565660908152399
MIR3125	0.005856552459072897	0.0762436781897055	0.1565880094188891
MRTFA	-0.12125122189553394	0.0762665882306077	0.15662884008084446
AC002472.1	-0.0037516939318222742	0.07628008844612637	0.15665034329024577
TRIM67-AS1	-0.0031801940325668927	0.07629209012678809	0.15666876749207448
SNORA77	0.012688321544747506	0.0763182215017576	0.15671620495360716
H3-5	0.03810796999903682	0.07637620041724441	0.15682366073401066
AC012442.1	-0.037928636278522165	0.0763783126151649	0.15682366073401066
LINC00028	-0.017510226573553007	0.07637965001941545	0.15682366073401066
DAAM1	0.08569439036699578	0.07641935498932156	0.15689895287963634
GAPDHP55	-0.021829462196777553	0.07643626339002478	0.15692743655963473
MIR361	-0.0014484158457682213	0.07644995854290662	0.15694932128260647
RPL13	0.16410596167164648	0.07645887731666137	0.1569613989033852
SNORD104	-0.12604160679375198	0.07651896373650538	0.15707851276580276
SINHCAFP2	0.008434492408298692	0.07652651642579719	0.15708778010478872
MIR3662	-0.014012108761894349	0.07653946285883334	0.15710774565578395
AC022031.1	0.0009205163881202559	0.0765423199959229	0.15710774565578395
AC022126.1	0.03164311995107072	0.07655491576486519	0.15712736154605175
AP002803.1	0.0016142853342139634	0.0765680903651528	0.15714383624335682
AC020892.2	-0.002900883884275246	0.0765690210908032	0.15714383624335682
ZFP57	0.11999485637822607	0.07658498725893785	0.1571703652153736
LINC02812	0.021498497719474395	0.0765998493054022	0.15719462625467415
AC104002.3	-0.011955645989842563	0.07661882115972463	0.1572273189888237
MIR8076	-0.003470720406922343	0.07664415361278963	0.15727306101502858
CEP89	0.07562789680118431	0.0766693681063388	0.15731855736844755
TIMMDC1	-0.08329013687202202	0.07668647996360378	0.15734276974251318
AC089998.1	-0.026313420570954177	0.07668725432290215	0.15734276974251318
AC073534.2	-0.07246153796623478	0.07670179870244462	0.15736416133224607
URB2	0.11308648185471792	0.07670376748211483	0.15736416133224607
GSTA4	-0.14774216928013928	0.07671590900018598	0.15738282581222932
RNU6-365P	0.0004858943475586699	0.07676494272084923	0.1574771702284871
AC092580.3	0.001761695929944681	0.07678221624060894	0.1575063562191805
GAPDHP21	-0.03801852566059266	0.0767991823667118	0.1575349093504906
LINS1	-0.07730142304639998	0.07680301144204439	0.15753651380963474
AL451081.2	0.01802680760063008	0.07681585225084127	0.1575566020619445
AC025766.1	-0.03934374038854291	0.0768405763991903	0.15760106161068407
NPM1P40	0.006908201941286302	0.07684479498032012	0.1576034621048184
LINC02035	-0.12451289900558216	0.07687597515433409	0.15766115661337074
ZNF543	0.10687201348772435	0.07688529608305983	0.15767401827219282
ACO1	-0.2044253425347291	0.07690397523614606	0.15770606971045475
MAF1	0.09743790860022727	0.07692122107360685	0.1577351794395879
ZNF79	-0.07904687820482081	0.07693266637845701	0.1577523927198787
AL049697.2	-0.004290309877783184	0.07699429256535632	0.1578724977315666
AC018552.1	-0.03164289061036736	0.07700026054285095	0.1578784736926504
AC100810.7	-0.012021168314427812	0.07701774560461415	0.15790806244511738
AC104662.1	-0.012109203313467827	0.07705355076313948	0.15797520871792553
MZT1P1	0.0009772312944348219	0.07707658141254062	0.15801616040261698
Z93930.1	-0.008964516371527637	0.07710663288817138	0.15807150179810528
ZSCAN25	-0.10633560204851067	0.07711368281637232	0.1580796866361793
C1ORF52	-0.10585688905360069	0.07712225344764731	0.15808996578493043
AL596442.3	0.0017781761994845476	0.07712481233481133	0.15808996578493043
CTAGE14P	-0.0037394547240033413	0.07715526692410675	0.1581461217460462
AL592076.1	-0.002087732275090271	0.07720134055314203	0.15823428652817154
COX6B1P4	-0.006169773134404178	0.0772076031146691	0.15824084954377654
POMP	-0.10286107976643777	0.07722377645715292	0.1582677238758774
MIR4429	-0.006324464817457791	0.07723112862805433	0.15827651807780416
SEC14L5	0.08619429887512225	0.07727775069386912	0.15836578762884698
TAS2R31	-0.03295732453453168	0.07728531462041319	0.15837501118203176
RNFT1-DT	-0.020796581411381215	0.07732432487288621	0.1584486720524615
AL096870.10	-0.02879194279037152	0.07736833634796482	0.15853257490330808
AL356259.1	-0.0064150243527725526	0.07738569302418628	0.15855883729421763
AC009404.1	-0.2557055687669405	0.07738950323402975	0.15855883729421763
GAPDHP25	-0.009255160870592746	0.07739035312464947	0.15855883729421763
TNFRSF14-AS1	-0.30909766121437565	0.07740803629119869	0.1585884170920928
AC107958.3	0.0007221735545024609	0.07741092508452417	0.1585884170920928
AC025754.1	0.0064005200471848565	0.07742224144490331	0.15860531604529818
CACFD1	-0.1165395808466716	0.0774329327383426	0.1586209332132831
AC004054.1	-0.003002601557231975	0.0774682810217737	0.1586870568499579
AC073343.2	-0.06382603629254102	0.07748622256593947	0.1587131836026454
AC090952.1	-0.012774680778727055	0.07748717495129155	0.1587131836026454
AL121821.2	-0.15384543284636665	0.07750796350537999	0.1587487434078107
AC097504.1	-0.007812407366702221	0.07751067668517293	0.1587487434078107
AL590608.1	-0.0030151204428256837	0.07752028074884802	0.15875712671409964
FAM86MP	-0.014174081971609902	0.07752387698327022	0.15875712671409964
NAIPP3	-0.016041122225421367	0.07752398141879907	0.15875712671409964
URGCP	-0.0693767783523489	0.07753514466883697	0.15877369875866557
AC007950.2	-0.02472234706181442	0.07755602822876138	0.15881017360553976
CHCHD2P4	0.005730985596230372	0.07757822835271606	0.158849341362672
LHX4	-0.1275782147150345	0.07759727628019744	0.15888205182921467
C20ORF27	0.1333199380766592	0.07762214036789766	0.15892666794368115
RNU6-1303P	-0.0013762546652545508	0.0776290891076323	0.1589346013788319
RPA4	0.010105753883921206	0.07765189967697451	0.15897500775681214
AC007681.1	-0.07100177894584497	0.0776627999319845	0.15899102817878233
AC015853.2	-0.024518981099735722	0.07772683791424324	0.15911582640527508
OR11H6	0.0016931831562880854	0.07774382466156386	0.15914429924386325
LINC01307	-0.016472194502843276	0.07775501267478471	0.1591609000885652
AL591222.2	0.0013131390921735423	0.07776783986307303	0.15918085480127983
MIR572	0.0004792921362470703	0.077782567939344	0.1592046986554706
LINC01728	0.0008827973033985556	0.07781079203179858	0.15925616305961973
MDN1	0.13945044407017182	0.0778360216030234	0.1593014947141164
PIGG	-0.09710693425666861	0.07785832279738344	0.15933678876102308
AC254629.1	-0.009073157299448647	0.0778594299869884	0.15933678876102308
ETS1	0.16358927353593966	0.0778743603274654	0.15936103563568715
DNAJC17	0.13311450333061714	0.0779289380739746	0.1594664112944466
MIPEP	-0.10818176791618761	0.07793645094214675	0.1594754733066628
AC004057.1	-0.025252735179421656	0.07794186192316521	0.1594784234445208
FP325318.1	0.0007155008615518958	0.07794406158987777	0.1594784234445208
EIF4A1P2	0.02467425406834431	0.07797110697653102	0.15952744707825411
MYL6P3	-0.006709823540799579	0.0779772570400212	0.1595303586272107
RNF215	0.1290730333224328	0.07797870094355362	0.1595303586272107
GAPDHP39	-0.008143097660050103	0.07798842592140037	0.1595376546469848
AC069503.3	-0.007847490635259155	0.07798843844194919	0.1595376546469848
FAM47DP	-0.005209447336843192	0.0779922921325694	0.1595392258435816
LINC01606	-0.034935298102686294	0.07801209526470905	0.159573421433181
AGAP1-IT1	-0.0779299709064167	0.07801758136442255	0.15957833004454877
UBE2FP3	-0.026980552609897568	0.0780324089567944	0.15960234474077684
AP001037.1	0.009699020136900417	0.07804692289939716	0.15962571604392525
AL078622.1	0.1552579671062519	0.07805411451476943	0.1596341100775934
AC140725.1	-0.009074261921183265	0.07806159019011254	0.15964308437582386
CPN2	0.02007605271884847	0.07807331688013817	0.15966075133372876
GUSBP16	-0.01638543724978175	0.07807760332948568	0.15966320212576046
AC106876.1	0.0012273151688958035	0.078082800690127	0.1596675153997361
AL136304.1	-0.06976617871999125	0.07809964583140654	0.15969564533999223
OR52H1	-0.00620317385358405	0.07810364878649716	0.15969751480432828
AC010542.4	-0.013910388303261426	0.07812009590043843	0.15972482752437
GINS3	0.10186823849811377	0.0781746470709638	0.15983004279161345
TSNAX-DISC1	-0.009796266221308442	0.07819099379784503	0.15985714287559427
AL596247.1	-0.020120917891710326	0.07821040415713089	0.15989050399510873
AL035106.1	-0.010280638406440078	0.07821466502035468	0.159892892622664
RNF168	0.08595284351158794	0.07822971056516079	0.15991115507463102
AL390791.1	-0.0036149292591165214	0.07822978408745392	0.15991115507463102
AC018552.3	-0.023065432915761894	0.07824803752946069	0.15994214399775591
E2F2	0.15641391591458165	0.0783498648226083	0.16013855352122952
SERPINB9P1	0.27980803465217363	0.0783503208344914	0.16013855352122952
AP004607.7	-0.004300022655925367	0.07839467998065029	0.16022288456476966
FBXO41	0.22124061925608673	0.07840929744302069	0.16024642535254127
ASS1P8	-0.006510826581800794	0.07842618468388265	0.16027460288124382
H4C15	-0.009058200213495397	0.07843210302194245	0.1602803626199167
AC090809.1	-0.011823473362999113	0.07846162185712557	0.1603343489250186
AC025038.1	-0.002469649289903613	0.07848246045212158	0.1603705938116624
RPL15P4	0.001828273533507597	0.07849185712196365	0.16038345639558996
AC015813.8	-0.009024099693959607	0.07851656460518648	0.16042760151537488
AIG1P1	0.0014415995677708536	0.07852997668761208	0.16044866492753873
GPR107	-0.12964191730988794	0.07855527126263886	0.16049400345214684
AC008121.1	-0.008926643780684532	0.07856694919969459	0.160511017650438
AP002884.1	-0.004613483403435015	0.07856980786234982	0.160511017650438
FAM192BP	-0.02185046118509204	0.07858286035816368	0.16053133986402587
AL359510.2	0.0747797509963149	0.07860560765920616	0.1605714645178616
AKR1D1	-0.03046733456495737	0.07863503532153879	0.1606252317582507
ARF4	-0.11785648363204881	0.0786460260421783	0.16064133569647165
NME2P2	0.0017596529798652493	0.07867259758558613	0.16068926228826522
MRPS17P1	-0.017046629423749737	0.07867599071195701	0.16068984490503754
AC013452.2	-0.015234188948494008	0.07868885608989909	0.16070977307916504
LINC01416	-0.010160824211959234	0.07871187866169728	0.1607504433512816
RPL21P8	0.008711938455518955	0.07874783567623023	0.16081752491523058
BX679664.2	-0.0041142533695427705	0.07876693471793295	0.16085017546727776
GAPDHP46	-0.005911993655959482	0.07881798503677244	0.16094778107363183
AC068397.1	-0.007176879735542337	0.07882095707421924	0.16094778107363183
AC015722.2	-0.07566231587880057	0.07882687431553573	0.16095350721153381
TMEM225B	-0.12376789328530236	0.07883804391486861	0.16096995705778805
AP005136.4	-0.06121710217647092	0.0788521287273909	0.16098936972700423
ELOCP31	-0.007831064529763433	0.07885377897911926	0.16098936972700423
H3P31	-0.00711590345152012	0.078861494332541	0.16099876423318724
AL118511.4	0.003850930405065068	0.07890349854064531	0.16107815724505567
BX119904.1	0.0007223884997031376	0.07890881896497637	0.16108265855042397
TMSB10P2	0.006381257714493251	0.07892450106750636	0.1611083107581961
LINC01998	-0.011784854254128636	0.07893264754051015	0.16111857909334926
AC135776.1	0.000764675786500144	0.07898086725182736	0.16120560494244884
MIR641	-0.02185894400006856	0.07898151756928118	0.16120560494244884
AC137936.1	-0.017965814716183443	0.0790058429386314	0.16124888893139377
AC021016.2	-0.0026962641957550687	0.0790401144285998	0.1613124684777897
RN7SL47P	-0.0023318326577046484	0.07905669818260917	0.16133994564174559
BTG1P1	0.007461251746257797	0.07907003483920881	0.16136079417928845
LIPF	-0.013973977002062207	0.0790776618237723	0.16136998961741023
PRPF40A	0.10460849870669175	0.07908968801915717	0.16138816123381886
AC004888.1	0.00421632732231773	0.07912555930064867	0.16145498709817827
AC067942.3	0.0007465612014604533	0.07914535739251077	0.16147756066688082
AC125238.2	-0.005920973510663377	0.07914600797671016	0.16147756066688082
SNCB	-0.04659274259059597	0.07914821393503038	0.16147756066688082
AC099791.3	0.0015578787432326256	0.07914911457490253	0.16147756066688082
GPR119	0.0012804087362089174	0.07916005789336715	0.1614935145722323
AC008840.1	-0.06108448838282665	0.07917620130287677	0.16152007544541094
AL583834.1	-0.03363449550966405	0.07920614046948922	0.1615747765657094
AL359706.1	-0.0039782545757528955	0.0792097720420686	0.16157580990504258
RNASEL	-0.10199009394422465	0.07926868578350615	0.1616896058762191
AC114814.2	-0.0024167088581684057	0.07932375757623222	0.16179238515805502
PNISR	-0.19797004161571774	0.07932533196187326	0.16179238515805502
NELFE	0.09132316551638198	0.0793400237734335	0.16181596738517634
STIMATE	-0.052728364096000235	0.07934781837936318	0.16182548128299915
PPP1CB	0.07579936374114649	0.07935972477855209	0.1618433798741868
AC144836.1	-0.00470205705722581	0.07938447426304242	0.16188746774853455
AC097015.1	0.00762107323375022	0.07940475978679433	0.16191507964249635
