gene	log2FC_tcga	cohens_d_tcga	pval_tcga	braf_mean_tcga	ras_mean_tcga	n_braf_tcga	n_ras_tcga	fdr_tcga	log2FC_27155	cohens_d_27155	pval_27155	fdr_27155	log2FC_126698	cohens_d_126698	pval_126698	fdr_126698	replicated_27155	replicated_126698	replication_rate	present_tcga	present_27155	present_126698	n_cohorts_present	median_expr_tcga	coverage_fraction	is_known	panel_memberships	known_category	known_citation	is_novel_validated	novelty_score	known_replicated
NFKBIZ	0.7980600419290989	0.7105706192780004	6.660991334351792e-08	5.409160751769461	4.611100709840362	392	111	4.792632849459656e-07					1.701219744381425	1.5349416366243922	0.037856981510764	0.6939720902231733	0	1	1	True	False	True	2	5.370400365108262	0.6666666666666666	False				True	4.490398332503972	False
CXCL9	1.315349737922202	0.6184184948075657	6.626943392560022e-09	4.0199197409804555	2.7045700030582536	392	111	5.4917607335363994e-08	0.2907715869565215	0.6507937829084428	0.0062221390103225195	0.030905236052397443	1.1582013406439822	0.8256372781068138	0.18600716897564779	0.8250113134850708	1	0	1	True	True	True	3	3.3746552633700015	1.0	False				True	4.489896619545293	False
CASD1	0.3121740174801957	0.6729335081902396	2.828300346559955e-08	5.472531862539335	5.160357845059139	392	111	2.149849172732057e-07	0.16039958695652157	1.3187552327698515	0.00011466651565032108	0.0014106325907651488	0.5296725296127285	0.8988622672711877	0.15173432258978503	0.8250113134850708	1	0	1	True	True	True	3	5.473119949473956	1.0	False				True	4.486846081039933	False
PLEK2	-0.28967751118899354	-0.6802162465527918	3.4172465068998995e-08	5.134922137223609	5.4245996484126024	392	111	2.568821545548782e-07	-0.14946073913043412	-0.6294339853173948	0.004363215409915888	0.02356421149777911	0.3160593483629146	0.7509427766732107	0.22756850325952038	0.8250113134850708	1	0	1	True	True	True	3	5.229532922815258	1.0	False				True	4.482806046420603	False
OXR1	0.4498150101573932	0.6970032699691127	5.237778000508251e-08	5.581098760290138	5.131283750132745	392	111	3.8271970917660333e-07	0.11930132608695532	0.715798789856708	0.00457692540630532	0.02449848831510858	0.2603097486551027	0.3091221914531245	0.6075308659589477	1.0	1	0	1	True	True	True	3	5.555715309156547	1.0	False				True	4.4727530466947085	False
TBCEL	-0.2468374416271386	-0.6441462362956011	1.4348089353472718e-08	4.106727988286494	4.353565429913632	392	111	1.1404150761718841e-07	-0.090931760869565	-0.7045702978650241	0.006490234635429442	0.03184256333179374	-0.025412522843629937	-0.0727412941811207	0.9033261532471081	1.0	1	0	1	True	True	True	3	4.243013884992104	1.0	False				True	4.472266769591905	False
EOGT	0.25772913645983175	0.6775581866021804	3.3381360791078595e-08	4.137406786779166	3.879677650319334	392	111	2.5122741200225077e-07	0.06670189130434867	0.47792547979621813	0.11080585861301616	0.2486748598391707	0.5507975846416264	1.3477456392559648	0.04182494710484467	0.7180032731201005	0	1	1	True	True	True	3	4.063409667348445	1.0	False				True	4.4718386185601355	False
BAMBI	-0.5650189334399074	-0.7384780683080524	1.3021467758101166e-07	1.1492246162436972	1.7142435496836046	392	111	8.981634243553013e-07	-0.2570286739130423	-0.7836160002112815	0.019928819814427713	0.07289245313168821	-0.8469379012071981	-0.5479730968022517	0.3740438743186743	0.8386555187259973	1	0	1	True	True	True	3	1.1388446085980684	0.6666666666666666	False				True	4.465314449474774	False
HMGCL	-0.21282530331334115	-0.6323460969839348	1.0805567599513483e-08	6.1285026091517505	6.341327912465092	392	111	8.721190980777926e-08	-0.10228045652173945	-1.2150941776146584	1.5221611640856951e-06	4.7190638138250054e-05	-0.2639837251891768	-0.8825010799268209	0.15751034489572963	0.8250113134850708	1	0	1	True	True	True	3	6.156697407145913	1.0	False				True	4.463999341733089	False
SLC20A2	-0.3709805620657258	-0.6480466992362174	1.645579931791127e-08	7.195825361405949	7.566805923471675	392	111	1.2961855880099155e-07	-0.15193008695652166	-0.904320177009142	0.005122829126745371	0.026655223722770623	0.12811475783339255	0.22093870812470148	0.7099719432120297	1.0	1	0	1	True	True	True	3	7.360294488478065	1.0	False				True	4.463313295148381	False
SLC15A3	0.5488958674204802	0.630966317129785	1.0939447111213545e-08	3.8685517927316804	3.3196559253112	392	111	8.822360411228378e-08	0.37946602173913035	1.2791453488624462	2.9737992834379834e-05	0.0004970224888240983	0.9511518212943026	1.1359706184311953	0.08120137017703073	0.8250113134850708	1	0	1	True	True	True	3	3.6426624919683	1.0	False				True	4.451098381017759	False
PIGQ	-0.3235739438162666	-0.6470713256065709	1.7308612108921156e-08	6.250782002710842	6.574355946527109	392	111	1.3585999404438707e-07	-0.11598939130434704	-1.1127146393275007	9.363077331102552e-05	0.0011917216791519662	-0.10302397481434156	-0.13451057053593402	0.8232548263307822	1.0	1	0	1	True	True	True	3	6.242664792461364	1.0	False				True	4.4433795268902525	False
MCM2	0.5756035032148352	0.6900719897678032	5.074027937310116e-08	3.9242014466954434	3.348597943480608	392	111	3.7154213914789495e-07	0.08531317391304416	0.6228471210053723	0.03801402199598712	0.1162373779535416	0.6780542616119032	1.0766498221965384	0.09481337290205269	0.8250113134850708	1	0	1	True	True	True	3	3.9279889284130944	1.0	False				True	4.4371573203488825	False
TRIM24	-0.29771158194602965	-0.6736645008216903	3.620430524001483e-08	4.938394695049047	5.236106276995077	392	111	2.7085660131169085e-07	-0.08476343478260784	-0.8161809097942133	0.005622224325406626	0.028689816266541057	-0.33834366736759147	-0.5435184218624686	0.38204540758419137	0.8476967646645426	1	0	1	True	True	True	3	4.926348112359657	1.0	False				True	4.424130317246548	False
DAAM2	-0.6816685436320884	-0.6075430299357563	6.52067723547999e-09	3.5831203508899114	4.264788894522	392	111	5.4088986288724055e-08	-0.22563223913043373	-1.000961935559627	0.0005161926803605599	0.004591964052374148	0.7930431045686617	0.7238477934404454	0.2410831065235485	0.8250113134850708	1	0	1	True	True	True	3	3.8890897614038265	1.0	False				True	4.4149490722426625	False
PCDH18	0.5704938521175986	0.6462447333828596	1.9138589471621865e-08	3.6232231126946712	3.0527292605770726	392	111	1.4933991250445729e-07					2.7981307152776522	2.9883423258074933	0.0004156054059865731	0.13291248907564	0	1	1	True	False	True	2	3.507553725053258	0.6666666666666666	False				True	4.41115288043922	False
TEX261	-0.25602523396093346	-0.6853066820866673	5.032232460629184e-08	6.6318451001384835	6.887870334099417	392	111	3.6863829546904053e-07	-0.09618810869565264	-1.0399403353960355	0.0002807137592777659	0.0028605142660198517	-0.33653042569468106	-1.2522008494682793	0.05913748344433168	0.7894317236705768	1	0	1	True	True	True	3	6.764795899615044	1.0	False				True	4.408851700630862	False
RPRD1A	0.27937419494776705	0.662193512222352	2.896125160366952e-08	6.424761179253365	6.145386984305598	392	111	2.19946435846285e-07	0.09261267391304306	0.48688795576646543	0.08808784069475756	0.21324410155020224	0.9883728892698711	1.7200922511028878	0.021614657812333297	0.565332268917801	0	1	1	True	True	True	3	6.348639555317892	1.0	False				True	4.408674536192887	False
SLC25A10	-0.4028413073692403	-0.6534216224256829	2.3883665246363007e-08	2.088696958372172	2.4915382657414122	392	111	1.8384165131805263e-07	-0.18412910869565158	-1.5557876351248743	2.4935520519777657e-06	6.978255499372027e-05	0.0	0.0	1.0	1.0	1	0	1	True	True	True	3	2.074074141897035	0.6666666666666666	False				True	4.4011579867520885	False
BIN1	-0.31475320512889216	-0.6499921667414053	2.209008251040793e-08	5.359617027884787	5.674370233013679	392	111	1.7084957473761658e-07	-0.14439660869565207	-1.1462612004605812	0.0002046960071393003	0.0022411588473969547	-0.37937549301067985	-0.7276440465130741	0.2365712427819249	0.8250113134850708	1	0	1	True	True	True	3	5.469800895676359	1.0	False				True	4.398747952928927	False
ARHGAP29	0.4411789112615212	0.6343986271090727	1.4977095455157128e-08	6.5897888034774335	6.148609892215912	392	111	1.1865797197512338e-07	0.17957336956521797	1.001322907904115	0.002155762313912237	0.01390634783102158	0.7744623769238892	0.9695636257961542	0.13774335048906192	0.8250113134850708	1	0	1	True	True	True	3	6.593856884441758	1.0	False				True	4.393656524837758	False
COA1	-0.2111738432477024	-0.7180049196820535	1.1003603887691647e-07	4.904427335261696	5.115601178509398	392	111	7.676839727960372e-07	-0.08826519565217339	-0.9172057042196048	0.004299598829153506	0.023296680188909114	-0.2703509557009154	-0.5411315484618683	0.3821919738108284	0.8477951579236336	1	0	1	True	True	True	3	4.971705811649964	1.0	False				True	4.390469066780196	False
SEMA6A	-0.43101791626370467	-0.5878761192075213	4.059708002730711e-09	3.3371656854223315	3.768183601686036	392	111	3.4642171704489735e-08	-0.07615315217391405	-0.7837654852175284	0.00787921566756911	0.03677615577983508	-0.9140288895784274	-1.1509907582491385	0.09190888305741585	0.8250113134850708	1	0	1	True	True	True	3	3.597705640376333	1.0	False				True	4.385787995716078	False
ADAMTS12	0.5119006561912289	0.5571041303250437	1.5181788864947974e-09	2.237268617487004	1.725367961295775	392	111	1.3746550236304057e-08	-0.005404934782608617	-0.06163613164563545	0.7980530646599484	0.8895855508971567	2.002377848734512	1.8549998746674103	0.0109745967704709	0.4371014964141269	0	1	1	True	True	True	3	1.9281943292531485	1.0	False				True	4.379844748439398	False
VPS4A	-0.22268316791349285	-0.6276537799471619	1.3269513419300759e-08	5.744394591925387	5.96707775983888	392	111	1.0590828961652439e-07	-0.1127421304347811	-1.1306895271299588	7.945518352511345e-05	0.0010413349151702244	-0.0938544116332043	-0.20928941904940276	0.7286595179448002	1.0	1	0	1	True	True	True	3	5.7594755459684706	1.0	False				True	4.377929079527504	False
PCOLCE	0.6288700974806498	0.5927001794398906	4.926384699494638e-09	4.585605811630998	3.9567357141503483	392	111	4.151699465377562e-08	0.21123126086956523	1.145558453381264	4.083254486519404e-05	0.0006397483864385445	0.6094358385381136	0.540797172655364	0.3719142972711026	0.8356969661329163	1	0	1	True	True	True	3	4.45684584359331	1.0	False				True	4.3751788288404425	False
KHNYN	0.3322957751832405	0.7092741487932593	9.651751458778322e-08	5.473831601216708	5.141535826033468	392	111	6.785883340379141e-07	0.08562495652173752	0.9958268813434252	0.0035977417564040126	0.02036054195362117	0.3320433053338867	0.6501833029143161	0.3012241090587042	0.8250113134850708	1	0	1	True	True	True	3	5.496708401905374	1.0	False				True	4.375082127727045	False
TSPO	0.47848293898797234	0.6863325468060619	5.8787764292011857e-08	6.260092680094494	5.7816097411065215	392	111	4.2696265158767203e-07	0.0052751521739118346	0.024023573163082495	0.9384978594876455	0.9682628353124313	2.0124369705763057	3.674519630793641	8.207001478128296e-05	0.08332652437716716	0	1	1	True	True	True	3	6.133287463441805	1.0	False				True	4.371670731068541	False
IGLV1-44	1.4092197281680667	0.5830620961006762	3.7787507088310565e-09	2.6186140809483827	1.209394352780316	392	111	3.241588883615839e-08	0.7675192608695638	0.917868614859532	0.00048419102234236355	0.004377308403436235					1	0	1	True	True	False	2	1.3338721492728007	0.6666666666666666	False				True	4.366693176999622	False
LINC01278	-0.35038941468771956	-0.7292087311000538	1.5164085242124107e-07	4.983668865329189	5.334058280016909	392	111	1.033408028407327e-06	-0.1919044782608692	-1.0750397394480895	0.00011141738527305292	0.001379636977417588					1	0	1	True	True	False	2	5.125474552405933	0.6666666666666666	False				True	4.364845242682034	False
TJP1	0.28895375027500325	0.6393362010597258	1.9758236050524185e-08	7.093779480057511	6.804825729782507	392	111	1.5378057561840098e-07	0.06610197826086939	0.6864643930188461	0.005952544614347251	0.02995963234224888	0.1927308286575018	0.712896489547719	0.2505642110520837	0.8250113134850708	1	0	1	True	True	True	3	7.104865518915834	1.0	False				True	4.355860523825375	False
SMS	0.26971065056162846	0.6678718730915878	4.100461276244786e-08	6.065339570264953	5.795628919703325	392	111	3.04741237504878e-07	0.219222652173912	1.2675542366453985	0.001372941258942899	0.009776021218196426	-0.02748587380441192	-0.06371021987854061	0.9143537953150805	1.0	1	0	1	True	True	True	3	6.078124823490926	1.0	False				True	4.351899056740355	False
SOWAHC	0.40769498430098405	0.6751272430385472	4.9364929147128345e-08	4.545323930394765	4.1376289460937805	392	111	3.620351512022626e-07	-0.07326123913043547	-0.4658716066010219	0.175635592349925	0.3409927157430269	1.1516836781875834	1.6684262741035742	0.024141799394793953	0.5904928774070412	0	1	1	True	True	True	3	4.573905925826553	1.0	False				True	4.348662854842273	False
ANO5	-0.5958799411307236	-0.7068345326832878	1.0222637908504701e-07	2.248694066656683	2.8445740077874064	392	111	7.158061325479846e-07					-1.5168164601036902	-1.7097228622656526	0.014629183742507861	0.4876929211517061	0	1	1	True	False	True	2	2.454018771322229	0.6666666666666666	False				True	4.343642811212825	False
MRPL57	-0.2574729870069987	-0.6581005854814855	3.335302942449262e-08	5.680717894435923	5.938190881442922	392	111	2.5108727683359114e-07	-0.0933239782608708	-1.1237451029306473	0.00024818987328309927	0.0025888804985408865					1	0	1	True	True	False	2	5.724566409732674	0.6666666666666666	False				True	4.343579224882711	False
ZNF76	-0.23671386706095632	-0.681762911106869	5.915973421727671e-08	5.719633105147939	5.9563469722088955	392	111	4.2960385003645505e-07	-0.27683169565217414	-1.0275377614146035	6.322220344562974e-06	0.00015006036943553315	-0.03625713612466175	-0.10571452612382048	0.8595540881897357	1.0	1	0	1	True	True	True	3	5.818775443652061	1.0	False				True	4.340737982797198	False
CCDC159	-0.28833165010652717	-0.6421541719766489	2.2528452573271135e-08	4.505390547862279	4.7937221979688065	392	111	1.739798104863237e-07					-0.8295300651900033	-1.5443918175608675	0.027661299284894202	0.6235023738010339	0	1	1	True	False	True	2	4.528452077292321	0.6666666666666666	False				True	4.3406418617463025	False
LRRN2	-0.7872867687844258	-0.6946509322611564	7.942225596900697e-08	2.8080697357019955	3.5953565044864213	392	111	5.657809999191788e-07	-0.1620516521739117	-0.7316132071830842	0.011686774740371752	0.04891665962984298	0.24447962300850312	0.3198600070079052	0.5918583795014313	1.0	1	0	1	True	True	True	3	3.0399333285364096	1.0	False				True	4.339728641673738	False
CNIH3	0.3567905485451126	0.6683363444889424	4.4478302123656514e-08	3.350780291714095	2.9939897431689824	392	111	3.2838627657287293e-07	0.131097369565218	1.1497991165514456	5.3651090032640785e-05	0.0007690416319084777	0.8152387023842151	1.2725124855881236	0.052082322770280354	0.7650526400730757	1	0	1	True	True	True	3	3.233930197110176	1.0	False				True	4.333235548546268	False
TMEM11	-0.23855733388320033	-0.690376735554944	7.44455171355356e-08	4.58676192800387	4.825319261887071	392	111	5.32308094108916e-07	-0.12417221739130424	-1.535921915070651	1.0769443927178542e-06	3.5728102572446705e-05	-0.16125224797094972	-0.33710388772481065	0.5749475011923388	1.0	1	0	1	True	True	True	3	4.596757902925691	1.0	False				True	4.3313110591596695	False
HCFC1R1	0.4130896698322708	0.6535585998575119	3.1329915541102586e-08	6.027756989194162	5.6146673193618915	392	111	2.3689154299546074e-07	0.05276993478260916	0.41141718948629263	0.15396164476831548	0.3119054624729403	1.139801314785216	2.2398332163175434	0.004480647068700259	0.31840150442806897	0	1	1	True	True	True	3	5.83586391293637	1.0	False				True	4.330120115129088	False
NAALADL1	0.36696788738007147	0.6102239713778135	1.0177316923575585e-08	1.8766166547890806	1.509648767409009	392	111	8.238560354336523e-08	0.10947265217391311	0.5708913102278399	0.031815343132307654	0.10226801773733764	0.5185824907321287	0.6805028693517599	0.2663167903195181	0.8250113134850708	1	0	1	True	True	True	3	1.7755228287674356	1.0	False				True	4.322917336690351	False
UBE2M	-0.22235561215255384	-0.6481176790722933	3.0891731307770156e-08	6.040312150969562	6.262667763122116	392	111	2.3385189835398954e-07	-0.10731615217391344	-0.5395201555685994	0.04902836530694831	0.1394474584374892	-0.009115094890134845	-0.009393252209468017	0.987486241576033	1.0	1	0	1	True	True	True	3	6.020764164657744	1.0	False				True	4.297706633840084	False
MYC	0.6476969151882956	0.6594998954576938	4.12696726968856e-08	3.94962888538678	3.3019319701984844	392	111	3.0649088680578067e-07	0.1946829347826089	0.6511780402315641	0.031598611587842065	0.10179662709190673	-0.02455446552840934	-0.021658836519466082	0.9708135682644796	1.0	1	0	1	True	True	True	3	3.8356044707105	1.0	False				True	4.29570693444788	False
DNAJC4	-0.2892498663495493	-0.6763788053979652	6.217213182362745e-08	5.348838565089069	5.638088431438618	392	111	4.497108838623023e-07	-0.09504882608695553	-1.00485187611805	0.00038885294684540907	0.0036714355205022596	0.5684411227158197	0.5758714775943834	0.36048569278590126	0.8250113134850708	1	0	1	True	True	True	3	5.349249958117646	1.0	False				True	4.293021325736992	False
ERP29	-0.25698565842251053	-0.6845177495063921	7.517052240037999e-08	7.615077954817416	7.872063613239926	392	111	5.372692306628955e-07	-0.10566167391304271	-0.8689634660215836	0.0050932080818779195	0.02654283282670001	-0.31179726281430575	-0.4568406926885999	0.4589951444943117	0.9237946867399363	1	0	1	True	True	True	3	7.610780016358598	1.0	False				True	4.291794883016056	False
ZNF204P	-0.30798751471842944	-0.6576302116368141	4.048619880618704e-08	4.473555197494049	4.781542712212478	392	111	3.010182352935641e-07	-0.029148782608696244	-0.17059654835166507	0.5120799018073928	0.6806991022519039	-1.2368659129426725	-2.284493833355611	0.003310084286639772	0.2821968788666028	0	1	1	True	True	True	3	4.6158965813643675	1.0	False				True	4.288674393563737	False
CD247	0.6039652931146915	0.5890102068082346	6.3260875942678365e-09	2.036233324475345	1.4322680313606535	392	111	5.252541997225178e-08	0.10301913043478361	0.5771844455765647	0.006098615603578878	0.030451669085090005	1.2149389274409035	1.1437778614933942	0.08433996565144783	0.8250113134850708	1	0	1	True	True	True	3	1.7032214665840075	1.0	False				True	4.287776646538977	False
GAB2	0.4712451222829861	0.6926923584062009	9.231055560954305e-08	5.025185820823525	4.553940698540539	392	111	6.502480780717995e-07	0.16945023913043444	0.9098160839973857	0.0035577462232994485	0.020177329373528192	0.3220205704677701	0.6892393247861641	0.2740201712609726	0.8250113134850708	1	0	1	True	True	True	3	4.909342589819607	1.0	False				True	4.285632845264616	False
FOXE1	-0.5564779586868482	-0.6961564678669115	1.0020396083374328e-07	7.848089079251443	8.40456703793829	392	111	7.027867921705818e-07	-0.28163630434782627	-0.9744870676808538	7.400338492511799e-06	0.0001694779941615548	-0.16955745759654128	-0.25862882485735283	0.6642066094278877	1.0	1	0	1	True	True	True	3	8.00499999087341	1.0	True	TDS16;TierA67;HARDCODED_REF	Thyroid_lineage_TDS	TCGA PTC Cell 2014 (PMID 25417114)	False	4.283573555063283	True
CLTCL1	-0.38023397755899424	-0.687347544347356	8.455219326538563e-08	3.0429435939713256	3.42317757153032	392	111	5.993527712058062e-07	-0.18366341304347777	-1.2538252313481952	0.0006251287827627422	0.005335157767524448	-0.12452749236193084	-0.10122627550426422	0.8672536965061889	1.0	1	0	1	True	True	True	3	3.1862610442339374	1.0	False				True	4.27689464160806	False
CYP26B1	-0.7597230352639412	-0.6730697583247466	6.228834115901068e-08	2.13625307160161	2.895976106865551	392	111	4.5048844890539875e-07	-0.18227080434782605	-1.0189037997099908	0.009535039350282755	0.04241106044344517	0.391427370093848	0.36803816800057537	0.5384121825742016	0.9924748072767419	1	0	1	True	True	True	3	2.313062562572938	1.0	False				True	4.271513605487384	False
GON4L	0.3150893062203419	0.6736598437504687	6.518377385842629e-08	5.332322411001842	5.0172331047815	392	111	4.695901546382114e-07	0.027852130434781852	0.32408497558364113	0.25565672912165044	0.43966845828027634	0.7041189525997806	1.8542997716171186	0.011066218325698363	0.4390993347050629	0	1	1	True	True	True	3	5.38339834675181	1.0	False				True	4.263108801136517	False
HIVEP2	0.31016366845144905	0.6140586921047033	1.4807134384478599e-08	5.432676274484966	5.122512606033517	392	111	1.174013686224736e-07	0.08426463043478272	0.6755235827698624	0.030272049851567583	0.09833401813133744	0.20841045521579904	0.6461190435713047	0.3034146621244382	0.8250113134850708	1	0	1	True	True	True	3	5.454017813176447	1.0	False				True	4.255627435358526	False
NCSTN	0.24677435531714398	0.6550319244097196	4.32952100854171e-08	7.434559255220105	7.187784899902961	392	111	3.205471328243537e-07	0.05137247826086977	0.5698095081678047	0.07326073620703653	0.18581191131874739	0.4489420341622212	1.4037172409757521	0.03902690573946434	0.7039553109674216	0	1	1	True	True	True	3	7.401282665361752	1.0	False				True	4.253848128272929	False
CHKA	-0.35837937979652423	-0.6405626509923196	3.1006085356835185e-08	4.496704790254069	4.855084170050593	392	111	2.3464886285486673e-07	-0.17682176086956458	-0.8683028918440319	0.010024072485664793	0.043893035889098535	-0.08089380565014537	-0.10969022133018672	0.8538470644962648	1.0	1	0	1	True	True	True	3	4.609937503742419	1.0	False				True	4.246662330143069	False
GRINA	-0.27615883813784947	-0.7508117504778704	3.748390379086718e-07	8.06481782743684	8.34097666557469	392	111	2.4054730068621654e-06	-0.2248508695652176	-1.4225348774325308	1.2457342930529481e-05	0.0002523416035133986					1	0	1	True	True	False	2	8.083300745938626	0.6666666666666666	False				True	4.218660697332867	False
IRF9	0.39737465669341376	0.6346703023673781	2.984834115147826e-08	1.7247517398090426	1.3273770831156289	392	111	2.2625147600177256e-07	0.18980526086956395	1.2701567229488469	1.5111793095439848e-05	0.0002931273904941098	0.6453486226801548	0.8012047817931517	0.20825805332101366	0.8250113134850708	1	0	1	True	True	True	3	1.5517978713487666	1.0	False				True	4.21764347212331	False
ROBO1	0.4840671955201472	0.6359860577116964	3.1405169505314286e-08	4.309056330686795	3.824989135166648	392	111	2.374258362996063e-07	0.05904119565217236	0.28328164327085836	0.2849883679846137	0.47229930712770274	1.5359566880978734	4.048920774632703	5.206266345519735e-05	0.06994921525109574	0	1	1	True	True	True	3	4.310919827249839	1.0	False				True	4.213071846697615	False
MOB1A	0.26092988880099455	0.6902455808057197	1.1307082206610017e-07	7.030945136297177	6.7700152474961826	392	111	7.877937590757351e-07	0.03147393478261051	0.2703829215391417	0.2670295102760719	0.4523508609578146	0.9287670147204787	1.4626874586309229	0.034169070469004956	0.6661157956637096	0	1	1	True	True	True	3	7.017715379050337	1.0	False				True	4.212974274091553	False
DCAF4	-0.2613099869148341	-0.6757705387836331	8.460700883792299e-08	4.264274028767239	4.525584015682073	392	111	5.995903905982465e-07	-0.09250117391304391	-0.6703535072307027	0.037987431360182865	0.11620975939790631	-0.6079311515931209	-1.0982424658276793	0.09063293494686135	0.8250113134850708	1	0	1	True	True	True	3	4.335024517167297	1.0	False				True	4.204742506123498	False
MPPE1	-0.4248704777379064	-0.7242590591367696	2.4158870783212395e-07	4.252903948103883	4.67777442584179	392	111	1.5967272074011967e-06	-0.1469801304347822	-1.484997976398755	1.0085292690208867e-06	3.4055872280687444e-05	-0.09751164276411028	-0.20328571107691915	0.7360041855567113	1.0	1	0	1	True	True	True	3	4.450497071224278	1.0	False				True	4.198362660777916	False
TPBG	0.45773537340807113	0.6748422555582366	8.538707164233566e-08	4.56806938035577	4.110334006947699	392	111	6.044422808619876e-07	0.16669865217391377	0.7956762065606056	0.0073527858049102805	0.03500783087778299	0.44337205184310546	1.110998741429754	0.0838135835340003	0.8250113134850708	1	0	1	True	True	True	3	4.505979506771513	1.0	False				True	4.196604529180409	False
ZC2HC1A	0.41132636222346086	0.6046095987790034	1.4684739415470283e-08	4.657186685570998	4.245860323347537	392	111	1.1648451601677922e-07	0.10220523913043378	0.5587271469757593	0.04460098733897835	0.13052913318727755	-0.21532268154949286	-0.2945223102585183	0.6283867161369725	1.0	1	0	1	True	True	True	3	4.546639643952979	1.0	False				True	4.1922008019024215	False
TUSC2	-0.20780745330454486	-0.6398097898582843	3.765086410312794e-08	5.340379208915648	5.548186662220193	392	111	2.811094186596663e-07	-0.08133654347826091	-0.5609125557786314	0.0414436454361237	0.12347277394507526					1	0	1	True	True	False	2	5.3872301105373674	0.6666666666666666	False				True	4.191473655565059	False
FCGR1A	0.4737875754985197	0.6324735679946335	3.172374821178297e-08	1.47952995737022	1.0057423818717004	392	111	2.3965912984360986e-07	0.08088241304347843	0.404246298805059	0.10974984659713262	0.24697203687481437	1.8671085115181318	2.1874141607424376	0.0037184422113277354	0.2950900575206556	0	1	1	True	True	True	3	1.1800853556281061	1.0	False				True	4.18723181821649	False
TLE1	-0.41004605621698076	-0.6379648879202865	3.891558553916336e-08	4.061513772457306	4.471559828674287	392	111	2.9000775959297834e-07	-0.26180234782608824	-1.4673996294002587	6.275165321251737e-05	0.0008607706047399922	-0.6520665195936464	-0.7588508613172052	0.22237148936748394	0.8250113134850708	1	0	1	True	True	True	3	4.164796725551167	1.0	False				True	4.170753115158527	False
GPI	-0.2825945260094773	-0.7414588280082515	3.876451122309781e-07	7.385281151663947	7.6678756776734245	392	111	2.4821095094819355e-06	-0.05568299999999882	-0.5031929894001301	0.04496047794843307	0.1313488957412069	-0.5923154435120948	-0.8862836664562989	0.170747168365894	0.8250113134850708	1	0	1	True	True	True	3	7.380261670068592	1.0	False				True	4.156009497753401	False
KIFAP3	0.20473861830438533	0.6552732977009192	6.40956866549555e-08	5.1580410383763216	4.953302420071936	392	111	4.625247073143181e-07	0.13938400000000017	0.9185107006334431	0.0017895872506161821	0.011980320217740528	0.47101381182463964	0.8132614059943756	0.1899245790448998	0.8250113134850708	1	0	1	True	True	True	3	5.157376978688195	1.0	False				True	4.151067920324645	False
ARMC4	0.42620376913051217	0.5753830827308818	7.428391641923408e-09	1.3215381691781325	0.8953344000476203	392	111	6.121586616661376e-08	-0.01150213043478221	-0.12219154561073547	0.6135493651823452	0.7610863974246747	1.0939185704529688	1.3489329298175528	0.042188771613250506	0.7205185868797351	0	1	1	True	True	True	3	1.048031623273783	1.0	False				True	4.1503164284869865	False
NCOA2	0.2769958087416642	0.5081958193595066	1.6931314111666156e-05	5.7639055728407325	5.486909764099068	392	111	8.371117544969583e-05	0.07798252173912923	0.8066637754991054	0.006643784159328025	0.03239181249245859	0.6605783184789686	2.141686214972641	0.007488177261662494	0.37771154633817267	1	1	2	True	True	True	3	5.814692175110599	1.0	False				True	4.144048820609811	False
SPAG4	0.5487722480359614	0.6376616563966649	4.422638756055383e-08	2.4038543927268248	1.8550821446908634	392	111	3.2671296102054276e-07	0.25148141304347904	1.1001576162952105	0.000272282606073654	0.00279179307249958	0.5338073587252161	0.5232600779746961	0.38842248040999305	0.8523695050984361	1	0	1	True	True	True	3	2.185433447105221	1.0	False				True	4.135767419635514	False
AKR1C3	-0.6972743902039178	-0.7691070364875487	6.880028015682842e-07	2.2924827319281955	2.9897571221321133	392	111	4.2571871331695035e-06	-0.21733813043478278	-0.5944221598840904	0.04768267996159711	0.13676611801769467					1	0	1	True	True	False	2	2.448455031559419	0.6666666666666666	False				True	4.130779492101133	False
MSH2	0.29208671329182767	0.6662775642716167	9.417308074730254e-08	5.3004659097993985	5.008379196507571	392	111	6.629164413999131e-07	0.09436941304347801	0.6873953094879212	0.03041173924686898	0.09866671382617763	0.40769267348336147	0.6301870977619709	0.31747365651061177	0.8250113134850708	1	0	1	True	True	True	3	5.308539085065206	1.0	True	TierA67			False	4.116623387912972	True
PPP1R3E	-0.34742272309315236	-0.662266591454412	8.673626315544858e-08	3.7848598990413285	4.132282622134481	392	111	6.134891128479553e-07					-0.899932838101257	-1.9849114258653935	0.008600350278242658	0.39996476129701886	0	1	1	True	False	True	2	3.913321823209668	0.6666666666666666	False				True	4.114127976272241	False
MTFR1	-0.3107857078045746	-0.7279608175409006	3.4546568123086755e-07	3.5142166451765458	3.8250023529811203	392	111	2.231931014758795e-06	-0.14632532608695614	-1.1666912719614142	8.185338427682986e-06	0.00018395471098003343	0.25194149188816084	0.3601151839711976	0.5573825030116236	1.0	1	0	1	True	True	True	3	3.609819679638453	1.0	False				True	4.113938968923154	False
TRIM65	0.22136679346776855	0.6882676428695674	1.6116675612369703e-07	5.120147440259521	4.898780646791752	392	111	1.0934261513923508e-06					0.7306643956624881	1.361070884105712	0.04401013969364859	0.7305923431308063	0	1	1	True	False	True	2	5.08262886944828	0.6666666666666666	False				True	4.10290832930782	False
