gene	n_cohorts	cohorts	log2fc_tcga	log2fc_27155	log2fc_126698	fe_log2fc	fe_se	fe_z	fe_p	meta_log2fc	meta_se	meta_z	meta_p	fisher_p	Q	Q_df	I2	tau2	direction_concordance	is_known	is_novel_validated	cohort_effs_json	meta_q
VGLL2	2	TCGA,GSE126698	-0.0184529533288218		-0.0803170579729511	-0.019378272656090177	0.02179665161318076	-0.8890481437236831	0.37397720634948817	-0.019378272656090177	0.02179665161318076	-0.8890481437236831	0.37397720634948817	0.7361894813843617	0.11868774027173384	1.0	0.0	0.0	True	False	False	[('TCGA', -0.0184529533288218, 0.02196151275760472), ('GSE126698', -0.0803170579729511, 0.1782228284963972)]	0.6190232259411608
HOXD12	3	TCGA,GSE27155,GSE126698	0.0030044636368683	0.0248679130434787	-0.1734719198140925	0.0033078582647678816	0.004975864293263173	0.6647806430827291	0.5061908051767137	0.0033078582647678816	0.004975864293263173	0.6647806430827291	0.5061908051767137	0.522218294522728	0.7298788587509144	2.0	0.0	0.0	False	False	False	[('TCGA', 0.0030044636368683, 0.005018361830550569), ('GSE27155', 0.0248679130434787, 0.03869521832304413), ('GSE126698', -0.1734719198140925, 0.27415840806312053)]	0.7112482310239574
GYPA	3	TCGA,GSE27155,GSE126698	-0.0010053567087528	-0.0469603478260873	-0.205767617096	-0.0011066484511744583	0.0015214384349753634	-0.727369853248369	0.4669994170012086	-0.007788372528929739	0.013508714343292571	-0.5765443202814389	0.5642473218752084	0.3843746882975347	2.3822739112780265	2.0	16.046597726159316	0.00020995445286263242	True	False	False	[('TCGA', -0.0010053567087528, 0.001523047404452812), ('GSE27155', -0.0469603478260873, 0.033320009770614535), ('GSE126698', -0.205767617096, 0.2941698396009793)]	0.7475742087325395
SUPT20HL2	2	TCGA,GSE126698	0.0012455997626717		0.1241367953991397	0.0012585442122170134	0.0014011930902689436	0.8981947034690627	0.3690817566285869	0.0012585442122170134	0.0014011930902689436	0.8981947034690627	0.3690817566285869	0.3760732217689569	0.8101447740425846	1.0	0.0	0.0	True	False	False	[('TCGA', 0.0012455997626717, 0.0014012668917571555), ('GSE126698', 0.1241367953991397, 0.136526381013126)]	0.6146418501915422
PPIAL4F	2	TCGA,GSE126698	-0.0008092042850073		0.0750971506031766	-0.0008086554799218369	0.001036294331182009	-0.7803337870231088	0.43519443034925154	-0.0008086554799218369	0.001036294331182009	-0.7803337870231088	0.43519443034925154	0.7361067045681773	0.03879063408663437	1.0	0.0	0.0	False	False	False	[('TCGA', -0.0008092042850073, 0.0010362980774209357), ('GSE126698', 0.0750971506031766, 0.38540125737424324)]	0.66514570472026
EEF1A1P41	2	TCGA,GSE126698	0.0005830549120278		0.1301631913633333	0.0006034077516702368	0.0017941036326777052	0.3363282592375385	0.7366233420791639	0.0006034077516702368	0.0017941036326777052	0.3363282592375385	0.7366233420791639	0.6196640112446223	0.8192192970535029	1.0	0.0	0.0	True	False	False	[('TCGA', 0.0005830549120278, 0.0017942445470439247), ('GSE126698', 0.1301631913633333, 0.14315424690009387)]	0.8448058092226807
AC125634.1	2	TCGA,GSE126698	-0.0076742250160019		-0.2066284664723467	-0.007690605398078311	0.0020620140191704084	-3.729657183015857	0.00019174046525569509	-0.007690605398078311	0.0020620140191704084	-3.729657183015857	0.00019174046525569509	0.03707606558783628	0.7664048502175408	1.0	0.0	0.0	True	False	False	[('TCGA', -0.0076742250160019, 0.0020620989097036714), ('GSE126698', -0.2066284664723467, 0.2272512082421378)]	0.0019678503778860984
TAS2R1	3	TCGA,GSE27155,GSE126698	-0.0051386359267879	-0.057767326086958	0.089285515296191	-0.006183283635564788	0.0035176737139000075	-1.7577763426811541	0.07878557215300279	-0.023455832659030992	0.022569715805084982	-1.0392613208601575	0.298683218390021	0.0693355091958499	4.565575352272566	2.0	56.19391104771761	0.0007951425669646004	False	False	False	[('TCGA', -0.0051386359267879, 0.0035540654481899516), ('GSE27155', -0.057767326086958, 0.024758660040380295), ('GSE126698', 0.089285515296191, 0.2567020783572188)]	0.5450952562604108
SNRPBP1	2	TCGA,GSE126698	-0.000621826408795		0.0009099313727702	-0.0006217402136841033	0.0007976024787623408	-0.7795113859837456	0.4356785330976978	-0.0006217402136841033	0.0007976024787623408	-0.7795113859837456	0.4356785330976978	0.851539222959245	0.00020752733008180504	1.0	0.0	0.0	False	False	False	[('TCGA', -0.000621826408795, 0.0007976249210624794), ('GSE126698', 0.0009099313727702, 0.10632618369213671)]	0.6654430187095833
SMPD4P1	2	TCGA,GSE126698	-0.0234389497273537		-0.3741594784198799	-0.023486844396442996	0.004774391400564426	-4.919337864437842	8.683746476497252e-07	-0.023486844396442996	0.004774391400564426	-4.919337864437842	8.683746476497252e-07	0.0011467858412185655	0.7368057629659184	1.0	0.0	0.0	True	False	False	[('TCGA', -0.0234389497273537, 0.004774717431264782), ('GSE126698', -0.3741594784198799, 0.4085592280689408)]	1.5107208770330182e-05
LYPLA1P1	2	TCGA,GSE126698	-0.0007929615006288		-0.0487068866951356	-0.0008012532463787259	0.0007046906874624782	-1.137028288629668	0.2555264600469408	-0.0008012532463787259	0.0007046906874624782	-1.137028288629668	0.2555264600469408	0.4019637605203624	0.7998996364109121	1.0	0.0	0.0	True	False	False	[('TCGA', -0.0007929615006288, 0.0007047516705116012), ('GSE126698', -0.0487068866951356, 0.053568121760531)]	0.4980891697444535
RN7SKP59	2	TCGA,GSE126698	-0.0007961863457079		0.1206002973153994	-0.000794357517923456	0.0005148109536414396	-1.543008190297205	0.12282878871600864	-0.000794357517923456	0.0005148109536414396	-1.543008190297205	0.12282878871600864	0.28531246559141593	0.8376774375345691	1.0	0.0	0.0	False	False	False	[('TCGA', -0.0007961863457079, 0.0005148148314770457), ('GSE126698', 0.1206002973153994, 0.13263691952605866)]	0.32285183749228097
AC092850.1	2	TCGA,GSE126698	-0.0042724129796975		0.0814563046681976	-0.004253754988349468	0.0021598695771660537	-1.9694499303660653	0.048901446875400253	-0.004253754988349468	0.0021598695771660537	-1.9694499303660653	0.048901446875400253	0.3436323173797226	0.3428006448680866	1.0	0.0	0.0	False	False	False	[('TCGA', -0.0042724129796975, 0.002160104652460296), ('GSE126698', 0.0814563046681976, 0.14640578829550416)]	0.17954262848375258
AC005086.3	2	TCGA,GSE126698	-0.0040455983148133		-0.0992573114674706	-0.004055698416493954	0.0026861583906078604	-1.5098508080069601	0.13108149717541898	-0.004055698416493954	0.0026861583906078604	-1.5098508080069601	0.13108149717541898	0.35590314278634855	0.1332621506857336	1.0	0.0	0.0	True	False	False	[('TCGA', -0.0040455983148133, 0.002686300876393892), ('GSE126698', -0.0992573114674706, 0.26080381160247773)]	0.33584513038602326
TACR3	3	TCGA,GSE27155,GSE126698	-0.1191903655448234	0.1825505000000005	-0.1072002773699394	-0.08679311147344057	0.013663008494090195	-6.3524158322072415	2.1195940726755877e-10	0.0013165857900110664	0.13058371656998533	0.010082312133499834	0.9919556151010498	3.7666380386321655e-10	46.66108908948549	2.0	95.71377342658151	0.041836563701433835	False	False	False	[('TCGA', -0.1191903655448234, 0.014496003843839965), ('GSE27155', 0.1825505000000005, 0.04173168551701819), ('GSE126698', -0.1072002773699394, 0.20518916239947613)]	0.9954103237052799
GSX1	2	TCGA,GSE126698	0.0006853508292369		-0.0891899405837111	0.0006813988125844181	0.0006504608318385552	1.0475631724948224	0.29483991243396057	0.0006813988125844181	0.0006504608318385552	1.0475631724948224	0.29483991243396057	0.27382077966321955	0.8394555016198121	1.0	0.0	0.0	False	False	False	[('TCGA', 0.0006853508292369, 0.0006504751334156584), ('GSE126698', -0.0891899405837111, 0.09809162361181917)]	0.5409166691468977
