sample_id	PC1	PC2	PC3	PC4	PC5	cohort
GSM723368	1.4059622777203635	0.650525390740414	-0.5580486494932102	-0.11260905167509566	-0.03398369296436912	GSE29265
GSM831749	0.5335958585131361	-1.5950944212894431	1.2179655104865614	-0.09328866070478195	-0.1454448413429212	GSE33630
GSM831750	2.2459421266329067	-0.4560420971999383	1.0712824898457927	0.06346107213194484	0.4345231981037488	GSE33630
GSM831751	2.7886149996583653	-0.47057007980058546	0.3799752698742451	-0.5884312956492999	-0.09910716701249524	GSE33630
GSM831752	0.16014526918193564	-3.7139810247915275	0.012237265537437973	-0.3235831010150707	-0.36475324393836606	GSE33630
GSM831753	1.7478718723012592	-3.063439428342166	-0.06530138867231543	0.29423327722792336	0.8469074963801267	GSE33630
GSM831754	3.3932424941743604	-3.03943535201123	-0.12478514965790498	0.07871733881119936	0.9280860050085409	GSE33630
GSM831755	4.847973412198983	-2.137426031975748	-0.8028599138394357	0.5275177118825743	0.937202299915048	GSE33630
GSM831756	2.8093104348478084	-2.8788634160106614	-0.002690095788886116	-0.40944765250123805	0.1558080232468816	GSE33630
GSM831757	0.6164538559733067	-3.6849609364040132	-0.14477510540772054	0.2924779071446758	-0.6594823030392993	GSE33630
GSM831758	3.8023469345990977	-3.06668063616014	0.09470649043332881	-0.40675736741149365	0.8256361594035403	GSE33630
GSM831759	-1.1556341205179745	-0.45813148466619646	0.24352222471853033	0.1526190947014404	-0.39763581376033436	GSE33630
GSM831760	-1.551350316119298	-0.5254898278446141	-0.16659647543831663	0.3579207828153118	-0.30186954124942733	GSE33630
GSM831761	-1.2199720718756961	-0.3133647765866802	0.2663859960077132	0.02541600004334642	-0.2940676114182283	GSE33630
GSM831762	0.7121634773853693	-0.9796842271548581	0.983991165621732	-0.6275092846599715	-0.18089318147572786	GSE33630
GSM831763	-2.3382317994116573	-0.6461571339888558	-0.3402897038862729	0.39445679392330835	0.03871368543536697	GSE33630
GSM831764	2.6881300506426737	0.4513666314171858	-0.12077335362845966	0.13689987915012747	-0.1406716112467602	GSE33630
GSM831765	-0.5689820723609179	-0.8725255283774537	0.5743858321655501	0.12006651911144753	-0.07360857748542234	GSE33630
GSM831766	2.60986388754878	0.5847369300272315	-0.026681347411125763	0.25287174854352146	-0.4113845824532632	GSE33630
GSM831767	3.9014189251844695	0.21204577792261456	-0.19596510362767142	-0.4108502464589925	-0.42434942617350596	GSE33630
GSM831768	0.7589640663487439	0.10408782523704363	0.25530149990442014	0.37501513865319247	-0.26623667676397583	GSE33630
GSM831769	-2.25147321357937	-0.4657565429859636	0.2137790024564366	-0.015449479035351361	-0.7448763253560359	GSE33630
GSM831770	2.576449877390567	-0.4038258664802197	1.000466394297095	0.028222595636673866	-0.5465723635810316	GSE33630
GSM831771	3.1598648215165985	0.3284218902096905	0.24192115516015159	0.7326513688796601	-0.031301614402292274	GSE33630
GSM831772	-0.2994386696405495	-1.446836799966441	0.44376296059487025	-0.11044442354954516	-0.6502507430614508	GSE33630
GSM831773	0.8258941585533283	0.3931881066237932	-0.44490427499408775	0.5453198239707081	-0.2666231788980088	GSE33630
GSM831774	-1.6766406072451014	-0.7811933780743905	-0.050035693020169796	0.4886322068307746	-0.31420363762345815	GSE33630
GSM831775	-1.7436754924000133	-0.3897684038626189	0.33426523849484996	0.42596955808901904	-0.43205353703533467	GSE33630
GSM831776	-0.7700009152726988	0.16746943244432896	0.9359715791536445	0.5705959806818948	-0.618526841130108	GSE33630
GSM831777	0.6930001735895639	-1.1528580756018334	0.5073410955415291	0.5164419144818596	-0.47845020482099765	GSE33630
GSM831778	-0.9613953271747944	-0.7910546824691573	-0.08899576095012542	0.21159302314365	-0.06595079294229517	GSE33630
GSM831779	-3.0176975931978216	-0.15668471622216887	-0.2374520596223906	0.06324662548041052	0.4640566162845776	GSE33630
GSM831780	-1.2086800630734056	-0.08748777289793178	0.1817264510888029	0.08904600996785984	-0.511255607085391	GSE33630
GSM831781	2.256816079641425	-0.5539807360861931	0.5684572838590993	-0.4374980318292501	-0.2176545289156999	GSE33630
GSM831782	-1.1152027188863818	-0.5163361749581625	0.24417208656522224	0.3536486359054305	-0.20564315351126108	GSE33630
GSM831783	-2.6133718045804373	0.6432178279815278	-0.3692325491886749	0.4548842286420695	0.47698086154691244	GSE33630
GSM831784	3.191298695308805	1.538088516781981	0.035218483245734004	0.4887091065629434	0.1058512419036835	GSE33630
GSM831785	2.802781330481212	0.32169105883874316	0.4031226621508839	0.70207629130552	-0.25939082777928285	GSE33630
GSM831786	-1.2315279718309875	-0.06928387521309688	0.4964600481626077	-0.08797430314313937	-0.19151640399634265	GSE33630
GSM831787	3.6056097325163026	0.22304318625584527	0.19776632180387316	-0.3018798618112469	-0.4478657296334926	GSE33630
GSM831788	4.88520267300018	0.7922727259914658	-0.49334726467714085	0.37515076388460356	0.38219138076123416	GSE33630
GSM831789	-0.6072133346612824	-0.9088256158724635	0.16293097587006933	0.1807095110188178	-0.21394937270703554	GSE33630
GSM831790	-0.86733017163504	-0.783771452744117	0.3616109680096341	0.627066131479691	-0.31905518760496177	GSE33630
GSM831791	-1.1313475158912873	-0.6724427347734829	0.28507507561101186	-0.5642890646544231	-0.25046901173392017	GSE33630
GSM831792	-1.0101653102176544	-0.3490936629101905	-0.25684542014736805	-0.0024851933613826184	-0.1299146682250597	GSE33630
GSM831793	-1.7419235322814757	-0.3922220452014511	0.07190521945162898	0.40354157883125935	-0.380746852261772	GSE33630
GSM831794	0.9512701670122431	0.3908894394989988	0.31160762504092393	0.3950216922142399	-0.47885820828477726	GSE33630
GSM831795	1.6663881506064964	1.2318713355347326	-0.4697369978035954	-0.6123825237863578	-0.40601024812190506	GSE33630
GSM831796	1.9051499262284863	0.8537339854192234	-0.4773494545523322	0.10286095204149139	-0.4205929979403478	GSE33630
GSM831797	0.0956962508563998	-0.4861359709064246	0.24313406549572944	0.2691707431347587	-0.5273876251601773	GSE33630
GSM831798	-1.2754464742781508	-0.8848481480366549	0.30302440339633085	-0.5593685112807227	0.28054803163487296	GSE33630
GSM831799	4.161531645963423	1.081745914141749	0.07939062886051375	0.4501886797245264	0.3981198603089752	GSE33630
GSM831800	-1.2894806729713222	-0.019504439733038528	0.2532906859360102	0.21334269497907563	-0.10178819881202146	GSE33630
GSM831801	-0.9044883261435477	-0.5156044542663766	0.2120829223128925	0.16277663570938022	-0.21137150338806865	GSE33630
GSM831802	-1.1207484915547032	-0.3902107143409002	-0.06427298025112553	0.4629041197320093	-0.2728867083536758	GSE33630
GSM831803	3.6891279994787656	0.9169123783506035	0.17913112815983825	0.5682450996481756	0.47202294064118655	GSE33630
GSM831804	1.8899873350072647	0.07761838737548608	-0.0193466623057555	0.49287181782102824	-0.15697269453054857	GSE33630
GSM831805	-0.5626830040609954	-0.27082123861428314	0.4220763380872116	0.03763624045540587	-0.1934145203924615	GSE33630
GSM831806	0.9776081445041553	1.168988971963067	-0.29095945439264465	-0.22701500238817884	-0.19323030557554668	GSE33630
GSM831807	1.0864394655439689	-0.4739187243497722	-0.15367973035220164	0.5538458878380421	-0.2578834338003031	GSE33630
GSM831808	-1.9701192673330854	0.6300506744127233	-0.06953331597477207	0.5126026893461625	0.14934433469589753	GSE33630
GSM831809	-0.15844387142719318	0.8373136979491786	0.18739513707004574	-0.18306956099665014	-0.010543513329866402	GSE33630
GSM831810	-2.2812822754818254	0.28475269904365097	-0.15117309621393432	-0.2288037205664795	0.27702500340345876	GSE33630
GSM831811	-2.8127727653489734	0.24374763029014065	-0.4761997614142734	-0.35457431742429824	0.7510508489140136	GSE33630
GSM831812	-2.6080344950108	0.17076716517330784	-0.4292433394772249	-0.17910634547370838	0.46979216772812754	GSE33630
GSM831813	-0.16392343714335433	1.31491468735376	-0.5357519333209453	-0.19026745486346208	-0.05352899349410957	GSE33630
GSM831814	-2.4109290113792348	0.4782701913261911	-0.519964178616213	-0.26820152187773744	0.06570348625153358	GSE33630
GSM831815	1.0219246577533334	1.4264397073072026	-0.17143474861785415	0.40309103750474734	-0.09924582835294908	GSE33630
GSM831816	-0.11305574166770746	1.1066076493870303	-0.34175257733524794	-0.333014211858178	-0.3401914201076415	GSE33630
GSM831817	-2.5547890005855267	0.499512723155957	-0.29069177056868745	-0.2495255916620501	0.30710481826004044	GSE33630
GSM831818	-2.4806514462012172	0.27246091760239094	-0.3335789468272804	-0.041494531263964865	-0.08731865880365265	GSE33630
GSM831819	2.324282856847639	1.4939200049872021	-0.1458345293070341	-0.28313464876654565	-0.08034941232397737	GSE33630
GSM831820	4.05917469792939	1.6929998866486333	-0.9026449699035988	-0.5158160388326589	0.1448651400996053	GSE33630
GSM831821	-2.6259427639385486	0.4475323196888582	-0.38010469596999824	-0.06907416921479934	0.37405038324939777	GSE33630
GSM831822	3.557854872199384	1.8577623117936235	-0.4285227222262722	-0.5057008191077507	-0.2661083767078469	GSE33630
GSM831823	-2.5465443577735196	0.1399026982165277	-0.3103941407569466	-0.18404749988005634	0.5610278667699942	GSE33630
GSM831824	-2.9775724057978135	0.33381135882850355	-0.18649431902072175	-0.1559541369534458	0.16114683495507146	GSE33630
GSM831825	-3.027348949901819	0.3329075171749469	-0.38988403109738284	-0.2571328920830229	0.7784388206316137	GSE33630
GSM831826	-2.73486580957152	0.34051345769646063	0.05367368765493377	-0.24823021396523617	0.27914949723351856	GSE33630
GSM831827	-2.0790118084143114	0.4698009492178929	-0.1270119501486292	0.26581979238925824	0.043804390504173014	GSE33630
GSM831828	-2.595320127126903	0.3406777644426913	-0.2552566838717081	-0.3353739002818958	0.17014474201666513	GSE33630
GSM831829	-2.756767035230693	0.1658158586608481	-0.054003531988227695	-0.5595921625124153	0.27485386834246717	GSE33630
GSM831830	-2.6216847882874945	0.46620863352028613	-0.07939127665410996	-0.0653825260194585	0.1467129685286832	GSE33630
GSM831831	-2.298336942109968	0.4360250477433542	-0.08396607641478422	-0.00016123922759447108	0.31843242815832545	GSE33630
GSM831832	-1.730494526602986	-0.5351842687136257	0.5153883414435947	-0.005192152319921344	-0.20257803212971504	GSE33630
GSM831833	4.21353388466683	1.7335991886601683	0.19168933173891212	0.2473335688403817	0.7199917005765746	GSE33630
GSM831834	3.409587784317305	1.9151304245174725	-0.669856984128706	-0.5808592243376325	-0.06945490469597539	GSE33630
GSM831835	-2.5968777075114193	0.14997519279463667	-0.06070628285858859	-0.41146283821886226	0.2515693976036602	GSE33630
GSM831836	0.3251918127217351	0.8587810114022351	0.2735034016726018	0.14237865308643163	0.2882036758905778	GSE33630
GSM831837	-2.9351898523124738	0.1720174422702805	-0.2799083531332191	-0.13578690538109062	0.26196530788888184	GSE33630
GSM831838	-1.8847480687271179	0.44166249387309525	-0.01269607692787009	-0.08326348029796181	0.2850372200776948	GSE33630
GSM831839	-2.1659108565980087	0.39240595621793145	-0.39170964633472616	-0.1117397452238094	0.3651511724888746	GSE33630
GSM831840	2.2475848796785147	1.5292531040769175	-0.5344108270878138	-0.30382697094260325	-0.18457670243173946	GSE33630
GSM831841	-0.1393818917426469	1.21369644539382	-0.31841536210405724	-0.4510152532463775	-0.3854300056774729	GSE33630
GSM831842	-1.9426260024661188	0.6071723588615738	-0.18399906931678472	0.004142894632415326	-0.011166925830830357	GSE33630
GSM831843	-2.7752496310280805	0.24870188789911468	-0.1340867018354834	-0.5901202222994825	0.39578001578582345	GSE33630
GSM831844	-1.667710220084614	0.4309078472044152	0.3663238463944156	-0.02991041323411084	-0.05324880087252122	GSE33630
GSM831845	0.9820819767284824	1.3277813904431428	-0.3141529534952003	-0.30793451660251087	-0.021192852038564518	GSE33630
GSM831846	-0.8367427171440837	0.4834400948040699	0.08338326565992805	-0.4948823332178346	0.11476406131693397	GSE33630
GSM831847	0.12029732262655408	0.9152651164426515	-0.14843366345768313	0.10719011679018527	-0.015287398613251848	GSE33630
GSM831848	4.457467205003159	1.6656918655251414	-0.15319902176022157	-0.06101903292558083	0.35451636474313447	GSE33630
GSM831849	0.009803872941449215	1.064112643203019	-0.05019615030762421	0.29052956516244727	-0.045345591571129065	GSE33630
GSM831850	-2.6327459228227226	0.28183224018177305	-0.2838327868977172	-0.18502762441866463	0.7531225589302559	GSE33630
GSM831851	-1.5004197515849342	0.7654305830585627	-0.33492364899391824	-0.38899715005942803	0.2643098206803202	GSE33630
GSM831852	-2.0640232982650852	0.526963526093442	0.05301058352929831	-0.20686774353140233	0.12653783143991326	GSE33630
GSM831853	2.158678221680196	-2.5884297886750844	0.4264239254153839	-0.6769143876538968	-0.018505506733929217	GSE33630
GSM1481838	-2.4003069568310837	0.6888648318451084	-0.2751979027328832	0.25514845224897326	0.4319613177485125	GSE60542
GSM1481839	-1.514293636314234	-0.6852606919209133	0.21125874564315658	0.05843385646507977	-0.012915267950442616	GSE60542
GSM1481840	-1.531034155262162	-1.1036886578848395	0.3181734388253148	-0.38221075895095397	-0.029764050007892125	GSE60542
GSM1481841	-1.6857237836001133	-0.33432157327882117	0.4035858724594992	0.019886193663015694	-0.1979658431377725	GSE60542
GSM1481842	-2.9434133017340343	0.6866492736537818	-0.8947415902358957	0.09420725663786847	0.6123035464752954	GSE60542
GSM1481843	-2.0902148718853044	0.7327705619381785	-0.40205281800326115	0.03625571559978611	0.45312711954491514	GSE60542
GSM1481844	-1.0975399735299964	-0.7899502909822599	0.3671708269086175	-0.2161214335651384	-0.29788990929608683	GSE60542
GSM1481845	-1.6311597481479398	0.5108542943427072	0.5175985899913501	-0.16334652389346227	0.13406105018878925	GSE60542
GSM1481846	-0.03925384412727756	-0.5052714324269028	1.1615448055963997	-0.6197919830889967	0.07784816329203005	GSE60542
GSM1481847	0.3260784081775848	-0.3977953771871644	-0.421715649987098	-0.2451989124790346	-0.3825225682077179	GSE60542
GSM1481848	-2.858415816153388	0.7452622944723858	-0.33568331066351864	-0.022048480718290693	0.37376035616995906	GSE60542
GSM1481849	-0.5423227546486802	-0.8049789454404331	0.4655329089664063	0.5102840994199903	-0.392233819524921	GSE60542
GSM1481850	1.0098023430046599	-0.8517561196352744	1.1321340729107578	-0.6179616974673403	-0.21710315248262024	GSE60542
GSM1481851	0.1685257082658886	1.4041218170807999	-0.13110112794925863	0.13536217991509078	0.09257239096396021	GSE60542
GSM1481852	-1.1958953040676632	1.1695864249311443	-0.2205165389383715	0.2748313186286451	0.11433833532669792	GSE60542
GSM1481853	0.7757492547971633	-0.11527702279350184	0.4733287257426621	0.06817293908822254	-0.5386829477910898	GSE60542
GSM1481854	-1.377520686523081	-0.631640918874053	0.15163444378177662	0.024435636417574437	-0.14273584397738193	GSE60542
GSM1481855	0.9290072305232232	-0.009655964581439412	0.6677479492324253	-0.7268430560422157	-0.6432221538579947	GSE60542
GSM1481856	1.1049428770050445	0.9037946250376043	0.6747028414097542	-0.09198670766778844	0.1978757030755249	GSE60542
GSM1481857	5.671408680160508	-1.1632893829976494	-1.01428745695939	-0.34560693879036924	0.5719509914020162	GSE60542
GSM1481858	1.5246689692096151	1.0537961934806248	0.6241071327630446	0.5847418106713207	-0.011813793083497354	GSE60542
GSM1481859	-1.2383597046061006	-0.2555871552121496	0.25065193425996346	0.1136840990369144	-0.37852770854827017	GSE60542
GSM1481860	5.025606528545326	-0.8823236601525366	-1.5330022098763085	-0.05379585652209464	-0.1718176215740995	GSE60542
GSM1481861	-1.240500281875681	-0.9041777255654202	0.18005031845276345	-0.19190192815740445	0.29032634038257643	GSE60542
GSM1481862	3.530883433310324	1.5180842030002888	-0.28755253588683843	-0.0936697419802415	0.39718974894905873	GSE60542
GSM1481863	2.907260622703804	-0.09763083007988943	0.5363246736426571	-0.05503431389505537	0.039527404859905385	GSE60542
GSM1481864	-2.6860134557100803	0.8719757260755563	-0.4353486102217193	0.3171084771252842	0.10609606094533869	GSE60542
GSM1481865	0.7462067150552003	-0.08533670943289465	0.38941841925380594	0.0069981289247892375	0.00783970299117589	GSE60542
GSM1481866	0.5226278318899179	-0.6437054761522161	0.07624588639302797	-0.3532964641362342	-0.03882308774623468	GSE60542
GSM1481867	-2.0599402251629337	0.36261385320943135	0.023137727783418837	-0.49871205652761713	0.3842884978100025	GSE60542
GSM1481868	-0.07809593781882339	-0.799572322548292	0.26545989656980845	-0.30788923375700256	-0.5557243629409078	GSE60542
GSM1481869	1.5566000250784724	-0.30805741340202236	0.04171605958254587	-0.36683268331309027	-0.7926171603095503	GSE60542
GSM1481870	5.1676214359484325	-1.0750757633178416	-1.3671133236536042	0.08641236885649137	-0.001993588444009589	GSE60542
GSM1481871	2.84113183544377	-0.23710811962429482	-0.37085281679127974	-0.2790749230508675	-0.7371182281716899	GSE60542
GSM1481872	1.303454968634188	-0.36081889499046915	0.583242648719863	0.5857750758769247	-0.11591171270592528	GSE60542
GSM1481873	1.1650377586920753	-0.9146745194290956	0.055092825449882116	1.029373653494251	-0.19531392672720194	GSE60542
GSM1481874	4.795226388718061	-1.3064877721455463	-1.054847458494525	-0.505061363416324	-0.20368362866477985	GSE60542
GSM1481875	-1.6008284174383003	-0.5417635122142443	0.1537386698535386	-0.2708070744452266	-0.0955953842897058	GSE60542
GSM1481876	-2.2565981496718734	0.6832900238513553	-0.18800954069889417	0.36405627627442383	0.22986799627540677	GSE60542
GSM1481877	0.3574637940729429	1.7676255306670159	-0.07217412142571648	0.11354442063038378	0.19387299307506742	GSE60542
GSM1481878	-0.3025496897402322	-0.11497566662696888	0.8337133492645038	-0.48123582395849085	-0.542871508161946	GSE60542
GSM1481879	3.123198793031549	0.029713296816200448	-0.4514756934809249	-0.33279316316916835	-0.14482230394189347	GSE60542
GSM1481880	-1.887440770530602	0.7970855412182466	-0.10754614352633715	0.1486249949906165	0.2996545918274479	GSE60542
GSM1481881	-2.165289182824658	-0.5615903584570234	-0.5176556436980809	-0.05059483414827508	-0.15833013282404435	GSE60542
GSM1481882	1.5560043894746243	0.015799077037607728	0.4079386079644721	0.16977602958123286	0.11074525387269697	GSE60542
GSM1481883	-1.96769662817626	-0.5305180951146619	-0.4101175719029488	0.7897511489781373	-0.16359240417972062	GSE60542
GSM1481884	3.065788441544852	0.3023889046213945	0.13130328983543663	-0.19091773070835352	0.10359053328071846	GSE60542
GSM1481885	-2.8854154527912836	-0.5349718282234622	-0.6341115519568278	0.33829874600230686	0.3211707817280396	GSE60542
GSM1481886	-2.580844919593039	-0.7210176890204409	-0.5083289917462149	0.15593255424998123	0.1999226255019006	GSE60542
GSM1481887	-1.4336648717754465	-0.7853812840254193	0.31478796688538363	0.4902766693211083	0.01593565660927211	GSE60542
GSM1481888	2.1079557285277017	0.7244067834910809	0.784685784399107	0.1530019600736926	-0.18954550616992835	GSE60542
GSM1481889	-0.5529789484334673	-0.6179933717808036	-0.042259598204273545	-0.22932816040801599	-0.8366487239999614	GSE60542
GSM1481890	2.744762744792846	1.0336181435252152	0.5991150902028025	-0.11839687513299207	0.05066098808085445	GSE60542
GSM1481891	-3.031514287651679	0.3820049098345822	-0.09527073495822182	-0.37153276330438484	0.6225516345187713	GSE60542
GSM1481892	2.940435553570779	1.1425766949180647	0.18020092461752812	0.05716403899295954	0.21333441933675626	GSE60542
GSM1481893	-1.7789194255268639	0.8994743114743953	-0.48739689405675796	0.18432369736367912	0.4717526309898704	GSE60542
GSM1481894	-0.9385458437824534	-0.01631139899445758	0.9703174579643905	-0.48933759256843856	0.5830738337944726	GSE60542
GSM1481895	-3.0981410056522223	0.45702155778029985	-0.04473927704270135	-0.3064405523208023	0.5309326626523083	GSE60542
GSM1481896	-2.236173672721062	0.6721186762238057	-0.28077969190113644	0.22919571641722303	0.16242963808820984	GSE60542
GSM1481897	4.437881320987866	-0.33812661190600724	-1.696525308108136	0.08748861969516529	-0.2310592521021328	GSE60542
GSM1481898	-1.2622157473058238	-0.9662561245111678	0.40432689845465036	0.2806186838644669	-0.12045967022119754	GSE60542
GSM1481899	3.533641713750027	-1.6046434410304269	0.5723400834939809	0.875427480321387	0.6325574108917094	GSE60542
GSM1481900	-0.728028501180963	0.08614179559326218	0.3488884558876652	-0.3402167504808822	0.6207097544811947	GSE60542
GSM1481901	-2.2348179960077164	0.6001988068680364	-0.4837101024798854	-0.034723889524340384	0.3381360547632685	GSE60542
GSM1481902	-1.3753114075708113	-0.6497303378779546	0.49600592857642595	0.15903789022176246	-0.3129719801055019	GSE60542
GSM1481903	-1.030747978938903	-0.3721240859294645	0.2708589759209009	0.24448660125241775	-0.2546900657106324	GSE60542
GSM1481904	-2.7131075898325627	0.7881813081703463	-0.07707214347352122	-0.11173554598545238	0.03455780672411448	GSE60542
GSM1481905	0.6484475137927973	-0.09474932078219293	0.24842635539354108	0.022424270865587324	0.029711035266064105	GSE60542
GSM1481906	-0.7825969473629776	-0.42404247563344455	0.1711175706217826	0.6644085312987208	-0.5993910548974151	GSE60542
GSM1481907	-2.6283907174610026	0.23671660559343657	0.3375743118735289	-0.49672128385824715	0.5146770246300385	GSE60542
GSM1481908	2.129563151042677	-1.0979975828699755	1.0839862748906943	-0.8380439331154754	-0.6024232128437085	GSE60542
GSM1481909	0.2533747654987363	-0.7421802710406877	-0.2818678869204515	-0.4926079483442623	-0.8129176435102864	GSE60542
GSM1481910	-1.4604090267646501	-0.7338554697496337	0.07463960869865065	0.43200181535116444	-0.07848148547228928	GSE60542
GSM1481911	-2.922208316321	0.4570826549139865	0.26173267228112534	-0.4690699663422911	0.17539792262978582	GSE60542
GSM1481912	0.06764830832987379	-0.009078533824193746	0.6832065078889682	-0.036362496337756824	-0.29912083806278056	GSE60542
GSM1481913	-2.726494929794559	0.644144782327422	-0.38544249711397016	-0.3479925676862912	0.2342843350092195	GSE60542
GSM1481914	-3.458383163599628	0.8609197432038728	-0.48049838375387705	-0.2517856668213828	0.4076862437266697	GSE60542
GSM1481915	-1.3985241589713984	-0.5662605305589974	-0.22636169743319937	0.5227996096536518	-0.14802635268569792	GSE60542
GSM1481916	-2.958107504571035	0.8608122781257859	-0.4515876129359766	0.0660026387455816	0.3524877495490991	GSE60542
GSM1481917	-0.847232970799415	-0.5044404260258116	0.1465848723216802	0.3868818341259825	-0.57666966922317	GSE60542
GSM1481918	-2.7486050256936316	0.7702248679396484	-0.23651247890001403	0.21923309157437898	0.11557598184825188	GSE60542
GSM1481919	3.651217025615851	1.754987885531694	-0.3092785402316648	0.15648209504884034	0.2943794177623311	GSE60542
GSM1481920	2.9020371045389304	1.5244665439885634	0.15604614293626776	0.07902262997243238	0.4236063007610015	GSE60542
GSM1481921	2.986297646088602	1.233979093472428	0.5792714806077784	-0.07653884473086763	0.6050727937148863	GSE60542
GSM1481922	-0.9512180239703071	1.3655514913890914	-0.2555410154700494	0.00012783735347858416	0.24745713950042592	GSE60542
GSM1481923	3.356959380590988	0.17700066704285944	0.15431233791238372	0.8856411591563392	0.07889753580187248	GSE60542
GSM1481924	1.6854914408647599	0.6510606955286359	-0.17570807734956492	-0.2333184196334475	-0.32766067840957064	GSE60542
GSM1481925	-0.6836322204786266	-0.47040581036131923	-0.5015005311362688	0.003280331012298525	-0.26806404923091126	GSE60542
GSM1481926	-1.4613021396688508	-1.0410497181401677	0.1594326949519497	0.01933394613755284	0.15108340172459567	GSE60542
GSM1481927	5.082209417075546	-0.9854505559368124	-1.2876002751627786	0.01453725172428648	-0.12716873496701633	GSE60542
GSM1481928	4.529669593870127	-1.4116668846574798	-0.9264930866037336	-0.48777469078217	-0.1412197565043746	GSE60542
GSM1481929	-0.9339487716234559	0.13305735513317812	0.26516538402809664	0.680367798905065	-0.5607300958781075	GSE60542
