sample	stage	cluster_size
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
GSM7980871_LPTC-4	LPTC	1
