lineage	hallmark	n	n_genes	spearman_r	p	fdr
kidney clear cell carcinoma	Protein Secretion	606	95	-0.03642561949769936	0.37071351850250317	0.4029494766331556
kidney clear cell carcinoma	Spermatogenesis	606	132	0.028929407842686317	0.4771861206312468	0.5076448091821775
kidney clear cell carcinoma	Cholesterol Homeostasis	606	72	-0.01086031322916626	0.7896193482768825	0.822520154455086
kidney clear cell carcinoma	Pancreas Beta Cells	606	40	-0.007217193188541559	0.8592714800360352	0.8603828522415575
kidney clear cell carcinoma	Estrogen Response Early	606	192	-0.00715960468294845	0.8603828522415576	0.8603828522415575
kidney papillary cell carcinoma	Complement	323	195	0.762561063072572	1.1151624076621793e-62	5.575812038310897e-61
kidney papillary cell carcinoma	IL-2/STAT5 Signaling	323	194	0.6846545890158758	5.267411515787589e-46	1.3168528789468973e-44
kidney papillary cell carcinoma	Inflammatory Response	323	197	0.6663917537520984	7.900979223550398e-43	1.316829870591733e-41
kidney papillary cell carcinoma	PI3K/AKT/mTOR  Signaling	323	104	0.6602582044768073	8.213213237226253e-42	1.0266516546532817e-40
kidney papillary cell carcinoma	IL-6/JAK/STAT3 Signaling	323	87	0.658239090194939	1.7540210825127888e-41	1.7540210825127888e-40
kidney papillary cell carcinoma	Androgen Response	323	96	0.6418383269911067	6.749159196156999e-39	5.624299330130833e-38
kidney papillary cell carcinoma	Allograft Rejection	323	195	0.6307520719958465	3.0852666084604167e-37	2.203761863186012e-36
kidney papillary cell carcinoma	KRAS Signaling Up	323	193	0.6297457197982168	4.331731199831514e-37	2.7073319998946965e-36
kidney papillary cell carcinoma	Apoptosis	323	158	0.6275891490590644	8.925861652530663e-37	4.958812029183702e-36
kidney papillary cell carcinoma	UV Response Up	323	152	0.601639791436534	3.496411920349266e-33	1.7482059601746331e-32
kidney papillary cell carcinoma	Interferon Gamma Response	323	196	0.5970335756982681	1.4044704296143634e-32	6.383956498247106e-32
kidney papillary cell carcinoma	Coagulation	323	136	0.5888520676513677	1.5719484821453526e-31	6.549785342272303e-31
kidney papillary cell carcinoma	Unfolded Protein Response	323	106	0.5792550429782898	2.4517854158327872e-30	9.429943907049182e-30
kidney papillary cell carcinoma	mTORC1 Signaling	323	192	0.5761344965140901	5.874705617734173e-30	2.098109149190776e-29
kidney papillary cell carcinoma	heme Metabolism	323	190	0.5754322578255813	7.142163501658466e-30	2.3807211672194883e-29
kidney papillary cell carcinoma	Protein Secretion	323	95	0.5356788532855299	2.1965616994429446e-25	6.864255310759202e-25
kidney papillary cell carcinoma	TNF-alpha Signaling via NF-kB	323	197	0.5339139978391559	3.3684752031341673e-25	9.907280009218138e-25
kidney papillary cell carcinoma	Hypoxia	323	190	0.5174103203447665	1.6301267668079987e-23	4.5281299077999963e-23
kidney papillary cell carcinoma	Estrogen Response Late	323	196	0.5110983625588553	6.80228570323513e-23	1.7900751850618761e-22
kidney papillary cell carcinoma	Epithelial Mesenchymal Transition	323	194	0.49748127066743303	1.3428170897987727e-21	3.357042724496932e-21
kidney papillary cell carcinoma	Estrogen Response Early	323	192	0.49718997693153033	1.4292176208989993e-21	3.402899097378569e-21
kidney papillary cell carcinoma	Interferon Alpha Response	323	92	0.4875007211122436	1.0997873136394353e-20	2.4995166219078076e-20
kidney papillary cell carcinoma	Angiogenesis	323	36	0.4691032782296748	4.450914965962367e-19	9.675902099918188e-19
kidney papillary cell carcinoma	Hedgehog Signaling	323	35	0.44641548457674457	3.172656825308491e-17	6.60970171939269e-17
kidney papillary cell carcinoma	KRAS Signaling Dn	323	188	0.41075870978953494	1.4047232887269324e-14	2.8094465774538647e-14
kidney papillary cell carcinoma	Xenobiotic Metabolism	323	197	0.408514181161913	2.01331739053987e-14	3.801821024611934e-14
kidney papillary cell carcinoma	Cholesterol Homeostasis	323	72	0.4083920372115284	2.0529833532904443e-14	3.801821024611934e-14
kidney papillary cell carcinoma	Pperoxisome	323	101	0.4018774557878071	5.745393085295714e-14	1.0040117116260157e-13
kidney papillary cell carcinoma	Bile Acid Metabolism	323	112	0.4017912784233958	5.823267927430891e-14	1.0040117116260157e-13
kidney papillary cell carcinoma	Spermatogenesis	323	132	0.39417170376922706	1.8858240566462872e-13	3.1430400944104785e-13
kidney papillary cell carcinoma	UV Response Dn	323	137	0.38877814029247604	4.254939543179458e-13	6.862805714805577e-13
kidney papillary cell carcinoma	Apical Surface	323	43	0.3836648313024676	9.078363697507278e-13	1.4184943277355122e-12
kidney papillary cell carcinoma	p53 Pathway	323	190	0.3805652950221533	1.4280274190170948e-12	2.1636779076016585e-12
kidney papillary cell carcinoma	TGF-beta Signaling	323	54	0.3679570480620421	8.586369675518584e-12	1.2627014228703802e-11
kidney papillary cell carcinoma	Pancreas Beta Cells	323	40	0.3674748821471126	9.181995251576407e-12	1.311713607368058e-11
kidney papillary cell carcinoma	Glycolysis	323	196	0.3638910433229992	1.5063264595320592e-11	2.0921200826834155e-11
kidney papillary cell carcinoma	Reactive Oxygen Species Pathway	323	45	0.35957362858695474	2.7125623825354247e-11	3.6656248412640876e-11
kidney papillary cell carcinoma	Apical Junction	323	194	0.34922130560843717	1.0726401139651866e-10	1.4113685710068244e-10
kidney papillary cell carcinoma	Myogenesis	323	198	0.34818468450182005	1.227590950575956e-10	1.5738345520204565e-10
kidney papillary cell carcinoma	Notch Signaling	323	32	0.3376845780264814	4.684201141542595e-10	5.855251426928245e-10
kidney papillary cell carcinoma	Adipogenesis	323	189	0.27715210162376674	4.1659952737049337e-07	5.080482041103578e-07
kidney papillary cell carcinoma	Mitotic Spindle	323	196	0.26512822265951896	1.3433358749645575e-06	1.5992093749578064e-06
kidney papillary cell carcinoma	G2-M Checkpoint	323	184	0.26210168786558613	1.7878467141275751e-06	2.07889152805532e-06
kidney papillary cell carcinoma	Fatty Acid Metabolism	323	154	0.23266784466138352	2.405962559776279e-05	2.734048363382135e-05
kidney papillary cell carcinoma	Myc Targets V1	323	188	0.20805922165459118	0.0001658306341458964	0.0001842562601621071
kidney papillary cell carcinoma	Wnt-beta Catenin Signaling	323	42	0.20693357434506984	0.0001802136080236797	0.00019588435654747794
kidney papillary cell carcinoma	E2F Targets	323	187	0.13732968397122391	0.013501383794775694	0.014363174249761378
kidney papillary cell carcinoma	Myc Targets V2	323	58	0.11546662906199857	0.03807129967064162	0.039657603823585026
kidney papillary cell carcinoma	DNA Repair	323	140	-0.0815618899479446	0.14357643907469236	0.14650657048437998
kidney papillary cell carcinoma	Oxidative Phosphorylation	323	182	-0.03955434195035756	0.47869697766922165	0.47869697766922165
liver hepatocellular carcinoma	Allograft Rejection	426	195	0.8519401620042588	3.3637390960143518e-121	1.6818695480071758e-119
liver hepatocellular carcinoma	Inflammatory Response	426	197	0.8311460789649883	3.958280451870607e-110	9.895701129676517e-109
liver hepatocellular carcinoma	IL-6/JAK/STAT3 Signaling	426	87	0.8280908328413423	1.2484761009437357e-108	2.080793501572893e-107
liver hepatocellular carcinoma	IL-2/STAT5 Signaling	426	194	0.8149846139494036	1.6049669015882843e-102	2.0062086269853552e-101
liver hepatocellular carcinoma	Interferon Gamma Response	426	196	0.7891223583153476	8.798405774696145e-92	8.798405774696147e-91
liver hepatocellular carcinoma	Apoptosis	426	158	0.7858926420071274	1.5109160057370419e-90	1.259096671447535e-89
liver hepatocellular carcinoma	KRAS Signaling Up	426	193	0.7701108514323514	8.294029775939302e-85	5.924306982813787e-84
liver hepatocellular carcinoma	Complement	426	195	0.7652446234195333	3.950177878605691e-83	2.468861174128557e-82
liver hepatocellular carcinoma	TNF-alpha Signaling via NF-kB	426	197	0.7534335817696663	3.1967692359815205e-79	1.7759829088786224e-78
liver hepatocellular carcinoma	p53 Pathway	426	190	0.6631416911329796	2.6358854325942337e-55	1.317942716297117e-54
liver hepatocellular carcinoma	Hypoxia	426	190	0.641856328614903	7.768117452150342e-51	3.530962478250155e-50
liver hepatocellular carcinoma	Apical Surface	426	43	0.6411924416225324	1.0569046016628765e-50	4.403769173595319e-50
liver hepatocellular carcinoma	Interferon Alpha Response	426	92	0.631977342469838	7.023932161890406e-49	2.7015123699578484e-48
liver hepatocellular carcinoma	Apical Junction	426	194	0.625679030895736	1.1408236171648668e-47	4.0743700613030957e-47
liver hepatocellular carcinoma	Epithelial Mesenchymal Transition	426	194	0.6233506921336222	3.14613983223087e-47	1.04871327741029e-46
liver hepatocellular carcinoma	PI3K/AKT/mTOR  Signaling	426	104	0.5858566769343819	1.2887693862016104e-40	4.027404331880032e-40
liver hepatocellular carcinoma	Estrogen Response Early	426	192	0.5629478414087753	5.554518506465961e-37	1.633681913666459e-36
liver hepatocellular carcinoma	Angiogenesis	426	36	0.5626186143078125	6.234910604443114e-37	1.7319196123453097e-36
liver hepatocellular carcinoma	TGF-beta Signaling	426	54	0.5580440495305952	3.0644664553357836e-36	8.064385408778378e-36
liver hepatocellular carcinoma	UV Response Dn	426	137	0.5464801222346806	1.5398778314603444e-34	3.849694578650861e-34
liver hepatocellular carcinoma	UV Response Up	426	152	0.5357152808019233	5.160957113260786e-33	1.2287993126811397e-32
liver hepatocellular carcinoma	Estrogen Response Late	426	196	0.5301196618662272	3.048895292159893e-32	6.929307482181576e-32
liver hepatocellular carcinoma	heme Metabolism	426	190	0.5295591531148943	3.6360048249095517e-32	7.904358315020764e-32
liver hepatocellular carcinoma	Hedgehog Signaling	426	35	0.52818853769693	5.585295098630394e-32	1.1636031455479988e-31
liver hepatocellular carcinoma	Androgen Response	426	96	0.517227960585571	1.613153797367475e-30	3.22630759473495e-30
liver hepatocellular carcinoma	Myogenesis	426	198	0.4940647152445575	1.3352529428014539e-27	2.5677941207720266e-27
liver hepatocellular carcinoma	KRAS Signaling Dn	426	188	0.47871723746020767	8.704818405117916e-26	1.6120034083551695e-25
liver hepatocellular carcinoma	Notch Signaling	426	32	0.46744916440966566	1.6391190153804534e-24	2.9269982417508096e-24
liver hepatocellular carcinoma	Protein Secretion	426	95	0.4541298249097012	4.5898866684553105e-23	7.913597704233294e-23
liver hepatocellular carcinoma	Glycolysis	426	196	0.3636518223946297	9.147542153522493e-15	1.5245903589204155e-14
liver hepatocellular carcinoma	Coagulation	426	136	0.3343931413969862	1.3750801457482134e-12	2.2178712028196988e-12
liver hepatocellular carcinoma	Spermatogenesis	426	132	0.3272353623744957	4.334828404515587e-12	6.773169382055605e-12
liver hepatocellular carcinoma	mTORC1 Signaling	426	192	0.3267546380314113	4.677311551600222e-12	7.086835684242761e-12
liver hepatocellular carcinoma	Wnt-beta Catenin Signaling	426	42	0.3178751301056298	1.8603323528490477e-11	2.7357828718368347e-11
liver hepatocellular carcinoma	Mitotic Spindle	426	196	0.3001651645906551	2.5564477310244636e-10	3.6520681871778053e-10
liver hepatocellular carcinoma	Reactive Oxygen Species Pathway	426	45	0.24522102648229227	2.9771180849842593e-07	4.1348862291448044e-07
liver hepatocellular carcinoma	Unfolded Protein Response	426	106	0.23680703108634932	7.662513110995714e-07	1.0354747447291505e-06
liver hepatocellular carcinoma	Oxidative Phosphorylation	426	182	-0.1553926304818505	0.0012935403278399877	0.0017020267471578785
liver hepatocellular carcinoma	G2-M Checkpoint	426	184	0.1510577293745469	0.0017684319286005808	0.002267220421282796
liver hepatocellular carcinoma	Pperoxisome	426	101	-0.11666288829026437	0.015994052431271454	0.01999256553908932
liver hepatocellular carcinoma	Bile Acid Metabolism	426	112	-0.095022066054505	0.05000660966781421	0.06098367032660269
liver hepatocellular carcinoma	Cholesterol Homeostasis	426	72	-0.058425237391599334	0.2288338338595253	0.2724212307851492
liver hepatocellular carcinoma	E2F Targets	426	187	0.05380426106172403	0.26784140929539263	0.3114434991806891
liver hepatocellular carcinoma	Fatty Acid Metabolism	426	154	-0.05221850714214035	0.28222036137787126	0.32070495611121735
liver hepatocellular carcinoma	Pancreas Beta Cells	426	40	0.046114999911135074	0.3423605436823613	0.3804006040915126
liver hepatocellular carcinoma	DNA Repair	426	140	-0.04259082636079953	0.3805519318090984	0.41364340414032436
liver hepatocellular carcinoma	Myc Targets V1	426	188	0.03622235417866569	0.4558673858732936	0.48496530412052513
liver hepatocellular carcinoma	Xenobiotic Metabolism	426	197	0.02882972338637005	0.5529042714385299	0.5759419494151353
liver hepatocellular carcinoma	Adipogenesis	426	189	-0.004586904972656378	0.9247954055186951	0.93196150817291
liver hepatocellular carcinoma	Myc Targets V2	426	58	-0.004148711617626549	0.93196150817291	0.93196150817291
lung adenocarcinoma	PI3K/AKT/mTOR  Signaling	576	104	0.6758669906814359	4.225397917548341e-78	2.1126989587741704e-76
lung adenocarcinoma	G2-M Checkpoint	576	184	0.6348286363750535	2.6400804346784574e-66	6.6002010866961435e-65
lung adenocarcinoma	E2F Targets	576	187	0.5921006329590838	8.765397086350597e-56	1.4608995143917663e-54
lung adenocarcinoma	mTORC1 Signaling	576	192	0.5433022505211866	1.5289434378935766e-45	1.9111792973669708e-44
lung adenocarcinoma	Mitotic Spindle	576	196	0.5369744806972597	2.4685647088884127e-44	2.468564708888413e-43
lung adenocarcinoma	Allograft Rejection	576	195	0.5340054128048628	8.922932443031648e-44	7.435777035859706e-43
lung adenocarcinoma	Interferon Gamma Response	576	196	0.5285570667872304	9.12589400834626e-43	6.518495720247329e-42
lung adenocarcinoma	Interferon Alpha Response	576	92	0.4580118303066838	3.2592538143914696e-31	2.0370336339946686e-30
lung adenocarcinoma	Spermatogenesis	576	132	0.445666490844699	1.8713628126562705e-29	1.0396460070312615e-28
lung adenocarcinoma	Complement	576	195	0.42379901037349615	1.6453850866879644e-26	8.226925433439822e-26
lung adenocarcinoma	IL-6/JAK/STAT3 Signaling	576	87	0.4234227513626203	1.8410609649781972e-26	8.368458931719078e-26
lung adenocarcinoma	Inflammatory Response	576	197	0.40596545098334724	2.902341960073857e-24	1.2093091500307738e-23
lung adenocarcinoma	Myc Targets V1	576	188	0.38459190465425874	9.599473818581682e-22	3.6921053148391085e-21
lung adenocarcinoma	Apoptosis	576	158	0.35895367091151137	5.878920399215845e-19	2.099614428291373e-18
lung adenocarcinoma	Hypoxia	576	190	0.35313113807047947	2.333613303695156e-18	7.778711012317187e-18
lung adenocarcinoma	UV Response Up	576	152	0.3507706653605607	4.048030525268797e-18	1.2650095391464992e-17
lung adenocarcinoma	Unfolded Protein Response	576	106	0.3447298621053425	1.622936329081718e-17	4.773342144357994e-17
lung adenocarcinoma	Epithelial Mesenchymal Transition	576	194	0.34126158541180024	3.5535512278224965e-17	9.870975632840268e-17
lung adenocarcinoma	IL-2/STAT5 Signaling	576	194	0.33899373320272275	5.900933302941113e-17	1.5528771849845035e-16
lung adenocarcinoma	Glycolysis	576	196	0.3362300002511743	1.0886740974664264e-16	2.7216852436660663e-16
lung adenocarcinoma	Myc Targets V2	576	58	0.3327110491547987	2.353413311809088e-16	5.603365028116876e-16
lung adenocarcinoma	TNF-alpha Signaling via NF-kB	576	197	0.3172515258835054	6.196522803645931e-15	1.408300637192257e-14
lung adenocarcinoma	Fatty Acid Metabolism	576	154	-0.28982976665913146	1.3065039845284338e-12	2.840226053322682e-12
lung adenocarcinoma	KRAS Signaling Up	576	193	0.2801179263054781	7.60787249722821e-12	1.5849734369225437e-11
lung adenocarcinoma	Apical Surface	576	43	0.27105725516791	3.703345662697698e-11	7.406691325395396e-11
lung adenocarcinoma	Pperoxisome	576	101	-0.26786395147313696	6.379923298783117e-11	1.226908326689061e-10
lung adenocarcinoma	Adipogenesis	576	189	-0.26606252982694095	8.643735792677877e-11	1.6006918134588664e-10
lung adenocarcinoma	Bile Acid Metabolism	576	112	-0.2523850249918369	8.056175353641307e-10	1.4386027417216619e-09
lung adenocarcinoma	DNA Repair	576	140	0.23958079019415768	5.798948669603486e-09	9.799681484685442e-09
lung adenocarcinoma	Androgen Response	576	96	0.239488358073996	5.879808890811266e-09	9.799681484685442e-09
lung adenocarcinoma	Angiogenesis	576	36	0.22635966895235224	3.967852571590569e-08	6.399762212242853e-08
lung adenocarcinoma	Protein Secretion	576	95	0.1862029362268606	6.8414242525556135e-06	1.0689725394618146e-05
lung adenocarcinoma	Apical Junction	576	194	0.16552608444477934	6.56392157422871e-05	9.945335718528349e-05
lung adenocarcinoma	Reactive Oxygen Species Pathway	576	45	0.1628007811518851	8.67493419706043e-05	0.00012757256172147693
lung adenocarcinoma	heme Metabolism	576	190	-0.11732147790922565	0.004812235007649807	0.006874621439499724
