ModelID	lineage_silenced_score	DM1_like_score	is_thyroid_model	cancer_type	OncotreePrimaryDisease	OncotreeSubtype	strict_thyroid_model	GLS_gene_effect	GLS_expression	common_essential_dependency_proxy	nonessential_dependency_proxy	proliferation_expression_proxy
ACH-001854	0.8505859555168679	0.370977346935349	False	Biliary Tract	Non-Cancerous	Immortalized Cholangiocyte, Highly Differentiated	False		7.109444			1.3729739506943577
ACH-001855	0.2708790908137947	0.1181420946332192	False	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	False		6.0605574			-0.8278629304129408
ACH-001856	0.5904464050952855	0.2575192306539554	False	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	False	-0.0339886078487844	5.189872	-1.0783329270242912	-0.010409899613776814	0.44529819610923277
ACH-001857	0.2715135566718078	0.1184188126523684	False	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	False	-0.7952725614807563	5.9652185	-1.075318356452412	-0.015104602531956677	-0.39212869314328247
ACH-001858	0.7864554685706566	0.3430072661332029	False	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	False	-0.610073088073289	7.025295	-1.1472403026475169	-0.014749145211706744	-0.5216353262391112
ACH-001861	-1.8399233661892955	-0.8024702083618233	False	Biliary Tract	Intracholecystic Papillary Neoplasm	Gallbladder Cancer	False	-0.4286700395785277	5.094354	-1.1320527180873146	-0.011083485052856643	-0.47877053597206337
ACH-001862	0.5743108674534619	0.2504818243731266	False	Ampulla of Vater	Ampullary Carcinoma	Ampullary Carcinoma	False	-0.816054360666432	8.544412	-1.0908603387359193	-0.00572320082353358	-0.27139975405779
ACH-001863	0.0150323595766359	0.0065562625831622	False	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	False	0.253494741764715	6.4969034	-1.0583005195888173	-0.020197202850932933	-0.10752763448575535
ACH-001864	0.2593285967183026	0.113104424274867	False	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	False	-0.2923148505949605	5.1278725	-1.1274272016728388	-0.016038050235280713	-1.729341292329812
ACH-001949	0.7733671582368804	0.3372988875595873	False	Skin	Melanoma	Melanoma	False		6.6285534			-0.4798638069902924
ACH-001953	0.8502651570170766	0.3708374328260441	False	Skin	Melanoma	Melanoma	False		7.417608			-0.9828495686162301
ACH-001959	0.8757279380975843	0.3819428536357521	False	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	False	-0.4630716498360684	6.5685444	-1.1568142564427484	-0.011313312964317455	0.5384127145423584
ACH-001960	-1.317808786608002	-0.5747534440853265	False	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	False	-0.117126695084617	5.9570117	-1.1241148075747047	-0.01610990983165881	0.25430003515885374
ACH-001961	0.5956922347845154	0.2598071640109112	False	Biliary Tract	Intracholecystic Papillary Neoplasm	Gallbladder Cancer	False	-0.3652729589011487	5.605657	-1.0680534617914148	-0.0037695043307121303	-0.45221082389036826
ACH-001970	0.5582767296435286	0.243488642947376	False	Skin	Melanoma	Melanoma	False	0.1379596193596274	7.4169917	-1.1025081655958562	-0.023515779952678152	-1.217384803597443
ACH-001971	0.8118723075661175	0.3540926496113363	False	Skin	Melanoma	Melanoma	False		7.4797077			-0.5898329244584899
ACH-001972	0.8710161987997869	0.3798878602129113	False	Skin	Melanoma	Melanoma	False	-0.1983596599759083	6.013096	-1.1581582694602475	-0.02500704113516963	0.19605102598687274
ACH-001973	0.8461693441850607	0.3690510715910509	False	Skin	Melanoma	Melanoma	False	-0.5239080122481319	7.6473217	-1.1061937495444634	-0.0072933341909314055	-0.2731242236300196
ACH-001974	0.6280857512713313	0.273935378480292	False	Skin	Melanoma	Melanoma	False		6.493545			-0.05188579088059519
ACH-001975	0.7803433481596667	0.3403415059010808	False	Skin	Melanoma	Melanoma	False	0.2021681034469226	7.034832	-1.1465024533808317	-0.0009895188721122008	0.349452249803878
ACH-001976	0.7950110592447195	0.3467387294957739	False	Skin	Melanoma	Melanoma	False		5.735828			-0.47493005119408516
ACH-001977	0.7894591516060485	0.3443173022985982	False	Pleura	Pleural Mesothelioma	Pleural Mesothelioma, Epithelioid Type	False	-0.6423729764371782	8.293678	-1.1287197453258817	-0.013740668922582942	0.20172048662284542
ACH-001978	0.7213593198543774	0.3146160184411343	False	Skin	Melanoma	Melanoma	False		6.458541			-0.9637275152066993
ACH-001979	0.8469287108926064	0.3693822642761513	False	Skin	Melanoma	Melanoma	False		6.94364			-2.581208294937295
ACH-001980	0.11969565528278	0.0522044554680085	False	Skin	Melanoma	Melanoma	False		6.0420885			-0.0823019263427648
ACH-001981	0.5988263103062996	0.2611740699827598	False	Skin	Melanoma	Melanoma	False		6.8319783			-1.201674284033474
ACH-001982	0.6847168496215307	0.2986346513565124	False	Skin	Melanoma	Melanoma	False	-0.4339049877315843	6.9002028	-1.1135443825267681	-0.031068691564749472	-0.642955048647669
ACH-001983	0.8533738314046512	0.3721932602639513	False	Skin	Melanoma	Melanoma	False		6.592101			-0.4345204988497894
ACH-001984	0.5430706061259323	0.2368565943893897	False	Skin	Melanoma	Melanoma	False		6.909605			-0.9923205711378521
ACH-001985	0.5646372572270968	0.2462627442980472	False	Skin	Melanoma	Melanoma	False		6.768952			-0.09692637260195663
ACH-001986	0.9019266904705212	0.3933692633775194	False	Skin	Melanoma	Melanoma	False	0.0251852036709138	5.9574223	-1.1377040237338631	-0.024375645310356645	-1.443293850965962
ACH-001987	0.5129639470165611	0.2237257773931291	False	Skin	Melanoma	Melanoma	False		6.9555683			-1.1805585596377233
ACH-001988	0.6238327374353625	0.2720804550841159	False	Skin	Melanoma	Melanoma	False		6.7330966			-0.20376136206732337
ACH-001989	0.7488137112273833	0.3265900666924877	False	Skin	Melanoma	Melanoma	False		7.2193236			0.18600951850606234
ACH-001990	0.8897202200259602	0.3880454933439354	False	Skin	Melanoma	Melanoma	False	-0.2990588430425208	5.8087196	-1.1753288274211808	-0.018270523538368274	-0.4906041785236175
ACH-001991	0.8855960854424102	0.3862467797673869	False	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	Endometrioid Ovarian Cancer	False	-0.6370487156610104	5.6941752	-1.1351084408153433	-0.023849222705801698	0.7680492579848125
ACH-001992	0.7744161741018939	0.3377564087777214	False	Pleura	Pleural Mesothelioma	Pleural Mesothelioma, Epithelioid Type	False	-0.6201654772069701	6.4698844	-1.1193676369237566	-0.0067250450351938815	0.22357565567058346
ACH-001993	0.7490020410701895	0.3266722054874911	False	Lymphoid	B-Cell Acute Lymphoblastic Leukemia	B-Cell Acute Lymphoblastic Leukemia	False	0.0124301266881789	6.5020905	-1.1500547357939228	-0.0302865746939367	0.1437606623294115
ACH-001994	0.3986077980725374	0.1738501117230811	False	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	False		6.7302866			-0.6592966309506649
ACH-001996	-2.232560453957952	-0.973716234920452	False	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	False		5.116764			-0.9023825284688457
ACH-001997	0.3364444093100393	0.146737967571102	False	Ampulla of Vater	Ampullary Carcinoma	Ampullary Carcinoma	False	-0.2691920680503449	4.557508	-1.0925747775322399	-1.211358662489498e-05	-0.10127541066859198
ACH-001999	-1.1850180820732985	-0.5168376709098508	False	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	False	-0.1398729635814613	5.994505	-1.099754160716771	-0.007669287381091763	-1.495131984977974
ACH-002001	0.8908134671535469	0.3885223057299222	False	Skin	Melanoma	Melanoma	False	-0.364179568324986	6.107744	-1.1263659460913658	-0.01056853260544814	-0.2129057684347368
ACH-002002	0.4714338139923282	0.2056126890364797	False	Skin	Melanoma	Melanoma	False	-0.6318358652185232	6.563239	-1.1300297983805736	-0.008895190919229556	-0.47900391361556083
ACH-002003	0.8278715227788978	0.3610705997810851	False	Skin	Melanoma	Melanoma	False	-0.2916152670478289	6.201765	-1.0881461646270172	0.0003736628190272049	-0.674900542142236
ACH-002004	0.6217791378543565	0.2711847914309743	False	Skin	Melanoma	Melanoma	False	-0.2230460009096466	7.2761617	-1.090118388239828	-0.018282875320534363	-0.9969765490962804
ACH-002005	0.8539323002843255	0.3724368327118431	False	Skin	Melanoma	Cutaneous Melanoma	False	0.1905353091606078	6.7529626	-1.1306003592075335	-0.013386175019681932	-0.022720197525935334
ACH-002010	0.5856385865715311	0.2554223329225495	False	Eye	Ocular Melanoma	Uveal Melanoma	False		6.291117			-1.1469868578399924
ACH-002011	0.6273229425595556	0.2736026845881835	False	Eye	Ocular Melanoma	Uveal Melanoma	False		6.4646897			0.013148503316032185
ACH-002013	0.3331888387633718	0.1453180723608294	False	Eye	Ocular Melanoma	Uveal Melanoma	False		4.706398			-3.587639960998646
ACH-002014	0.8897404277096823	0.3880543067893566	False	Eye	Ocular Melanoma	Uveal Melanoma	False	-0.330856425095232	6.210541	-1.0709020998783	0.003131693848184226	-2.3047158903717997
ACH-002015	0.7111032515754548	0.3101429032016634	False	Eye	Ocular Melanoma	Uveal Melanoma	False	-0.2144223863454496	6.872595	-1.079755445012643	-0.02647990733096559	-0.2658539575637974
ACH-002016	0.602581935394605	0.2628120606200456	False	Eye	Ocular Melanoma	Uveal Melanoma	False	-0.1859381473977355	7.2859755	-1.096673897447072	-0.005957767346816896	0.10742662402644047
ACH-002017	0.8430026347583969	0.3676699325609513	False	Eye	Ocular Melanoma	Uveal Melanoma	False		7.0339518			-0.06898124578894037
ACH-002018	0.6314768756231929	0.2754143945715194	False	Eye	Ocular Melanoma	Uveal Melanoma	False	0.0386564841407311	5.396259	-1.1465313402297606	-0.013023846602496671	0.23440541967230338
ACH-002019	-0.4464942656283188	-0.1947354726589486	False	Cervix	Glassy Cell Carcinoma of the Cervix	Glassy Cell Carcinoma of the Cervix	False	-0.0967571199337413	4.5334387	-1.096817995409999	-0.018229604052140032	-0.2595147118934469
ACH-002020	-0.2831922599013503	-0.1235124005627264	False	Cervix	Cervical Squamous Cell Carcinoma	Cervical Squamous Cell Carcinoma	False	-0.0141156344460854	4.753102	-1.1344958926837743	-0.014721849622587225	0.12395805190768755
ACH-002021	-0.997871278950929	-0.4352148507122371	False	Uterus	Gestational Trophoblastic Disease	Choriocarcinoma	False	0.1049897765345142	7.196607	-1.1235658536986666	-0.008591476917566107	-0.11916379494748791
ACH-002023	-0.2537555544129984	-0.1106737793349045	False	Ampulla of Vater	Ampullary Carcinoma	Ampullary Carcinoma	False	-0.4212165647571361	7.570129	-1.1122540371402252	-0.01221003970692797	0.05427541513373728
ACH-002024	0.8028354320753357	0.3501512771111071	False	Bowel	Colorectal Adenocarcinoma	Rectal Adenocarcinoma	False	-0.1962283333018749	6.037044	-1.1006524041421553	-0.00558836551176707	0.11112186481136936
ACH-002025	0.652054206111585	0.2843890589450416	False	Bowel	Colorectal Adenocarcinoma	Rectal Adenocarcinoma	False	-0.7634040399042563	8.839525	-1.1351359810446786	-0.013416971788835297	-0.19758069808108092
ACH-002026	0.5337728819032983	0.2328014544681652	False	Uterus	Endometrial Carcinoma	Endometrial Carcinoma	False	0.0063367630405693	7.5809293	-1.13486388907708	-0.014406206458277601	-0.5313163189545427
ACH-002027	0.4540024519883472	0.1980101176705124	False	Uterus	Endometrial Carcinoma	Endometrial Carcinoma	False	-0.1794007933349062	4.842697	-1.1121117143005332	-0.03147287387892018	-2.1519345741169933
ACH-002029	0.7340426606696563	0.3201477722814265	False	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma	False	-0.0130734892666038	5.8056126	-1.2648263061913756	-0.003634186326890527	0.6000674360396131
ACH-002030	-0.1606671760554164	-0.0700739088460661	False	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma	False	-0.0806658014919317	4.4463687	-1.1213979831931085	-0.01260386613271122	-2.583877274892746
ACH-002033	0.3309779635757557	0.1443538140090575	False	Pleura	Pleural Mesothelioma	Pleural Mesothelioma, Epithelioid Type	False	0.0034344813669768	7.796559	-1.0215032102179482	-0.004907759364057731	-0.2787469822556851
ACH-002034	0.872707307396294	0.3806254258597959	False	Lung	Non-Small Cell Lung Cancer	NUT Carcinoma of the Lung	False		4.8716516			0.6416420680677783
ACH-002035	-0.017031320802366	-0.0074280960849244	False	Lung	Non-Small Cell Lung Cancer	Poorly Differentiated Non-Small Cell Lung Cancer	False	-0.5756318014140384	7.1231594	-1.1016429300002974	-0.0020041040587928686	0.15357173006554628
ACH-002038	0.4725507913058602	0.2060998511835543	False	Ovary/Fallopian Tube	Ovarian Cancer, Other	Ovarian Cancer, Other	False		4.8698764			0.2696283384361943
ACH-002039	0.1425899171803976	0.062189633901457	False	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	False	0.022161581677679	5.8523483	-1.0850072341153834	-0.021167868511352998	-0.13512016729560936
ACH-002040	0.7499334436459884	0.3270784304601203	False	Vulva/Vagina	Mucosal Melanoma of the Vulva/Vagina	Mucosal Melanoma of the Vulva/Vagina	False	-0.0821154424409981	6.339777	-1.1289169883844998	-0.021732812093441946	-0.6681469544518259
ACH-002041	0.6240694152564068	0.272183680524837	True	Thyroid	Anaplastic Thyroid Cancer	Anaplastic Thyroid Cancer	True	0.087474349283036	5.836154	-1.1104611753117728	-0.0029294570769340974	-1.2200161604360116
ACH-002042	-1.3267315520252123	-0.5786450482440053	True	Head and Neck	Head and Neck Squamous Cell Carcinoma	Head and Neck Squamous Cell Carcinoma	False	0.0323164098549708	5.9449944	-1.1128457742622218	-0.032147732089564784	-0.37440043034703896
ACH-002043	-0.3958831744202872	-0.1726617854318308	False	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma	False	-0.0004381578876192	4.90828	-1.190501491403552	-0.014364051107954925	-2.3393063430566574
ACH-002044	0.4824145040320799	0.2104018431860931	False	Head and Neck	Head and Neck Squamous Cell Carcinoma	Sinonasal Squamous Cell Carcinoma	False	-0.0470741652281602	5.518809	-1.1704465354589073	-0.019062551785284276	0.9065639133397924
ACH-002045	0.727641480381088	0.3173559405267334	False	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma	False	-0.501375698308532	6.0698977	-1.165908922565006	-0.006936080572229156	1.1057619125639484
ACH-002046	0.775339577169547	0.3381591448186448	False	Uterus	Endometrial Carcinoma	Uterine Carcinosarcoma/Uterine Malignant Mixed Mullerian Tumor	False	-0.104360026002466	6.390088	-1.1177591683282333	-0.016102232035431485	0.7275628085946151
ACH-002047	0.5905228860751959	0.2575525873192449	False	Uterus	Endometrial Carcinoma	Uterine Carcinosarcoma/Uterine Malignant Mixed Mullerian Tumor	False		6.3298826			-2.458636542603064
ACH-002048	-0.0149648154026864	-0.0065268036457201	False	Soft Tissue	Rhabdomyosarcoma	Embryonal Rhabdomyosarcoma	False	0.079076357992045	6.1407294	-1.1424057051416674	-0.01462542252736433	0.3338103314842425
ACH-002050	0.8313496221815531	0.3625875494560776	False	Other	Extra Gonadal Germ Cell Tumor	Extra Gonadal Germ Cell Tumor	False		6.8444986			-1.3141525698648653
ACH-002051	0.4393895091194755	0.1916367808651595	False	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	False	-0.0746079563078017	5.4168363	-1.034732510101567	-0.024768732033595517	0.7092393362310587
ACH-002052	-0.5019036484357104	-0.2189019025134369	False	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	False	-0.0626160707601704	4.885711	-1.0580163798536366	-0.018180207930677497	0.543152890505103
ACH-002055	0.3340137958263003	0.1456778718385375	False	Lymphoid	Mature B-Cell Neoplasms	Burkitt Lymphoma	False	-0.5574057611616184	6.6992183	-1.1098478832965886	-0.00904526119004634	-2.0367112332926793
ACH-002059	0.835692254759583	0.3644815594641944	False	Lymphoid	B-Cell Acute Lymphoblastic Leukemia	B-Cell Acute Lymphoblastic Leukemia	False	-0.0717425551772781	4.96886	-1.139783149479179	-0.014086162990456159	1.1081226266886501
ACH-002060	-0.1567925168862489	-0.0683840022945488	False	Myeloid	Acute Leukemias of Ambiguous Lineage	Acute Leukemias of Ambiguous Lineage	False	-0.4140643726430152	5.9140477	-1.0893585351642368	-0.009268432746071817	0.7963785922114464
ACH-002061	0.3947054134601997	0.1721481129058933	False	Myeloid	Myeloproliferative Neoplasms	Chronic Myeloid Leukemia, BCR-ABL1+	False	-0.4412425129884498	5.5763497	-1.0835138412387362	0.015405280095458364	-0.045709061299659764
ACH-002062	0.7527829647211421	0.3283212299228207	False	Lymphoid	Mature B-Cell Neoplasms	Splenic Marginal Zone Lymphoma	False	-0.5690796994461715	7.0213575	-1.082932735666005	0.001967706010992903	0.16222379645369006
ACH-002065	0.5742116568747939	0.2504385543461253	False	Peripheral Nervous System	Nerve Sheath Tumor	Malignant Peripheral Nerve Sheath Tumor	False		6.56926			0.16744358853032418
ACH-002066	0.6605884428011283	0.288111208910804	False	Peripheral Nervous System	Nerve Sheath Tumor	Malignant Peripheral Nerve Sheath Tumor	False	-0.1006439178171304	6.5141697	-1.1609397504535421	-0.008454498544459826	0.4879356816803275
ACH-002067	-0.419535994388053	-0.1829778038686144	False	Bone	Osteosarcoma	Osteosarcoma	False	-0.1911951511466308	5.5021014	-1.1042166245048473	-0.01062085411285292	0.8138591729316297
ACH-002069	-0.3772659522423852	-0.1645420091222546	False	Bone	Osteosarcoma	Osteosarcoma	False	-0.2428604954978882	5.4992623	-1.0980567256459708	-0.006746476647574305	0.6927832072602417
ACH-002070	0.4857384417721886	0.2118515562882269	False	CNS/Brain	Meningothelial Tumor	Meningioma	False	-0.0118788132849561	6.8520236	-1.0810188242984535	-0.005163911559255191	-1.7033076269762857
ACH-002074	-0.1971706819445291	-0.0859946675662744	False	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	False		6.109981			0.9349070736924546
ACH-002075	0.4314578931868477	0.1881774598917626	False	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	False		6.7679725			0.8250546233665591
ACH-002077	-0.3855163908929769	-0.1681403824809935	False	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	False	0.4645804897892415	6.05413	-1.0749502212070283	-0.017314443878872644	0.6134601316413951
ACH-002080	-0.8812955312044536	-0.3843711219444462	False	Peripheral Nervous System	Neuroblastoma	Neuroblastoma	False	-0.0485140481467341	5.0302477	-1.1464972406901615	-0.01681570564064442	-1.126605368507408
ACH-002084	0.6518634616327033	0.2843058670227448	False	Skin	Melanoma	Melanoma	False	-0.2191494632359693	6.7563295	-1.085031288592713	-0.006789995180604311	-0.06954126546905996
ACH-002142	0.6050217432411321	0.2638761664121364	False	Bone	Osteosarcoma	Osteosarcoma	False	-0.0082060460422406	5.9327464	-1.0576827132104234	-0.01933136094285173	-1.1782567739212526
ACH-002170	-0.474189968685275	-0.2068147673791812	False	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	False		7.1576095			-2.604902228252338
