gene	cohen_d	abs_d	rank	in_TIERA67	in_8gene	in_top5000_MAD
AL137026.1	-1.9463488854450128	1.9463488854450128	437	False	False	True
SH3BP2	-1.9461272704084447	1.9461272704084447	438	False	False	True
LENG9	-1.9456583605550193	1.9456583605550193	439	False	False	True
MSMO1	-1.945639469778546	1.945639469778546	440	False	False	False
AC010735.2	1.9416082531574388	1.9416082531574388	441	False	False	True
EBI3	-1.941525127419292	1.941525127419292	442	False	False	True
AC064807.1	1.9406587596363667	1.9406587596363667	443	False	False	False
LINC01886	1.9372164718018299	1.9372164718018299	444	False	False	True
SERPINB8	-1.934829918298528	1.934829918298528	445	False	False	True
TMEM184A	-1.9346576745431825	1.9346576745431825	446	False	False	True
FHL1	1.9335451444545806	1.9335451444545806	447	False	False	True
C3	-1.9297328287278683	1.9297328287278683	448	False	False	True
ERO1B	1.9272093799609138	1.9272093799609138	449	False	False	True
AL035425.3	1.9267739858191248	1.9267739858191248	450	False	False	True
CAPSL	1.9258621934480746	1.9258621934480746	451	False	False	True
EMP3	-1.925119498768266	1.925119498768266	452	False	False	True
NAB2	-1.923501299756861	1.923501299756861	453	False	False	True
RNF157-AS1	1.9233245399078138	1.9233245399078138	454	False	False	True
PROX1-AS1	1.9215299966765167	1.9215299966765167	455	False	False	False
DHRS3	-1.9206086648762004	1.9206086648762004	456	False	False	True
CXXC4-AS1	1.919386893027367	1.919386893027367	457	False	False	False
TMEM98	-1.9185282955673182	1.9185282955673182	458	False	False	True
PRKACB	1.9181076796613366	1.9181076796613366	459	False	False	True
LINC00467	1.9177736806728787	1.9177736806728787	460	False	False	False
SIGLEC15	-1.9160037442809132	1.9160037442809132	461	False	False	True
SNRNP25	1.9151077732403066	1.9151077732403066	462	False	False	True
CSGALNACT2	-1.915040844653245	1.915040844653245	463	False	False	False
ABCC8	1.914269702743954	1.914269702743954	464	False	False	True
PHF19	-1.9140368309446407	1.9140368309446407	465	False	False	False
MT1DP	1.9134955820475026	1.9134955820475026	466	False	False	False
CSF2	-1.9103342964258014	1.9103342964258014	467	False	False	True
AC005077.4	1.9100147003007575	1.9100147003007575	468	False	False	True
FAM234B	1.9088714257955353	1.9088714257955353	469	False	False	True
CCDC110	1.9080555534374444	1.9080555534374444	470	False	False	False
AL356488.3	1.9063631373947751	1.9063631373947751	471	False	False	False
P2RY6	-1.9050875050164306	1.9050875050164306	472	False	False	True
BAIAP3	-1.9036352368147136	1.9036352368147136	473	False	False	True
WSCD2	1.9033712471141118	1.9033712471141118	474	False	False	True
APOL1	-1.9019008539627298	1.9019008539627298	475	False	False	True
SLC2A3	-1.9010901807404548	1.9010901807404548	476	False	False	True
SCGB2A1	1.900875242124724	1.900875242124724	477	False	False	True
RIPK2	-1.900868669598699	1.900868669598699	478	False	False	False
CYSLTR2	-1.9002370929229793	1.9002370929229793	479	False	False	True
AKIRIN2	-1.900236467691981	1.900236467691981	480	False	False	False
NT5C3B	1.898532260884138	1.898532260884138	481	False	False	False
CYP4F32P	1.8962224151969003	1.8962224151969003	482	False	False	False
ARHGAP10	-1.8960614725360005	1.8960614725360005	483	False	False	False
TIPARP	-1.8950567787128636	1.8950567787128636	484	False	False	True
GSTM3	1.8943284078221452	1.8943284078221452	485	False	False	True
LINC00881	1.8930438266251899	1.8930438266251899	486	False	False	False
KCNK16	1.8911585262284691	1.8911585262284691	487	False	False	False
TOMM34	-1.8905351256379144	1.8905351256379144	488	False	False	False
CLDN4	-1.8897417727604948	1.8897417727604948	489	False	False	True
ANKEF1	1.8895110583627093	1.8895110583627093	490	False	False	False
SEPTIN9	-1.8888883103732257	1.8888883103732257	491	False	False	False
DGLUCY	1.8863334201106599	1.8863334201106599	492	False	False	False
SDK1	-1.8859134023848068	1.8859134023848068	493	False	False	True
CAVIN1	-1.8852338197919118	1.8852338197919118	494	False	False	False
MUC21	-1.8851809354881472	1.8851809354881472	495	False	False	True
MYH10	-1.8851360697628279	1.8851360697628279	496	False	False	True
WWC2-AS2	1.8849180153245197	1.8849180153245197	497	False	False	False
RNF149	-1.883999291579705	1.883999291579705	498	False	False	False
BCAT2	1.8819115572018998	1.8819115572018998	499	False	False	False
BFSP1	1.8813587520280166	1.8813587520280166	500	False	False	True
ITPKC	-1.8795609528114328	1.8795609528114328	501	False	False	False
BCO2	1.8784781359482845	1.8784781359482845	502	False	False	True
RNF150	1.8776159941582111	1.8776159941582111	503	False	False	True
AP000866.2	1.8767940530951683	1.8767940530951683	504	False	False	False
ZNF430	-1.8765099769470948	1.8765099769470948	505	False	False	True
TBC1D30	1.8743121468725534	1.8743121468725534	506	False	False	False
FAM240C	1.8738510916262345	1.8738510916262345	507	False	False	True
RDH5	-1.8738266593209751	1.8738266593209751	508	False	False	True
FAM201A	1.873538790819406	1.873538790819406	509	False	False	True
AC074032.1	1.8733390079187378	1.8733390079187378	510	False	False	False
ETNK2	-1.8699893835705013	1.8699893835705013	511	False	False	True
STAT1	-1.8694598111944567	1.8694598111944567	512	False	False	True
CTB-178M22.2	1.8676903238668208	1.8676903238668208	513	False	False	False
MDS2	1.8661137744925587	1.8661137744925587	514	False	False	False
TIMM17B	1.8656847344683887	1.8656847344683887	515	False	False	True
ACOT11	1.864662581976183	1.864662581976183	516	False	False	True
LUCAT1	-1.8632863713772456	1.8632863713772456	517	False	False	True
TONSL-AS1	1.8629303380009041	1.8629303380009041	518	False	False	False
AC108471.2	1.862806187652948	1.862806187652948	519	False	False	False
SH2D6	1.862099160829358	1.862099160829358	520	False	False	False
GCSH	1.8618018722645255	1.8618018722645255	521	False	False	False
SLC39A14	1.8614307641374948	1.8614307641374948	522	False	False	True
LMNA	-1.8605468812747892	1.8605468812747892	523	False	False	False
LINC00511	-1.8603309690084535	1.8603309690084535	524	False	False	True
MYT1	1.8602507584520922	1.8602507584520922	525	False	False	True
MMEL1	1.8593698388712447	1.8593698388712447	526	False	False	False
SRPRB	1.859209743943276	1.859209743943276	527	False	False	False
B4GALNT3	-1.858905466113186	1.858905466113186	528	False	False	True
AL353572.4	1.8545908804923916	1.8545908804923916	529	False	False	False
SYT1	-1.8545766826461558	1.8545766826461558	530	False	False	True
SYN1	-1.8521469173788627	1.8521469173788627	531	False	False	True
AC009779.2	1.8520768409807802	1.8520768409807802	532	False	False	False
TMEM117	-1.851045046004329	1.851045046004329	533	False	False	True
SCNN1A	-1.8505828969174163	1.8505828969174163	534	False	False	True
DOCK9-DT	-1.8502048868083179	1.8502048868083179	535	False	False	True
CFAP46	1.848925880123881	1.848925880123881	536	False	False	True
KCTD8	1.8471040942812074	1.8471040942812074	537	False	False	True
SULT1A2	1.8467990517930128	1.8467990517930128	538	False	False	False
C16orf71	1.8463724015825473	1.8463724015825473	539	False	False	False
MIR31HG	-1.846186685092196	1.846186685092196	540	False	False	True
ADAMTS14	-1.846033408655908	1.846033408655908	541	False	False	True
GABRB3	1.8456568238023316	1.8456568238023316	542	False	False	True
TRIM47	-1.8454702462160697	1.8454702462160697	543	False	False	False
AC022007.1	1.8452535262964365	1.8452535262964365	544	False	False	False
BHLHE40	-1.8447979624744173	1.8447979624744173	545	False	False	True
B4GALT5	-1.842720089919654	1.842720089919654	546	False	False	True
MAP3K5	-1.8424761695718996	1.8424761695718996	547	False	False	True
AL080312.2	1.8416438595308506	1.8416438595308506	548	False	False	False
ALOX5AP	-1.8410328230666264	1.8410328230666264	549	False	False	True
BDH1	1.8378797860163307	1.8378797860163307	550	False	False	True
NETO2	1.8370881040634826	1.8370881040634826	551	False	False	True
OR6R1P	1.8362698537119873	1.8362698537119873	552	False	False	False
KCNJ2	-1.8358614056459366	1.8358614056459366	553	False	False	True
BCL2	1.8352987751088885	1.8352987751088885	554	False	False	True
KIAA1614	1.8352665232003387	1.8352665232003387	555	False	False	True
GNAI1	1.8349455053138908	1.8349455053138908	556	False	False	True
ANAPC13	1.8329650954746013	1.8329650954746013	557	False	False	False
GOLGA8N	1.8324277325382088	1.8324277325382088	558	False	False	True
CLEC16A	-1.8323393624146016	1.8323393624146016	559	False	False	False
SLC29A4	1.830973727726227	1.830973727726227	560	False	False	True
MAP3K6	-1.8308374067878548	1.8308374067878548	561	False	False	False
TCF7L1	1.830305222349153	1.830305222349153	562	False	False	True
SCN1B	-1.8297622175906205	1.8297622175906205	563	False	False	True
SCARB1	1.8288096758456194	1.8288096758456194	564	False	False	True
AC021491.4	1.8268161802554517	1.8268161802554517	565	False	False	False
ELAC1	1.8261268871412966	1.8261268871412966	566	False	False	False
CDADC1	1.8259302408166564	1.8259302408166564	567	False	False	False
UBE2E2	-1.8258415799595575	1.8258415799595575	568	False	False	False
TTC30A	1.825217547036886	1.825217547036886	569	False	False	False
SOD3	1.8245641200410272	1.8245641200410272	570	False	False	True
NECAB3	1.824030278470187	1.824030278470187	571	False	False	True
CDC42EP3	-1.8228574773356219	1.8228574773356219	572	False	False	True
TEKT4	1.8226122288146138	1.8226122288146138	573	False	False	False
IER5L	-1.8216214822329557	1.8216214822329557	574	False	False	True
MED15	-1.8201620958662488	1.8201620958662488	575	False	False	False
BCL2L1	-1.8187709322706553	1.8187709322706553	576	False	False	True
RTKN	-1.8181804431747737	1.8181804431747737	577	False	False	False
RELB	-1.8173948146161165	1.8173948146161165	578	False	False	False
AC105052.5	1.8170973259736718	1.8170973259736718	579	False	False	False
PHKB	1.8167408089316193	1.8167408089316193	580	False	False	False
PPIF	1.8164123911236782	1.8164123911236782	581	False	False	False
PNPLA5	-1.8161279131464974	1.8161279131464974	582	False	False	True
CORO2A	-1.815857537833253	1.815857537833253	583	False	False	True
KCTD12	-1.8157029218236047	1.8157029218236047	584	False	False	True
RFX4	1.8132114075157553	1.8132114075157553	585	False	False	False
ALDH2	1.811995248877379	1.811995248877379	586	False	False	True
WDR86-AS1	-1.8113546463064407	1.8113546463064407	587	False	False	True
LINC01644	-1.81126561061851	1.81126561061851	588	False	False	False
TM4SF1	-1.8103721520066123	1.8103721520066123	589	False	False	True
CYP17A1	1.8101088301154076	1.8101088301154076	590	False	False	False
HLF	1.8100551600401367	1.8100551600401367	591	False	False	True
MPC1	1.8097858677271619	1.8097858677271619	592	False	False	False
ARAP1	-1.8097006449493125	1.8097006449493125	593	False	False	False
ARRDC2	-1.8096987074341475	1.8096987074341475	594	False	False	False
GDPD1	1.8086385012201527	1.8086385012201527	595	False	False	False
MSN	-1.8083522413898248	1.8083522413898248	596	False	False	True
OR2W3	1.8083062505132559	1.8083062505132559	597	False	False	True
ACP5	-1.8082536427976479	1.8082536427976479	598	False	False	True
VASP	-1.808240597479066	1.808240597479066	599	False	False	False
LETM1	1.8080915945836584	1.8080915945836584	600	False	False	False
GALNT7	-1.8076372718909044	1.8076372718909044	601	False	False	True
SLC1A5	-1.807620028991291	1.807620028991291	602	False	False	True
TRPM3	1.80704607696545	1.80704607696545	603	False	False	False
PRUNE1	1.8047090139724824	1.8047090139724824	604	False	False	False
SLC6A6	-1.8042732280988616	1.8042732280988616	605	False	False	True
CDON	1.804029906929368	1.804029906929368	606	False	False	True
PLRG1	-1.8018168054943426	1.8018168054943426	607	False	False	True
MAPK4	1.801117218152363	1.801117218152363	608	False	False	True
TTL	-1.800781056249655	1.800781056249655	609	False	False	False
PPP1R13L	-1.8004988500070511	1.8004988500070511	610	False	False	False
POU2F3	-1.8003878069700596	1.8003878069700596	611	False	False	True
CYP27B1	1.7950179714864702	1.7950179714864702	612	False	False	True
FBXO10	1.7925489369511831	1.7925489369511831	613	False	False	True
EHF	-1.7923312460063474	1.7923312460063474	614	False	False	True
CEP170B	-1.7914428508874394	1.7914428508874394	615	False	False	False
HAPLN3	-1.791415453761647	1.791415453761647	616	False	False	True
FZD8	1.7910168335109302	1.7910168335109302	617	False	False	True
TMEM99	1.7909313794351907	1.7909313794351907	618	False	False	False
BCAP29	1.7908009412242467	1.7908009412242467	619	False	False	False
LMNTD1	1.7905016039379757	1.7905016039379757	620	False	False	False
SLC22A4	-1.7890472428987791	1.7890472428987791	621	False	False	False
C5orf47	1.7888242791429476	1.7888242791429476	622	False	False	False
ESAM	1.7872813164945522	1.7872813164945522	623	False	False	True
LINC02532	1.7867865570962487	1.7867865570962487	624	False	False	False
EIF2B2	1.7858203837980196	1.7858203837980196	625	False	False	False
GPER1	1.7848680953654852	1.7848680953654852	626	False	False	True
CUX2	1.7845912829683437	1.7845912829683437	627	False	False	False
PKM	-1.7839393232152823	1.7839393232152823	628	False	False	False
AL451085.1	1.7839281328828336	1.7839281328828336	629	False	False	False
MINDY1	1.7834556265682266	1.7834556265682266	630	False	False	False
RAD23B	-1.7825919849457588	1.7825919849457588	631	False	False	True
QDPR	1.7811626773753526	1.7811626773753526	632	False	False	False
CARD11	-1.7808293676506048	1.7808293676506048	633	False	False	True
TUSC3	-1.7805897459355047	1.7805897459355047	634	False	False	True
SYNPO	-1.779719548047301	1.779719548047301	635	False	False	False
PROSER2	-1.7790353516654465	1.7790353516654465	636	False	False	False
KCNAB1	1.7755836916579313	1.7755836916579313	637	False	False	True
SEMA4C	-1.7752614510737288	1.7752614510737288	638	False	False	False
TNFRSF10A	-1.7751264025273972	1.7751264025273972	639	False	False	True
CLEC5A	-1.7750796635310808	1.7750796635310808	640	False	False	True
GOLGA8O	1.7749425779853338	1.7749425779853338	641	False	False	False
SUCLG1	1.7745563770524626	1.7745563770524626	642	False	False	False
GATAD2A	-1.7736176078867003	1.7736176078867003	643	False	False	False
CTTN	-1.7730132686405191	1.7730132686405191	644	False	False	False
RGS17	1.7723417092854747	1.7723417092854747	645	False	False	True
PEA15	-1.7722897443638197	1.7722897443638197	646	False	False	False
MARCO	-1.7704411847218262	1.7704411847218262	647	False	False	True
CKB	1.7703677927642016	1.7703677927642016	648	False	False	True
RAB34	-1.7701579250878148	1.7701579250878148	649	False	False	False
RASGEF1A	-1.769767439660449	1.769767439660449	650	False	False	True
LCN2	-1.7686580554582279	1.7686580554582279	651	False	False	True
LINC02036	1.7684142245726946	1.7684142245726946	652	False	False	True
TMEM164	1.7682514949423325	1.7682514949423325	653	False	False	True
CHST15	-1.7681803053829128	1.7681803053829128	654	False	False	True
CXXC4	1.7676613149589666	1.7676613149589666	655	False	False	True
AC023424.2	1.765540766933475	1.765540766933475	656	False	False	True
SPECC1	-1.7653996692525882	1.7653996692525882	657	False	False	True
KIF1A	1.7653345414411272	1.7653345414411272	658	False	False	True
LIF	-1.7649516731917214	1.7649516731917214	659	False	False	True
AC006058.3	1.7640939676557403	1.7640939676557403	660	False	False	False
AC078882.1	1.763137333596039	1.763137333596039	661	False	False	False
CTH	1.7624013023834155	1.7624013023834155	662	False	False	False
CDC25B	-1.7611402909073424	1.7611402909073424	663	False	False	True
AC139887.2	1.7611220048089813	1.7611220048089813	664	False	False	True
DLG1-AS1	1.7608150641240168	1.7608150641240168	665	False	False	False
COLEC10	1.758892699810753	1.758892699810753	666	False	False	False
PRR36	-1.7582821708424767	1.7582821708424767	667	False	False	True
AC024270.4	1.7580988451034012	1.7580988451034012	668	False	False	False
AC023509.3	1.7580464267479317	1.7580464267479317	669	False	False	False
PAPLN	-1.7574952977194662	1.7574952977194662	670	False	False	True
SLC24A3	1.7573936131500398	1.7573936131500398	671	False	False	True
MAP1LC3A	1.756898659136649	1.756898659136649	672	False	False	True
AC062015.1	1.7562893968973141	1.7562893968973141	673	False	False	True
KIAA1217	-1.7562170626182576	1.7562170626182576	674	False	False	True
PDCD6IPP2	1.7558605147920716	1.7558605147920716	675	False	False	False
PTCSC1	1.753999348621808	1.753999348621808	676	False	False	False
STING1	-1.7536768048059357	1.7536768048059357	677	False	False	True
ACTBL2	-1.7504464296682527	1.7504464296682527	678	False	False	True
EPHA2	-1.750422543186728	1.750422543186728	679	False	False	True
AC093797.1	1.7497504826274228	1.7497504826274228	680	False	False	False
LINC02568	1.7480887303438413	1.7480887303438413	681	False	False	True
HRH1	-1.747116681611263	1.747116681611263	682	False	False	True
