gene	normal_mean	normal_sd
ZFHX2	0.018455479294033846	0.14751204996283787
THTPA	0.0004413425328351576	0.05
AP1G2	0.1541293704322436	0.4127292002699356
JPH4	0.0008628728381874909	0.05
DHRS2	0.000426015219919165	0.05
LINC00596	0.0	0.05
DHRS4-AS1	0.07259550414416016	0.29026557473505354
DHRS4	0.07062162643181247	0.2767709291960773
DHRS4L2	0.17583150215898338	0.44057979722623913
CARMIL3	0.005644201313069727	0.08411072358425173
CPNE6	0.001769535563881083	0.05
NRL	0.036815123543518034	0.20828463247771772
PCK2	0.15210592995523403	0.4095547276040979
DCAF11	0.38343916964500185	0.6331841716502504
FITM1	0.008307939243360084	0.10299502523638454
PSME1	0.9098035779422788	0.8524108777133546
EMC9	0.12563431133740316	0.3765460254250052
PSME2	0.4401210935212912	0.6582681484454651
RNF31	0.13806119516148874	0.39650693769297957
IRF9	0.1803205428760288	0.4452216836219136
REC8	0.01966240455494899	0.15279073148933042
IPO4	0.10557162442180394	0.35437372874499046
TM9SF1	0.34189449814448547	0.5907924943448529
TSSK4	0.00017620911102311652	0.05
CHMP4A	0.28924039298470744	0.5556746840866801
MDP1	0.17290904122468662	0.43864341133499773
NEDD8	0.9532550097995728	0.8557738796408425
GMPR2	0.2532413389061594	0.5187925380962707
TINF2	0.14116582670996206	0.399274479061807
TGM1	0.009624364849256226	0.10069418879141166
RABGGTA	0.11705669239378634	0.3645956309424705
DHRS1	0.1105560750266249	0.3519756032266424
NOP9	0.05114634777394582	0.2476361186997922
CIDEB	0.02933308402275955	0.18321651140920114
LTB4R2	0.008192503450605352	0.10372193727505546
LTB4R	0.02999661409032648	0.18588415134247838
ADCY4	0.050068910434357794	0.24971404621113152
RIPK3	0.045983112295880785	0.2328372081487117
NFATC4	0.08260435760076973	0.3144845338088807
NYNRIN	0.08837398749788546	0.3225979774895328
CBLN3	0.008773464142572521	0.10082943188294413
KHNYN	0.11246248845197636	0.35495433476751026
SDR39U1	0.2923377706454664	0.5563603577378123
CMA1	0.0010670248051006894	0.05
CTSG	0.0018885360746349216	0.05772486776036607
GZMH	0.01777035437441189	0.15185740632306566
GZMB	0.006751276951097342	0.09700413073038934
STXBP6	0.18398566769328642	0.4561139173244244
LINC02286	0.0	0.05
LINC02306	0.0	0.05
NOVA1	0.027043711296586906	0.18962615992546444
LINC02294	0.0	0.05
LINC02293	0.0	0.05
MIR4307HG	0.0	0.05
LINC00645	0.0	0.05
LINC02300	0.0	0.05
FOXG1-AS1	0.0	0.05
FOXG1	0.00019111259752248994	0.05
LINC01551	0.0003252788361514184	0.05
LINC02282	0.0	0.05
LINC02281	0.0	0.05
LINC02327	0.0	0.05
LINC02326	0.0	0.05
PRKD1	0.0483314294676051	0.23864358791440476
G2E3-AS1	0.0003022576797794822	0.05
G2E3	0.04805644488240162	0.23939900511018422
SCFD1	0.19139146889582664	0.4667049289496416
COCH	0.005740656945041344	0.09014759957346452
STRN3	0.08589540446388345	0.32305328050512416
AP4S1	0.05424081062589962	0.255451983582634
HECTD1	0.3198279016683002	0.5811733235095861
HEATR5A	0.06586462612719021	0.27656432770003353
DTD2	0.041657300453812725	0.22762954833050297
GPR33	0.0	0.05
NUBPL	0.03928258422633545	0.21564073473861448
LINC02313	0.00012550893047818265	0.05
ARHGAP5-AS1	0.02370859916454208	0.16737435240967427
ARHGAP5	0.32548270686208775	0.6068167327558552
AKAP6	0.03061154682244378	0.1873339826750451
NPAS3	0.013925612044442497	0.12831099086773703
EGLN3	0.005079276170541673	0.07978519335714822
EGLN3-AS1	0.0	0.05
SPTSSA	0.1496823821713892	0.41742412320571987
EAPP	0.22658001799842623	0.5039933201520949
SNX6	0.22566602590892415	0.5002281683728133
CFL2	0.18440523994718527	0.45431024235137557
BAZ1A	0.04462522716099281	0.23920373041130594
SRP54	0.14115191276210254	0.3971829525003296
FAM177A1	0.26791945983341975	0.5347590722410293
PPP2R3C	0.06022777276148426	0.274673392899206
PRORP	0.07410593913356132	0.2971199017095166
PSMA6	0.41900504895830476	0.6451446836263975
NFKBIA	0.5491803902883615	0.7196850816320551
INSM2	0.0	0.05
RALGAPA1	0.0927836456840479	0.3325591547870388
BRMS1L	0.04127747942960969	0.22106269935071218
LINC00609	0.0	0.05
PTCSC3	0.009561747476215167	0.10658301171459107
MBIP	0.25746879107960574	0.5247911282295126
SFTA3	0.5092045910423239	0.6877211620160123
NKX2-1	0.9283095561404576	0.8547008029256002
NKX2-1-AS1	0.03343093580809459	0.20253724562863124
NKX2-8	0.031084459835507994	0.19091795107671605
PAX9	0.0021976684602750514	0.05
SLC25A21	0.004564995249065298	0.07917664057494396
SLC25A21-AS1	0.0362631440917977	0.20606710912263193
MIPOL1	0.027512192848866208	0.1836164861561757
FOXA1	0.00013212247615910025	0.05
TTC6	0.0	0.05
LINC00517	0.00019627780930196653	0.05
SSTR1	0.0012788723850902645	0.05
CLEC14A	0.08596555473721139	0.3323219222008282
LINC00639	0.0006215500325567544	0.05
SEC23A	0.09636054780016577	0.3422835985803568
SEC23A-AS1	0.0011247719845126176	0.05
GEMIN2	0.03324813402476104	0.19476837457233911
TRAPPC6B	0.08070905085774133	0.3122187345282838
PNN	0.2626515940351394	0.5355023859753351
MIA2	0.12575257691226785	0.3836509655586657
FBXO33	0.1032647480647143	0.3450211019655003
LINC02315	0.0020653062610836467	0.050102043518273784
LRFN5	0.0014528901953858705	0.05
LINC02307	0.0	0.05
LINC02277	0.0	0.05
FSCB	0.0	0.05
C14orf28	0.038317210660514696	0.21529955716502633
KLHL28	0.03893020782869896	0.21188868337671132
TOGARAM1	0.07239987641492583	0.2987523967999114
PRPF39	0.06979352475429305	0.2912235251881275
FKBP3	0.2513222826665132	0.5192395426110622
FANCM	0.00981781499443855	0.11299051016272335
MIS18BP1	0.04362087708827746	0.24416334495180306
LINC02303	0.0	0.05
LINC00871	0.0	0.05
RPL10L	0.0	0.05
MDGA2	0.0	0.05
LINC00648	0.00032815279289229404	0.05
RPS29	3.058212409495484	0.7247717754767206
LRR1	0.017292604160675743	0.14179673442671242
RPL36AL	1.089357159408124	0.8815142709067724
MGAT2	0.07228787219035603	0.29032559376419914
DNAAF2	0.051785448953948675	0.250925132090118
POLE2	0.003731615336541479	0.07545368592020818
KLHDC1	0.04590339619127973	0.2359207153169041
KLHDC2	0.3394082224134162	0.5899592577594389
NEMF	0.13983142018966663	0.411214206727534
ARF6	0.2966223784117755	0.5618552109673153
LINC01588	0.002425422382507788	0.05791725468252489
VCPKMT	0.035810963731900014	0.200038248524963
SOS2	0.11153823312185895	0.36585313815066695
L2HGDH	0.027707839969325906	0.18774121862133675
DMAC2L	0.11274900278494918	0.36018329125145404
CDKL1	0.016156796164587095	0.1439591744896059
MAP4K5	0.09118587927965952	0.3247555863728477
ATL1	0.018877971708770404	0.1557385086384841
SAV1	0.18935353888640458	0.4638387208317675
NIN	0.05812656116644336	0.270938189795342
PYGL	0.06342112543031686	0.26616882178370477
ABHD12B	0.000453355788280461	0.05
TRIM9	0.0022721162553029795	0.05109357938613371
TMX1	0.18156821546207744	0.45453914106098714
LINC00519	0.00011896912063368367	0.05
LINC00640	0.0006767607089206191	0.05
FRMD6-AS2	7.608968517917827e-05	0.05
FRMD6	0.040175258154853774	0.22578527439112758
GNG2	0.02685026541439584	0.18585058422483675
RTRAF	0.40699624867903733	0.6365696896344454
NID2	0.19357783756843808	0.4559942180683185
LINC02319	0.0	0.05
PTGDR	0.0026021406644846	0.058408336078054936
PTGER2	0.006902721321271954	0.10171165113277175
TXNDC16	0.024003615234545247	0.16947130427705817
GPR137C	0.007625237007044155	0.09207287890027753
ERO1A	0.13221874410719636	0.386153282517178
PSMC6	0.2798422430660684	0.551498234916035
STYX	0.06023299193400754	0.2673959246114368
GNPNAT1	0.04955774838939646	0.2427379842324341
FERMT2	0.1699133107319709	0.4361434717946156
DDHD1	0.03503180610420901	0.20570757575613083
LINC02331	0.0011317404768667536	0.05
BMP4	0.050401310653688504	0.252017390290777
CDKN3	0.0014915078001416485	0.05
CNIH1	0.2155262322015685	0.48771824003883074
GMFB	0.10981140706264232	0.35274361011323674
CGRRF1	0.08005014924932362	0.304594544590846
SAMD4A	0.08725773051494957	0.32351869777304054
GCH1	0.0071595931506148285	0.09048756373151086
WDHD1	0.006690070114254476	0.09327906065217345
SOCS4	0.050511472151645476	0.24974038626786982
MAPK1IP1L	0.2851551069342691	0.5532841026202592
LGALS3	0.490738238972683	0.706809092338276
DLGAP5	0.0007451351073637744	0.05
FBXO34	0.1607038369935975	0.42537055538449725
ATG14	0.07542837773503312	0.3006089235068932
TBPL2	0.0	0.05
KTN1-AS1	0.00793352264008438	0.09312614724008762
KTN1	0.5768087081031513	0.753488356738951
LINC00520	0.0	0.05
PELI2	0.028888431464854838	0.18772014166503415
LINC02284	0.0002824060029179923	0.05
TMEM260	0.05866501012041049	0.2588033970269877
OTX2	0.0	0.05
OTX2-AS1	0.0	0.05
EXOC5	0.12252590031242737	0.3809233768529242
AP5M1	0.1109340270641203	0.3622863186628645
NAA30	0.08298581283489241	0.312167364475165
CCDC198	5.6720258661141746e-05	0.05
SLC35F4	0.013676645104968218	0.12333928867013866
ARMH4	0.01743852159771872	0.14719147355945839
ACTR10	0.2446100772070684	0.5157787254136688
PSMA3	0.2784447143891837	0.5410070680101838
PSMA3-AS1	0.19562646865512573	0.46378758307858725
ARID4A	0.0766821612577118	0.30885354636925755
TOMM20L	0.0015194664279118437	0.05
TIMM9	0.13788245038014924	0.3964469184745607
KIAA0586	0.036785746435416725	0.2192474438610554
DACT1	0.05616332577268453	0.2528388210498048
LINC01500	0.0	0.05
DAAM1	0.1131491729000578	0.37101810340077157
GPR135	0.01207803928816603	0.12215933941268368
L3HYPDH	0.03640814526277342	0.20129204897822026
JKAMP	0.14096044401228164	0.3950472928227796
CCDC175	0.00046763984988222037	0.05
RTN1	0.02122286486652868	0.16249739522303114
LRRC9	0.00010902987343107496	0.05
PCNX4	0.11294701281169453	0.3602442722776737
DHRS7	0.6605934507621353	0.7674023960412292
PPM1A	0.18553603765335103	0.45860865839194176
LINC02322	0.0001856775975014138	0.05
C14orf39	0.0009131964424100864	0.05
SIX6	0.0	0.05
SALRNA1	0.0	0.05
SIX1	0.010885958105530297	0.12074438747489455
SIX4	0.009864037923216506	0.1093200262120664
MNAT1	0.06680985896003362	0.28687209675431397
TRMT5	0.05029873606172226	0.24299171158093796
SLC38A6	0.03456077163299343	0.19802802993962704
PRKCH	0.08716563279526436	0.327365455372299
TMEM30B	0.4580668175343633	0.6701627590069016
LINC01303	0.0010008250887762833	0.05
HIF1A-AS3	0.00018776593138616012	0.05
HIF1A	0.35536775740085474	0.6107268960436935
SNAPC1	0.04844201764438419	0.24264000519185855
SYT16	0.0011628323579665994	0.05
LINC00644	0.0	0.05
KCNH5	0.0	0.05
RHOJ	0.04802929351504811	0.2551961857540189
GPHB5	0.0	0.05
PPP2R5E	0.15517159407845044	0.4206473046286936
WDR89	0.03771268080834183	0.2096776677552937
SGPP1	0.05183662002557029	0.2472127796182331
SYNE2	0.3773996729604943	0.6528652223238389
ESR2	0.0001191319749385165	0.05
MTHFD1	0.13510117080251463	0.390229152282862
ZBTB25	0.08789759280795596	0.31236011092620425
AKAP5	0.006135838544458264	0.08478665362738658
ZBTB1	0.06722647532462421	0.280873591765877
HSPA2	0.021474935112564455	0.17164020186244763
PPP1R36	0.002332779072777707	0.05116769275848955
PLEKHG3	0.113479435791573	0.362730549690983
SPTB	0.002934832361611312	0.05878686451583752
CHURC1	0.29308812057976774	0.5664132797002793
GPX2	0.0006738706267983721	0.05
RAB15	0.03430081629093306	0.19855320461888637
FNTB	0.06580042467462852	0.28008676128747334
MAX	0.18412032234426245	0.4543684176330543
LINC02324	0.00016993310081134285	0.05
FUT8	0.071413097091598	0.29216165461579885
FUT8-AS1	0.002779495697296261	0.05564875489160707
LINC02290	0.0	0.05
CCDC196	4.8211620168031264e-05	0.05
GPHN	0.058443900556786645	0.25872885080291586
ATP6V1D	0.42678008191191347	0.6619074502000866
EIF2S1	0.16348731007886094	0.4300119521902459
PLEK2	0.14573910827329187	0.4001739331161396
TMEM229B	0.07284103244181708	0.29523458140499026
PLEKHH1	0.520062008187551	0.7051226984697827
PIGH	0.10794274192166131	0.34543516530225593
ARG2	0.1727016929227471	0.43922857178141145
VTI1B	0.4035425860220146	0.6334652188723204
RDH11	0.3131233424317526	0.5799301444565738
RDH12	0.010609881910028613	0.1122919646523862
ZFYVE26	0.057541661943442554	0.2652741122683746
RAD51B	0.01141671133906411	0.11870281836159173
ZFP36L1	0.6083801834927772	0.7720074509072191
ACTN1	0.16912999039554238	0.4477952218881345
DCAF5	0.15077508574472664	0.4133027026162411
EXD2	0.07866147316238657	0.30067530097519823
GALNT16	0.03843660076981664	0.22446013965538075
ERH	0.5054707837274296	0.6970287327384589
SLC39A9	0.16198315948094796	0.43307128469097494
PLEKHD1	0.01838825998883591	0.14337751786823608
CCDC177	0.0	0.05
SUSD6	0.17560506004646093	0.4477990647549425
SRSF5	0.6550894093296213	0.7673964348338207
SLC10A1	0.0	0.05
SMOC1	0.02689785659173343	0.1855528050842383
SLC8A3	0.0	0.05
COX16	0.4348927378679072	0.6600917019247974
SYNJ2BP	0.13525139531773814	0.3928921459214316
ADAM21	0.0007930181335204012	0.05
ADAM20	0.0010916060788674351	0.05
MED6	0.07562230644164225	0.2983867605991815
TTC9	0.07226301531595329	0.2857413129504222
LINC01269	0.0	0.05
MAP3K9	0.028263530590338485	0.18659857461295254
PCNX1	0.09913682655578848	0.34573943098253707
SIPA1L1	0.13769617138192045	0.39681585998336716
RGS6	0.023005089202650913	0.1655479378908277
DPF3	0.0014517719507784717	0.05
DCAF4	0.05344825031103882	0.24484031595179917
ZFYVE1	0.12173853029661283	0.37394411396376853
RBM25	0.28335783329198405	0.572473624625737
PSEN1	0.20737899495492595	0.47734580692046036
PAPLN	0.06420015725659212	0.2721901175175206
NUMB	0.16815288764634595	0.43532481249585814
HEATR4	0.0005202989859551835	0.05
RIOX1	0.02822443212287568	0.17961130463672273
ACOT1	0.00015210172858955815	0.05
ACOT2	0.10378089879298653	0.3371317326287474
ACOT4	0.011465373765171314	0.10735331471101013
ACOT6	0.00023712556986269577	0.05
DNAL1	0.08296736563116001	0.3197312259334198
PNMA1	0.12891953403766931	0.38569937170190766
LINC02274	0.0	0.05
PTGR2	0.08840073327964851	0.32197299141773844
ZNF410	0.11588965571953734	0.3622817792433212
FAM161B	0.03077722547230926	0.19080289042499674
COQ6	0.07818688909538309	0.29992765194546744
ENTPD5	0.033573990253625396	0.2024599059833684
BBOF1	0.09051496310671156	0.33393264258098676
ALDH6A1	0.16254250364523037	0.42797099549809153
LIN52	0.023059113430270946	0.17194498707371864
VSX2	0.0	0.05
ABCD4	0.1533201694824801	0.40781849073442156
VRTN	0.0003623908262044936	0.05
SYNDIG1L	0.0004183321558068467	0.05
NPC2	1.4978775254922163	0.9403194101332281
ISCA2	0.25578275676513995	0.5236366292600929
LTBP2	0.6819281551728283	0.774223406253126
AREL1	0.08426237477187085	0.3108603899293608
FCF1	0.1468783346214969	0.4263328633397165
YLPM1	0.13626061145696008	0.4015188146102576
PROX2	0.0	0.05
DLST	0.12149845732151333	0.3677632301009401
RPS6KL1	0.012650659432715972	0.12195793592562629
PGF	0.3845660517284068	0.6446879222971722
EIF2B2	0.2095332914193783	0.4818557245672348
MLH3	0.09995784672329208	0.3467631345890552
ACYP1	0.1082688867516028	0.34456561649148654
ZC2HC1C	0.05714141631567692	0.25671909907323054
NEK9	0.17546254433040626	0.44317383848982
TMED10	0.9929337060518375	0.8608907101222913
FOS	1.509170949728514	1.1850865522527156
LINC01220	0.004361776126585885	0.0716493681569779
JDP2	0.07604561519776716	0.3048960146856292
BATF	0.006609818328930569	0.08941730221229537
FLVCR2	0.024757152129710455	0.17182476647550854
TTLL5	0.05380505420529849	0.2587531718861939
ERG28	0.30830995338955713	0.5712303182198329
IFT43	0.2606700942415134	0.5239673977464694
TGFB3	0.042174743906150385	0.23376041619137475
TGFB3-AS1	0.0	0.05
GPATCH2L	0.05632427268221343	0.267928512556758
ESRRB	0.00044280871499824024	0.05
VASH1	0.03130156576436251	0.2001827947624997
ANGEL1	0.053336490091212246	0.25139753070341453
LRRC74A	0.0	0.05
LINC01629	0.0	0.05
LINC02289	0.009462901747665802	0.10850108600609124
IRF2BPL	0.17078665107291927	0.4405863419553778
LINC02288	0.0007295631872961516	0.05
CIPC	0.10164041908129008	0.3440667791577071
TMEM63C	0.007444733105223123	0.09763862132102342
ZDHHC22	0.0006762290134673152	0.05
NGB	0.0	0.05
POMT2	0.09244204353867619	0.32934398601505277
GSTZ1	0.18289544014111758	0.4576386834258563
TMED8	0.11769723327526332	0.3713553460099333
SAMD15	0.005627358858802563	0.08665450654524416
NOXRED1	0.0009630410785760203	0.05
VIPAS39	0.06518254108275856	0.28185317206224747
AHSA1	0.20508839689634767	0.4705960244471233
ISM2	0.0019674903453486526	0.05
SPTLC2	0.10905367585700318	0.3544171729064915
ALKBH1	0.038478858169737756	0.21516344485205902
SLIRP	0.5666081041508966	0.7293447867856053
SNW1	0.18795000635502027	0.4630291677247235
C14orf178	0.00040936924944674205	0.05
ADCK1	0.037071899759914276	0.20786387584851101
NRXN3	0.002872174776251261	0.05925613439631445
DIO2	0.5473966302722867	0.757855208044859
DIO2-AS1	0.0	0.05
CEP128	0.012818577185616102	0.13085274950839718
TSHR	1.1661678849931802	0.8991784070293463
GTF2A1	0.16315421173518074	0.43433878040801044
STON2	0.12228573943193659	0.37438811047505255
LINC02308	0.0032875977069524867	0.06145134799656854
SEL1L	0.3290764917400731	0.5871111788345283
LINC01467	0.0	0.05
LINC02311	0.0	0.05
LINC02301	0.000522789865252162	0.05
LINC02305	0.0	0.05
LINC02329	0.0	0.05
LINC00911	0.00015024538553522432	0.05
FLRT2	0.10056889033563211	0.3507941231374647
LINC02328	0.002065190250017366	0.05
LINC02316	0.0	0.05
LINC02309	0.0	0.05
LINC01148	0.0	0.05
LINC02296	0.0	0.05
LINC02330	0.0	0.05
GALC	0.1252653927383572	0.3795158262774579
GPR65	0.0028972022458978084	0.06181739917884059
LINC01147	0.0	0.05
KCNK10	0.0002633448531732452	0.05
SPATA7	0.08288877935722935	0.3134119041143606
PTPN21	0.16895276319992356	0.4298922191100605
ZC3H14	0.1845466877970451	0.44965401699044427
EML5	0.01886709514824048	0.14577645344505327
TTC8	0.16985470673826675	0.4273812217094108
FOXN3	0.10257687801230547	0.35221436793233163
FOXN3-AS1	0.0408964252178945	0.21329949241834228
FOXN3-AS2	5.9929540845400144e-05	0.05
EFCAB11	0.02602024009050671	0.17337053376349437
TDP1	0.016986071803875902	0.14324491804414546
KCNK13	0.019540118363445966	0.14707220832140958
PSMC1	0.35677128460707225	0.6103384924005533
NRDE2	0.07077636761459256	0.290890391746274
CALM1	0.7617571239897377	0.8193080173495005
LINC00642	0.0	0.05
LINC02317	4.2492653667991675e-05	0.05
TTC7B	0.0342996577765981	0.20881789914211407
LINC02321	0.00022629579526965845	0.05
RPS6KA5	0.044745241882532955	0.23438227838336897
DGLUCY	0.1699587372200675	0.4337681202084232
GPR68	0.0033106584961750778	0.06744339241076829
CCDC88C	0.010574138516435627	0.12457706973335846
PPP4R3A	0.1541021120184743	0.421828993851895
CATSPERB	0.0017638642251232072	0.05
TC2N	0.09023020766519371	0.3260993705575142
FBLN5	0.2275577710793377	0.5206712301742675
TRIP11	0.15930003514692792	0.44670737273295663
ATXN3	0.08079553568234991	0.3088194053245065
NDUFB1	1.056105233596939	0.8906169651691943
CPSF2	0.11446704625998999	0.3676751402293527
SLC24A4	0.0018689045138360696	0.051435692340895865
RIN3	0.0397330721957726	0.22821690535011593
LGMN	0.6892376920450581	0.7744543179920574
GOLGA5	0.1102089813419958	0.35826266811051594
LINC02833	0.0	0.05
LINC02287	6.0060498585024454e-05	0.05
CHGA	0.0	0.05
ITPK1	0.15239852106670135	0.4174672087109814
ITPK1-AS1	0.0	0.05
MOAP1	0.15967744892218927	0.42391561074277206
GON7	0.0523507394997015	0.24612042289892438
UBR7	0.09216868731142829	0.3237008633262885
BTBD7	0.14426651064384605	0.4102137858256701
UNC79	0.003865796576997432	0.06962738727884538
COX8C	0.00027322233372739895	0.05
PRIMA1	0.004703455773031306	0.0776252170947541
FAM181A-AS1	0.0004572989974254113	0.05
FAM181A	0.015416421221541037	0.13729914774090693
ASB2	0.0033480444071254567	0.06665774338607605
CCDC197	0.0	0.05
OTUB2	0.0049171905051120035	0.0750933542738076
DDX24	0.5172295834826779	0.7135976942722222
IFI27L1	0.09930792936167088	0.3357141152251626
IFI27	0.5786137363229802	0.7668741155964219
IFI27L2	0.480410428107215	0.6896779695159148
PPP4R4	0.0024534469140894905	0.06485405276864074
SERPINA10	0.0	0.05
SERPINA6	0.0	0.05
SERPINA1	0.16388208689786052	0.42464738151080866
SERPINA11	0.0	0.05
SERPINA9	0.0	0.05
SERPINA12	0.0	0.05
SERPINA4	0.0	0.05
SERPINA5	0.005577456282517954	0.08862007232083839
SERPINA3	0.02962012699145669	0.2113968158236478
GSC	0.009627230529613284	0.10941848155464985
LINC02279	0.0	0.05
DICER1	0.1801095722769937	0.45219108004763864
DICER1-AS1	0.04914458817596371	0.2366579286286467
CLMN	0.08028895518840648	0.31344377357923225
LINC02292	9.850453159033253e-05	0.05
SYNE3	0.03874458139124806	0.22683934499111977
SNHG10	0.175783304595653	0.43747052250776686
GLRX5	0.33663522823075115	0.5957009262755455
LINC02318	0.0	0.05
TCL6	0.0007454805180911388	0.05
TCL1B	0.0	0.05
TCL1A	0.0	0.05
TUNAR	0.0	0.05
C14orf132	0.019095565066842353	0.15801668051238843
BDKRB2	0.02643581797922226	0.1732884650924647
BDKRB1	0.003902863401502782	0.0644831803844751
ATG2B	0.09140920400608557	0.32796093906997326
GSKIP	0.04975847349447038	0.24305199635992436
AK7	0.010580774953320984	0.11509597527907481
PAPOLA	0.396398765537159	0.6382057245361307
LINC02299	0.0	0.05
VRK1	0.029688137823142405	0.1872873602249684
LINC02304	0.0	0.05
LINC02325	0.0004816105055926612	0.05
LINC02291	0.0	0.05
LINC02312	0.0	0.05
LINC01550	0.019077183711051243	0.1497195339309725
LINC02295	0.0	0.05
BCL11B	0.01525450907326426	0.1387250391761492
SETD3	0.2188096202017736	0.49249486681223315
CCNK	0.11800061405531836	0.3784438265226571
CCDC85C	0.07382136867597325	0.2938202667578499
HHIPL1	0.005121611323684604	0.08302751154636437
CYP46A1	0.011544018122544486	0.11985184865797825
EML1	0.06218951738923639	0.2790163348574599
EVL	0.2245162948126885	0.5075719105694115
DEGS2	0.04564754796763419	0.23013849624637542
YY1	0.316332400260051	0.5786891456726491
SLC25A29	0.9947725929050423	0.935349737326833
SLC25A47	0.00021078208130206853	0.05
WDR25	0.08150777517438217	0.3123028338603149
BEGAIN	0.003282423123751243	0.06381710361792725
LINC00523	0.0	0.05
DLK1	7.544790511909522e-05	0.05
MEG3	0.021434874307312488	0.16933224112030215
RTL1	0.0	0.05
MEG8	0.0016764697562710496	0.05246447242945325
MEG9	0.00027355691041724094	0.05
LINC02285	0.00013329944121279826	0.05
LINC00524	0.0	0.05
LINC02314	0.0	0.05
DIO3OS	0.01930883265762726	0.16043004138932798
DIO3	0.00648136346916539	0.09939543189337618
LINC02320	0.0	0.05
LINC00239	0.002398285461097968	0.05
PPP2R5C	0.38923521886224305	0.6319915974122865
DYNC1H1	0.47386289730054326	0.6818667993665544
HSP90AA1	1.2494759453486608	0.9168729299939893
WDR20	0.07807983249036765	0.2971205583322763
MOK	0.11512327382320965	0.36296496578305515
ZNF839	0.052055469193473286	0.24548505743253074
CINP	0.14492772214165114	0.40203569590150756
TECPR2	0.05777002533323994	0.2635592782462975
ANKRD9	0.1286858530725458	0.3873363665229167
LINC02323	0.00012821592589841256	0.05
RCOR1	0.050728796813672615	0.24541979039573691
TRAF3	0.05827531853944503	0.2590913927529772
AMN	0.03375084747817766	0.19716198742397523
CDC42BPB	0.1797036918030211	0.4582117501657129
LBHD2	0.0004283787013789476	0.05
EXOC3L4	0.002217902028884489	0.05476806745623211
LINC00677	0.0002919583105469116	0.05
