ModelID	OncotreeLineage	DM1_like_score	DM1_high	HLA1_dm_module	HLA2_dm_module	MYC	NAMPT
ACH-000579	Skin	1.6404157471292853	1	-0.1589662624811663	-0.019752782595959906	6.268073	6.664966
ACH-002035	Lung	1.4273774475579395	0	0.007918591989490806	-0.5689600821245618	7.537964	6.396403
ACH-001532	Kidney	1.429984759980122	0	-0.9833702590792479	-0.646451448258165	8.143072	5.1608877
ACH-000695	Lung	1.4273774475579395	0	-0.6535433987592033	-0.402777459986358	1.7578639	5.688983
ACH-001795	Soft Tissue	1.5942343862182096	1	0.8362821747311968	-0.5588279276772498	5.2905536	6.7194023
ACH-000502	Pancreas	1.6551114651970629	1	0.330385055034318	0.5513081326930115	5.3399496	5.869958
ACH-000183	Lymphoid	1.562464719239404	1	0.09914515675014292	1.1814093199808284	5.7556863	8.281295
ACH-000408	Esophagus/Stomach	1.575517189252337	1	0.15088856658669816	-0.39760008327497	5.478409	7.6875715
ACH-001496	Esophagus/Stomach	1.575517189252337	1	0.11902996549089001	-0.21597411543383968	6.216125	7.4574385
ACH-000788	Skin	1.6404157471292853	1	0.12753723161590466	1.0747978315567115	4.3328295	7.78956
ACH-001622	CNS/Brain	1.4268270232158753	0	0.532786874466846	-0.08821970766416724	3.744301	5.15082
ACH-001560	Pleura	1.576214441583399	1	-0.26874378827274464	-0.6153171035341335	7.5153685	6.6347804
ACH-000005	Myeloid	1.631754677029301	1	0.1745133857915313	0.026517193711309377	9.056383	6.107037
ACH-001687	Kidney	1.429984759980122	0	-1.240815705782167	-0.4763136184828117	4.042898	4.9671965
ACH-001151	Ovary/Fallopian Tube	1.4778614424663126	0	0.23191795116836625	0.16148684504764307	6.2059045	6.497352
ACH-000701	Ovary/Fallopian Tube	1.4778614424663126	0	-0.3124708246456142	-0.40863241586978366	5.207655	6.5581913
ACH-000542	Ovary/Fallopian Tube	1.4778614424663126	0	-0.4908613311758684	-0.6112661227002925	7.9908075	6.6227007
ACH-001685	Lymphoid	1.562464719239404	1	0.3577211365314905	1.4963973281996992	7.493575	6.3456464
ACH-003186	Soft Tissue	1.5942343862182096	1	0.2879863604620459	0.19181138244024717	2.5681927	10.952828
ACH-001111	Lymphoid	1.562464719239404	1	0.5139924573951606	2.2470683073000983	6.926557	7.5236716
ACH-000487	Myeloid	1.631754677029301	1	0.1948289958015151	2.1751913845163307	8.256535	6.287411
ACH-000288	Breast	1.6357488697694451	1	0.18447016182705658	-0.4964818565915888	6.1025596	9.370542
ACH-001820	Breast	1.6357488697694451	1	-0.8401614636495924	-0.6970260761239335	8.010019	8.321874
ACH-000782	Lymphoid	1.562464719239404	1	0.2763991461771164	1.7255255134611147	7.202986	4.9813185
ACH-001632	Ovary/Fallopian Tube	1.4778614424663126	0	-0.0637593203735547	-0.41846390538199874	5.8693285	4.705961
ACH-002399	Breast	1.6357488697694451	1	0.3427526831281111	-0.410379847179913	6.325813	8.206463
ACH-001031	CNS/Brain	1.4268270232158753	0	-0.09044462667617159	-0.5571059398300499	6.1190076	6.6130366
ACH-001048	Ovary/Fallopian Tube	1.4778614424663126	0	0.7471780922966487	0.3271169480192447	6.204307	7.0801673
ACH-000791	Lung	1.4273774475579395	0	1.1767077667479253	0.9588653769062501	5.0940247	8.803253
ACH-000567	Lymphoid	1.562464719239404	1	0.3713404559812299	2.2031954389483492	9.269592	6.7091527
ACH-001391	Breast	1.6357488697694451	1	0.18946565099311688	-0.510522970076339	9.083602	7.9987707
ACH-001075	Lung	1.4273774475579395	0	0.05758303801465608	-0.3295727553624864	5.2016025	7.2617846
ACH-001356	Thyroid	-0.6032589497939549	0	0.7238585061829181	0.5329949755564721	4.2844477	7.629335
ACH-001844	Biliary Tract	1.5516951232531389	1	0.72218663457217	-0.06848787444186798	6.3804836	7.375387
ACH-001346	Head and Neck	1.49472222219304	0	0.5827878790246366	-0.08079096693779025	8.350449	7.46564
ACH-000885	Ovary/Fallopian Tube	1.4778614424663126	0	0.0004953805592712214	-0.06806564507866857	6.1054664	6.123263
ACH-000900	Lung	1.4273774475579395	0	-0.35121162552767204	-0.5661268209300446	6.1969533	6.2914762
ACH-000666	Lung	1.4273774475579395	0	-0.399625932201588	-0.6005984917873588	5.5406876	6.125409
ACH-000217	Liver	1.348589618399393	0	-0.19377128651937414	-0.6268391899459765	6.656033	9.116071
ACH-000872	Lung	1.4273774475579395	0	-0.47189121515835136	-0.17810393306161157	6.1903915	5.8252716
ACH-002020	Cervix	1.5327607820549467	0	-0.060723747739033065	-0.3139807313047027	5.953014	7.117768
ACH-001228	Head and Neck	1.49472222219304	0	-0.2709785430480249	-0.7212978296346448	5.4563956	5.4396234
ACH-000181	Head and Neck	1.49472222219304	0	-0.07864128811983497	-0.26843783190628406	7.3655963	6.5348086
ACH-000115	Prostate	1.5352682839068503	0	-0.885997418221676	-0.10782335322512193	7.4213915	6.452307
ACH-001711	CNS/Brain	1.4268270232158753	0	-0.8668422745867711	-0.5355313933460296	6.579619	5.631727
ACH-000934	Breast	1.6357488697694451	1	-0.3380979041504654	-0.1703225095066583	4.2036867	6.3019223
ACH-000996	Uterus	1.5238441904777118	0	-0.42853347124550867	0.13274487285688705	5.79394	5.2770104
ACH-001529	Uterus	1.5238441904777118	0	-1.0306954479626242	-0.7332424727314996	5.2774453	5.6864247
ACH-000320	Pancreas	1.6551114651970629	1	0.05692586184066386	-0.2984379947211406	9.511333	7.533291
ACH-000505	Soft Tissue	1.5942343862182096	1	0.003141891247819904	-0.4169568514184547	5.4296126	7.9695306
ACH-000781	Lung	1.4273774475579395	0	0.05961167429356845	-0.30222797320789263	6.0289516	9.442894
ACH-000920	Myeloid	1.631754677029301	1	0.04263023222500321	-0.2724043057277609	7.7711	5.446246
ACH-000294	Myeloid	1.631754677029301	1	0.05898558168518218	-0.46350544297590396	8.578894	5.866181
ACH-000422	Liver	1.348589618399393	0	1.3227791841518464	0.37052338859699874	3.9100802	6.5772777
ACH-000200	CNS/Brain	1.4268270232158753	0	0.6135460930368273	0.13219954231830774	4.1892314	7.521828
ACH-000968	Skin	1.6404157471292853	1	0.4359693140394234	0.35411048897340563	6.0333085	6.7699966
ACH-000114	Pancreas	1.6551114651970629	1	1.3559490321061882	1.0927801024936032	4.7950916	8.372887
ACH-000402	Lymphoid	1.562464719239404	1	-0.11932469992681334	2.123010361021301	7.2147756	6.1815457
ACH-001578	Testis	1.5860557594957223	1	-1.6466402707021637	0.07873127118002111	5.298695	6.3159175
ACH-000036	CNS/Brain	1.4268270232158753	0	0.6043829292659106	-0.4693630698257769	3.6213603	7.866302
ACH-000973	Bladder/Urinary Tract	1.6050912802741992	1	0.10215740080228765	-0.524659896650593	5.7875657	7.0338635
ACH-001128	Soft Tissue	1.5942343862182096	1	-0.7983062540678403	-0.6312618941782823	6.165687	7.8132296
ACH-002669	Bowel	1.6297219961170546	1	0.21544641959762587	-0.24381663227338055	6.479177	8.5424595
